row_id,task,module,block,hook,spatial_region,imagined_timestep,task_variable,linear_score,nonlinear_gain,best_coordinate_frame,geometry,cross_trajectory_stability,regime_dependence,causal_patch_effect,specificity,manifold_distance,recommended_operator,field_status,sources
reach-wall/encoder/block-6/spatial-mean/action_direction,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,action_direction,"{""metric"": ""r2"", ""score"": 0.15063961848267315, ""time_baseline"": 0.19205233759231133, ""delta_vs_time"": -0.041412719109638174}",,,"{""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}","{""status"": ""not_run"", ""reason"": ""Focused bootstrap covers progress, clearance and XZ direction""}","{""status"": ""descriptive_physical_regimes"", ""groups"": [{""regime"": ""below_wall_top"", ""seed"": null, ""samples"": 51, ""episodes"": 13, ""global_held_seed_mse"": 0.5263167282141672, ""time_only_mse"": 0.35860109047115224, ""mean_time"": 0.7812177562246135, ""time_quantiles"": [0.5789473652839661, 0.7894737124443054, 0.9473684430122375]}, {""regime"": ""below_wall_top"", ""seed"": 1, ""samples"": 7, ""episodes"": 3, ""global_held_seed_mse"": 0.5032101631534024, ""time_only_mse"": 0.32814295665927457, ""mean_time"": 0.7669173053332737, ""time_quantiles"": [0.5789473772048951, 0.7894737124443054, 0.9473684430122375]}, {""regime"": ""below_wall_top"", ""seed"": 2, ""samples"": 15, ""episodes"": 4, ""global_held_seed_mse"": 0.5578505579131756, ""time_only_mse"": 0.3948960705833212, ""mean_time"": 0.7789473732312521, ""time_quantiles"": [0.6526315689086915, 0.7894737124443054, 0.9263157963752746]}, {""regime"": ""below_wall_top"", ""seed"": 3, ""samples"": 29, ""episodes"": 6, ""global_held_seed_mse"": 0.5155835733845198, ""time_only_mse"": 0.3471797882297939, ""mean_time"": 0.7858439252294344, ""time_quantiles"": [0.5684210538864136, 0.8421052694320679, 0.9473684430122375]}, {""regime"": ""at_or_above_wall_top"", ""seed"": null, ""samples"": 2799, ""episodes"": 150, ""global_held_seed_mse"": 0.2579207723137294, ""time_only_mse"": 0.24793352270318156, ""mean_time"": 0.4680807074028153, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 1, ""samples"": 943, ""episodes"": 50, ""global_held_seed_mse"": 0.25451217449251234, ""time_only_mse"": 0.24807045763349864, ""mean_time"": 0.4715075087224944, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 2, ""samples"": 935, ""episodes"": 50, ""global_held_seed_mse"": 0.2574020551464616, ""time_only_mse"": 0.24672252174819034, ""mean_time"": 0.46878694252853087, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 3, ""samples"": 921, ""episodes"": 50, ""global_held_seed_mse"": 0.261937393700052, ""time_only_mse"": 0.2490227260187383, ""mean_time"": 0.463855079295322, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8421052694320679]}], ""time_confounding"": ""Regimes have different time and trajectory composition; residual differences do not identify causal regimes or HMM states.""}",,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""measured_discovery_only"", ""regime_dependence"": ""measured_discovery_only"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""rows[5]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/action_dx,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,action_dx,"{""metric"": ""r2"", ""score"": -0.024289217917287553, ""time_baseline"": 0.0033910809446688894, ""delta_vs_time"": -0.027680298861956443}","{""knn_score"": 0.0018302080752374827, ""linear_score"": -0.024289217917287553, ""nonlinear_gain"": 0.026119425992525036}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[138]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[33]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.action_dx""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/action_dy,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,action_dy,"{""metric"": ""r2"", ""score"": 0.6141331506263925, ""time_baseline"": 0.6287213192564175, ""delta_vs_time"": -0.014588168630024989}","{""knn_score"": 0.6125422222390411, ""linear_score"": 0.6141331506263925, ""nonlinear_gain"": -0.0015909283873514202}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[139]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[34]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.action_dy""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/action_dz,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,action_dz,"{""metric"": ""r2"", ""score"": 0.031414274604328996, ""time_baseline"": 0.02788791500905774, ""delta_vs_time"": 0.0035263595952712556}","{""knn_score"": 0.05236870078183442, ""linear_score"": 0.031414274604328996, ""nonlinear_gain"": 0.020954426177505425}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[140]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[35]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.action_dz""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/action_net_norm,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,action_net_norm,"{""metric"": ""r2"", ""score"": 0.511670882915428, ""time_baseline"": 0.4870869163889663, ""delta_vs_time"": 0.024583966526461665}",,,"{""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}","{""status"": ""not_run"", ""reason"": ""Focused bootstrap covers progress, clearance and XZ direction""}","{""status"": ""descriptive_physical_regimes"", ""groups"": [{""regime"": ""below_wall_top"", ""seed"": null, ""samples"": 51, ""episodes"": 13, ""global_held_seed_mse"": 3.410047670400587, ""time_only_mse"": 4.296760960113498, ""mean_time"": 0.7812177562246135, ""time_quantiles"": [0.5789473652839661, 0.7894737124443054, 0.9473684430122375]}, {""regime"": ""below_wall_top"", ""seed"": 1, ""samples"": 7, ""episodes"": 3, ""global_held_seed_mse"": 2.0265915440640576, ""time_only_mse"": 1.236715122960698, ""mean_time"": 0.7669173053332737, ""time_quantiles"": [0.5789473772048951, 0.7894737124443054, 0.9473684430122375]}, {""regime"": ""below_wall_top"", ""seed"": 2, ""samples"": 15, ""episodes"": 4, ""global_held_seed_mse"": 6.399402829076746, ""time_only_mse"": 9.72477954738707, ""mean_time"": 0.7789473732312521, ""time_quantiles"": [0.6526315689086915, 0.7894737124443054, 0.9263157963752746]}, {""regime"": ""below_wall_top"", ""seed"": 3, ""samples"": 29, ""episodes"": 6, ""global_held_seed_mse"": 2.197767170545874, ""time_only_mse"": 2.227796892905427, ""mean_time"": 0.7858439252294344, ""time_quantiles"": [0.5684210538864136, 0.8421052694320679, 0.9473684430122375]}, {""regime"": ""at_or_above_wall_top"", ""seed"": null, ""samples"": 2799, ""episodes"": 150, ""global_held_seed_mse"": 1.4539014066379568, ""time_only_mse"": 1.5140665890661464, ""mean_time"": 0.4680807074028153, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 1, ""samples"": 943, ""episodes"": 50, ""global_held_seed_mse"": 1.4426080147983096, ""time_only_mse"": 1.4242424006778094, ""mean_time"": 0.4715075087224944, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 2, ""samples"": 935, ""episodes"": 50, ""global_held_seed_mse"": 1.469503484720583, ""time_only_mse"": 1.5713040773971467, ""mean_time"": 0.46878694252853087, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 3, ""samples"": 921, ""episodes"": 50, ""global_held_seed_mse"": 1.4496253214018353, ""time_only_mse"": 1.5479288670908125, ""mean_time"": 0.463855079295322, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8421052694320679]}], ""time_confounding"": ""Regimes have different time and trajectory composition; residual differences do not identify causal regimes or HMM states.""}",,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""measured_discovery_only"", ""regime_dependence"": ""measured_discovery_only"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""rows[6]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/cumulative_progress,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,cumulative_progress,"{""metric"": ""r2"", ""score"": 0.9398747013218143, ""time_baseline"": 0.9222151825002093, ""delta_vs_time"": 0.01765951882160499}","{""knn_score"": 0.8587344902880731, ""linear_score"": 0.9398747013500881, ""nonlinear_gain"": -0.08114021106201497}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}","{""status"": ""not_run"", ""reason"": ""Focused bootstrap covers progress, clearance and XZ direction""}","{""status"": ""descriptive_physical_regimes"", ""groups"": [{""regime"": ""below_wall_top"", ""seed"": null, ""samples"": 51, ""episodes"": 13, ""global_held_seed_mse"": 0.001450183035992911, ""time_only_mse"": 0.0010581333179116642, ""mean_time"": 0.7812177562246135, ""time_quantiles"": [0.5789473652839661, 0.7894737124443054, 0.9473684430122375]}, {""regime"": ""below_wall_top"", ""seed"": 1, ""samples"": 7, ""episodes"": 3, ""global_held_seed_mse"": 0.00022390125224228642, ""time_only_mse"": 0.0002068010813422921, ""mean_time"": 0.7669173053332737, ""time_quantiles"": [0.5789473772048951, 0.7894737124443054, 0.9473684430122375]}, {""regime"": ""below_wall_top"", ""seed"": 2, ""samples"": 15, ""episodes"": 4, ""global_held_seed_mse"": 0.002217405410472367, ""time_only_mse"": 0.001185093929917533, ""mean_time"": 0.7789473732312521, ""time_quantiles"": [0.6526315689086915, 0.7894737124443054, 0.9263157963752746]}, {""regime"": ""below_wall_top"", ""seed"": 3, ""samples"": 29, ""episodes"": 6, ""global_held_seed_mse"": 0.00134934292802955, ""time_only_mse"": 0.0011979580239770975, ""mean_time"": 0.7858439252294344, ""time_quantiles"": [0.5684210538864136, 0.8421052694320679, 0.9473684430122375]}, {""regime"": ""at_or_above_wall_top"", ""seed"": null, ""samples"": 2799, ""episodes"": 150, ""global_held_seed_mse"": 0.00031079312681552007, ""time_only_mse"": 0.00041698113286670096, ""mean_time"": 0.4680807074028153, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 1, ""samples"": 943, ""episodes"": 50, ""global_held_seed_mse"": 0.00027451930629075484, ""time_only_mse"": 0.0003539398806516751, ""mean_time"": 0.4715075087224944, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 2, ""samples"": 935, ""episodes"": 50, ""global_held_seed_mse"": 0.00039350598472934255, ""time_only_mse"": 0.0005289932176593962, ""mean_time"": 0.46878694252853087, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8947368264198303]}, {""regime"": ""at_or_above_wall_top"", ""seed"": 3, ""samples"": 921, ""episodes"": 50, ""global_held_seed_mse"": 0.0002639632577660407, ""time_only_mse"": 0.00036781349069254176, ""mean_time"": 0.463855079295322, ""time_quantiles"": [0.05263157933950424, 0.4736842215061188, 0.8421052694320679]}], ""time_confounding"": ""Regimes have different time and trajectory composition; residual differences do not identify causal regimes or HMM states.""}",,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""measured_discovery_only"", ""regime_dependence"": ""measured_discovery_only"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[127]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.progress.rows.layer=6""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[22]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.progress""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""rows[1]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/expert_detour_gate,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,expert_detour_gate,"{""metric"": ""auroc"", ""score"": 0.998444004162664, ""time_baseline"": 0.978149765850144, ""delta_vs_time"": 0.020294238312519974}","{""knn_score"": 0.9965102665706052, ""linear_score"": 0.998444004162664, ""nonlinear_gain"": -0.0019337375920588373}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[137]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[32]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.expert_detour_gate""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/goal_distance,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,goal_distance,"{""metric"": ""r2"", ""score"": 0.9286423393692269, ""time_baseline"": 0.908897827090231, ""delta_vs_time"": 0.019744512278995874}","{""knn_score"": 0.84518176565395, ""linear_score"": 0.9286423393692269, ""nonlinear_gain"": -0.08346057371527693}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[126]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[21]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.goal_distance""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/goal_vector_x,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_x,"{""metric"": ""r2"", ""score"": 0.02073693244360908, ""time_baseline"": 0.08054582471970773, ""delta_vs_time"": -0.059808892276098646}","{""knn_score"": 0.07721751738946236, ""linear_score"": 0.02073693244360908, ""nonlinear_gain"": 0.056480584945853285}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[131]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[26]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.goal_vector_x""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/goal_vector_y,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_y,"{""metric"": ""r2"", ""score"": 0.9643352510813248, ""time_baseline"": 0.9568517433439947, ""delta_vs_time"": 0.007483507737330086}","{""knn_score"": 0.8798037928273144, ""linear_score"": 0.9643352510813248, ""nonlinear_gain"": -0.08453145825401043}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[132]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[27]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.goal_vector_y""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/goal_vector_z,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,goal_vector_z,"{""metric"": ""r2"", ""score"": 0.34385556274452744, ""time_baseline"": 0.044334510544640326, ""delta_vs_time"": 0.2995210521998871}","{""knn_score"": 0.3126418224004752, ""linear_score"": 0.34385556274452744, ""nonlinear_gain"": -0.03121374034405222}",,"{""participation_ratio"": 4.909048281583971, ""top10_variance_fraction"": 0.7461662470029555, ""adjacent_timestep_cosine_mean"": 0.9987897834014257, ""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""measured_discovery_only"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/discovery-screen/discovery_screen.json"", ""item"": ""rows[133]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/nonlinear_screen.json"", ""item"": ""rows[28]""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/spatial-screen/spatial_screen.json"", ""item"": ""maps.encoder.block6.goal_vector_z""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
reach-wall/encoder/block-6/spatial-mean/goal_xz_direction,reach-wall,encoder,6,block_residual_output,mean_of_256_spatial_tokens,,goal_xz_direction,"{""metric"": ""r2"", ""score"": 0.2552636978567023, ""time_baseline"": null, ""delta_vs_time"": null}",,,"{""eigenspectrum_reference"": ""sites.encoder.block6.eigenspectrum"", ""common_metric_subspace_comparisons_reference"": ""sites.encoder.block6.subspace_comparisons""}",,,,,,none_validated,"{""linear_score"": ""measured_discovery_only"", ""nonlinear_gain"": ""pending_measurement"", ""best_coordinate_frame"": ""pending_measurement"", ""geometry"": ""descriptive_common_metric_discovery_geometry"", ""cross_trajectory_stability"": ""pending_measurement"", ""regime_dependence"": ""pending_measurement"", ""causal_patch_effect"": ""pending_measurement"", ""specificity"": ""pending_measurement"", ""manifold_distance"": ""pending_measurement"", ""recommended_operator"": ""not_yet_justified""}","[{""path"": ""artifacts/geometry_map/reach_wall_v1/emergence-geometry/emergence_geometry.json"", ""item"": ""curves.encoder.goal_xz_direction.rows.layer=6""}, {""path"": ""artifacts/geometry_map/reach_wall_v1/cached-geometry-v2/cached_geometry.json"", ""item"": ""sites[0]""}]"
