task,episode,iteration,compact_array_recalculation,proposal_entropy_nats,proposal_std_mean,best_cost,best_runnerup_margin,elite_boundary_margin
reach-wall,2,5,True,139.29960747733242,0.871211588382721,1.005156397819519,0.003751039505004883,0.00019741058349609375
reach-wall,2,6,True,130.25046671446597,0.8148078918457031,0.8266490697860718,0.11263740062713623,0.0014074444770812988
reach-wall,2,7,True,124.93557015195661,0.7919065952301025,0.8110679388046265,0.03180694580078125,0.002191901206970215
reach-wall,2,8,True,115.01780178600816,0.747042715549469,0.7845593690872192,0.004838705062866211,0.00017571449279785156
reach-wall,2,9,True,108.11117679398811,0.6982298493385315,0.7475965619087219,0.0012345314025878906,0.0010097622871398926
reach-wall,2,10,True,96.23842145417734,0.6419130563735962,0.7156693339347839,0.013688504695892334,3.534555435180664e-05
reach-wall,2,11,True,75.900485348961,0.5573602914810181,0.7008535861968994,0.0015634894371032715,0.00026679039001464844
reach-wall,2,12,True,59.780707476173916,0.4849657416343689,0.6807799935340881,0.0032413601875305176,0.0015236735343933105
reach-wall,2,13,True,54.524702541943384,0.4701439440250397,0.6614984273910522,0.006935596466064453,0.0011763572692871094
reach-wall,2,14,True,34.608005778706705,0.41169923543930054,0.6534369587898254,0.002263963222503662,6.443262100219727e-05
reach-wall,3,0,True,170.2726239845607,1.0,2.1072373390197754,0.40804576873779297,0.0004546642303466797
reach-wall,3,1,True,165.2552715192358,0.9808763861656189,2.1148533821105957,0.03700399398803711,0.02631521224975586
reach-wall,3,2,True,158.75576522949098,0.9602692723274231,1.7312355041503906,0.18253719806671143,0.000542759895324707
reach-wall,3,3,True,151.98164004184204,0.9456523060798645,1.5045671463012695,0.0415874719619751,0.005583763122558594
reach-wall,3,4,True,140.06634227065246,0.8975746035575867,1.3565887212753296,0.08086121082305908,0.0019491910934448242
reach-wall,3,5,True,128.8322987634017,0.8355762958526611,1.225611686706543,0.02253544330596924,0.0004972219467163086
reach-wall,3,6,True,119.50732984351798,0.7968794107437134,1.120335340499878,0.020379066467285156,0.004936575889587402
reach-wall,3,7,True,112.0307249105832,0.7700931429862976,0.9977818131446838,0.018138110637664795,0.002621173858642578
reach-wall,3,8,True,99.51428716321882,0.7015441060066223,0.9316133260726929,0.0257948637008667,0.0009905099868774414
reach-wall,3,9,True,93.6324316973253,0.678378164768219,0.9233798384666443,0.008479833602905273,0.000371396541595459
reach-wall,3,10,True,83.90685878526739,0.6312981247901917,0.8849870562553406,0.014465689659118652,0.0008641481399536133
reach-wall,3,11,True,77.96082115832573,0.6237027049064636,0.8773600459098816,0.008674323558807373,0.00024902820587158203
reach-wall,3,12,True,64.77237267149124,0.5699939131736755,0.8551337122917175,0.0015799403190612793,0.0003197193145751953
reach-wall,3,13,True,54.077753577769215,0.5267186164855957,0.8257383704185486,0.007698953151702881,2.378225326538086e-05
reach-wall,3,14,True,46.68944390445266,0.5103740096092224,0.7893790602684021,0.007791996002197266,0.0010647773742675781
reach-wall,4,0,True,170.2726239845607,1.0,1.9454822540283203,0.03194689750671387,0.007898807525634766
reach-wall,4,1,True,159.8981715281722,0.9491364359855652,1.5147439241409302,0.025403618812561035,0.007469058036804199
reach-wall,4,2,True,152.39508898448378,0.9153416156768799,1.300708532333374,0.017128348350524902,0.002117156982421875
reach-wall,4,3,True,146.70213058364322,0.8941083550453186,0.918743908405304,0.12947887182235718,0.0003129243850708008
reach-wall,4,4,True,139.63395284535437,0.853623628616333,0.7564172148704529,0.04986637830734253,0.00481867790222168
reach-wall,4,5,True,131.88451978412104,0.8271951675415039,0.6158277988433838,0.015588939189910889,0.0006273388862609863
reach-wall,4,6,True,122.1752170508251,0.7856294512748718,0.524034857749939,0.0018131732940673828,0.008430838584899902
reach-wall,4,7,True,110.22741624024698,0.7236517667770386,0.45114997029304504,0.010945528745651245,0.002907484769821167
reach-wall,4,8,True,98.34489241263014,0.6727940440177917,0.42713791131973267,0.0035639405250549316,0.002792149782180786
reach-wall,4,9,True,87.8515761774701,0.6072837710380554,0.4260684847831726,0.0005467534065246582,0.001983165740966797
reach-wall,4,10,True,68.44080080787792,0.5260419249534607,0.4116465747356415,0.0037700235843658447,0.0002557337284088135
reach-wall,4,11,True,50.86722495906491,0.4527023732662201,0.4087466895580292,0.00011768937110900879,0.0007677376270294189
reach-wall,4,12,True,44.17301179686304,0.4394136965274811,0.40252915024757385,0.003090471029281616,0.0001462101936340332
reach-wall,4,13,True,28.611143065356647,0.3937295079231262,0.39687666296958923,0.0003485679626464844,3.266334533691406e-05
reach-wall,4,14,True,8.945809939224462,0.33711856603622437,0.39228206872940063,0.0030416548252105713,0.00033867359161376953
reach-wall,5,0,True,170.2726239845607,1.0,2.3122475147247314,0.05309748649597168,0.0006649494171142578
reach-wall,5,1,True,163.42742495351473,0.9774002432823181,1.7726207971572876,0.11719024181365967,0.02281010150909424
reach-wall,5,2,True,153.83602716490157,0.9278854131698608,1.4080642461776733,0.1145707368850708,0.009609818458557129
reach-wall,5,3,True,148.57468632837157,0.915874719619751,1.223873496055603,0.08195483684539795,0.0030808448791503906
reach-wall,5,4,True,140.31771846926307,0.8748645782470703,1.0638761520385742,0.0454411506652832,0.005334734916687012
reach-wall,5,5,True,131.3026559203046,0.8133522868156433,0.9060783982276917,0.0008862614631652832,0.00031512975692749023
reach-wall,5,6,True,121.32080643252735,0.7717645764350891,0.8061395883560181,0.005940377712249756,0.00029969215393066406
reach-wall,5,7,True,112.0338674513647,0.7277657985687256,0.7647038102149963,0.0056969523429870605,0.0010051131248474121
reach-wall,5,8,True,100.43243488734744,0.6809772253036499,0.7507433295249939,0.012168645858764648,0.0001538991928100586
reach-wall,5,9,True,93.5385980324615,0.6528958082199097,0.7246747016906738,0.000511467456817627,0.0011963844299316406
reach-wall,5,10,True,86.22161946546228,0.625622570514679,0.6854254603385925,0.01891273260116577,1.990795135498047e-05
reach-wall,5,11,True,76.87670093211938,0.5952335596084595,0.6547107696533203,0.00724714994430542,0.0009272098541259766
reach-wall,5,12,True,67.67776117208543,0.5657903552055359,0.6374775171279907,0.0008043050765991211,4.285573959350586e-05
reach-wall,5,13,True,51.9583473434479,0.5081325173377991,0.6195931434631348,0.00555795431137085,7.152557373046875e-07
reach-wall,5,14,True,38.03769733961609,0.4610437750816345,0.6195087432861328,0.0005679130554199219,0.0001804828643798828
reach-wall,6,0,True,170.2726239845607,1.0,1.9434946775436401,0.020669221878051758,0.0049555301666259766
reach-wall,6,1,True,164.12762993559892,0.9786967635154724,1.5976282358169556,0.01636183261871338,0.010236620903015137
reach-wall,6,2,True,161.7655102983896,0.988537609577179,1.1533842086791992,0.04856085777282715,0.00029850006103515625
reach-wall,6,3,True,154.18126727011142,0.9456116557121277,0.8841189742088318,0.023666083812713623,0.008152604103088379
reach-wall,6,4,True,149.31092739568035,0.9310381412506104,0.7778506278991699,0.0030347108840942383,0.002079784870147705
reach-wall,6,5,True,142.78879837831857,0.8988273739814758,0.6052215695381165,0.0360376238822937,0.0026113390922546387
reach-wall,6,6,True,128.839095213416,0.8402096629142761,0.5283781886100769,0.01743525266647339,0.0021619796752929688
reach-wall,6,7,True,123.73818456157827,0.8271062970161438,0.45802199840545654,0.00255623459815979,0.00017961859703063965
reach-wall,6,8,True,113.6980993520804,0.7704422473907471,0.40592214465141296,0.005416005849838257,0.0005091726779937744
reach-wall,6,9,True,102.738712106571,0.7057149410247803,0.3908826410770416,0.010929316282272339,0.0005350112915039062
reach-wall,6,10,True,88.8472670217577,0.6292932629585266,0.38509872555732727,0.002516806125640869,0.0009683072566986084
reach-wall,6,11,True,71.69304225471372,0.5518099665641785,0.37849122285842896,0.0018721818923950195,8.273124694824219e-05
reach-wall,6,12,True,57.89425315589382,0.4948502480983734,0.3738097846508026,0.00135841965675354,0.00010508298873901367
reach-wall,6,13,True,43.696758262355715,0.4414461851119995,0.36991870403289795,0.0019370317459106445,3.2782554626464844e-05
reach-wall,6,14,True,27.266039919513247,0.3948322832584381,0.3663216233253479,0.0016210675239562988,3.552436828613281e-05
reach-wall,7,0,True,170.2726239845607,1.0,1.9611033201217651,0.008991837501525879,0.0017821788787841797
reach-wall,7,1,True,164.9500091773836,0.9833247065544128,1.5562540292739868,0.01761913299560547,0.016146302223205566
reach-wall,7,2,True,158.5373353389495,0.9640437960624695,1.2674357891082764,0.017946839332580566,0.002814769744873047
reach-wall,7,3,True,150.13375631873612,0.9258226752281189,0.9857730865478516,0.0019116997718811035,0.0007917881011962891
reach-wall,7,4,True,145.85197976662602,0.9406949281692505,0.8299719095230103,0.022484540939331055,0.0018508434295654297
reach-wall,7,5,True,138.80115899856474,0.8975509405136108,0.6804993748664856,0.009380161762237549,0.001767277717590332
reach-wall,7,6,True,132.29390313948488,0.87054443359375,0.5741506814956665,0.004766583442687988,0.0006357431411743164
reach-wall,7,7,True,121.49149923049127,0.8026370406150818,0.5433579683303833,0.011083126068115234,0.0001825094223022461
reach-wall,7,8,True,111.67461867178959,0.7539548873901367,0.4956740140914917,0.0035921037197113037,7.855892181396484e-05
reach-wall,7,9,True,102.31571637026694,0.7115172147750854,0.48729562759399414,0.006061077117919922,0.00047719478607177734
reach-wall,7,10,True,86.5587966471675,0.6493009328842163,0.4722955524921417,0.0016606450080871582,0.0006263852119445801
reach-wall,7,11,True,71.23619211175577,0.5719054937362671,0.46287238597869873,0.004059821367263794,0.000840306282043457
reach-wall,7,12,True,55.14018161789113,0.5076174139976501,0.46068623661994934,0.0016488134860992432,1.6748905181884766e-05
reach-wall,7,13,True,37.569185598248865,0.45401135087013245,0.4572818875312805,0.0022954046726226807,0.00017192959785461426
reach-wall,7,14,True,23.280863404831496,0.3995267450809479,0.45586270093917847,0.0012532472610473633,0.00031059980392456055
reach-wall,8,0,True,170.2726239845607,1.0,1.8807668685913086,0.13901925086975098,0.003805398941040039
reach-wall,8,1,True,158.24345310984035,0.9370425939559937,1.5910991430282593,0.004404544830322266,0.01837003231048584
reach-wall,8,2,True,150.32429171032243,0.9032257795333862,1.3462493419647217,0.016846537590026855,0.02064371109008789
reach-wall,8,3,True,137.5391109985166,0.8382673859596252,1.0824335813522339,0.023320913314819336,0.00596463680267334
reach-wall,8,4,True,132.93961652690473,0.8233781456947327,0.9939178824424744,0.006461083889007568,0.00043702125549316406
reach-wall,8,5,True,127.37413171136464,0.8019029498100281,0.7681474685668945,0.07630407810211182,0.002312958240509033
reach-wall,8,6,True,118.74600775747076,0.752949059009552,0.7281539440155029,0.01847052574157715,0.003239154815673828
reach-wall,8,7,True,109.93099502609971,0.703041672706604,0.6767324805259705,0.0029116272926330566,0.0019499659538269043
reach-wall,8,8,True,101.06415912092281,0.676084578037262,0.6430611610412598,0.010999083518981934,0.00036281347274780273
reach-wall,8,9,True,87.57177047504712,0.6213446855545044,0.6260884404182434,0.002438962459564209,0.0011040568351745605
reach-wall,8,10,True,70.43752079074058,0.5564495921134949,0.6193497776985168,0.0011779069900512695,0.00023430585861206055
reach-wall,8,11,True,51.9263475110709,0.4740632176399231,0.6088908910751343,0.004839718341827393,0.0010886192321777344
reach-wall,8,12,True,36.88354292474757,0.4257591962814331,0.6035826802253723,0.0043541789054870605,0.0008986592292785645
reach-wall,8,13,True,20.713390960475746,0.38725775480270386,0.5930137038230896,0.002800285816192627,0.000511467456817627
reach-wall,8,14,True,11.298478481006386,0.3666438162326813,0.5850134491920471,0.003178417682647705,0.00011670589447021484
reach-wall,9,0,True,170.2726239845607,1.0,2.300999164581299,0.034811973571777344,0.0013172626495361328
reach-wall,9,1,True,165.0908269583889,0.9820802211761475,2.107649087905884,0.02788829803466797,0.0005664825439453125
reach-wall,9,2,True,157.55464915465197,0.9473236203193665,1.859881043434143,0.011086583137512207,0.000748753547668457
reach-wall,9,3,True,150.13456622344808,0.9148097634315491,1.4352763891220093,0.09970378875732422,7.271766662597656e-05
reach-wall,9,4,True,143.347965477027,0.8902171850204468,1.2112761735916138,0.11552739143371582,0.0009205341339111328
reach-wall,9,5,True,133.57136293941105,0.8480536937713623,1.158597707748413,0.00041794776916503906,0.001596689224243164
reach-wall,9,6,True,117.26882219111772,0.7622140049934387,1.0487936735153198,0.028877973556518555,0.004503726959228516
reach-wall,9,7,True,111.71691631627601,0.7346054315567017,0.9708482027053833,0.003847181797027588,0.0007727146148681641
reach-wall,9,8,True,102.88043076496706,0.6879655122756958,0.8820557594299316,0.00425487756729126,0.0022085905075073242
reach-wall,9,9,True,96.26704451029727,0.6627535223960876,0.8360292911529541,0.015484750270843506,0.001385509967803955
reach-wall,9,10,True,83.53978140320771,0.6037194728851318,0.8241634368896484,0.0010419487953186035,0.0001862645149230957
reach-wall,9,11,True,77.63626532824037,0.5722931623458862,0.7967941164970398,0.005215466022491455,0.0010408759117126465
reach-wall,9,12,True,71.71513847128395,0.5501114726066589,0.7824387550354004,0.004121124744415283,0.000873863697052002
reach-wall,9,13,True,62.45190822169289,0.5180763006210327,0.7654035687446594,0.00011545419692993164,0.00011646747589111328
reach-wall,9,14,True,55.01305441328332,0.4914896786212921,0.7499865293502808,0.003674626350402832,0.0003560185432434082
reach-wall,10,0,True,170.2726239845607,1.0,1.995234727859497,0.027009963989257812,0.0030548572540283203
reach-wall,10,1,True,164.98894817863263,0.9832237362861633,1.530633807182312,0.14154469966888428,0.0010226964950561523
reach-wall,10,2,True,160.10679853284995,0.9684609770774841,1.1415005922317505,0.10650193691253662,0.007044553756713867
reach-wall,10,3,True,149.60924095422803,0.9156282544136047,0.9895156025886536,0.027170836925506592,0.007505297660827637
reach-wall,10,4,True,141.1115193359912,0.8682963252067566,0.8167445659637451,0.003221869468688965,0.006246745586395264
reach-wall,10,5,True,131.1296673717345,0.809454619884491,0.710698664188385,0.00200045108795166,0.0030104517936706543
reach-wall,10,6,True,128.18905257916884,0.7999736070632935,0.6317549347877502,0.004445552825927734,0.002230703830718994
reach-wall,10,7,True,123.61889460016656,0.7737516760826111,0.6058894991874695,0.0029191970825195312,0.0009420514106750488
reach-wall,10,8,True,116.50302679220121,0.7502909302711487,0.5707257986068726,0.0015331506729125977,0.00045567750930786133
reach-wall,10,9,True,110.75228621179636,0.7291714549064636,0.5476997494697571,0.008503913879394531,0.0004070401191711426
reach-wall,10,10,True,102.13561364716072,0.6807361841201782,0.52947998046875,0.0019363760948181152,0.00019747018814086914
reach-wall,10,11,True,92.68909403250912,0.6328127980232239,0.5036454796791077,0.0019745230674743652,0.0006656646728515625
reach-wall,10,12,True,83.34242136017753,0.5911687612533569,0.48038873076438904,0.003636300563812256,0.001275777816772461
reach-wall,10,13,True,72.75041049770459,0.5409495234489441,0.4473227560520172,0.011873751878738403,0.002393066883087158
reach-wall,10,14,True,62.658760826954044,0.5054245591163635,0.4448557496070862,0.0031199753284454346,0.0003384053707122803
reach-wall,11,0,True,170.2726239845607,1.0,2.340742826461792,0.024393320083618164,0.0030956268310546875
reach-wall,11,1,True,165.72758035856057,0.9893248677253723,2.1789186000823975,0.006227731704711914,0.0005676746368408203
reach-wall,11,2,True,160.73791131430855,0.9729185700416565,1.8752020597457886,0.07283663749694824,0.009074687957763672
reach-wall,11,3,True,154.3144840752306,0.9486464262008667,1.677937626838684,0.01742875576019287,0.008284926414489746
reach-wall,11,4,True,146.10866808822075,0.9385296702384949,1.4999006986618042,0.030847549438476562,0.016177892684936523
reach-wall,11,5,True,135.050130847948,0.8867152333259583,1.3980739116668701,0.016848087310791016,0.004046797752380371
reach-wall,11,6,True,122.64600119859247,0.8164553046226501,1.3341562747955322,0.002819657325744629,0.0003470182418823242
reach-wall,11,7,True,115.30322092060051,0.801975667476654,1.2109545469284058,0.033765196800231934,0.00011670589447021484
reach-wall,11,8,True,108.15637715111288,0.7808292508125305,1.101680874824524,0.01091921329498291,0.008250832557678223
reach-wall,11,9,True,97.76893165433856,0.7410247325897217,1.055716633796692,0.010394811630249023,0.00221860408782959
reach-wall,11,10,True,86.60745618339665,0.6827823519706726,1.0121817588806152,0.009378194808959961,0.002854585647583008
reach-wall,11,11,True,82.39814199316814,0.6664383411407471,0.9809874296188354,0.021645426750183105,0.00040590763092041016
reach-wall,11,12,True,67.15715044238057,0.6174968481063843,0.9836822748184204,0.005860090255737305,0.0011758804321289062
reach-wall,11,13,True,53.63074976800017,0.5518162250518799,0.9543907046318054,0.01798456907272339,0.0018358826637268066
reach-wall,11,14,True,39.65386700132033,0.4937334656715393,0.9510614275932312,0.0074269771575927734,0.0007454156875610352
reach-wall,12,0,True,170.2726239845607,1.0,2.483560800552368,0.05223202705383301,0.0040035247802734375
reach-wall,12,1,True,163.15537295674417,0.9658121466636658,2.2375478744506836,0.08587455749511719,0.0017292499542236328
reach-wall,12,2,True,153.14577589330617,0.9269493222236633,2.020395278930664,0.010671615600585938,0.008438587188720703
reach-wall,12,3,True,148.32029648699623,0.9207852482795715,1.853854775428772,0.0015465021133422852,0.0076503753662109375
reach-wall,12,4,True,144.22847440924477,0.910004734992981,1.6908643245697021,0.014414072036743164,0.005960345268249512
reach-wall,12,5,True,135.40311463156954,0.871798574924469,1.485021948814392,0.0541154146194458,0.001817464828491211
reach-wall,12,6,True,126.49773711006137,0.8365563750267029,1.3843132257461548,0.014865279197692871,0.0010155439376831055
reach-wall,12,7,True,114.58262020024846,0.793048083782196,1.277061104774475,0.02393662929534912,0.0010188817977905273
reach-wall,12,8,True,109.97818417021467,0.7885653376579285,1.2113219499588013,0.02374279499053955,0.002421140670776367
reach-wall,12,9,True,100.20792478717424,0.7471395134925842,1.1569651365280151,0.015749692916870117,0.00401151180267334
reach-wall,12,10,True,89.51236921646235,0.7140478491783142,1.1153967380523682,0.004476785659790039,0.0016970634460449219
reach-wall,12,11,True,78.78889184153829,0.6517935991287231,1.0943620204925537,0.0064983367919921875,0.00018787384033203125
reach-wall,12,12,True,64.24966692443203,0.5853080749511719,1.0626273155212402,0.013629674911499023,0.0008851289749145508
reach-wall,12,13,True,54.7730198894279,0.5544120073318481,1.061225175857544,0.006979703903198242,0.00014388561248779297
reach-wall,12,14,True,44.1400797321776,0.517799437046051,1.035347580909729,0.007284998893737793,0.003453969955444336
reach-wall,13,0,True,170.2726239845607,1.0,1.970150113105774,0.08363163471221924,0.007176876068115234
reach-wall,13,1,True,159.81911451967937,0.9448925256729126,1.6970583200454712,0.032517313957214355,0.002858757972717285
reach-wall,13,2,True,155.34097267781476,0.9392755627632141,1.3510148525238037,0.025626778602600098,0.011286616325378418
reach-wall,13,3,True,145.9811338615028,0.8873175978660583,1.2321972846984863,0.0019508600234985352,0.004221916198730469
reach-wall,13,4,True,139.05157727373145,0.8603403568267822,1.0568989515304565,0.09166419506072998,0.007836699485778809
reach-wall,13,5,True,126.90227409796307,0.8054186701774597,0.9554274678230286,0.025513648986816406,0.0028715133666992188
reach-wall,13,6,True,120.34807186264342,0.7825003862380981,0.858539879322052,0.0018004179000854492,0.006222128868103027
reach-wall,13,7,True,112.63790378255139,0.7411146759986877,0.7855780124664307,0.01732337474822998,0.0018228888511657715
reach-wall,13,8,True,103.52809865240488,0.7120756506919861,0.7481794357299805,0.004994869232177734,0.0006955862045288086
reach-wall,13,9,True,93.03288957299037,0.6749153137207031,0.7051007151603699,0.010529279708862305,0.00029671192169189453
reach-wall,13,10,True,82.66423586427352,0.6320165991783142,0.6588127613067627,0.012620806694030762,0.004997074604034424
reach-wall,13,11,True,66.9634151920793,0.5625197291374207,0.6453912258148193,3.3736228942871094e-05,0.0005554556846618652
reach-wall,13,12,True,57.520124026416724,0.5287322402000427,0.603908121585846,0.017023861408233643,0.0004622936248779297
reach-wall,13,13,True,49.39139814045906,0.5014561414718628,0.595991313457489,0.006547391414642334,0.0003567337989807129
reach-wall,13,14,True,38.550074267556916,0.4601439833641052,0.5733504891395569,0.007336974143981934,0.0007347464561462402
reach-wall,14,0,True,170.2726239845607,1.0,2.2339394092559814,0.003446340560913086,0.0011985301971435547
reach-wall,14,1,True,161.57769984595672,0.9579500555992126,2.063141107559204,0.01817774772644043,0.010559797286987305
reach-wall,14,2,True,153.94284685160733,0.9337224364280701,1.7866976261138916,0.12157678604125977,0.0007894039154052734
reach-wall,14,3,True,146.08459846983766,0.8961586356163025,1.6432751417160034,0.020494937896728516,0.01765000820159912
reach-wall,14,4,True,137.9037221422222,0.8805547952651978,1.4469008445739746,0.00029277801513671875,0.004298210144042969
reach-wall,14,5,True,129.21729303139577,0.8363223671913147,1.2439144849777222,0.004040241241455078,0.0002435445785522461
reach-wall,14,6,True,122.94293133655549,0.8291193842887878,1.133699893951416,0.0057305097579956055,0.0006514787673950195
reach-wall,14,7,True,115.22230068078684,0.7835935950279236,1.0626252889633179,0.006187319755554199,0.0016661882400512695
reach-wall,14,8,True,105.92474740802157,0.7321675419807434,0.9720582962036133,0.018629789352416992,0.0004916191101074219
reach-wall,14,9,True,98.69814827145497,0.7151687145233154,0.8533416986465454,0.03943586349487305,0.0065538883209228516
reach-wall,14,10,True,91.63902810412952,0.6901784539222717,0.8283342123031616,0.00016880035400390625,0.0011532306671142578
reach-wall,14,11,True,81.97361067309305,0.6714319586753845,0.7846046686172485,0.004610657691955566,0.0013920068740844727
reach-wall,14,12,True,75.62250795882082,0.6476176977157593,0.7322404980659485,0.01463860273361206,0.0022906064987182617
reach-wall,14,13,True,61.41971304532201,0.5734566450119019,0.7265358567237854,0.002271294593811035,0.000868678092956543
reach-wall,14,14,True,45.4170749640793,0.48771223425865173,0.7062004208564758,0.004411578178405762,0.00046890974044799805
reach-wall,15,0,True,170.2726239845607,1.0,2.241455316543579,0.039867401123046875,0.0015633106231689453
reach-wall,15,1,True,166.44720863848144,0.9947608709335327,1.5819735527038574,0.09503257274627686,0.0047495365142822266
reach-wall,15,2,True,162.6821075684418,0.9990464448928833,1.2494723796844482,0.042374253273010254,0.006152629852294922
reach-wall,15,3,True,158.86147150336967,0.9935954213142395,0.8716996312141418,0.035688161849975586,0.0054895877838134766
reach-wall,15,4,True,152.74669221536016,0.9553544521331787,0.7330851554870605,0.04409921169281006,0.0006213188171386719
reach-wall,15,5,True,147.97946108264998,0.9429634213447571,0.605341374874115,0.020139753818511963,0.0051767826080322266
reach-wall,15,6,True,140.00390770545243,0.9332597851753235,0.562807023525238,0.002669811248779297,0.0006676316261291504
reach-wall,15,7,True,130.05849035829598,0.8800708055496216,0.4818529486656189,0.013551652431488037,0.0007669329643249512
reach-wall,15,8,True,117.8538076994537,0.8181135058403015,0.4442916512489319,0.03788849711418152,0.00472027063369751
reach-wall,15,9,True,100.70574807834569,0.6988357901573181,0.4427396357059479,0.010556429624557495,0.001669168472290039
reach-wall,15,10,True,82.75755296568111,0.6173414587974548,0.4322591722011566,0.013661623001098633,0.00032898783683776855
reach-wall,15,11,True,76.34572760489925,0.5700362920761108,0.42834895849227905,0.0017895698547363281,0.0008002519607543945
reach-wall,15,12,True,67.32445417794648,0.5337498188018799,0.41921335458755493,0.0018972158432006836,0.00036960840225219727
reach-wall,15,13,True,53.314461650730124,0.4990922212600708,0.4169088304042816,0.0019004344940185547,0.0008418560028076172
reach-wall,15,14,True,36.809687407329974,0.44362160563468933,0.4127165675163269,5.3316354751586914e-05,0.0006385147571563721
reach-wall,16,0,True,170.2726239845607,1.0,2.123260021209717,0.019830703735351562,0.004866600036621094
reach-wall,16,1,True,161.9572723949703,0.9651086330413818,1.6437362432479858,0.06881070137023926,0.023988723754882812
reach-wall,16,2,True,155.3362271647017,0.9439979791641235,1.3244377374649048,0.06162703037261963,0.0026733875274658203
reach-wall,16,3,True,148.79884102199924,0.9202526211738586,1.1782134771347046,0.0001938343048095703,0.00555109977722168
reach-wall,16,4,True,137.18336141441046,0.8714450597763062,0.8922863006591797,0.020182490348815918,0.004494071006774902
reach-wall,16,5,True,127.93022444372919,0.8393278121948242,0.7436231374740601,0.0035987496376037598,0.001514434814453125
reach-wall,16,6,True,116.97958913525659,0.7768113613128662,0.6805795431137085,0.001017153263092041,0.0033867359161376953
reach-wall,16,7,True,107.76332936915429,0.7351635098457336,0.6128755211830139,0.025744915008544922,0.004330933094024658
reach-wall,16,8,True,96.89303983228312,0.6850528120994568,0.6129950881004333,0.0023572444915771484,0.0008169412612915039
reach-wall,16,9,True,79.12322883697298,0.6134002804756165,0.5985437035560608,0.00018906593322753906,0.0002357959747314453
reach-wall,16,10,True,62.164926518440225,0.5448017120361328,0.581226646900177,0.007899224758148193,0.00011646747589111328
reach-wall,16,11,True,43.70347161362791,0.4736035466194153,0.5811851024627686,0.003720998764038086,0.0002384781837463379
reach-wall,16,12,True,21.487632151107647,0.39424002170562744,0.5786185264587402,0.0006893277168273926,0.0009278655052185059
reach-wall,16,13,True,6.057397569935912,0.3530133068561554,0.5721747279167175,1.6689300537109375e-05,0.0006649494171142578
reach-wall,16,14,True,-11.506547445770302,0.309762567281723,0.5671706199645996,0.0029951930046081543,0.00025528669357299805
reach-wall,17,0,True,170.2726239845607,1.0,2.479877471923828,0.0067272186279296875,0.013344764709472656
reach-wall,17,1,True,161.54905332326877,0.9605357050895691,2.0932395458221436,0.08861637115478516,0.012151718139648438
reach-wall,17,2,True,156.39661339752325,0.943411111831665,1.8583909273147583,0.05157792568206787,0.001796722412109375
reach-wall,17,3,True,146.4400293388078,0.8962185382843018,1.50523042678833,0.015399694442749023,0.014424443244934082
reach-wall,17,4,True,139.15925396103452,0.8700703978538513,1.3009108304977417,0.005547523498535156,0.018845438957214355
reach-wall,17,5,True,134.39093307131742,0.8544450402259827,1.1270095109939575,0.0070781707763671875,0.001165151596069336
reach-wall,17,6,True,127.91035767532433,0.8224685192108154,0.9950078129768372,0.03757661581039429,0.004006505012512207
reach-wall,17,7,True,124.05909145588714,0.8188234567642212,0.93124920129776,0.0009201765060424805,0.008751749992370605
reach-wall,17,8,True,114.99012610738089,0.7719662189483643,0.837081789970398,0.018685877323150635,0.0067528486251831055
reach-wall,17,9,True,104.69419064063199,0.7202398180961609,0.8073502779006958,0.0061037540435791016,0.0029970407485961914
reach-wall,17,10,True,94.57203231315918,0.6872839331626892,0.7768885493278503,0.004211604595184326,0.00026226043701171875
reach-wall,17,11,True,88.6927306330281,0.68067467212677,0.7468827962875366,0.002502620220184326,0.002132415771484375
reach-wall,17,12,True,80.08039374974959,0.6495586037635803,0.7458838224411011,0.0006133913993835449,0.0012955665588378906
reach-wall,17,13,True,65.99592034234719,0.5795485377311707,0.7304731011390686,0.0013518333435058594,0.00015538930892944336
reach-wall,17,14,True,53.39572659441119,0.5282231569290161,0.720352053642273,0.0008508563041687012,0.0006979107856750488
reach-wall,18,0,True,170.2726239845607,1.0,2.1701648235321045,0.014366626739501953,0.0002613067626953125
reach-wall,18,1,True,160.1144772310624,0.9488949179649353,2.0138633251190186,0.028058528900146484,0.005918741226196289
reach-wall,18,2,True,152.18956898019377,0.9114419221878052,1.8168975114822388,0.045410990715026855,0.006644010543823242
reach-wall,18,3,True,145.5058620439096,0.8918136954307556,1.5480436086654663,0.04619157314300537,0.0005072355270385742
reach-wall,18,4,True,138.09611945389202,0.8569281101226807,1.4480348825454712,0.0017868280410766602,0.0010851621627807617
reach-wall,18,5,True,127.57316000069582,0.7948467135429382,1.3699371814727783,0.013260483741760254,0.0016928911209106445
reach-wall,18,6,True,121.50594134494423,0.775426983833313,1.2674366235733032,0.015475630760192871,0.000777125358581543
reach-wall,18,7,True,118.53647151831683,0.7864177823066711,1.202727198600769,0.027760744094848633,0.0017086267471313477
reach-wall,18,8,True,110.81258001482112,0.7462823390960693,1.1694769859313965,0.002173900604248047,0.000491023063659668
reach-wall,18,9,True,102.77056171685828,0.7215096354484558,1.0887280702590942,0.026013970375061035,0.0019701719284057617
reach-wall,18,10,True,97.30673812374846,0.7267630100250244,1.095321774482727,0.0019127130508422852,0.0006022453308105469
reach-wall,18,11,True,84.93316835983833,0.6494415402412415,1.0537430047988892,0.0024871826171875,0.0014306306838989258
