task,episode,arm,iteration,proposal_mean_delta_l2,proposal_mean_delta_rms,proposal_std_delta_l2,proposal_std_delta_rms,native_proposal_entropy_nats,arm_proposal_entropy_nats,proposal_entropy_delta_nats,native_best_runnerup_margin,arm_best_runnerup_margin,best_runnerup_margin_delta,native_elite_boundary_margin,arm_elite_boundary_margin,elite_boundary_margin_delta,same_candidate_actions_verified,shared_population_elite_overlap_count,shared_population_cost_delta_mean,shared_population_cost_delta_rms
reach,3,fixed_rank4,8,2.312209881674607e-06,2.1107491831325552e-07,1.110361503676274e-06,1.0136167375814179e-07,102.43384259444761,102.43384175872748,-8.357201295439154e-07,0.007088899612426758,0.006844997406005859,-0.00024390220642089844,0.0010802149772644043,0.00022751092910766602,-0.0008527040481567383,,,,
reach,3,fixed_rank4,9,2.7199405839266857e-06,2.4829546881506983e-07,1.3652312227342738e-06,1.246279894836536e-07,92.77289994133656,92.77289735638698,-2.5849495841612224e-06,0.0015781521797180176,0.0015351176261901855,-4.303455352783203e-05,9.381771087646484e-05,0.00011563301086425781,2.181529998779297e-05,,,,
reach,3,fixed_rank4,10,3.198703545601402e-06,2.9200034778294046e-07,1.621836695764937e-06,1.4805275714334987e-07,83.88954927398896,83.88954489980128,-4.374187682287811e-06,0.018607020378112793,0.01847255229949951,-0.00013446807861328125,0.0002875328063964844,6.836652755737305e-05,-0.00021916627883911133,,,,
reach,3,fixed_rank4,11,3.578955237336252e-06,3.2671241929838676e-07,1.5112424232214424e-06,1.3795692750952552e-07,65.36563833794341,65.36563336799526,-4.969948150801429e-06,0.0013872385025024414,0.0006377696990966797,-0.0007494688034057617,0.0018596649169921875,0.002220332622528076,0.00036066770553588867,,,,
reach,3,fixed_rank4,12,4.229974861836228e-06,3.8614210825125005e-07,1.4367938082980562e-06,1.3116072988143311e-07,46.225666045839034,46.22566166972615,-4.3761128836194985e-06,0.005299627780914307,0.004969567060470581,-0.0003300607204437256,0.0003910064697265625,0.0005006790161132812,0.00010967254638671875,,,,
reach,3,fixed_rank4,13,4.5640919214189856e-06,4.1664268331471244e-07,1.4357406067328207e-06,1.3106458617228658e-07,30.159637942523485,30.159630079562305,-7.862961179938566e-06,0.0018496215343475342,0.0024302899837493896,0.0005806684494018555,0.00039765238761901855,0.00013065338134765625,-0.0002669990062713623,,,,
reach,3,fixed_rank4,14,0.8096436471103282,0.07391001484384654,0.5933141273800404,0.0541619218754236,17.15697577603608,15.427097810377662,-1.7298779656584191,0.005739748477935791,0.00038424134254455566,-0.005355507135391235,0.0008225440979003906,0.00021651387214660645,-0.0006060302257537842,,,,
reach,3,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.08774161338806152,0.08766365051269531,-7.796287536621094e-05,0.00042510032653808594,0.0006854534149169922,0.00026035308837890625,True,10.0,0.00039800961812337237,0.0004910255254020207
reach,3,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,166.50137235215794,166.50137235215794,0.0,0.027877092361450195,0.027619600296020508,-0.0002574920654296875,0.012153148651123047,0.013252496719360352,0.0010993480682373047,,,,
reach,3,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,157.89726449864898,157.89726449864898,0.0,0.14129114151000977,0.1417924165725708,0.0005012750625610352,0.027524232864379883,0.028166532516479492,0.0006422996520996094,,,,
reach,3,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,151.74581256448766,151.74581256448766,0.0,0.010603904724121094,0.010603547096252441,-3.5762786865234375e-07,0.0012241601943969727,0.0014722347259521484,0.0002480745315551758,,,,
reach,3,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,141.8733805201103,141.8733805201103,0.0,0.021121501922607422,0.02121800184249878,9.649991989135742e-05,0.010694384574890137,0.010345876216888428,-0.000348508358001709,,,,
reach,3,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,127.61288282391365,127.61288282391365,0.0,0.00011426210403442383,0.00031107664108276367,0.00019681453704833984,0.005362153053283691,0.005571305751800537,0.0002091526985168457,,,,
reach,3,matched_random_fixed_rank4,6,0.0,0.0,0.0,0.0,121.59267011197284,121.59267011197284,0.0,0.01118093729019165,0.011293411254882812,0.00011247396469116211,0.0010015368461608887,0.0009146928787231445,-8.684396743774414e-05,,,,
reach,3,matched_random_fixed_rank4,7,0.0,0.0,0.0,0.0,111.10568102420424,111.10568102420424,0.0,0.015482068061828613,0.01574528217315674,0.000263214111328125,0.001248002052307129,0.001025557518005371,-0.0002224445343017578,,,,
reach,3,matched_random_fixed_rank4,8,0.0,0.0,0.0,0.0,102.43384259444761,102.43384259444761,0.0,0.007088899612426758,0.0069214701652526855,-0.00016742944717407227,0.0010802149772644043,0.000733494758605957,-0.00034672021865844727,,,,
reach,3,matched_random_fixed_rank4,9,0.0,0.0,0.0,0.0,92.77289994133656,92.77289994133656,0.0,0.0015781521797180176,0.0014159083366394043,-0.00016224384307861328,9.381771087646484e-05,0.00021153688430786133,0.00011771917343139648,,,,
reach,3,matched_random_fixed_rank4,10,0.0,0.0,0.0,0.0,83.88954927398896,83.88954927398896,0.0,0.018607020378112793,0.018654704093933105,4.76837158203125e-05,0.0002875328063964844,0.0001996159553527832,-8.791685104370117e-05,,,,
reach,3,matched_random_fixed_rank4,11,0.0,0.0,0.0,0.0,65.36563833794341,65.36563833794341,0.0,0.0013872385025024414,0.0015611648559570312,0.00017392635345458984,0.0018596649169921875,0.002168893814086914,0.00030922889709472656,,,,
reach,3,matched_random_fixed_rank4,12,0.0,0.0,0.0,0.0,46.225666045839034,46.225666045839034,0.0,0.005299627780914307,0.005299687385559082,5.960464477539063e-08,0.0003910064697265625,0.000352323055267334,-3.8683414459228516e-05,,,,
reach,3,matched_random_fixed_rank4,13,0.0,0.0,0.0,0.0,30.159637942523485,30.159637942523485,0.0,0.0018496215343475342,0.0021129846572875977,0.0002633631229400635,0.00039765238761901855,0.0002866089344024658,-0.00011104345321655273,,,,
reach,3,matched_random_fixed_rank4,14,0.0,0.0,0.0,0.0,17.15697577603608,17.15697577603608,0.0,0.005739748477935791,0.005942255258560181,0.00020250678062438965,0.0008225440979003906,0.0007994771003723145,-2.3066997528076172e-05,,,,
reach-wall,0,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.1253058910369873,0.12520647048950195,-9.942054748535156e-05,0.0017766952514648438,0.0017905235290527344,1.3828277587890625e-05,True,10.0,0.0006862966219584148,0.0007599481165454879
reach-wall,0,fixed_rank4,1,0.0,0.0,0.0,0.0,159.87110648028516,159.87110648028516,0.0,0.09045767784118652,0.09033691883087158,-0.0001207590103149414,0.0007824897766113281,0.0004401206970214844,-0.00034236907958984375,,,,
reach-wall,0,fixed_rank4,2,0.0,0.0,0.0,0.0,156.12832050251214,156.12832050251214,0.0,0.022381067276000977,0.02264547348022461,0.0002644062042236328,0.0012978315353393555,0.001689910888671875,0.00039207935333251953,,,,
reach-wall,0,fixed_rank4,3,0.0,0.0,0.0,0.0,145.5576272047411,145.5576272047411,0.0,0.01136171817779541,0.011813521385192871,0.00045180320739746094,0.002425551414489746,0.0020574331283569336,-0.0003681182861328125,,,,
reach-wall,0,fixed_rank4,4,0.0,0.0,0.0,0.0,140.7790010491065,140.7790010491065,0.0,0.0027195215225219727,0.0014268159866333008,-0.0012927055358886719,0.01007544994354248,0.00928795337677002,-0.0007874965667724609,,,,
reach-wall,0,fixed_rank4,5,0.0,0.0,0.0,0.0,129.2402789070003,129.2402789070003,0.0,0.015955626964569092,0.015403389930725098,-0.0005522370338439941,0.002156496047973633,0.002591073513031006,0.00043457746505737305,,,,
reach-wall,0,fixed_rank4,6,0.0,0.0,0.0,0.0,121.60296573075105,121.60296573075105,0.0,0.0004926323890686035,0.0007520914077758789,0.0002594590187072754,0.003434896469116211,0.0016182661056518555,-0.0018166303634643555,,,,
reach-wall,0,fixed_rank4,7,0.0,0.0,0.0,0.0,110.668701567412,110.668701567412,0.0,0.007363855838775635,0.007601618766784668,0.0002377629280090332,0.003369748592376709,0.001826941967010498,-0.001542806625366211,,,,
reach-wall,0,fixed_rank4,8,8.123570264434019e-07,7.415771135514532e-08,5.308244565295242e-07,4.845742148610681e-08,101.6003928386156,101.6003923423512,-4.962644055694909e-07,0.00677114725112915,0.006856560707092285,8.541345596313477e-05,0.001373589038848877,0.0009341239929199219,-0.0004394650459289551,,,,
reach-wall,0,fixed_rank4,9,1.4062366429185072e-06,1.2837125508613396e-07,6.832227094466687e-07,6.236941496062307e-08,84.1396926844962,84.13969176049599,-9.240002043497952e-07,0.002794027328491211,0.002821624279022217,2.759695053100586e-05,0.0011023879051208496,0.0011686086654663086,6.622076034545898e-05,,,,
reach-wall,0,fixed_rank4,10,1.699487886497033e-06,1.551413086068674e-07,8.121132850646973e-07,7.413546091325967e-08,74.30598886570777,74.3059884673119,-3.9839586918333225e-07,0.0038111209869384766,0.0037435293197631836,-6.759166717529297e-05,0.001723945140838623,0.0018462538719177246,0.00012230873107910156,,,,
reach-wall,0,fixed_rank4,11,2.90740963918753e-06,2.6540897388182766e-07,9.977659977075677e-07,9.108315734268044e-08,58.736466929376576,58.73646438537045,-2.5440061293124927e-06,0.008984029293060303,0.009067356586456299,8.33272933959961e-05,7.903575897216797e-05,0.0003314018249511719,0.0002523660659790039,,,,
reach-wall,0,fixed_rank4,12,0.8092807372109664,0.07387688585414279,0.5941502843001746,0.054238252209885526,48.950528655529695,47.59075792153284,-1.3597707339968537,0.010418951511383057,0.005630671977996826,-0.0047882795333862305,0.0008143782615661621,0.001032412052154541,0.0002180337905883789,,,,
reach-wall,0,fixed_rank4,13,1.5432309727465157,0.14087706920231785,0.9680786457033026,0.08837308528179175,39.13959033434014,37.93039428239673,-1.2091960519434082,0.002561509609222412,0.0014129877090454102,-0.001148521900177002,0.0002594590187072754,9.745359420776367e-05,-0.00016200542449951172,,,,
reach-wall,0,fixed_rank4,14,1.8152583775152786,0.16570966017755778,1.2648699769529592,0.11546630311469588,26.237177362433144,24.862558867956576,-1.374618494476568,0.00039631128311157227,0.002886950969696045,0.0024906396865844727,0.0019274353981018066,0.0016492009162902832,-0.00027823448181152344,,,,
reach-wall,0,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.1253058910369873,0.1255016326904297,0.0001957416534423828,0.0017766952514648438,0.002089262008666992,0.00031256675720214844,True,10.0,0.0005101156234741211,0.0006146233002177739
reach-wall,0,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,159.87110648028516,159.87110648028516,0.0,0.09045767784118652,0.09104204177856445,0.0005843639373779297,0.0007824897766113281,0.0007338523864746094,-4.863739013671875e-05,,,,
reach-wall,0,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,156.12832050251214,156.12832050251214,0.0,0.022381067276000977,0.022424697875976562,4.363059997558594e-05,0.0012978315353393555,0.0011512041091918945,-0.00014662742614746094,,,,
reach-wall,0,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,145.5576272047411,145.5576272047411,0.0,0.01136171817779541,0.011497259140014648,0.00013554096221923828,0.002425551414489746,0.0025322437286376953,0.00010669231414794922,,,,
reach-wall,0,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,140.7790010491065,140.7790010491065,0.0,0.0027195215225219727,0.002772688865661621,5.316734313964844e-05,0.01007544994354248,0.01008594036102295,1.049041748046875e-05,,,,
reach-wall,0,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,129.2402789070003,129.2402789070003,0.0,0.015955626964569092,0.015961647033691406,6.020069122314453e-06,0.002156496047973633,0.0021573901176452637,8.940696716308594e-07,,,,
reach-wall,0,matched_random_fixed_rank4,6,0.0,0.0,0.0,0.0,121.60296573075107,121.60296573075105,-1.4210854715202004e-14,0.0004926323890686035,0.0006087422370910645,0.00011610984802246094,0.003434896469116211,0.0032281875610351562,-0.0002067089080810547,,,,
reach-wall,0,matched_random_fixed_rank4,7,0.0,0.0,0.0,0.0,110.668701567412,110.668701567412,0.0,0.007363855838775635,0.007385075092315674,2.1219253540039062e-05,0.003369748592376709,0.003153204917907715,-0.00021654367446899414,,,,
reach-wall,0,matched_random_fixed_rank4,8,0.0,0.0,0.0,0.0,101.60039283861562,101.6003928386156,-1.4210854715202004e-14,0.00677114725112915,0.006761074066162109,-1.0073184967041016e-05,0.001373589038848877,0.0013088583946228027,-6.473064422607422e-05,,,,
reach-wall,0,matched_random_fixed_rank4,9,0.0,0.0,0.0,0.0,84.1396926844962,84.1396926844962,0.0,0.002794027328491211,0.0027809739112854004,-1.3053417205810547e-05,0.0011023879051208496,0.0010852813720703125,-1.710653305053711e-05,,,,
reach-wall,0,matched_random_fixed_rank4,10,0.0,0.0,0.0,0.0,74.30598886570779,74.30598886570777,-1.4210854715202004e-14,0.0038111209869384766,0.003766179084777832,-4.494190216064453e-05,0.001723945140838623,0.001780390739440918,5.644559860229492e-05,,,,
reach-wall,0,matched_random_fixed_rank4,11,0.0,0.0,0.0,0.0,58.736466929376576,58.736466929376576,0.0,0.008984029293060303,0.008994519710540771,1.049041748046875e-05,7.903575897216797e-05,5.900859832763672e-05,-2.002716064453125e-05,,,,
reach-wall,0,matched_random_fixed_rank4,12,8.46215086780789e-07,7.724851525517163e-08,4.211390841323906e-07,3.844456270439605e-08,48.950528655529695,48.9505286849202,2.9390506028903474e-08,0.010418951511383057,0.010461091995239258,4.214048385620117e-05,0.0008143782615661621,0.0007511377334594727,-6.324052810668945e-05,,,,
reach-wall,0,matched_random_fixed_rank4,13,1.0934805847295313e-06,9.982066374171722e-08,4.15966655379768e-07,3.79723867202461e-08,39.13959033434014,39.13958964876953,-6.855706118358285e-07,0.002561509609222412,0.0025333762168884277,-2.8133392333984375e-05,0.0002594590187072754,0.0002652406692504883,5.781650543212891e-06,,,,
reach-wall,0,matched_random_fixed_rank4,14,1.5126330128124222e-06,1.3808387039072742e-07,5.091260361387526e-07,4.647663576773087e-08,26.237177362433144,26.23717616443332,-1.1979998255640112e-06,0.00039631128311157227,0.00040328502655029297,6.973743438720703e-06,0.0019274353981018066,0.0018540620803833008,-7.337331771850586e-05,,,,
reach-wall,1,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.005713939666748047,0.006467580795288086,0.0007536411285400391,0.005887508392333984,0.006273746490478516,0.00038623809814453125,True,10.0,0.00015390475591023763,0.0004033064326770296
reach-wall,1,fixed_rank4,1,0.0,0.0,0.0,0.0,165.53779122515056,165.53779122515056,0.0,0.0003840923309326172,0.0007722377777099609,0.00038814544677734375,0.013709783554077148,0.014003753662109375,0.00029397010803222656,,,,
reach-wall,1,fixed_rank4,2,3.9961905684277295e-07,3.648006197362099e-08,4.897021271334583e-07,4.470348358154297e-08,157.10843399964327,157.10843345008487,-5.495583934589376e-07,0.0005081892013549805,0.0008665323257446289,0.00035834312438964844,0.00588536262512207,0.006641745567321777,0.000756382942199707,,,,
reach-wall,1,fixed_rank4,3,3.5479356576857623e-07,3.238807320485699e-08,5.794233708150262e-07,5.28938750901784e-08,146.04841701070097,146.0484160955637,-9.151372637461463e-07,0.007731199264526367,0.007282137870788574,-0.00044906139373779297,0.010495543479919434,0.010884404182434082,0.00038886070251464844,,,,
reach-wall,1,fixed_rank4,4,6.323261927027017e-07,5.772321990743805e-08,7.580576742873731e-07,6.920088134951637e-08,133.35020574939452,133.35020459445042,-1.154944101244837e-06,0.0263063907623291,0.026440739631652832,0.00013434886932373047,0.004622340202331543,0.005889773368835449,0.0012674331665039062,,,,
reach-wall,1,fixed_rank4,5,1.1052017196600578e-06,1.0089065207521909e-07,1.0285040096484063e-06,9.388914109482387e-08,125.1341041807971,125.13410229354278,-1.8872543137149478e-06,0.01665318012237549,0.017264842987060547,0.0006116628646850586,0.004769325256347656,0.00546419620513916,0.0006948709487915039,,,,
reach-wall,1,fixed_rank4,6,1.6249617427314149e-06,1.483380335961504e-07,1.153950387033781e-06,1.0534077620336979e-07,116.77525325447394,116.7752507010933,-2.553380639369607e-06,0.015597939491271973,0.015329718589782715,-0.0002682209014892578,0.004068851470947266,0.003028392791748047,-0.0010404586791992188,,,,
reach-wall,1,fixed_rank4,7,1.6059717403238742e-06,1.4660449148186914e-07,1.2978774534263699e-06,1.1847945968649724e-07,110.23145698292376,110.23145436311137,-2.619812391913001e-06,0.022203922271728516,0.022092223167419434,-0.00011169910430908203,0.0019981861114501953,0.0013091564178466797,-0.0006890296936035156,,,,
reach-wall,1,fixed_rank4,8,2.114290141639137e-06,1.9300740061442467e-07,1.3121485687942097e-06,1.1978222832111799e-07,101.85448075568524,101.85447707712272,-3.6785625212587547e-06,0.001178145408630371,0.0007473230361938477,-0.00043082237243652344,0.003070831298828125,0.003450155258178711,0.00037932395935058594,,,,
reach-wall,1,fixed_rank4,9,2.926855505211147e-06,2.671841304603874e-07,1.455382766673807e-06,1.3285766185192033e-07,91.63808652659611,91.63808256368804,-3.9629080674785655e-06,0.0028828978538513184,0.0028092265129089355,-7.367134094238281e-05,0.00010222196578979492,0.00014770030975341797,4.547834396362305e-05,,,,
reach-wall,1,fixed_rank4,10,3.2762297393324524e-06,2.9907748863360907e-07,1.3987658976029239e-06,1.2768927246434712e-07,88.54618236978177,88.54617856842556,-3.8013562146943514e-06,0.018112897872924805,0.017848610877990723,-0.00026428699493408203,0.0013790130615234375,0.0015377402305603027,0.00015872716903686523,,,,
reach-wall,1,fixed_rank4,11,3.4329358618271045e-06,3.1338273499852387e-07,1.3461036358656483e-06,1.2288188768388928e-07,80.25846853309523,80.25846281522875,-5.717866471854904e-06,0.0048531293869018555,0.005050480365753174,0.00019735097885131836,0.0021970272064208984,0.0022769570350646973,7.992982864379883e-05,,,,
reach-wall,1,fixed_rank4,12,3.881395072801019e-06,3.543212726604208e-07,1.4320240740941218e-06,1.3072531471196664e-07,71.40865320502493,71.40864715162658,-6.053398351468786e-06,0.013585925102233887,0.0136948823928833,0.00010895729064941406,0.0005033016204833984,0.00019103288650512695,-0.0003122687339782715,,,,
reach-wall,1,fixed_rank4,13,1.118473130248189,0.10210216056672448,0.8186416569304307,0.07473141700236705,63.541209389365996,61.81420724120478,-1.727002148161219,0.0031475424766540527,0.0032672882080078125,0.00011974573135375977,0.00013816356658935547,0.0009443759918212891,0.0008062124252319336,,,,
reach-wall,1,fixed_rank4,14,2.0218344676083144,0.18456739090842028,1.4686935680060569,0.13407276620994418,53.63551569556829,52.6224936208479,-1.0130220747203893,0.0007874965667724609,0.0007404088973999023,-4.7087669372558594e-05,0.0004226565361022949,0.000713050365447998,0.0002903938293457031,,,,
reach-wall,1,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.005713939666748047,0.0065381526947021484,0.0008242130279541016,0.005887508392333984,0.006386756896972656,0.0004992485046386719,True,10.0,0.0002869717280069987,0.0005156755037695883
reach-wall,1,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,165.53779122515056,165.53779122515056,0.0,0.0003840923309326172,0.00041365623474121094,2.956390380859375e-05,0.013709783554077148,0.013705968856811523,-3.814697265625e-06,,,,
reach-wall,1,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,157.10843399964327,157.10843399964327,0.0,0.0005081892013549805,0.000611424446105957,0.00010323524475097656,0.00588536262512207,0.0057544708251953125,-0.0001308917999267578,,,,
reach-wall,1,matched_random_fixed_rank4,3,0.0,0.0,0.0,0.0,146.04841701070097,146.04841701070097,0.0,0.007731199264526367,0.007859587669372559,0.0001283884048461914,0.010495543479919434,0.010502219200134277,6.67572021484375e-06,,,,
reach-wall,1,matched_random_fixed_rank4,4,0.0,0.0,0.0,0.0,133.35020574939452,133.35020574939452,0.0,0.0263063907623291,0.02620518207550049,-0.00010120868682861328,0.004622340202331543,0.004528403282165527,-9.393692016601562e-05,,,,
reach-wall,1,matched_random_fixed_rank4,5,0.0,0.0,0.0,0.0,125.1341041807971,125.1341041807971,0.0,0.01665318012237549,0.016599059104919434,-5.412101745605469e-05,0.004769325256347656,0.004898667335510254,0.00012934207916259766,,,,
reach-wall,1,matched_random_fixed_rank4,6,0.0,0.0,0.0,0.0,116.77525325447394,116.77525325447394,0.0,0.015597939491271973,0.015631556510925293,3.361701965332031e-05,0.004068851470947266,0.004017829895019531,-5.1021575927734375e-05,,,,
reach-wall,1,matched_random_fixed_rank4,7,0.0,0.0,0.0,0.0,110.23145698292375,110.23145698292376,1.4210854715202004e-14,0.022203922271728516,0.02240300178527832,0.0001990795135498047,0.0019981861114501953,0.0019123554229736328,-8.58306884765625e-05,,,,
reach-wall,1,matched_random_fixed_rank4,8,0.0,0.0,0.0,0.0,101.85448075568524,101.85448075568524,0.0,0.001178145408630371,0.0009989738464355469,-0.00017917156219482422,0.003070831298828125,0.0030279159545898438,-4.291534423828125e-05,,,,
reach-wall,1,matched_random_fixed_rank4,9,0.0,0.0,0.0,0.0,91.63808652659611,91.63808652659611,0.0,0.0028828978538513184,0.0029622316360473633,7.933378219604492e-05,0.00010222196578979492,0.00010037422180175781,-1.8477439880371094e-06,,,,
reach-wall,1,matched_random_fixed_rank4,10,0.0,0.0,0.0,0.0,88.54618236978177,88.54618236978177,0.0,0.018112897872924805,0.018162190914154053,4.929304122924805e-05,0.0013790130615234375,0.00131148099899292,-6.753206253051758e-05,,,,
reach-wall,1,matched_random_fixed_rank4,11,0.0,0.0,0.0,0.0,80.25846853309523,80.25846853309523,0.0,0.0048531293869018555,0.0048337578773498535,-1.9371509552001953e-05,0.0021970272064208984,0.0021682381629943848,-2.8789043426513672e-05,,,,
reach-wall,1,matched_random_fixed_rank4,12,0.0,0.0,0.0,0.0,71.40865320502493,71.40865320502493,0.0,0.013585925102233887,0.013514697551727295,-7.12275505065918e-05,0.0005033016204833984,0.00042253732681274414,-8.07642936706543e-05,,,,
reach-wall,1,matched_random_fixed_rank4,13,0.0,0.0,0.0,0.0,63.541209389365996,63.541209389365996,0.0,0.0031475424766540527,0.0030924081802368164,-5.513429641723633e-05,0.00013816356658935547,0.00016641616821289062,2.8252601623535156e-05,,,,
reach-wall,1,matched_random_fixed_rank4,14,0.0,0.0,0.0,0.0,53.63551569556829,53.63551569556829,0.0,0.0007874965667724609,0.0007488727569580078,-3.8623809814453125e-05,0.0004226565361022949,0.00036448240280151367,-5.817413330078125e-05,,,,
reach-wall,2,fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.15526056289672852,0.15523099899291992,-2.956390380859375e-05,0.00376129150390625,0.003961086273193359,0.00019979476928710938,True,10.0,0.00016113440195719402,0.0004155291405157874
reach-wall,2,fixed_rank4,1,0.0,0.0,0.0,0.0,164.29200188239415,164.29200188239415,0.0,0.0484851598739624,0.048149824142456055,-0.00033533573150634766,0.0007669925689697266,0.003340005874633789,0.0025730133056640625,,,,
reach-wall,2,fixed_rank4,2,0.0,0.0,0.0,0.0,156.99629436262757,156.99629436262757,0.0,0.0011943578720092773,0.002543330192565918,0.0013489723205566406,0.0039556026458740234,0.005449175834655762,0.0014935731887817383,,,,
reach-wall,2,fixed_rank4,3,5.499189705039142e-07,5.020050415750198e-08,4.86061168619993e-07,4.43711110634154e-08,150.2677067406733,150.2677055877345,-1.1529388075359748e-06,0.04329955577850342,0.04280424118041992,-0.0004953145980834961,0.004642605781555176,0.00448000431060791,-0.00016260147094726562,,,,
reach-wall,2,fixed_rank4,4,8.760216379727865e-07,7.996946866338657e-08,6.187122908838598e-07,5.648044638713133e-08,147.66351004718388,147.66350859631072,-1.450873156727539e-06,0.05198836326599121,0.05208265781402588,9.429454803466797e-05,0.004616498947143555,0.002152562141418457,-0.0024639368057250977,,,,
reach-wall,2,fixed_rank4,5,1.232525117226664e-06,1.1251363489945717e-07,5.322864979354069e-07,4.8590886995774896e-08,139.29960747733242,139.29960548463558,-1.992696837760377e-06,0.003751039505004883,0.0028276443481445312,-0.0009233951568603516,0.00019741058349609375,0.000737309455871582,0.0005398988723754883,,,,
reach-wall,2,fixed_rank4,6,1.5949474868379126e-06,1.4559811942954977e-07,6.725361404655431e-07,6.139386914507349e-08,130.25046671446597,130.2504653678254,-1.3466405732742714e-06,0.11263740062713623,0.11234474182128906,-0.00029265880584716797,0.0014074444770812988,0.0017772912979125977,0.00036984682083129883,,,,
reach-wall,2,fixed_rank4,7,2.0140354014629654e-06,1.838554368325399e-07,8.14399923201782e-07,7.43442014613485e-08,124.9355701519566,124.93556822891443,-1.923042162843558e-06,0.03180694580078125,0.03166794776916504,-0.00013899803161621094,0.002191901206970215,0.0025844573974609375,0.00039255619049072266,,,,
reach-wall,2,fixed_rank4,8,2.313296918449687e-06,2.1117415074034703e-07,1.0669689261879353e-06,9.740049150503279e-08,115.01780178600816,115.01779944311788,-2.342890283557608e-06,0.004838705062866211,0.004592537879943848,-0.0002461671829223633,0.00017571449279785156,3.8683414459228516e-05,-0.00013703107833862305,,,,
reach-wall,2,fixed_rank4,9,2.613720592838105e-06,2.385989546188676e-07,1.0904606230968516e-06,9.954498022354743e-08,108.1111767939881,108.11117525558345,-1.5384046463395862e-06,0.0012345314025878906,0.0009035468101501465,-0.00033098459243774414,0.0010097622871398926,0.0005969405174255371,-0.00041282176971435547,,,,
reach-wall,2,fixed_rank4,10,2.7194115239284986e-06,2.482471724658564e-07,1.15596904475805e-06,1.0552505359861382e-07,96.23842145417734,96.23841877455334,-2.679624003576464e-06,0.013688504695892334,0.013536512851715088,-0.0001519918441772461,3.534555435180664e-05,0.0006008148193359375,0.0005654692649841309,,,,
reach-wall,2,fixed_rank4,11,1.1525651953336173,0.10521432607992838,0.9251752109834167,0.08445655545003644,75.900485348961,75.90721576195088,0.006730412989881529,0.0015634894371032715,0.002234816551208496,0.0006713271141052246,0.00026679039001464844,0.0007038712501525879,0.00043708086013793945,,,,
reach-wall,2,fixed_rank4,12,1.745986220428761,0.1593860063370033,1.2362658446407084,0.11285511503048219,59.780707476173916,59.52929406956129,-0.25141340661262745,0.0032413601875305176,0.001982271671295166,-0.0012590885162353516,0.0015236735343933105,0.0008080005645751953,-0.0007156729698181152,,,,
reach-wall,2,fixed_rank4,13,2.3954162461630446,0.2186705854396412,1.7342498967827533,0.15831463146982,54.52470254194339,53.475926474748746,-1.0487760671946447,0.006935596466064453,0.005215764045715332,-0.001719832420349121,0.0011763572692871094,2.1576881408691406e-05,-0.001154780387878418,,,,
reach-wall,2,fixed_rank4,14,2.886732465209812,0.26352141477965185,2.1948277772034044,0.20035944723553795,34.608005778706705,35.65859102901463,1.0505852503079254,0.002263963222503662,0.0020092129707336426,-0.00025475025177001953,6.443262100219727e-05,0.0010038018226623535,0.0009393692016601562,,,,
reach-wall,2,matched_random_fixed_rank4,0,0.0,0.0,0.0,0.0,170.27262398456074,170.27262398456074,0.0,0.15526056289672852,0.15540647506713867,0.00014591217041015625,0.00376129150390625,0.003839731216430664,7.843971252441406e-05,True,10.0,0.00043300390243530276,0.0005911549321693882
reach-wall,2,matched_random_fixed_rank4,1,0.0,0.0,0.0,0.0,164.29200188239415,164.29200188239415,0.0,0.0484851598739624,0.04849255084991455,7.3909759521484375e-06,0.0007669925689697266,0.002115488052368164,0.0013484954833984375,,,,
reach-wall,2,matched_random_fixed_rank4,2,0.0,0.0,0.0,0.0,156.99629436262757,156.99629436262757,0.0,0.0011943578720092773,0.0021066665649414062,0.0009123086929321289,0.0039556026458740234,0.004309296607971191,0.00035369396209716797,,,,
reach-wall,2,matched_random_fixed_rank4,3,5.499189705039142e-07,5.020050415750198e-08,4.86061168619993e-07,4.43711110634154e-08,150.2677067406733,150.2677055877345,-1.1529388075359748e-06,0.04329955577850342,0.04327535629272461,-2.4199485778808594e-05,0.004642605781555176,0.004301309585571289,-0.0003412961959838867,,,,
