task,episode,arm,component,score_change_mean,score_change_rms,centered_score_change_rms,native_elite_overlap_count,best_runnerup_margin,elite_boundary_margin
reach-wall,8,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.13901925086975098,0.003805398941040039
reach-wall,8,matched_random_fixed_rank4,mean_only,0.0006741754213968913,0.0007689038415803757,0.0003697304677483094,10,0.13927555084228516,0.0032377243041992188
reach-wall,8,matched_random_fixed_rank4,centered_only,3.374417622884115e-06,5.115101192572434e-05,5.1039585879314915e-05,10,0.13901853561401367,0.003964424133300781
reach-wall,9,fixed_rank4,full,3.909746805826823e-05,0.0003465808832907787,0.0003443685477131282,10,0.03569364547729492,0.0016095638275146484
reach-wall,9,fixed_rank4,cached_full,3.909746805826823e-05,0.0003465808832907787,0.0003443685477131282,10,0.03569364547729492,0.0016095638275146484
reach-wall,9,fixed_rank4,zero,0.0,0.0,0.0,10,0.034811973571777344,0.0013172626495361328
reach-wall,9,fixed_rank4,mean_only,3.852049509684245e-05,0.0003433409736796741,0.0003411732634084928,10,0.03570818901062012,0.001623392105102539
reach-wall,9,fixed_rank4,centered_only,6.047884623209635e-07,1.541499190494913e-05,1.5403123265931836e-05,10,0.03479719161987305,0.0013036727905273438
reach-wall,9,matched_random_fixed_rank4,full,0.00016523996988932293,0.00035967129302270554,0.00031946704270644345,10,0.03542327880859375,0.0017201900482177734
reach-wall,9,matched_random_fixed_rank4,cached_full,0.00016523996988932293,0.00035967129302270554,0.00031946704270644345,10,0.03542327880859375,0.0017201900482177734
reach-wall,9,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.034811973571777344,0.0013172626495361328
reach-wall,9,matched_random_fixed_rank4,mean_only,0.00016276597976684572,0.0003611308656661854,0.00032237049797918425,10,0.03540849685668945,0.0017249584197998047
reach-wall,9,matched_random_fixed_rank4,centered_only,2.460479736328125e-06,3.030165389931924e-05,3.0201593807301752e-05,10,0.03482627868652344,0.0013132095336914062
reach-wall,10,fixed_rank4,full,0.000684970219930013,0.0007775653592028573,0.00036799957288195047,10,0.027400970458984375,0.003499269485473633
reach-wall,10,fixed_rank4,cached_full,0.000684970219930013,0.0007775653592028573,0.00036799957288195047,10,0.027400970458984375,0.003499269485473633
reach-wall,10,fixed_rank4,zero,0.0,0.0,0.0,10,0.027009963989257812,0.0030548572540283203
reach-wall,10,fixed_rank4,mean_only,0.0006840348243713379,0.0007738916416830783,0.0003619456203826798,10,0.027401447296142578,0.0035369396209716797
reach-wall,10,fixed_rank4,centered_only,9.051958719889323e-07,2.0563953737584693e-05,2.0544021362792085e-05,10,0.027010202407836914,0.0030176639556884766
reach-wall,10,matched_random_fixed_rank4,full,0.0006800405184427897,0.0007814906934373019,0.00038506180959058583,10,0.027493715286254883,0.0033369064331054688
reach-wall,10,matched_random_fixed_rank4,cached_full,0.0006800405184427897,0.0007814906934373019,0.00038506180959058583,10,0.027493715286254883,0.0033369064331054688
reach-wall,10,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.027009963989257812,0.0030548572540283203
reach-wall,10,matched_random_fixed_rank4,mean_only,0.0006764984130859375,0.0007743893680976037,0.0003768670727389358,10,0.02753162384033203,0.0034072399139404297
reach-wall,10,matched_random_fixed_rank4,centered_only,3.454287846883138e-06,5.345845789169283e-05,5.3346739503260847e-05,10,0.026972174644470215,0.002984285354614258
reach-wall,11,fixed_rank4,full,1.0141531626383464e-05,0.00040166599971006836,0.0004015379492144668,10,0.024614334106445312,0.0033652782440185547
reach-wall,11,fixed_rank4,cached_full,1.0141531626383464e-05,0.00040166599971006836,0.0004015379492144668,10,0.024614334106445312,0.0033652782440185547
reach-wall,11,fixed_rank4,zero,0.0,0.0,0.0,10,0.024393320083618164,0.0030956268310546875
reach-wall,11,fixed_rank4,mean_only,6.389617919921875e-06,0.000396683236435945,0.0003966317723684441,10,0.02459263801574707,0.003376007080078125
reach-wall,11,fixed_rank4,centered_only,3.7638346354166668e-06,1.1688445004653973e-05,1.1065861713579214e-05,10,0.024415254592895508,0.003084897994995117
reach-wall,11,matched_random_fixed_rank4,full,0.00017438650131225585,0.00043078020423733187,0.0003939047251846923,10,0.024218082427978516,0.0033125877380371094
reach-wall,11,matched_random_fixed_rank4,cached_full,0.00017438650131225585,0.00043078020423733187,0.0003939047251846923,10,0.024218082427978516,0.0033125877380371094
reach-wall,11,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.024393320083618164,0.0030956268310546875
reach-wall,11,matched_random_fixed_rank4,mean_only,0.00016447782516479492,0.000425566571858064,0.00039249707274333133,10,0.02419590950012207,0.003306865692138672
reach-wall,11,matched_random_fixed_rank4,centered_only,9.851455688476563e-06,2.7650045856590922e-05,2.5835515413661938e-05,10,0.02441573143005371,0.0031015872955322266
reach-wall,12,fixed_rank4,full,-6.233056386311849e-06,0.00039759235140141296,0.00039754349057806205,10,0.05225229263305664,0.005502462387084961
reach-wall,12,fixed_rank4,cached_full,-6.233056386311849e-06,0.00039759235140141296,0.00039754349057806205,10,0.05225229263305664,0.005502462387084961
reach-wall,12,fixed_rank4,zero,0.0,0.0,0.0,10,0.05223202705383301,0.0040035247802734375
reach-wall,12,fixed_rank4,mean_only,-8.197625478108724e-06,0.0003948728039375526,0.0003947877027289801,10,0.05225372314453125,0.005510568618774414
reach-wall,12,fixed_rank4,centered_only,1.986821492513021e-06,1.0162077445117e-05,9.965959981730009e-06,10,0.052230119705200195,0.003996133804321289
reach-wall,12,matched_random_fixed_rank4,full,0.00014599959055582682,0.0004174343837844452,0.00039106979469530806,10,0.052117347717285156,0.005574703216552734
reach-wall,12,matched_random_fixed_rank4,cached_full,0.00014599959055582682,0.0004174343837844452,0.00039106979469530806,10,0.052117347717285156,0.005574703216552734
reach-wall,12,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.05223202705383301,0.0040035247802734375
reach-wall,12,matched_random_fixed_rank4,mean_only,0.00014138619105021158,0.00041440016030396085,0.00038953489938677065,10,0.05211639404296875,0.005584716796875
reach-wall,12,matched_random_fixed_rank4,centered_only,4.613399505615235e-06,2.2215439265412794e-05,2.1731136342971888e-05,10,0.05223202705383301,0.00399327278137207
reach-wall,13,fixed_rank4,full,0.00040219863255818686,0.0005459347918037474,0.0003691626428420483,10,0.08265960216522217,0.007432222366333008
reach-wall,13,fixed_rank4,cached_full,0.00040219863255818686,0.0005459347918037474,0.0003691626428420483,10,0.08265960216522217,0.007432222366333008
reach-wall,13,fixed_rank4,zero,0.0,0.0,0.0,10,0.08363163471221924,0.007176876068115234
reach-wall,13,fixed_rank4,mean_only,0.00040192166964213055,0.0005418701209819559,0.00036343114820428033,10,0.0826270580291748,0.007447004318237305
reach-wall,13,fixed_rank4,centered_only,2.5987625122070314e-07,1.8982376606650835e-05,1.8980597618904848e-05,10,0.08366405963897705,0.007161855697631836
reach-wall,13,matched_random_fixed_rank4,full,0.0005758440494537353,0.0006955978317468451,0.00039020504127911546,10,0.0829002857208252,0.007534503936767578
reach-wall,13,matched_random_fixed_rank4,cached_full,0.0005758440494537353,0.0006955978317468451,0.00039020504127911546,10,0.0829002857208252,0.007534503936767578
reach-wall,13,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.08363163471221924,0.007176876068115234
reach-wall,13,matched_random_fixed_rank4,mean_only,0.0005752845605214437,0.0006920002260125224,0.0003845932750673516,10,0.08263063430786133,0.007526397705078125
reach-wall,13,matched_random_fixed_rank4,centered_only,4.394849141438802e-07,5.0594690145018584e-05,5.059278134161712e-05,10,0.08390176296234131,0.007184505462646484
reach-wall,14,fixed_rank4,full,0.00014141480127970377,0.0004196555896730399,0.0003951109564702664,10,0.004980564117431641,0.0007593631744384766
reach-wall,14,fixed_rank4,cached_full,0.00014141480127970377,0.0004196555896730399,0.0003951109564702664,10,0.004980564117431641,0.0007593631744384766
reach-wall,14,fixed_rank4,zero,0.0,0.0,0.0,10,0.003446340560913086,0.0011985301971435547
reach-wall,14,fixed_rank4,mean_only,0.00013979832331339519,0.0004152268657188764,0.0003909856503933171,10,0.005034685134887695,0.0007686614990234375
reach-wall,14,fixed_rank4,centered_only,1.625219980875651e-06,1.413039290368146e-05,1.403661866783357e-05,10,0.003391742706298828,0.0011889934539794922
reach-wall,14,matched_random_fixed_rank4,full,0.00026490290959676105,0.0004946318130977979,0.00041771650555799824,10,0.004136085510253906,0.0012028217315673828
reach-wall,14,matched_random_fixed_rank4,cached_full,0.00026490290959676105,0.0004946318130977979,0.00041771650555799824,10,0.004136085510253906,0.0012028217315673828
reach-wall,14,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.003446340560913086,0.0011985301971435547
reach-wall,14,matched_random_fixed_rank4,mean_only,0.0002616715431213379,0.0004894746278921541,0.00041365857282384534,10,0.004306316375732422,0.0011591911315917969
reach-wall,14,matched_random_fixed_rank4,centered_only,3.2337506612141925e-06,3.183066021422791e-05,3.1665972057316166e-05,10,0.0032744407653808594,0.0012438297271728516
reach-wall,15,fixed_rank4,full,0.0007609057426452636,0.0008144587379220432,0.0002904573748194859,10,0.03985285758972168,0.002104520797729492
reach-wall,15,fixed_rank4,cached_full,0.0007609057426452636,0.0008144587379220432,0.0002904573748194859,10,0.03985285758972168,0.002104520797729492
reach-wall,15,fixed_rank4,zero,0.0,0.0,0.0,10,0.039867401123046875,0.0015633106231689453
reach-wall,15,fixed_rank4,mean_only,0.0007614747683207194,0.000816954825026294,0.0002959245906386445,10,0.039885520935058594,0.002134561538696289
reach-wall,15,fixed_rank4,centered_only,-5.857149759928385e-07,1.794290030862215e-05,1.793333793391656e-05,10,0.03983426094055176,0.0015327930450439453
reach-wall,15,matched_random_fixed_rank4,full,0.0005914409955342611,0.0006623817716107944,0.0002982401048881536,10,0.03932452201843262,0.0020751953125
reach-wall,15,matched_random_fixed_rank4,cached_full,0.0005914409955342611,0.0006623817716107944,0.0002982401048881536,10,0.03932452201843262,0.0020751953125
reach-wall,15,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.039867401123046875,0.0015633106231689453
reach-wall,15,matched_random_fixed_rank4,mean_only,0.0005928262074788411,0.00066552036216314,0.000302447417214978,10,0.03940582275390625,0.002161264419555664
reach-wall,15,matched_random_fixed_rank4,centered_only,-1.460711161295573e-06,4.663124068583415e-05,4.6608356877318263e-05,10,0.039786577224731445,0.0014767646789550781
reach-wall,16,fixed_rank4,full,0.000644385814666748,0.0007258088911185325,0.0003340141737755826,10,0.019572019577026367,0.004633665084838867
reach-wall,16,fixed_rank4,cached_full,0.000644385814666748,0.0007258088911185325,0.0003340141737755826,10,0.019572019577026367,0.004633665084838867
reach-wall,16,fixed_rank4,zero,0.0,0.0,0.0,10,0.019830703735351562,0.004866600036621094
reach-wall,16,fixed_rank4,mean_only,0.0006427661577860514,0.0007230502706553748,0.00033113948767817995,10,0.019555091857910156,0.004638671875
reach-wall,16,fixed_rank4,centered_only,1.598199208577474e-06,1.63984673076179e-05,1.6320401016173454e-05,10,0.019847393035888672,0.004861593246459961
reach-wall,16,matched_random_fixed_rank4,full,0.0007197197278340658,0.0008164540616142442,0.0003854876756692155,10,0.01940298080444336,0.004697561264038086
reach-wall,16,matched_random_fixed_rank4,cached_full,0.0007197197278340658,0.0008164540616142442,0.0003854876756692155,10,0.01940298080444336,0.004697561264038086
reach-wall,16,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.019830703735351562,0.004866600036621094
reach-wall,16,matched_random_fixed_rank4,mean_only,0.000716566244761149,0.0008089058853669614,0.0003753152651441354,10,0.019306421279907227,0.0047032833099365234
reach-wall,16,matched_random_fixed_rank4,centered_only,3.1034151713053387e-06,4.858832401022415e-05,4.848911263775649e-05,10,0.019927501678466797,0.004860639572143555
reach-wall,17,fixed_rank4,full,0.000281218687693278,0.0004980078748195664,0.0004110083856496987,10,0.006485700607299805,0.012613296508789062
reach-wall,17,fixed_rank4,cached_full,0.000281218687693278,0.0004980078748195664,0.0004110083856496987,10,0.006485700607299805,0.012613296508789062
reach-wall,17,fixed_rank4,zero,0.0,0.0,0.0,10,0.0067272186279296875,0.013344764709472656
reach-wall,17,fixed_rank4,mean_only,0.00028028567632039386,0.0004938182787734852,0.000406566639187756,10,0.006482601165771484,0.012597799301147461
reach-wall,17,fixed_rank4,centered_only,9.393692016601562e-07,1.785309990305813e-05,1.782836957356299e-05,10,0.006729841232299805,0.013349056243896484
reach-wall,17,matched_random_fixed_rank4,full,0.00040517012278238934,0.0005638912537006975,0.00039218684017270126,10,0.006814718246459961,0.012774467468261719
reach-wall,17,matched_random_fixed_rank4,cached_full,0.00040517012278238934,0.0005638912537006975,0.00039218684017270126,10,0.006814718246459961,0.012774467468261719
reach-wall,17,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.0067272186279296875,0.013344764709472656
reach-wall,17,matched_random_fixed_rank4,mean_only,0.0003985762596130371,0.0005580637985640567,0.00039060487521359085,10,0.006777763366699219,0.01273036003112793
reach-wall,17,matched_random_fixed_rank4,centered_only,6.543795267740885e-06,4.1642533288544094e-05,4.112516653074362e-05,10,0.0067653656005859375,0.013304710388183594
reach-wall,18,fixed_rank4,full,-7.710456848144531e-05,0.0004219070835893562,0.0004148017269758723,10,0.01398611068725586,0.0006508827209472656
reach-wall,18,fixed_rank4,cached_full,-7.710456848144531e-05,0.0004219070835893562,0.0004148017269758723,10,0.01398611068725586,0.0006508827209472656
reach-wall,18,fixed_rank4,zero,0.0,0.0,0.0,10,0.014366626739501953,0.0002613067626953125
reach-wall,18,fixed_rank4,mean_only,-8.046070734659831e-05,0.00041676709124378007,0.0004089265006294975,10,0.013993024826049805,0.0006513595581054688
reach-wall,18,fixed_rank4,centered_only,3.3466021219889324e-06,1.034382240852641e-05,9.787487739774302e-06,10,0.014360189437866211,0.0002605915069580078
reach-wall,18,matched_random_fixed_rank4,full,0.00011761267979939779,0.00046323429847094444,0.0004480549886233523,10,0.01390528678894043,0.0007288455963134766
reach-wall,18,matched_random_fixed_rank4,cached_full,0.00011761267979939779,0.00046323429847094444,0.0004480549886233523,10,0.01390528678894043,0.0007288455963134766
reach-wall,18,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.014366626739501953,0.0002613067626953125
reach-wall,18,matched_random_fixed_rank4,mean_only,0.00010968685150146484,0.00046109564914520755,0.0004478593442905216,10,0.013915777206420898,0.0007162094116210938
reach-wall,18,matched_random_fixed_rank4,centered_only,7.897218068440756e-06,2.4421011505760878e-05,2.3108867340135866e-05,10,0.014356374740600586,0.0002739429473876953
reach-wall,19,fixed_rank4,full,-1.845836639404297e-05,0.0004341470030134645,0.000433754433908907,10,0.0083160400390625,0.0004138946533203125
reach-wall,19,fixed_rank4,cached_full,-1.845836639404297e-05,0.0004341470030134645,0.000433754433908907,10,0.0083160400390625,0.0004138946533203125
reach-wall,19,fixed_rank4,zero,0.0,0.0,0.0,10,0.008064746856689453,0.0005412101745605469
reach-wall,19,fixed_rank4,mean_only,-2.1969477335611978e-05,0.00043044366800796126,0.0004298826507242971,10,0.008313417434692383,0.0004291534423828125
reach-wall,19,fixed_rank4,centered_only,3.521442413330078e-06,1.1850298816356262e-05,1.1314991178367515e-05,10,0.008068323135375977,0.0005259513854980469
reach-wall,19,matched_random_fixed_rank4,full,0.00017359495162963868,0.0004600757213324304,0.0004260686119960723,9,0.008370161056518555,1.8835067749023438e-05
reach-wall,19,matched_random_fixed_rank4,cached_full,0.00017359495162963868,0.0004600757213324304,0.0004260686119960723,9,0.008370161056518555,1.8835067749023438e-05
reach-wall,19,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.008064746856689453,0.0005412101745605469
reach-wall,19,matched_random_fixed_rank4,mean_only,0.00016431570053100587,0.0004586705281332445,0.00042822774774299035,10,0.008362293243408203,1.1444091796875e-05
reach-wall,19,matched_random_fixed_rank4,centered_only,9.23315684000651e-06,2.7088673676422026e-05,2.5466547789512433e-05,10,0.008073091506958008,0.00051116943359375
reach-wall,20,fixed_rank4,full,0.00034044742584228517,0.0005132390691670693,0.00038407016592914567,10,0.04656243324279785,0.0018329620361328125
reach-wall,20,fixed_rank4,cached_full,0.00034044742584228517,0.0005132390691670693,0.00038407016592914567,10,0.04656243324279785,0.0018329620361328125
reach-wall,20,fixed_rank4,zero,0.0,0.0,0.0,10,0.04615044593811035,0.0019347667694091797
reach-wall,20,fixed_rank4,mean_only,0.0003391448656717936,0.0005085985299689189,0.0003790161273283848,10,0.046578407287597656,0.0018410682678222656
reach-wall,20,fixed_rank4,centered_only,1.2755393981933593e-06,1.7358602753712477e-05,1.7311674927772034e-05,10,0.04613447189331055,0.0019261837005615234
reach-wall,20,matched_random_fixed_rank4,full,0.00042830546696980795,0.0006045130380001992,0.00042660337560315324,10,0.046525001525878906,0.0018627643585205078
reach-wall,20,matched_random_fixed_rank4,cached_full,0.00042830546696980795,0.0006045130380001992,0.00042660337560315324,10,0.046525001525878906,0.0018627643585205078
reach-wall,20,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.04615044593811035,0.0019347667694091797
reach-wall,20,matched_random_fixed_rank4,mean_only,0.00042351563771565753,0.0005993147400983143,0.0004240432316514555,10,0.04655146598815918,0.001817464828491211
reach-wall,20,matched_random_fixed_rank4,centered_only,4.746119181315104e-06,3.666330490150464e-05,3.6354810947348455e-05,10,0.04612565040588379,0.001978635787963867
reach-wall,21,fixed_rank4,full,0.0007008059819539388,0.0007603925191510164,0.0002950724637074839,9,0.021435260772705078,0.000278472900390625
reach-wall,21,fixed_rank4,cached_full,0.0007008059819539388,0.0007603925191510164,0.0002950724637074839,9,0.021435260772705078,0.000278472900390625
reach-wall,21,fixed_rank4,zero,0.0,0.0,0.0,10,0.021559715270996094,4.553794860839844e-05
reach-wall,21,fixed_rank4,mean_only,0.0007005556424458821,0.0007590049554223291,0.00029207929435837995,9,0.02138209342956543,0.00031566619873046875
reach-wall,21,fixed_rank4,centered_only,2.606709798177083e-07,1.5590812960729837e-05,1.5588633660996155e-05,10,0.021612167358398438,8.273124694824219e-05
reach-wall,21,matched_random_fixed_rank4,full,0.0004741533597310384,0.000574255786628754,0.00032395725016177285,9,0.021292924880981445,0.00031757354736328125
reach-wall,21,matched_random_fixed_rank4,cached_full,0.0004741533597310384,0.000574255786628754,0.00032395725016177285,9,0.021292924880981445,0.00031757354736328125
reach-wall,21,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.021559715270996094,4.553794860839844e-05
reach-wall,21,matched_random_fixed_rank4,mean_only,0.0004736948013305664,0.0005717364319971597,0.0003201496257458972,9,0.021202802658081055,0.0003941059112548828
reach-wall,21,matched_random_fixed_rank4,centered_only,4.490216573079427e-07,3.940483577402533e-05,3.9402277369832e-05,10,0.02164602279663086,0.00012350082397460938
reach-wall,22,fixed_rank4,full,8.175055185953776e-05,0.00038488637638733756,0.0003761042009858921,10,0.11142683029174805,0.0006248950958251953
reach-wall,22,fixed_rank4,cached_full,8.175055185953776e-05,0.00038488637638733756,0.0003761042009858921,10,0.11142683029174805,0.0006248950958251953
reach-wall,22,fixed_rank4,zero,0.0,0.0,0.0,10,0.11230301856994629,0.001653432846069336
reach-wall,22,fixed_rank4,mean_only,7.970809936523437e-05,0.0003775934463560553,0.00036908458329578753,10,0.1113898754119873,0.0006463527679443359
reach-wall,22,fixed_rank4,centered_only,2.0313262939453124e-06,1.357135851917691e-05,1.3418475529789593e-05,10,0.11233997344970703,0.0016317367553710938
reach-wall,22,matched_random_fixed_rank4,full,0.00025848547617594403,0.00045146548633824015,0.0003701436801577452,10,0.11172080039978027,0.0005245208740234375
reach-wall,22,matched_random_fixed_rank4,cached_full,0.00025848547617594403,0.00045146548633824015,0.0003701436801577452,10,0.11172080039978027,0.0005245208740234375
reach-wall,22,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.11230301856994629,0.001653432846069336
reach-wall,22,matched_random_fixed_rank4,mean_only,0.0002555648485819499,0.00044918931732748467,0.00036940174738408696,10,0.11156988143920898,0.0005366802215576172
reach-wall,22,matched_random_fixed_rank4,centered_only,2.873738606770833e-06,2.7367600570374066e-05,2.7216303705674174e-05,10,0.11245346069335938,0.0016415119171142578
reach-wall,23,fixed_rank4,full,0.0010045997301737467,0.0010428229718297917,0.00027974833817335495,10,0.08068430423736572,0.0028257369995117188
reach-wall,23,fixed_rank4,cached_full,0.0010045997301737467,0.0010428229718297917,0.00027974833817335495,10,0.08068430423736572,0.0028257369995117188
reach-wall,23,fixed_rank4,zero,0.0,0.0,0.0,10,0.08093297481536865,0.0028722286224365234
reach-wall,23,fixed_rank4,mean_only,0.0010049025217692058,0.0010439277651101981,0.0002827650977575984,10,0.08061587810516357,0.0028238296508789062
reach-wall,23,fixed_rank4,centered_only,-3.2822291056315105e-07,2.025141407943916e-05,2.0248754083594575e-05,10,0.081001877784729,0.002874612808227539
reach-wall,23,matched_random_fixed_rank4,full,0.0008685322602589925,0.0009287980676559414,0.000329116337137518,10,0.08084630966186523,0.002965688705444336
reach-wall,23,matched_random_fixed_rank4,cached_full,0.0008685322602589925,0.0009287980676559414,0.000329116337137518,10,0.08084630966186523,0.002965688705444336
reach-wall,23,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.08093297481536865,0.0028722286224365234
reach-wall,23,matched_random_fixed_rank4,mean_only,0.0008701280752817789,0.0009310881416774859,0.0003313642409477232,10,0.08082687854766846,0.0029311180114746094
reach-wall,23,matched_random_fixed_rank4,centered_only,-1.667340596516927e-06,6.278067267297313e-05,6.275852799903932e-05,10,0.08095145225524902,0.002907276153564453
reach-wall,24,fixed_rank4,full,0.000834883451461792,0.0009279768564164853,0.0004051057497985777,10,0.06940364837646484,0.0006382465362548828
reach-wall,24,fixed_rank4,cached_full,0.000834883451461792,0.0009279768564164853,0.0004051057497985777,10,0.06940364837646484,0.0006382465362548828
reach-wall,24,fixed_rank4,zero,0.0,0.0,0.0,10,0.06969177722930908,0.0004775524139404297
reach-wall,24,fixed_rank4,mean_only,0.0008334453900655111,0.0009241523786354346,0.00039928235713099024,10,0.06950497627258301,0.0006477832794189453
reach-wall,24,fixed_rank4,centered_only,1.468658447265625e-06,2.213099404276036e-05,2.2082208668653818e-05,10,0.069588303565979,0.00046825408935546875
reach-wall,24,matched_random_fixed_rank4,full,0.000733259916305542,0.0008438179767929957,0.00041756277743426113,10,0.06927049160003662,0.0005587339401245117
reach-wall,24,matched_random_fixed_rank4,cached_full,0.000733259916305542,0.0008438179767929957,0.00041756277743426113,10,0.06927049160003662,0.0005587339401245117
reach-wall,24,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.06969177722930908,0.0004775524139404297
reach-wall,24,matched_random_fixed_rank4,mean_only,0.0007286389668782552,0.000835765190693692,0.00040937600066668804,10,0.06944286823272705,0.0005563497543334961
reach-wall,24,matched_random_fixed_rank4,centered_only,4.573265711466472e-06,6.787976010077524e-05,6.772552747724541e-05,10,0.06951570510864258,0.0004801750183105469
reach-wall,25,fixed_rank4,full,0.00020707448323567708,0.0004445899098613602,0.0003934213343772929,10,0.047678232192993164,0.0035316944122314453
reach-wall,25,fixed_rank4,cached_full,0.00020707448323567708,0.0004445899098613602,0.0003934213343772929,10,0.047678232192993164,0.0035316944122314453
reach-wall,25,fixed_rank4,zero,0.0,0.0,0.0,10,0.047528743743896484,0.0030374526977539062
reach-wall,25,fixed_rank4,mean_only,0.0002055040995279948,0.0004387113960812171,0.00038760257239693147,10,0.047660112380981445,0.0035142898559570312
reach-wall,25,fixed_rank4,centered_only,1.5481313069661458e-06,1.4283296052240286e-05,1.4199149114377742e-05,10,0.04754757881164551,0.0030553340911865234
reach-wall,25,matched_random_fixed_rank4,full,0.00032842397689819336,0.0005298514800553227,0.0004157887472204976,10,0.04801797866821289,0.0035104751586914062
reach-wall,25,matched_random_fixed_rank4,cached_full,0.00032842397689819336,0.0005298514800553227,0.0004157887472204976,10,0.04801797866821289,0.0035104751586914062
reach-wall,25,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.047528743743896484,0.0030374526977539062
reach-wall,25,matched_random_fixed_rank4,mean_only,0.000324556032816569,0.000524783394242869,0.00041238452012101105,10,0.0480198860168457,0.0034575462341308594
reach-wall,25,matched_random_fixed_rank4,centered_only,3.883043924967448e-06,3.3161867488890376e-05,3.293374295805896e-05,10,0.04752755165100098,0.0030896663665771484
reach-wall,26,fixed_rank4,full,0.00042130629221598305,0.0005705281116450174,0.000384712014780472,10,0.002009868621826172,0.0020341873168945312
reach-wall,26,fixed_rank4,cached_full,0.00042130629221598305,0.0005705281116450174,0.000384712014780472,10,0.002009868621826172,0.0020341873168945312
reach-wall,26,fixed_rank4,zero,0.0,0.0,0.0,10,0.0009419918060302734,0.0020818710327148438
reach-wall,26,fixed_rank4,mean_only,0.00042368888854980467,0.0005687858202116041,0.00037947995334828736,10,0.0020170211791992188,0.0020308494567871094
reach-wall,26,fixed_rank4,centered_only,-2.347628275553385e-06,2.012980549487554e-05,1.999244134020014e-05,10,0.0009343624114990234,0.0020852088928222656
reach-wall,26,matched_random_fixed_rank4,full,0.0005582038561503092,0.0006861270498309272,0.0003989721587888264,10,0.0015952587127685547,0.0018112659454345703
reach-wall,26,matched_random_fixed_rank4,cached_full,0.0005582038561503092,0.0006861270498309272,0.0003989721587888264,10,0.0015952587127685547,0.0018112659454345703
reach-wall,26,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.0009419918060302734,0.0020818710327148438
reach-wall,26,matched_random_fixed_rank4,mean_only,0.000560312271118164,0.0006906251083098043,0.00040374893072593274,10,0.0015845298767089844,0.0018053054809570312
reach-wall,26,matched_random_fixed_rank4,centered_only,-2.157688140869141e-06,4.2999580064245687e-05,4.2945410320408255e-05,10,0.0009531974792480469,0.002087831497192383
reach-wall,27,fixed_rank4,full,0.0006284316380818685,0.0007160631894508213,0.00034324942468156054,10,0.07706964015960693,0.006652951240539551
reach-wall,27,fixed_rank4,cached_full,0.0006284316380818685,0.0007160631894508213,0.00034324942468156054,10,0.07706964015960693,0.006652951240539551
reach-wall,27,fixed_rank4,zero,0.0,0.0,0.0,10,0.07687103748321533,0.006853818893432617
reach-wall,27,fixed_rank4,mean_only,0.0006295172373453776,0.0007169789807191018,0.0003431718325825207,10,0.0771791934967041,0.0067021846771240234
reach-wall,27,fixed_rank4,centered_only,-1.0903676350911458e-06,1.8582335999803344e-05,1.8550318316134987e-05,10,0.07676005363464355,0.006806135177612305
reach-wall,27,matched_random_fixed_rank4,full,0.0006003999710083008,0.0007035272368031322,0.00036670212398768855,10,0.07738602161407471,0.007610440254211426
reach-wall,27,matched_random_fixed_rank4,cached_full,0.0006003999710083008,0.0007035272368031322,0.00036670212398768855,10,0.07738602161407471,0.007610440254211426
reach-wall,27,matched_random_fixed_rank4,zero,0.0,0.0,0.0,10,0.07687103748321533,0.006853818893432617
reach-wall,27,matched_random_fixed_rank4,mean_only,0.0006023240089416504,0.0007082480475476843,0.000372587016826359,10,0.07753050327301025,0.007640719413757324
reach-wall,27,matched_random_fixed_rank4,centered_only,-2.0039081573486327e-06,4.8763998681882404e-05,4.872280697520967e-05,10,0.07672452926635742,0.0068264007568359375
reach-wall,28,fixed_rank4,full,0.0007980958620707194,0.0008598481731899516,0.0003199716798150928,10,0.050894975662231445,0.021477222442626953
reach-wall,28,fixed_rank4,cached_full,0.0007980958620707194,0.0008598481731899516,0.0003199716798150928,10,0.050894975662231445,0.021477222442626953
reach-wall,28,fixed_rank4,zero,0.0,0.0,0.0,10,0.05115485191345215,0.020850181579589844
reach-wall,28,fixed_rank4,mean_only,0.0008005785942077636,0.0008643343133305948,0.0003258031916617635,10,0.05078887939453125,0.0214385986328125
