task,episode,condition,layer,linear_center_mse,linear_gram_recomputed_mse,cubic_center_mse,cubic_gram_recomputed_mse,r0.05_first_derivative_rms,r0.05_second_derivative_rms,r0.1_first_derivative_rms,r0.1_second_derivative_rms,ratio_status,ratio,log_ratio,donor_response_rms_mean,exact_unchanged_fraction_mean
reach-wall,3,float32,2,6.2378288193726355e-09,6.2378288184253003e-09,7.5580909389068415e-12,7.5580900135852268e-12,0.14453014402087949,0.025336328353393403,0.14452617133084564,0.025268634466855459,both_positive,0.0012116541119938894,-6.715768818209046,0.010839779492549446,9.7656250000000002e-06
reach-wall,3,float32_field_bfloat16_roundtrip,2,0.00015896966806836524,0.00015896966806836524,0.00015145905914812563,0.00015145905914812577,0.24560314377457754,9.1828617953933573,0.1931316245893466,3.1893466545817928,both_positive,0.95275445302553152,-0.048398065373405075,0.020923977006778904,0.59878173828125003
reach-wall,3,float32,3,1.2964620511875004e-08,1.2964620503673433e-08,1.6712520345688362e-11,1.6712511881128086e-11,0.20696024142329422,0.036400692272841463,0.20695692114696668,0.036461241442103637,both_positive,0.0012890867365057429,-6.6538212675249824,0.015522212415955017,2.685546875e-05
reach-wall,3,float32_field_bfloat16_roundtrip,3,0.00015983696178725266,0.00015983696178725266,0.00016208360923090546,0.00016208360923090486,0.28526764465577231,9.5121307375822965,0.23565690003310821,3.0836655430151629,both_positive,1.0140558692966346,0.013958001576831691,0.023359035245634846,0.58774414062500002
reach-wall,3,float32,4,8.7268912988378404e-08,8.7268912951213643e-08,5.780198978109168e-11,5.7801956038390087e-11,0.395843469115368,0.094531865662265388,0.39582534853361356,0.094554292337151791,both_positive,0.00066234341418678114,-7.3197263839848432,0.029688624549395758,9.7656250000000002e-06
reach-wall,3,float32_field_bfloat16_roundtrip,4,0.000464226498254282,0.00046422649825428205,0.00046896521689243604,0.00046896521689243268,0.51107664518418738,16.006521903662133,0.4439711344036808,5.3976199875222157,both_positive,1.0102077728349717,0.010156025374788769,0.0421928292012234,0.55132080078125012
reach-wall,3,float32,5,1.0758449739149937e-06,1.0758449735990508e-06,3.1488087806862663e-10,3.1488059006277639e-10,1.0068395566324799,0.3318659496452559,1.0067743761408701,0.33195944925676291,both_positive,0.00029268238984542255,-8.1364225305949329,0.075514773855956757,1.953125e-05
reach-wall,3,float32_field_bfloat16_roundtrip,5,0.0036184675838681376,0.0036184675838681372,0.0036540704962883383,0.00365407049628833,1.3731991617533692,45.463353664065885,1.1283460481978669,14.475074952203112,both_positive,1.0098392238136733,0.0097911338390987979,0.11156554159727113,0.53210205078125006
reach-wall,3,bfloat16,0,6.9770276060989421e-05,6.9770276060989367e-05,8.2790874289125077e-05,8.2790874289126405e-05,0.13447734129284961,6.8016841508990487,0.076696066356087736,1.8236807457655313,both_positive,1.1866209933977292,0.17110976674534051,0.011343269311972519,0.092839355468749996
reach-wall,3,bfloat16,1,0.00011907657868746289,0.00011907657868746285,0.00013551755364779328,0.00013551755364779426,0.16870684123083254,8.6751978881622609,0.10888519202605522,2.4868255537819102,both_positive,1.1380706024774407,0.12933437462102226,0.01512960824506264,0.02834716796875
reach-wall,3,bfloat16,2,0.00021887090814297781,0.00021887090814297724,0.00028446429114733227,0.0002844642911473333,0.24182760763322456,12.303817422910305,0.16199324011595201,3.2635754029639688,both_positive,1.2996898197247186,0.26212563578617676,0.02125150662279501,0.015334472656250001
reach-wall,3,bfloat16,3,0.00043918815422280339,0.00043918815422280263,0.0005917517914984132,0.00059175179149840778,0.36201129261782766,17.415037314228687,0.25552667944431562,4.7959703464898498,both_positive,1.3473764850183394,0.29815935727571574,0.031668120197990486,0.0091406249999999994
reach-wall,3,bfloat16,4,0.0014441983042226387,0.0014441983042226374,0.0019653730837529792,0.001965373083752984,0.65976149074349144,31.563045602867078,0.49868630594896118,8.792484463366776,both_positive,1.3608748036931608,0.30812773096874047,0.058923963202259871,0.00527099609375
reach-wall,3,bfloat16,5,0.0082945515548734933,0.0082945515548734725,0.011330786491794949,0.011330786491794887,1.7333358325373105,75.680880838035549,1.3123364439340393,21.109720399091202,both_positive,1.366051728877073,0.31192462930206855,0.14823898158992224,0.0026538085937500002
reach-wall,4,float32,0,3.9802546246622417e-10,3.98025462392228e-10,1.6942414804937266e-12,1.6942413647245809e-12,0.051904431183424984,0.0064791111766940215,0.05190482266773188,0.006369813511577606,both_positive,0.0042566158204953965,-5.4592808427447856,0.0038929046229738279,6.5917968750000004e-05
reach-wall,4,float32_field_bfloat16_roundtrip,0,4.028335222245363e-05,4.028335222245363e-05,3.6889355230215196e-05,3.6889355230214898e-05,0.11842441610359736,4.5943257780010844,0.087859005875890892,1.5922767731924681,both_positive,0.91574690771770861,-0.088015254104552909,0.010042381997677294,0.71971191406250001
reach-wall,4,float32,1,1.4998380571491366e-09,1.4998380570042071e-09,3.6160991235280711e-12,3.6160990030341176e-12,0.083021220662848963,0.012456283722971253,0.08301973984944154,0.01238748882563372,both_positive,0.002410993044410063,-6.0277165647270969,0.0062266289810829168,3.6621093749999999e-05
reach-wall,4,float32_field_bfloat16_roundtrip,1,5.1403429114409793e-05,5.1403429114409786e-05,4.7344198410483633e-05,4.7344198410483877e-05,0.13793341156277655,5.079059321590865,0.11377785395502983,1.881278903868197,both_positive,0.92103190830145909,-0.082260598048506495,0.012067578466122858,0.65652587890625003
reach-wall,4,float32,2,8.6165504675386991e-09,8.6165504664774677e-09,7.8371350957090517e-12,7.8371343273729952e-12,0.14097193394543833,0.029767786992627367,0.14096644267944364,0.029697684218845052,both_positive,0.00090954438498724584,-7.0025667596715664,0.010572960504023815,1.953125e-05
reach-wall,4,float32_field_bfloat16_roundtrip,2,0.00015961111974679575,0.00015961111974679575,0.00014833138642170827,0.00014833138642170862,0.24369232048201325,9.0813571074959505,0.19359984183072465,3.2391853021224426,both_positive,0.92932990293545059,-0.073291487022574486,0.020915343444414862,0.59738769531250002
reach-wall,4,float32,3,1.4633429915739435e-08,1.4633429907822666e-08,1.6733285656016306e-11,1.673327830103413e-11,0.20512021157704183,0.038751100781845384,0.20511204163721397,0.038715266663561489,both_positive,0.0011434971672648192,-6.7736640217543389,0.015384032338884603,2.685546875e-05
reach-wall,4,float32_field_bfloat16_roundtrip,3,0.00015165593414700408,0.00015165593414700405,0.00015338571595797514,0.00015338571595797319,0.27705083422050308,9.1564002308559456,0.23598753021893784,3.0815280013145889,both_positive,1.0114059619275717,0.011341404374048736,0.02306705343120825,0.58912353515625004
reach-wall,4,float32,4,7.785188458675095e-08,7.7851884551777674e-08,5.6850546400794935e-11,5.6850512614922088e-11,0.38186769862915876,0.089444921112747156,0.38184441257978591,0.089269457196896468,both_positive,0.0007302398227424532,-7.2221375534694019,0.02864011718039023,7.3242187499999997e-06
reach-wall,4,float32_field_bfloat16_roundtrip,4,0.00056717054266634955,0.00056717054266634955,0.00056649268192455581,0.00056649268192455527,0.54005628552251483,17.849446863214336,0.44658803070322795,5.8081506720455058,both_positive,0.99880483789125041,-0.001195876884555247,0.044129184779835573,0.55404296875000003
reach-wall,4,float32,5,6.2658162245779399e-07,6.2658162218321291e-07,2.9273683239080375e-10,2.9273656299936594e-10,0.89721744978139817,0.25384955507797885,0.89718343280349344,0.25320668548284392,both_positive,0.00046719664589352407,-7.6687603056422837,0.06729348926208456,1.4648437500000001e-05
reach-wall,4,float32_field_bfloat16_roundtrip,5,0.0036533813378947771,0.0036533813378947779,0.0037171259551329883,0.0037171259551329657,1.3129102454498109,45.605412717998178,1.0609424363617554,14.673188567089547,both_positive,1.0174481148674568,0.017297644275181767,0.10796348078907542,0.52938232421875009
reach-wall,4,bfloat16,0,7.0027564240614937e-05,7.0027564240614882e-05,8.6299128690760124e-05,8.6299128690761818e-05,0.13290338477610156,6.927160314995322,0.074896826556666116,1.783445536348683,both_positive,1.2323594234155573,0.2089305623489075,0.011232593766490325,0.092919921875000006
reach-wall,4,bfloat16,1,0.00012242960146222379,0.00012242960146222374,0.00014142226493424711,0.00014142226493424893,0.16717452875667119,8.8817722087956437,0.10929474595311763,2.4762719297760714,both_positive,1.155131301949746,0.14421401885429397,0.015195552194772009,0.028200683593749998
reach-wall,4,bfloat16,2,0.00021582901848986948,0.00021582901848986893,0.00028139807904921892,0.00028139807904922044,0.23451290423102181,12.216690219719721,0.15816666509005625,3.2519065295758964,both_positive,1.3038009486311364,0.26528380509749638,0.020959057106856492,0.0152001953125
reach-wall,4,bfloat16,3,0.00043233867461467125,0.00043233867461467022,0.00058952052133258686,0.00058952052133258155,0.36069426032117524,17.295760323623828,0.25356730981968928,4.7957269098191899,both_positive,1.3635618461799801,0.31010028067600448,0.031483272207653165,0.0093457031250000003
reach-wall,4,bfloat16,4,0.0014651871764019293,0.0014651871764019282,0.0020315315461010963,0.0020315315461011054,0.6546281546048589,31.99940520059835,0.47660490348663215,8.8217768392034568,both_positive,1.3865338018381672,0.32680696503232642,0.058311015166932129,0.0051782226562500002
reach-wall,4,bfloat16,5,0.0091529099352176489,0.0091529099352176194,0.01263207229586677,0.012632072295866725,1.6459379293206582,80.259722407246585,1.1807225109392523,21.695066646318363,both_positive,1.3801154370876467,0.32216714573415395,0.14495344750737657,0.0028784179687499998
reach-wall,5,float32,0,3.9587646901509866e-10,3.9587646893289717e-10,1.8471775943648083e-12,1.8471775049598892e-12,0.051205714914911438,0.0064572556634997693,0.051206633998493234,0.0063546162075121086,both_positive,0.0046660454433182213,-5.3674433661850998,0.0038405274163592767,3.6621093749999999e-05
reach-wall,5,float32_field_bfloat16_roundtrip,0,3.556205856530872e-05,3.5562058565308726e-05,3.2537506766933996e-05,3.2537506766933739e-05,0.110872385166242,4.2900370035028494,0.084187731449292702,1.5144436637666043,both_positive,0.91495003606666303,-0.088885820589169384,0.0095126270375015219,0.72107177734375005
reach-wall,5,float32,1,1.524430611898727e-09,1.5244306117549405e-09,3.6851463392815538e-12,3.685146216230329e-12,0.081069658078326751,0.012568288661808997,0.081069481379544103,0.012486071395271954,both_positive,0.0024173919826311978,-6.0250660130699387,0.0060803308119121938,3.1738281250000001e-05
reach-wall,5,float32_field_bfloat16_roundtrip,1,6.3032972826335007e-05,6.3032972826335007e-05,5.7991938310352852e-05,5.7991938310352858e-05,0.15115164447241841,5.7002794003626418,0.11815379865294519,2.0298629928068088,both_positive,0.92002543605438158,-0.083353961436049673,0.012966660504725456,0.65768066406249992
reach-wall,5,float32,2,7.7573145297046834e-09,7.7573145288226888e-09,7.555915575785716e-12,7.5559147110039527e-12,0.14133263126603837,0.028219358737117273,0.14132743747434906,0.028185053376570565,both_positive,0.00097403754183902685,-6.9340607110819654,0.010599964031717451,1.7089843749999998e-05
reach-wall,5,float32_field_bfloat16_roundtrip,2,0.00015120004146076629,0.00015120004146076631,0.00014537273580182326,0.00014537273580182285,0.24174440610666487,9.0030139793448427,0.18846811622281176,3.091419917552396,both_positive,0.96145962922599393,-0.03930270211925091,0.020437764196672495,0.59990478515625001
reach-wall,5,float32,3,1.2693855977364169e-08,1.2693855969723285e-08,1.6517999052451287e-11,1.651799180833574e-11,0.1942521392465395,0.036179243581017116,0.19424757081918725,0.036038430106079648,both_positive,0.0013012593716130365,-6.6444227360529311,0.014569037088034876,3.1738281250000001e-05
reach-wall,5,float32_field_bfloat16_roundtrip,3,0.00017152541912562088,0.00017152541912562088,0.00016997221195917382,0.00016997221195917209,0.28186890799972336,9.7166078121205643,0.23331043378234148,3.2542489249440125,both_positive,0.99094474058501192,-0.0090965074732523021,0.023514022893672437,0.59267089843749998
reach-wall,5,float32,4,6.1256730403982402e-08,6.1256730397931953e-08,5.6582237195339004e-11,5.6582232081861434e-11,0.35498768001867709,0.079466497505913017,0.35497310752274963,0.079159360509818824,both_positive,0.00092369012877743307,-6.9871339010337969,0.02662428400266716,1.7089843750000002e-05
reach-wall,5,float32_field_bfloat16_roundtrip,4,0.00051534876140075809,0.00051534876140075809,0.00050838690181774612,0.00050838690181774634,0.50358856115124218,16.840330029717752,0.41972881948044588,5.6275500453324607,both_positive,0.98649097445370959,-0.013601102619900551,0.041605115501500776,0.56260009765625008
reach-wall,5,float32,5,4.2966428306402629e-07,4.2966428278439753e-07,2.9916703565829627e-10,2.9916677280726964e-10,0.84691788509038024,0.21027089487584399,0.84690352628965326,0.20967857771072018,both_positive,0.00069628090453521818,-7.2697573805836679,0.063520685323669723,2.4414062500000001e-05
reach-wall,5,float32_field_bfloat16_roundtrip,5,0.0034427895536380359,0.0034427895536380364,0.0033633135747498468,0.0033633135747498416,1.2119932198319148,43.126608790865092,1.0005658974440463,14.760065846654495,both_positive,0.97691523758569387,-0.023355388547768641,0.10266650095797047,0.53983886718749996
reach-wall,5,bfloat16,0,6.4123226546725738e-05,6.4123226546725711e-05,8.6770000102934586e-05,8.6770000102936524e-05,0.13468618809465988,6.8164268116858766,0.077504797272210976,1.6850205890803838,both_positive,1.3531758268543528,0.30245429407460733,0.011100374611038261,0.093613281249999999
reach-wall,5,bfloat16,1,0.00011450128672686497,0.00011450128672686494,0.00013826993250364169,0.00013826993250364285,0.1637195713396766,8.689584035802584,0.1080604718751985,2.3946570030971488,both_positive,1.2075840932117663,0.18862174653107111,0.014855793803758049,0.028735351562499997
reach-wall,5,bfloat16,2,0.00021709338520253913,0.00021709338520253867,0.00029547525067065005,0.00029547525067065097,0.2361862492268165,12.46130817543343,0.15338251275176323,3.2001751504301961,both_positive,1.3610513760932139,0.30825747173953211,0.02084893235063932,0.014848632812500002
reach-wall,5,bfloat16,3,0.00044226055250831567,0.00044226055250831475,0.00058611767652024091,0.00058611767652023755,0.34409780615985136,17.312069253741633,0.24090071435792826,4.8870121719651012,both_positive,1.3252768604299618,0.28162138887880594,0.030929756788882316,0.0093579101562500013
reach-wall,5,bfloat16,4,0.0016251986557087477,0.0016251986557087462,0.0022547388401212001,0.0022547388401212014,0.66198241735940733,33.934149931066507,0.46674248056774242,9.0821248358201618,both_positive,1.3873619893796372,0.32740409457749653,0.059395372195526763,0.0052050781250000001
reach-wall,5,bfloat16,5,0.0099632266960299302,0.0099632266960299129,0.013944954580679642,0.013944954580679554,1.6188036851610261,84.680688824476292,1.1357021475329063,22.059578009422918,both_positive,1.3996424056311316,0.33621677944561501,0.14545086603285137,0.00266357421875
reach-wall,6,float32,0,4.1251663930194498e-10,4.1251663922544055e-10,1.8020386624109889e-12,1.8020385818994661e-12,0.05136191973971193,0.0065655250020250746,0.05136248926897781,0.0064927149156790761,both_positive,0.0043684023642303841,-5.4333579284288724,0.0038522276620416426,4.3945312499999998e-05
reach-wall,6,float32_field_bfloat16_roundtrip,0,3.321357809273481e-05,3.321357809273481e-05,3.0877518962701557e-05,3.0877518962701618e-05,0.10892062650892485,4.2037011198521324,0.080448115437426304,1.4341351348192588,both_positive,0.9296655384881809,-0.072930393553598094,0.0091646461863266505,0.72003662109375
reach-wall,6,float32,1,1.5262273171013375e-09,1.5262273169468773e-09,3.6717452228973227e-12,3.6717451171070591e-12,0.081071944094676121,0.012579673146378364,0.081071321319095307,0.012492374399112339,both_positive,0.0024057656299002858,-6.0298870768558892,0.0060804807906759874,3.1738281250000001e-05
reach-wall,6,float32_field_bfloat16_roundtrip,1,6.8702373205829976e-05,6.8702373205829976e-05,6.2922494883470187e-05,6.2922494883469536e-05,0.15735274934005916,5.9534115401965932,0.12200827704761538,2.1127106191382548,both_positive,0.91587076177058002,-0.087880014032213793,0.013478429494118777,0.65812255859375002
reach-wall,6,float32,2,6.6194579491136644e-09,6.6194579483196959e-09,7.6379705767846433e-12,7.6379694782635221e-12,0.1401376551564309,0.026178411086320345,0.14013212108676701,0.02600986831218053,both_positive,0.0011538664699588213,-6.7646368281988281,0.010510288916153951,1.2207031250000001e-05
reach-wall,6,float32_field_bfloat16_roundtrip,2,0.00014403946307484203,0.00014403946307484203,0.00013598212811337607,0.00013598212811337615,0.23490616386851118,8.7532353332443975,0.18445900427189371,3.0121391564722431,both_positive,0.94406161485564954,-0.05756384499242273,0.019922974226518956,0.60002685546875001
reach-wall,6,float32,3,1.2217060643727052e-08,1.2217060635811851e-08,1.6300351975622132e-11,1.6300344465406841e-11,0.19939944959217396,0.035542797450200642,0.19939606495036577,0.035343100813210973,both_positive,0.0013342286210220032,-6.6194019660961274,0.014955142659275566,3.1738281250000001e-05
reach-wall,6,float32_field_bfloat16_roundtrip,3,0.0001529878960418519,0.0001529878960418519,0.00015013668716282923,0.00015013668716282877,0.27020301753237408,8.9858497773715431,0.23505860535921838,3.1946702668207645,both_positive,0.98136317347456892,-0.018812680511167912,0.02298816162322451,0.59235107421875
reach-wall,6,float32,4,7.386516586445211e-08,7.3865165831087548e-08,5.7944070251479953e-11,5.7944040769234764e-11,0.37716796157830951,0.087142020181556604,0.37715285101442947,0.086951022325083574,both_positive,0.00078445732265478821,-7.1505183879659384,0.028287957299360934,1.7089843750000002e-05
reach-wall,6,float32_field_bfloat16_roundtrip,4,0.00047552136669635038,0.00047552136669635038,0.00047878707147819396,0.00047878707147819575,0.50111620805302592,16.147819919955172,0.4328239674828176,5.4910274122187417,both_positive,1.0068676299543211,0.0068441551997269201,0.041709145607736711,0.55868408203125008
reach-wall,6,float32,5,7.6882673131753967e-07,7.6882673102676691e-07,3.0213197672855114e-10,3.0213170695038075e-10,0.93817276570990715,0.28092713882317671,0.93812604793868215,0.28053798455668261,both_positive,0.00039297798115160102,-7.8417569752686855,0.070364515268681538,2.9296874999999999e-05
reach-wall,6,float32_field_bfloat16_roundtrip,5,0.0035473937441551796,0.00354739374415518,0.0035013757774998121,0.0035013757774997761,1.3006889759447033,44.077362001182081,1.0714739497303827,14.847962654385761,both_positive,0.98702766876916659,-0.013057206740801242,0.10779229055405809,0.54219970703124998
reach-wall,6,bfloat16,0,6.4423232337952957e-05,6.442323233795293e-05,8.2474177937944229e-05,8.2474177937946099e-05,0.13011612461854999,6.7061399785740239,0.075948613019760539,1.7150032646420517,both_positive,1.2801931065069692,0.24701093101119831,0.011010381456746951,0.092429199218750008
reach-wall,6,bfloat16,1,0.00011361989881007697,0.00011361989881007691,0.00013420586823836462,0.00013420586823836611,0.16165198408869499,8.5852280719558518,0.10767050809056358,2.4040869990450657,both_positive,1.1811827826277017,0.16651629461114759,0.014781949754198567,0.02843505859375
reach-wall,6,bfloat16,2,0.00021862224432233609,0.00021862224432233561,0.00027492726192088245,0.00027492726192088446,0.23538224945958466,12.161973970347972,0.16074867910361762,3.2863364735990377,both_positive,1.2575447790003034,0.22916123190073812,0.021089218367384893,0.01512939453125
reach-wall,6,bfloat16,3,0.00043352244026264024,0.00043352244026263927,0.00059070257814260532,0.00059070257814260239,0.3582810087030312,17.36908591470069,0.26173004572631636,4.7539637779249029,both_positive,1.3625651714470441,0.30936907866604724,0.031742618265747591,0.0089843749999999993
reach-wall,6,bfloat16,4,0.0015101239952219545,0.0015101239952219538,0.0020362636079578446,0.0020362636079578507,0.6830530358114355,32.337847094659566,0.49986505376592477,8.8584853379107678,both_positive,1.3484082197227516,0.29892480026748824,0.059811352021227782,0.00498291015625
reach-wall,6,bfloat16,5,0.0095218654560916133,0.0095218654560915855,0.013026193384901422,0.013026193384901351,1.7585909784660387,81.722054577475006,1.2772143811293539,22.069461955418738,both_positive,1.3680295573351033,0.31337142520605799,0.15173795907819254,0.0026000976562500001
reach-wall,7,float32,0,4.207072562264102e-10,4.2070725614786878e-10,1.7756824889793138e-12,1.7756824007097708e-12,0.05125822802654191,0.0066352626924200825,0.051259485331315267,0.0065552803286226197,both_positive,0.0042207080165589123,-5.4677523885713448,0.0038444856934640912,5.6152343750000002e-05
reach-wall,7,float32_field_bfloat16_roundtrip,0,4.0913578682150036e-05,4.0913578682150043e-05,3.7566921307887842e-05,3.7566921307888445e-05,0.11932768825448542,4.6363074159918956,0.087561768077129745,1.6024730236692937,both_positive,0.91820179309510541,-0.085338094331735448,0.010066918933053772,0.71907714843750004
reach-wall,7,float32,1,1.5224505936501046e-09,1.5224505935028801e-09,3.6517235702411505e-12,3.65172341760329e-12,0.080453454748085115,0.012541770281972201,0.080453194932995686,0.012482491723723795,both_positive,0.0023985826439766908,-6.0328772810901512,0.0060341129788649582,2.4414062500000001e-05
reach-wall,7,float32_field_bfloat16_roundtrip,1,6.0466102586124091e-05,6.0466102586124098e-05,5.7629338040006577e-05,5.7629338040006557e-05,0.15345888756213313,5.7832337026553375,0.1116618127844743,1.8781707736577657,both_positive,0.95308504393718763,-0.04805114118015652,0.012557198719401291,0.65655029296875012
reach-wall,7,float32,2,7.2686182974767488e-09,7.2686182964710617e-09,7.9579144176532335e-12,7.9579134961934618e-12,0.14244797958126587,0.027361378902326355,0.14244365937532921,0.027272602517103527,both_positive,0.0010948317949803154,-6.8171545394033117,0.010683653598488989,3.6621093750000005e-05
reach-wall,7,float32_field_bfloat16_roundtrip,2,0.00017949396554622205,0.00017949396554622205,0.00017066199390670654,0.00017066199390670817,0.26239863755324294,9.85599538440092,0.19824326049461558,3.3132657449812783,both_positive,0.95079516120422913,-0.050456632692652548,0.021911390462816954,0.59790771484374994
reach-wall,7,float32,3,1.3941178890286735e-08,1.3941178881773225e-08,1.6673358675195502e-11,1.6673350792296016e-11,0.2113111260516812,0.037860596610575392,0.21130582427517022,0.037779825116775252,both_positive,0.00119597910667457,-6.7287900929419315,0.015848460281459864,1.7089843749999998e-05
reach-wall,7,float32_field_bfloat16_roundtrip,3,0.00017073504994917794,0.00017073504994917794,0.00017159786455994038,0.00017159786455994117,0.29230688993042553,9.7340447846651035,0.24518933328223949,3.2436438883367056,both_positive,1.0050535294950818,0.0050408032717932372,0.024194827806790213,0.582880859375
reach-wall,7,float32,4,8.9710748284700837e-08,8.9710748245738433e-08,5.6711406073828462e-11,5.6711371059295363e-11,0.40605985652033094,0.096038466707464021,0.40604232694093895,0.095818642391754,both_positive,0.00063215843316625142,-7.3663705098441099,0.030454922377651135,1.4648437500000001e-05
reach-wall,7,float32_field_bfloat16_roundtrip,4,0.00046471197172160474,0.00046471197172160474,0.00047177989841207496,0.00047177989841207154,0.51793682395099971,16.134540900751137,0.45099661316942147,5.3263901984863731,both_positive,1.0152092632007863,0.015094761884673069,0.042599322489036202,0.54491210937500001
reach-wall,7,float32,5,1.016131844692207e-06,1.016131844385241e-06,3.2106046458044441e-10,3.2106017193792025e-10,1.0229753571913718,0.32306987137468268,1.0229322280126638,0.32248171580190249,both_positive,0.00031596339220890744,-8.0598841985283602,0.076725872492006006,2.685546875e-05
reach-wall,7,float32_field_bfloat16_roundtrip,5,0.0038920658742948077,0.0038920658742948081,0.0038288616782554932,0.0038288616782554533,1.405782085362258,46.525113815421854,1.1525005570677131,15.2550292972396,both_positive,0.98376075891809867,-0.016372542671854617,0.11469755281087128,0.51618896484374999
reach-wall,7,bfloat16,0,6.8505454263287233e-05,6.8505454263287206e-05,8.2961657244756104e-05,8.296165724475811e-05,0.13562488190543329,6.7921432605780616,0.080587252359604927,1.7912662976981839,both_positive,1.211022657056025,0.19146517377333083,0.011402865306669521,0.093378906250000004
reach-wall,7,bfloat16,1,0.00012086772816468822,0.00012086772816468821,0.00013818554531223805,0.00013818554531223962,0.16580702144717405,8.773068518533929,0.11056002423993258,2.4857082813231681,both_positive,1.1432790821049723,0.13390052132998775,0.015174933723669919,0.028283691406249999
reach-wall,7,bfloat16,2,0.00020654991118068379,0.0002065499111806833,0.00027019009927707589,0.00027019009927707767,0.23453945291343747,11.951805912326446,0.15801910828544485,3.1907145967003747,both_positive,1.3081104597557611,0.26858369882391742,0.020707857566434909,0.0150927734375
reach-wall,7,bfloat16,3,0.0004308030979378172,0.00043080309793781606,0.00056621280092151094,0.00056621280092150736,0.36307512305313444,17.130573815968447,0.26037938934480637,4.7482605642807121,both_positive,1.3143192415093519,0.27331884451838295,0.031627520421270656,0.0090966796874999995
reach-wall,7,bfloat16,4,0.0016678074765093033,0.0016678074765093017,0.0021872395270333012,0.0021872395270333056,0.68800678439182428,33.867975809039379,0.49466394784336981,9.1760915748029657,both_positive,1.3114460498829048,0.27113038328569417,0.060988968555950179,0.0049243164062500004
reach-wall,7,bfloat16,5,0.0099574794410865562,0.0099574794410865353,0.0136203941329829,0.013620394132982837,1.7364470669036882,83.915865248819244,1.2915811206556742,22.24314806674963,both_positive,1.3678556118109995,0.31324426670810634,0.15325374729395497,0.0025366210937500001
reach-wall,8,float32,0,4.0383800726440882e-10,4.0383800719837995e-10,1.7720024872116443e-12,1.7720023847552648e-12,0.051410896630038908,0.0065003692084177082,0.051411280607928815,0.0064230171374118523,both_positive,0.0043879041975646528,-5.4289035696323218,0.0038558903103674651,4.8828125000000003e-05
reach-wall,8,float32_field_bfloat16_roundtrip,0,4.527933819514278e-05,4.5279338195142794e-05,4.1077678572656595e-05,4.107767857265688e-05,0.12355488759286273,4.8164300482375868,0.09340364618287636,1.7186763929891189,both_positive,0.90720580755005586,-0.097385944408708625,0.010650111256241643,0.72032958984375006
reach-wall,8,float32,1,1.6099716440137997e-09,1.6099716438536453e-09,3.5976266528984647e-12,3.5976264929095717e-12,0.081609562688951989,0.01289539286008465,0.081608627230338918,0.012835988871091856,both_positive,0.0022345900726110108,-6.1036974804407791,0.0061207924796011452,3.4179687499999996e-05
reach-wall,8,float32_field_bfloat16_roundtrip,1,6.5708252600020357e-05,6.570825260002037e-05,6.1985537667966583e-05,6.1985537667966231e-05,0.15805630138698468,5.9918201122553878,0.11582913804688329,1.9743702744138778,both_positive,0.94334478874800243,-0.058323433537577074,0.013049765812115279,0.65692626953125011
reach-wall,8,float32,2,8.5622115475985983e-09,8.5622115466924733e-09,7.6731031782047351e-12,7.6731020512934876e-12,0.14064157687827622,0.029626431572695226,0.14063650381429676,0.02961560702718307,both_positive,0.00089615902802083565,-7.0173926741078354,0.010548183247732852,4.1503906250000003e-05
reach-wall,8,float32_field_bfloat16_roundtrip,2,0.00014345020771428695,0.00014345020771428695,0.00013856875737223531,0.00013856875737223458,0.2389559527920147,8.9061925479300594,0.18026484832783499,2.9169351540664028,both_positive,0.9659711169482994,-0.034621344856065051,0.01975868404625861,0.59822509765624998
reach-wall,8,float32,3,1.4672930475394986e-08,1.4672930467323217e-08,1.652517519723195e-11,1.6525167758527105e-11,0.20720817318561219,0.038841430169414146,0.20720374091873708,0.03875771844501965,both_positive,0.0011262355004641364,-6.7888746232962873,0.015540804221515703,3.4179687500000003e-05
reach-wall,8,float32_field_bfloat16_roundtrip,3,0.00015894176451958288,0.00015894176451958285,0.00015940685918331161,0.00015940685918331267,0.28330205176972179,9.3702534189032942,0.23975264705466279,3.1418827852241544,both_positive,1.0029261954221695,0.0029219224460241833,0.023508381042043301,0.58908691406250002
reach-wall,8,float32,4,8.7613096650232342e-08,8.7613096613629507e-08,5.7479105536328741e-11,5.7479070241153222e-11,0.39181828037316074,0.094575680565662429,0.39180116225466621,0.09477592008634772,both_positive,0.00065605608903193939,-7.3292642711021578,0.029386825804681407,2.4414062499999998e-05
reach-wall,8,float32_field_bfloat16_roundtrip,4,0.00051132181930711479,0.00051132181930711479,0.00050429991300442569,0.00050429991300442829,0.51575571427709332,16.429514212440807,0.45664764702786098,5.8546180313860674,both_positive,0.98626714910737745,-0.013828018778166751,0.04356516901818179,0.55306396484375009
reach-wall,8,float32,5,1.1590232347623471e-06,1.1590232344574152e-06,3.1478195905105821e-10,3.1478166644463568e-10,0.96784070111566767,0.34437707970623882,0.96785339082534094,0.34457037756296305,both_positive,0.0002715924492364495,-8.2112079637101907,0.07259453908628917,1.953125e-05
reach-wall,8,float32_field_bfloat16_roundtrip,5,0.0035328170554619533,0.0035328170554619533,0.0035612825666002323,0.0035612825666002175,1.3199942180884641,44.405281251500917,1.1087895000013983,14.685219683005112,both_positive,1.0080574540632579,0.0080251661034775879,0.10954062808607951,0.53305419921874997
