task,episode,bank,layer,mode,modality,spearman,top10_overlap_count,centered_cost_change_rms,cost_change_mean,cost_change_rms
reach-wall,2,original,2,random,visual,0.9997333303703374,10,0.0030098616231520148,0.00017627159754435222,0.003015018850127495
reach-wall,2,original,2,random,proprio,0.9994791053233925,10,0.0018903656470929152,0.00015616685152053833,0.0018968053050386735
reach-wall,2,original,2,random,official,0.9996999966666297,10,0.0031021972229518875,0.00019188721974690756,0.0031081261742716623
reach-wall,2,original,3,permute,visual,0.9996208846764965,9,0.0033527762281634183,0.0002564422289530436,0.0033625691149667277
reach-wall,2,original,3,permute,proprio,0.9992871031900354,10,0.00211103534131086,2.1273518602053324e-05,0.0021111425283142707
reach-wall,2,original,3,permute,official,0.9996471071900799,10,0.003485290960306309,0.00025856574376424154,0.0034948689992389172
reach-wall,2,original,3,random,visual,0.9992679918665763,9,0.004692244180257801,0.00011007865269978841,0.004693535208874373
reach-wall,2,original,3,random,proprio,0.9990662118467983,10,0.0026231709111625367,-0.00021709059675534566,0.0026321386658701863
reach-wall,2,original,3,random,official,0.9993511039011544,10,0.004792705641766907,8.836984634399414e-05,0.004793520272030483
reach-wall,2,original,4,permute,visual,0.9943301592239914,9,0.014197761766248472,-0.0006437023480733235,0.014212346459471852
reach-wall,2,original,4,permute,proprio,0.9893829931443683,9,0.009754088313439739,0.0002255855749050776,0.009756696555596417
reach-wall,2,original,4,permute,official,0.9940674896387738,9,0.014862777884786273,-0.0006211463610331217,0.014875751720646476
reach-wall,2,original,4,random,visual,0.998713763486261,9,0.006207307817721595,-0.0005459252993265788,0.0062312683120206306
reach-wall,2,original,4,random,proprio,0.9972581917576862,9,0.0044602238071843004,0.000626930296421051,0.004504069049952965
reach-wall,2,original,4,random,official,0.9988306536739298,10,0.006320154834612296,-0.0004832355181376139,0.006338601872610624
reach-wall,2,original,5,permute,visual,0.999877776419738,9,0.0016866438419006911,-2.511421839396159e-05,0.0016868308075758704
reach-wall,2,original,5,permute,proprio,0.9997942199357771,10,0.0011761071255455887,-2.938014765580495e-05,0.0011764740387426253
reach-wall,2,original,5,permute,official,0.9998417760197336,10,0.0017689696612335217,-2.8058687845865886e-05,0.0017691921750698177
reach-wall,2,original,5,random,visual,0.9996217735752619,9,0.0033097806001655223,2.9888153076171875e-05,0.003309915546192433
reach-wall,2,original,5,random,proprio,0.9995515505727841,10,0.001862686161850998,6.39008233944575e-05,0.0018637819220020597
reach-wall,2,original,5,random,official,0.9996217735752619,10,0.0034272510128348847,3.627459208170573e-05,0.003427442975602721
reach-wall,2,fresh,0,permute,visual,0.9986510961232903,9,0.006596796085295275,-0.0007987141609191895,0.006644972754031419
reach-wall,2,fresh,0,permute,proprio,0.9991048789430994,10,0.002389570004794936,-0.00038499762614568076,0.002420385915500559
reach-wall,2,fresh,0,permute,official,0.998607095634396,9,0.006657297009685531,-0.0008372044563293457,0.006709732839455356
reach-wall,2,fresh,0,random,visual,0.9996439960444005,9,0.0030624395770810116,9.677410125732423e-06,0.0030624548675105183
reach-wall,2,fresh,0,random,proprio,0.999718663540706,9,0.001411577607913432,-3.5584295789400735e-05,0.0014120260568663153
reach-wall,2,fresh,0,random,official,0.9996324403604484,10,0.0031368699369882995,6.12179438273112e-06,0.0031368759105115146
reach-wall,2,fresh,1,permute,visual,0.9919923554706164,10,0.01700497921638243,-0.0014386900266011556,0.017065730196573484
reach-wall,2,fresh,1,permute,proprio,0.9935990399893332,10,0.007177491262233763,-0.0009201539307832718,0.007236232726756231
reach-wall,2,fresh,1,permute,official,0.9919870220780231,10,0.01745778561883192,-0.0015307005246480306,0.01752476313133083
reach-wall,2,fresh,1,random,visual,0.9993142146023845,10,0.004160052192669475,1.5409787495930989e-06,0.004160052478076402
reach-wall,2,fresh,1,random,proprio,0.9994484383159813,9,0.0018368956673184061,-7.407995561758678e-05,0.0018383888414689195
reach-wall,2,fresh,1,random,official,0.9993191035455949,9,0.004253154130175806,-5.857944488525391e-06,0.004253158164299225
reach-wall,2,fresh,2,permute,visual,0.9971421904687829,9,0.009597023414460155,-0.0007963164647420247,0.009630004066962572
reach-wall,2,fresh,2,permute,proprio,0.9974821942466028,10,0.00430956743476518,-0.0005197039246559143,0.004340790670383829
reach-wall,2,fresh,2,permute,official,0.996961744019378,10,0.009896872784896527,-0.0008482813835144043,0.009933160233583403
reach-wall,2,fresh,2,random,visual,0.9995599951110568,10,0.0034481029073587977,-0.00013037443161010743,0.0034505667870878623
reach-wall,2,fresh,2,random,proprio,0.9993284369826332,9,0.0019907262977432155,-7.415709396203359e-05,0.0019921070420816506
reach-wall,2,fresh,2,random,official,0.999512883476483,10,0.0035494011040510063,-0.00013779163360595704,0.0035520747080727767
reach-wall,2,fresh,3,permute,visual,0.9994395493283259,10,0.004290373591034188,-0.00013239383697509765,0.00429241583245526
reach-wall,2,fresh,3,permute,proprio,0.999313325703619,9,0.0021341659808692794,-8.165391782919566e-05,0.0021357274629962954
reach-wall,2,fresh,3,permute,official,0.9993915487949866,10,0.004411845091592318,-0.00014054616292317708,0.004414083181830589
reach-wall,2,fresh,3,random,visual,0.999282214246825,9,0.004641430277206834,-0.00034938494364420575,0.004654561725556722
reach-wall,2,fresh,3,random,proprio,0.9989879887554306,9,0.0026088635261761477,-0.00017161513368288677,0.0026145019893511726
reach-wall,2,fresh,3,random,official,0.9993373259702886,9,0.004744810537821086,-0.0003665359814961751,0.004758946907200099
reach-wall,2,fresh,4,permute,visual,0.9929701441127123,10,0.01579094145421941,-0.00027913570404052734,0.01579340839565213
reach-wall,2,fresh,4,permute,proprio,0.986802964477383,10,0.009669267309151075,-5.025381843249003e-05,0.009669397899667006
reach-wall,2,fresh,4,permute,official,0.9924292492138802,9,0.01650773142628902,-0.0002841536204020182,0.016510176865269423
reach-wall,2,fresh,4,random,visual,0.9983648707207858,9,0.006839133058257143,0.0005579916636149089,0.006861858034469194
reach-wall,2,fresh,4,random,proprio,0.9974159712885698,10,0.004584152700114633,0.00022117550174395243,0.004589485219557851
reach-wall,2,fresh,4,random,official,0.998449760552895,9,0.006912991038152292,0.0005801121393839518,0.006937288749060006
reach-wall,2,fresh,5,permute,visual,0.9997928865876288,10,0.0018757301630101862,-0.00010136047999064127,0.0018784668193316998
reach-wall,2,fresh,5,permute,proprio,0.9997888865431838,10,0.0011701534213072057,-2.8690968950589497e-05,0.0011705051051132936
reach-wall,2,fresh,5,permute,official,0.9997719974666385,10,0.0019501668351662202,-0.00010422388712565104,0.0019529498978800791
reach-wall,2,fresh,5,random,visual,0.9995088834320381,10,0.003752213763387714,-0.00017942031224568684,0.0037565010015441942
reach-wall,2,fresh,5,random,proprio,0.999202657807309,10,0.002092808484104844,-0.00021960273385047914,0.0021042986270621905
reach-wall,2,fresh,5,random,official,0.9994626606962299,10,0.0038971258463636922,-0.00020137627919514974,0.0039023252386517467
reach-wall,3,original,0,permute,visual,0.9983114254948923,8,0.005774341274977755,-0.00032367785771687823,0.005783405961497767
reach-wall,3,original,0,permute,proprio,0.9992168801875576,10,0.0027602919022823155,5.5812150239944455e-05,0.002760856095836893
reach-wall,3,original,0,permute,official,0.9985204280047556,10,0.005881046109821485,-0.00031808694203694664,0.005889641979657238
reach-wall,3,original,0,random,visual,0.9995981066009803,9,0.0027472614299199937,-8.619467417399088e-05,0.0027486132660274358
reach-wall,3,original,0,random,proprio,0.9997115523505816,10,0.001578128302569189,-0.00042440146207809446,0.0016341987456805656
reach-wall,3,original,0,random,official,0.9996635518172424,10,0.00283560760870453,-0.00012862602869669596,0.0028385234129387244
reach-wall,3,original,1,permute,visual,0.9912837910736615,7,0.01593279133460333,-0.000749210516611735,0.015950396738332644
reach-wall,3,original,1,permute,proprio,0.9934350381670908,10,0.009171506161598373,-0.00040060746173063916,0.009180251173613452
reach-wall,3,original,1,permute,official,0.9914541272680808,9,0.016513349376940673,-0.0007892696062723795,0.016532200523714086
reach-wall,3,original,1,random,visual,0.9993676595704081,10,0.003852223297735889,-8.357604344685873e-05,0.003853129804542977
reach-wall,3,original,1,random,proprio,0.9994693274369715,10,0.002019843880405275,-0.00012572931746641794,0.0020237532365585515
reach-wall,3,original,1,random,official,0.9994777719752441,9,0.003955347439821196,-9.614308675130208e-05,0.003956515747830426
reach-wall,3,original,2,permute,visual,0.9971247455110391,9,0.008453687141128818,-0.0010919682184855144,0.008523920510555524
reach-wall,3,original,2,permute,proprio,0.9974666385182057,10,0.005016691718089179,-4.669584333896637e-05,0.005016909038056171
reach-wall,3,original,2,permute,official,0.9973088589873221,9,0.008785866995261026,-0.001096633275349935,0.008854042206756287
reach-wall,3,original,2,random,visual,0.9993376592337376,9,0.00357267038840787,-0.00023012876510620118,0.0035800744339658285
reach-wall,3,original,2,random,proprio,0.9994502161135124,9,0.002058276381087643,6.678501764933268e-06,0.002058287215946567
reach-wall,3,original,2,random,official,0.9993515483505372,10,0.0037077283300180146,-0.00022944927215576172,0.003714821171700057
reach-wall,3,original,3,permute,visual,0.9993041033016099,10,0.0037131641195087503,1.2408097585042318e-05,0.0037131848512150416
reach-wall,3,original,3,permute,proprio,0.9992804364492939,9,0.002776684321927373,-1.928997536500295e-05,0.002776751326061961
reach-wall,3,original,3,permute,official,0.9990799897776642,9,0.0038924445009736438,1.0480086008707682e-05,0.0038924586093319873
reach-wall,3,original,3,random,visual,0.9985823174237907,9,0.0053827671111884925,0.00020803292592366535,0.005386785634454082
reach-wall,3,original,3,random,proprio,0.9989017655751731,9,0.0029695319384725224,0.00030978056291739147,0.002985646317092799
reach-wall,3,original,3,random,official,0.9985844287158746,9,0.005565015634479037,0.00023902018864949544,0.005570146287358902
reach-wall,3,original,4,permute,visual,0.988206200980706,7,0.018911510198707217,-0.0006890074412027995,0.018924057420380017
reach-wall,3,original,4,permute,proprio,0.9836358181757575,8,0.013689487468248933,0.00014199999471505484,0.013690223925920411
reach-wall,3,original,4,permute,official,0.9882265358503983,9,0.019949148949502362,-0.0006748080253601074,0.019960558851908974
reach-wall,3,original,4,random,visual,0.9981076454302493,9,0.006289388049526209,-0.00017194430033365884,0.006291737985639605
reach-wall,3,original,4,random,proprio,0.9980999788886543,9,0.004323692195884226,0.00025527335703372955,0.004331221385655718
reach-wall,3,original,4,random,official,0.9982573139701553,9,0.006470085876857632,-0.00014641761779785156,0.006471742375335578
reach-wall,3,original,5,permute,visual,0.9998023311150553,9,0.0018937617022781069,-5.2773157755533854e-05,0.0018944968701992528
reach-wall,3,original,5,permute,proprio,0.9997773308592318,10,0.0012436095903022395,-2.2263117134571076e-05,0.0012438088516634105
reach-wall,3,original,5,permute,official,0.9998337759308437,10,0.0019795365219868306,-5.4997603098551435e-05,0.0019803003757577543
reach-wall,3,original,5,random,visual,0.999462327299457,10,0.003463020594829768,0.00012379010518391928,0.0034652324063988217
reach-wall,3,original,5,random,proprio,0.9993422149134991,9,0.002262987706543184,-0.0002482923368612925,0.0022765681286773787
reach-wall,3,original,5,random,official,0.9993835487060967,9,0.003619567144260387,9.897311528523763e-05,0.00362092004735793
reach-wall,3,fresh,0,permute,visual,0.9984648718319092,8,0.0064102283158508485,-0.0006980307896931967,0.006448121745492691
reach-wall,3,fresh,0,permute,proprio,0.999338214869054,9,0.0028278280929222377,1.753258208433787e-05,0.0028278824435529074
reach-wall,3,fresh,0,permute,official,0.9985262058467317,9,0.0064794503166672205,-0.0006962839762369792,0.006516754390164119
reach-wall,3,fresh,0,random,visual,0.9996031067011856,10,0.0027701619914207707,-5.277395248413086e-05,0.002770664640257476
reach-wall,3,fresh,0,random,proprio,0.9997577750863899,10,0.0015937755589074364,-0.00012974617381890616,0.0015990480298575642
reach-wall,3,fresh,0,random,official,0.9996537739308214,9,0.0028618401903092883,-6.575663884480794e-05,0.00286259553734398
reach-wall,3,fresh,1,permute,visual,0.9891736574850831,6,0.018278983497463406,-0.0022928881645202636,0.018422230425101535
reach-wall,3,fresh,1,permute,proprio,0.9930728119201324,8,0.009572493613418427,-0.0002251827468474706,0.009575141839597696
reach-wall,3,fresh,1,permute,official,0.9900692229913666,8,0.01889181936806217,-0.0023154147466023763,0.019033181144629308
reach-wall,3,fresh,1,random,visual,0.9993075478616429,9,0.0038325035935471126,-0.00024318297704060873,0.00384021116019339
reach-wall,3,fresh,1,random,proprio,0.9995368837431527,9,0.0022157524887487057,-0.0001317888249953588,0.0022196683053532437
reach-wall,3,fresh,1,random,official,0.9993657707307859,10,0.003938107458165251,-0.0002563651402791341,0.0039464431374602515
reach-wall,3,fresh,2,permute,visual,0.9969848553872821,8,0.008822476774314306,-0.0012933961550394694,0.008916780251143697
reach-wall,3,fresh,2,permute,proprio,0.9980333114812386,8,0.0050286011735895825,3.194523354371389e-05,0.005028702641931882
reach-wall,3,fresh,2,permute,official,0.9973693041033789,9,0.009166479879039308,-0.0012902037302652996,0.009256834180129996
reach-wall,3,fresh,2,random,visual,0.9994155490616562,9,0.0034225918839651966,-0.00022158066431681315,0.0034297570169012723
reach-wall,3,fresh,2,random,proprio,0.999569328548095,9,0.002162529104346333,-8.208451171716054e-05,0.0021640864109847367
reach-wall,3,fresh,2,random,official,0.9994817720196891,9,0.003568951790414752,-0.00022979338963826499,0.003576341969698383
reach-wall,3,fresh,3,permute,visual,0.9991719907998978,8,0.004007837574032391,-1.4144579569498698e-05,0.004007862533690127
reach-wall,3,fresh,3,permute,proprio,0.9994457716196846,9,0.0025818899727097166,-5.9261421362559e-06,0.0025818967737575413
reach-wall,3,fresh,3,permute,official,0.9993391037678196,10,0.004188492614719068,-1.4742215474446615e-05,0.004188518558687936
reach-wall,3,fresh,3,random,visual,0.9989106545628285,10,0.004719393164825706,1.8352667490641278e-05,0.004719428849406209
reach-wall,3,fresh,3,random,proprio,0.9992697696641074,9,0.003180328729087072,-4.260214666525523e-05,0.0031806140551719066
reach-wall,3,fresh,3,random,official,0.998959988444316,9,0.004910058560376751,1.409292221069336e-05,0.004910078785191278
reach-wall,3,fresh,4,permute,visual,0.988219424660274,6,0.018696167990960067,-0.0024049774805704753,0.018850215230289836
reach-wall,3,fresh,4,permute,proprio,0.9847953866154069,7,0.013438355775660363,7.469654083251953e-05,0.013438563372862316
reach-wall,3,fresh,4,permute,official,0.9884972055245058,8,0.019684809629190794,-0.002397511005401611,0.019830274560845206
reach-wall,3,fresh,4,random,visual,0.9981662018466871,8,0.007330224355258893,-0.000584268569946289,0.007353472571530932
reach-wall,3,fresh,4,random,proprio,0.9981493127701418,9,0.004943282716966108,-0.00026371434330940246,0.004950312038116683
reach-wall,3,fresh,4,random,official,0.9980870898565539,9,0.007558015430483634,-0.0006106416384379069,0.007582643368774694
reach-wall,3,fresh,5,permute,visual,0.9997835531505905,9,0.0015069704512439405,-9.327491124471029e-05,0.0015098543472766087
reach-wall,3,fresh,5,permute,proprio,0.9998382204246714,9,0.0010612221435673855,-4.7635287046432495e-05,0.0010622907128322982
reach-wall,3,fresh,5,permute,official,0.9998711096789964,10,0.0015757248070290956,-9.804169336954752e-05,0.001578771940821615
reach-wall,3,fresh,5,random,visual,0.9991493238813764,9,0.003939019471795707,-0.00024268150329589844,0.003946488149130526
reach-wall,3,fresh,5,random,proprio,0.9994977721974688,10,0.0023070947774403356,-0.00014494227866331737,0.002311643263186729
reach-wall,3,fresh,5,random,official,0.9992279914221269,9,0.00409875009722787,-0.00025717417399088543,0.004106810309144236
reach-wall,4,original,0,permute,visual,0.9988582095356615,10,0.0053905035172228085,-0.000242694616317749,0.0053959641257129475
reach-wall,4,original,0,permute,proprio,0.9993324370270781,9,0.0026511790098754525,-0.00010812051594257355,0.0026533827821051134
reach-wall,4,original,0,permute,official,0.9990515450171669,10,0.005520699691561275,-0.0002535108725229899,0.005526517243879017
reach-wall,4,original,0,random,visual,0.9997142190468783,10,0.002549604753533769,-0.00046246687571207683,0.0025912082143997772
reach-wall,4,original,0,random,proprio,0.9997164412937921,10,0.0017580638809991812,-0.0003947226454814275,0.001801830895653019
reach-wall,4,original,0,random,official,0.9997097745530505,10,0.0026638015167428524,-0.0005019505818684896,0.002710681262568441
reach-wall,4,original,1,permute,visual,0.9927274747497195,10,0.015078681556282598,-0.00016066710154215495,0.015079537505948083
reach-wall,4,original,1,permute,proprio,0.9941274903054479,8,0.00880486388454782,-0.0003119288384914398,0.008810387484424118
reach-wall,4,original,1,permute,official,0.9930657007300081,10,0.015749800433499814,-0.00019187211990356445,0.015750969132261903
reach-wall,4,original,1,random,visual,0.999287992088801,10,0.003894764447578654,-0.00022152344385782877,0.003901059181594313
reach-wall,4,original,1,random,proprio,0.9995044389382104,10,0.002281809795748716,-0.0001933271437883377,0.002289985006173655
reach-wall,4,original,1,random,official,0.9994195491061012,10,0.004051635200802105,-0.00024086356163024902,0.004058788372864483
reach-wall,4,original,2,permute,visual,0.9975248613873487,10,0.008448645438283858,-0.000458144744237264,0.00846105822864415
reach-wall,4,original,2,permute,proprio,0.9983110923454706,10,0.004635224143823498,-0.00021581890682379403,0.004640245754701672
reach-wall,4,original,2,permute,official,0.9976675296392182,10,0.008827907220333806,-0.0004797391096750895,0.008840932954398738
reach-wall,4,original,2,random,visual,0.999511105678952,10,0.0032546469239071465,-0.00019218603769938152,0.003260316253430768
reach-wall,4,original,2,random,proprio,0.9995702174468605,10,0.0022508301215272202,-8.032617469628652e-05,0.002252262979830637
reach-wall,4,original,2,random,official,0.9995337725974733,10,0.003413546999377512,-0.00020022511482238768,0.0034194141623331994
reach-wall,4,original,3,permute,visual,0.9994453271703019,10,0.0034088330204301172,-1.631895701090495e-05,0.0034088720817203803
reach-wall,4,original,3,permute,proprio,0.9994555495061056,10,0.0025434837447789135,-7.573279241720835e-05,0.0025446109753362836
reach-wall,4,original,3,permute,official,0.9995413282369804,10,0.003593486035929111,-2.390146255493164e-05,0.0035935655233110446
reach-wall,4,original,3,random,visual,0.9989937665974067,10,0.004257979430703515,-0.0002023466428120931,0.0042627846528005085
reach-wall,4,original,3,random,proprio,0.9989897665529617,9,0.003435113644077758,-0.0001957682768503825,0.003440687571685366
reach-wall,4,original,3,random,official,0.9991302125579173,10,0.004512547777597417,-0.0002219414710998535,0.004518002375131442
reach-wall,4,original,4,permute,visual,0.9913359037322637,8,0.016659371479614066,2.1363099416097007e-05,0.016659385177064466
reach-wall,4,original,4,permute,proprio,0.988034978166424,8,0.012711387332270882,-4.224322736263275e-05,0.012711457524661546
reach-wall,4,original,4,permute,official,0.9907581195346615,8,0.017772240282307603,1.7122824986775715e-05,0.017772248530875674
reach-wall,4,original,4,random,visual,0.9985608728985877,10,0.0062384708322287576,2.4621089299519856e-05,0.0062385194175066305
reach-wall,4,original,4,random,proprio,0.9977675307503416,9,0.005729402551588426,0.00034347946445147196,0.005739689167598523
reach-wall,4,original,4,random,official,0.9987617640196003,10,0.006576935063454025,5.8958133061726886e-05,0.006577199319645492
reach-wall,4,original,5,permute,visual,0.9998484427604751,10,0.0013911486903191409,3.327687581380208e-05,0.0013915466320036092
reach-wall,4,original,5,permute,proprio,0.9998924432493694,10,0.0010603771467845252,-5.1353896657625835e-05,0.0010616199490047335
reach-wall,4,original,5,permute,official,0.9998728874765275,10,0.0014710520050247194,2.8125842412312826e-05,0.0014713208570868047
reach-wall,4,original,5,random,visual,0.9995435504838943,10,0.003068843522821038,-0.00021168231964111328,0.0030761355581328466
reach-wall,4,original,5,random,proprio,0.999576884187602,9,0.002194399558029842,4.2677422364552815e-05,0.0021948145212434805
reach-wall,4,original,5,random,official,0.9996048844987167,10,0.0032249047124782155,-0.0002074305216471354,0.003231568941841564
reach-wall,4,fresh,0,permute,visual,0.9987422082467583,9,0.005301003843141587,-6.676514943440756e-05,0.005301424273738225
reach-wall,4,fresh,0,permute,proprio,0.9991422126912521,10,0.002765801812373846,4.7039985656738284e-05,0.0027662018049269357
reach-wall,4,fresh,0,permute,official,0.9988270980788675,9,0.0054599577137247,-6.205797195434571e-05,0.005460310378315956
reach-wall,4,fresh,0,random,visual,0.9995546617184635,9,0.002662161137755183,-0.000325927734375,0.002682038555168212
reach-wall,4,fresh,0,random,proprio,0.9996271069678552,10,0.001586008654551962,-0.0004798634598652522,0.0016570130936198347
reach-wall,4,fresh,0,random,official,0.9996164401826687,9,0.002783837742833388,-0.00037390867869059244,0.0028088361074337957
reach-wall,4,fresh,1,permute,visual,0.991814575717508,7,0.014697003385205113,0.00030946850776672366,0.01470026119706823
reach-wall,4,fresh,1,permute,proprio,0.9924034711496794,9,0.00886655548062285,-0.00020634211599826813,0.008868956148262193
reach-wall,4,fresh,1,permute,official,0.991963910710119,7,0.01540021016751436,0.00028883775075276693,0.015402918569215138
reach-wall,4,fresh,1,random,visual,0.9994408826764741,9,0.003452786817141683,-0.0001613163948059082,0.0034565531652009304
reach-wall,4,fresh,1,random,proprio,0.9993684374270825,10,0.0021806284330114613,-0.0002451920012633006,0.0021943699506558876
reach-wall,4,fresh,1,random,official,0.9993715485727619,9,0.0035930256769666088,-0.00018583218256632486,0.0035978281108772726
reach-wall,4,fresh,2,permute,visual,0.9969324103601152,8,0.008406049988557991,0.0002923468748728434,0.008411132094158535
reach-wall,4,fresh,2,permute,proprio,0.9973155257280636,10,0.0047538909334093144,0.00024676683048407234,0.004760291259511169
reach-wall,4,fresh,2,permute,official,0.9971839687107634,8,0.00880618048895871,0.00031702438990275066,0.00881188511431636
reach-wall,4,fresh,2,random,visual,0.9994031044789387,9,0.003554449869914831,-2.254207928975423e-05,0.0035545213493628457
reach-wall,4,fresh,2,random,proprio,0.9994457716196846,10,0.002244004386020909,6.566586593786875e-05,0.002244964964187737
reach-wall,4,fresh,2,random,official,0.9994755497283303,9,0.0037210942221890067,-1.597126324971517e-05,0.0037211284970635186
reach-wall,4,fresh,3,permute,visual,0.9993373259702886,10,0.0035570159512728944,-0.00022436380386352538,0.0035640849588770922
reach-wall,4,fresh,3,permute,proprio,0.9992284358715097,9,0.00246120923571036,-0.00011691781381766001,0.0024639847152800837
reach-wall,4,fresh,3,permute,official,0.9994053267258525,10,0.0037376115201747206,-0.0002360506852467855,0.00374505805051781
reach-wall,4,fresh,3,random,visual,0.9991448793875487,9,0.004256569614470646,1.6637245814005534e-05,0.004256602128550784
reach-wall,4,fresh,3,random,proprio,0.9988373204146713,10,0.0031430402035725028,7.428700725237528e-05,0.0031439179825052043
reach-wall,4,fresh,3,random,official,0.9991728796986633,9,0.004479992091668921,2.4066766103108723e-05,0.0044800567352040015
reach-wall,4,fresh,4,permute,visual,0.9879398659985111,7,0.01754812405571065,0.0004650235176086426,0.01755428451252115
reach-wall,4,fresh,4,permute,proprio,0.9833615929065879,8,0.012682266529354377,0.0002168869972229004,0.012684120950666887
reach-wall,4,fresh,4,permute,official,0.9881576461960688,7,0.01864570488655359,0.0004867227872212728,0.018652056449304694
reach-wall,4,fresh,4,random,visual,0.9979146434960389,10,0.0063736479954094654,-0.0002502230803171794,0.006378557858898084
reach-wall,4,fresh,4,random,proprio,0.996154623940266,9,0.005655715965181311,0.0003709068646033605,0.005667865116692233
reach-wall,4,fresh,4,random,official,0.9980328670318559,10,0.00671336555043397,-0.00021313071250915526,0.006716747852522698
reach-wall,4,fresh,5,permute,visual,0.9998319981333126,9,0.001627830595350525,-9.919802347819011e-06,0.0016278608201065175
reach-wall,4,fresh,5,permute,proprio,0.9997088856542851,10,0.0012188911847655953,-6.9304058949152625e-06,0.001218910887155064
reach-wall,4,fresh,5,permute,official,0.9998377759752887,9,0.0017272829797042842,-1.0607242584228516e-05,0.0017273155489288432
reach-wall,4,fresh,5,random,visual,0.9995088834320381,9,0.0030865663535031597,-1.584490140279134e-05,0.003086607023169334
reach-wall,4,fresh,5,random,proprio,0.9994093267702975,10,0.0021714204424286942,1.238308846950531e-05,0.002171455751029081
reach-wall,4,fresh,5,random,official,0.999522661362904,9,0.003251972792006229,-1.4599959055582682e-05,0.0032520055656091998
reach-wall,5,original,0,permute,visual,0.9984262047356082,8,0.005548038751302692,-2.644220987955729e-05,0.005548101763343896
reach-wall,5,original,0,permute,proprio,0.999097767752975,9,0.002945497076321304,9.212960799535115e-05,0.002946937544517482
reach-wall,5,original,0,permute,official,0.9984959832887033,9,0.005724323022666005,-1.7217000325520835e-05,0.005724348914324167
reach-wall,5,original,0,random,visual,0.9995582173135257,9,0.0029112709007628242,-0.0005703934033711751,0.0029666221350616493
reach-wall,5,original,0,random,proprio,0.99963910710119,10,0.0015104253681778028,-0.0003805220623811086,0.0015576205676588327
reach-wall,5,original,0,random,official,0.9995448838320425,9,0.003012106143461156,-0.0006084386507670084,0.003072943379111241
reach-wall,5,original,1,permute,visual,0.9902736697074412,6,0.015763479792433362,-0.00013839324315388998,0.015764087282688004
reach-wall,5,original,1,permute,proprio,0.9924910276780853,9,0.009131764868883277,-0.0001678923269112905,0.00913330813309211
reach-wall,5,original,1,permute,official,0.9904430049222769,7,0.01641151491463394,-0.00015517791112263998,0.016412248535083565
reach-wall,5,original,1,random,visual,0.9993044367159635,10,0.003740493916942514,-0.00038096110026041664,0.0037598438933811574
reach-wall,5,original,1,random,proprio,0.999551995022167,10,0.002049756189959388,-0.0003423922260602315,0.0020781561237653216
reach-wall,5,original,1,random,official,0.999330659229547,10,0.003853280155895629,-0.000415192445119222,0.0038755841787146256
reach-wall,5,original,2,permute,visual,0.9980342003800042,8,0.0072297793669310354,-9.22695795694987e-05,0.007230368135151602
reach-wall,5,original,2,permute,proprio,0.9984648718319092,9,0.004108990735058415,2.0638257265090942e-05,0.004109042564693001
reach-wall,5,original,2,permute,official,0.9980110890121001,9,0.007526718810903032,-9.019613265991211e-05,0.007527259222369611
reach-wall,5,original,2,random,visual,0.9994648829431438,10,0.0032709195015330392,-0.0004408725102742513,0.0033004973800663234
reach-wall,5,original,2,random,proprio,0.9994697718863543,10,0.0021473177950807262,-0.0002152967949708303,0.002158083970329946
reach-wall,5,original,2,random,official,0.9995084389826554,9,0.0034116639153393413,-0.00046239296595255536,0.0034428560710826938
reach-wall,5,original,3,permute,visual,0.9993968821875798,10,0.0036320199856276765,-7.64783223470052e-05,0.003632825086594162
reach-wall,5,original,3,permute,proprio,0.9993355481727575,10,0.0025107706573896165,-4.420742392539978e-05,0.002511159809796821
reach-wall,5,original,3,permute,official,0.9993524372493028,9,0.00379475096623397,-8.08882713317871e-05,0.003795612968701194
reach-wall,5,original,3,random,visual,0.999161768464094,9,0.004172426710555285,-0.00017338832219441732,0.004176027797468378
reach-wall,5,original,3,random,proprio,0.9991399904443383,10,0.0028518315315744897,0.00013779923319816588,0.002855158789481331
reach-wall,5,original,3,random,official,0.9992382137579306,10,0.004322011732243234,-0.00015959739685058593,0.004324957426695625
reach-wall,5,original,4,permute,visual,0.991550572784142,7,0.01565479449336904,-0.00019121408462524414,0.01565596223346801
reach-wall,5,original,4,permute,proprio,0.9882927588084313,9,0.011310194489864703,-0.00020364801088968912,0.011312027754160844
reach-wall,5,original,4,permute,official,0.9911190124334714,9,0.0165366212744345,-0.00021157503128051757,0.016537974699700718
reach-wall,5,original,4,random,visual,0.9980950899454438,8,0.006916186405604888,-0.000539705753326416,0.0069372124587075675
reach-wall,5,original,4,random,proprio,0.9966981855353948,9,0.005457888286815545,0.00039786184827486675,0.00547237047372261
reach-wall,5,original,4,random,official,0.9981328681429794,9,0.007201188386978259,-0.0004999168713887532,0.007218520005032172
reach-wall,5,original,5,permute,visual,0.9998617762419583,10,0.001415469859372361,-2.239545186360677e-06,0.0014154716310665688
reach-wall,5,original,5,permute,proprio,0.999829331437016,10,0.0010720630596419063,-1.848513881365458e-05,0.001072222413590448
reach-wall,5,original,5,permute,official,0.999879554217269,10,0.0014739342513046187,-4.08172607421875e-06,0.0014739399030003401
reach-wall,5,original,5,random,visual,0.9994906610073445,9,0.003234632322202311,-0.0001858202616373698,0.003239965343868804
