task,episode,bank,arm,modality,horizon,numerator_mse_mean,denominator_mse_mean,donor_reconstruction,zero_denominator_candidates,native_spearman,spearman_loss,native_top10_overlap,cost_change_mean,cost_change_rms,centered_cost_change_rms
reach-wall,2,original,random_range_B3,proprio,4,0.003555841239927878,0.0035585223568959058,0.00075343547099882002,0,0.99908265647396077,0.00091734352603922709,9,-5.5546164512634275e-05,0.0024301966366350619,0.0024295617539631096
reach-wall,2,original,random_range_B3,proprio,6,0.0036514652202907475,0.0036633333604210541,0.0032397106576570467,0,0.99908265647396077,0.00091734352603922709,9,-5.5546164512634275e-05,0.0024301966366350619,0.0024295617539631096
reach-wall,2,original,random_range_B3,official,3,0.043677519837141118,0.042893875795087223,-0.018269368937363417,0,0.99946666074067492,0.00053333925932508297,9,0.00020374218622843423,0.0037881056183499563,0.0037826225422747856
reach-wall,2,original,random_range_B3,official,4,0.15714662029965071,0.15761176522029643,0.0029512068467451025,0,0.99946666074067492,0.00053333925932508297,9,0.00020374218622843423,0.0037881056183499563,0.0037826225422747856
reach-wall,2,original,random_range_B3,official,6,0.17336622800442225,0.1741940107314062,0.0047520734123306374,0,0.99946666074067492,0.00053333925932508297,9,0.00020374218622843423,0.0037881056183499563,0.0037826225422747856
reach-wall,2,original,random_off_range_B3,visual,3,0.043934648084108234,0.042798458317103064,-0.026547446138991626,0,0.99949288325425834,0.00050711674574166477,9,0.00017337878545125327,0.0040261857105105279,0.0040224508912197572
reach-wall,2,original,random_off_range_B3,visual,4,0.1576930779146149,0.15725591298460684,-0.0027799586146617372,0,0.99949288325425834,0.00050711674574166477,9,0.00017337878545125327,0.0040261857105105279,0.0040224508912197572
reach-wall,2,original,random_off_range_B3,visual,6,0.17438109350412043,0.17382767739536406,-0.0031837053629706347,0,0.99949288325425834,0.00050711674574166477,9,0.00017337878545125327,0.0040261857105105279,0.0040224508912197572
reach-wall,2,original,random_off_range_B3,proprio,3,0.0010110248251322591,0.00095417477984155636,-0.059580326887431312,0,0.99907021189124323,0.00092978810875676832,10,0.00015642061829566954,0.002600095426635877,0.0025953860633410215
reach-wall,2,original,random_off_range_B3,proprio,4,0.0035781640645240666,0.0035585223568959058,-0.0055196246245574621,0,0.99907021189124323,0.00092978810875676832,10,0.00015642061829566954,0.002600095426635877,0.0025953860633410215
reach-wall,2,original,random_off_range_B3,proprio,6,0.0036834349159053296,0.0036633333604210541,-0.0054872307558613276,0,0.99907021189124323,0.00092978810875676832,10,0.00015642061829566954,0.002600095426635877,0.0025953860633410215
reach-wall,2,original,random_off_range_B3,official,3,0.044035750566621464,0.042893875795087223,-0.026620927821705997,0,0.99949377215302393,0.00050622784697607059,10,0.00018901666005452473,0.0041252367822028936,0.0041209041740207352
reach-wall,2,original,random_off_range_B3,official,4,0.15805089432106725,0.15761176522029643,-0.0027861441698660006,0,0.99949377215302393,0.00050622784697607059,10,0.00018901666005452473,0.0041252367822028936,0.0041209041740207352
reach-wall,2,original,random_off_range_B3,official,6,0.17474943699571094,0.1741940107314062,-0.0031885497209267477,0,0.99949377215302393,0.00050622784697607059,10,0.00018901666005452473,0.0041252367822028936,0.0041209041740207352
reach-wall,2,original,random_isotropic_B3,visual,3,0.043924000106870927,0.042798458317103064,-0.026298652662403832,0,0.99949821664685168,0.00050178335314832179,9,0.00020466804504394533,0.0040700602111638333,0.0040649109601363807
reach-wall,2,original,random_isotropic_B3,visual,4,0.15753096962571367,0.15725591298460684,-0.0017491020584627925,0,0.99949821664685168,0.00050178335314832179,9,0.00020466804504394533,0.0040700602111638333,0.0040649109601363807
reach-wall,2,original,random_isotropic_B3,visual,6,0.1741208186636132,0.17382767739536406,-0.001686390065388732,0,0.99949821664685168,0.00050178335314832179,9,0.00020466804504394533,0.0040700602111638333,0.0040649109601363807
reach-wall,2,original,random_isotropic_B3,proprio,3,0.0010076677881822357,0.00095417477984155636,-0.056062064802804734,0,0.99901865576284177,0.0009813442371582326,10,0.00013767729202906291,0.0026325813454150622,0.0026289787947959796
reach-wall,2,original,random_isotropic_B3,proprio,4,0.0035737786096705195,0.0035585223568959058,-0.0042872437614587255,0,0.99901865576284177,0.0009813442371582326,10,0.00013767729202906291,0.0026325813454150622,0.0026289787947959796
reach-wall,2,original,random_isotropic_B3,proprio,6,0.0036770056608034954,0.0036633333604210541,-0.0037322020786199062,0,0.99901865576284177,0.0009813442371582326,10,0.00013767729202906291,0.0026325813454150622,0.0026289787947959796
reach-wall,2,original,random_isotropic_B3,official,3,0.044024766885689154,0.042893875795087223,-0.026364861408291196,0,0.99948132757030639,0.00051867242969361183,10,0.0002184303601582845,0.004176005009281729,0.0041702884810654543
reach-wall,2,original,random_isotropic_B3,official,4,0.15788834748668071,0.15761176522029643,-0.0017548326167002859,0,0.99948132757030639,0.00051867242969361183,10,0.0002184303601582845,0.004176005009281729,0.0041702884810654543
reach-wall,2,original,random_isotropic_B3,official,6,0.17448851922969355,0.1741940107314062,-0.0016906924471786766,0,0.99948132757030639,0.00051867242969361183,10,0.0002184303601582845,0.004176005009281729,0.0041702884810654543
reach-wall,2,original,donor_h3_B4,visual,3,0.041471314492105386,0.042798458317103064,0.031009150263417884,0,0.99433015922399137,0.0056698407760086278,9,-0.00064370234807332354,0.014212346459471852,0.014197761766248472
reach-wall,2,original,donor_h3_B4,visual,4,0.14951923310926277,0.15725591298460684,0.049198022055306656,0,0.99433015922399137,0.0056698407760086278,9,-0.00064370234807332354,0.014212346459471852,0.014197761766248472
reach-wall,2,original,donor_h3_B4,visual,6,0.15370276258183047,0.17382767739536406,0.11577508895640531,0,0.99433015922399137,0.0056698407760086278,9,-0.00064370234807332354,0.014212346459471852,0.014197761766248472
reach-wall,2,original,donor_h3_B4,proprio,3,0.00042132475059819937,0.00095417477984155636,0.55844069713500333,0,0.98938299314436828,0.010617006855631717,9,0.00022558557490507761,0.0097566965555964166,0.0097540883134397387
reach-wall,2,original,donor_h3_B4,proprio,4,0.0030125429147772245,0.0035585223568959058,0.15342869521689295,0,0.98938299314436828,0.010617006855631717,9,0.00022558557490507761,0.0097566965555964166,0.0097540883134397387
reach-wall,2,original,donor_h3_B4,proprio,6,0.0030120885040128258,0.0036633333604210541,0.17777384483878256,0,0.98938299314436828,0.010617006855631717,9,0.00022558557490507761,0.0097566965555964166,0.0097540883134397387
reach-wall,2,original,donor_h3_B4,official,3,0.041513446967165198,0.042893875795087223,0.032182422369958275,0,0.99406748963877378,0.0059325103612262176,9,-0.00062114636103312174,0.014875751720646476,0.014862777884786273
reach-wall,2,original,donor_h3_B4,official,4,0.14982048740074047,0.15761176522029643,0.049433351683270454,0,0.99406748963877378,0.0059325103612262176,9,-0.00062114636103312174,0.014875751720646476,0.014862777884786273
reach-wall,2,original,donor_h3_B4,official,6,0.15400397143223174,0.1741940107314062,0.11590547352575709,0,0.99406748963877378,0.0059325103612262176,9,-0.00062114636103312174,0.014875751720646476,0.014862777884786273
reach-wall,2,original,donor_persistent_B4,visual,3,0.041471314492105386,0.042798458317103064,0.031009150263417884,0,0.99403948932765918,0.0059605106723408241,9,-0.0007097713152567545,0.01476234397805248,0.014745271255774883
reach-wall,2,original,donor_persistent_B4,visual,4,0.1493880652114771,0.15725591298460684,0.050032126765878093,0,0.99403948932765918,0.0059605106723408241,9,-0.0007097713152567545,0.01476234397805248,0.014745271255774883
reach-wall,2,original,donor_persistent_B4,visual,6,0.1529654531316002,0.17382767739536406,0.12001670031127187,0,0.99403948932765918,0.0059605106723408241,9,-0.0007097713152567545,0.01476234397805248,0.014745271255774883
reach-wall,2,original,donor_persistent_B4,proprio,3,0.00042132475059819937,0.00095417477984155636,0.55844069713500333,0,0.98861498461094011,0.011385015389059894,9,0.0002032183607419332,0.010208817814194446,0.010206794965182325
reach-wall,2,original,donor_persistent_B4,proprio,4,0.0029696902686076297,0.0035585223568959058,0.16547095373651477,0,0.98861498461094011,0.011385015389059894,9,0.0002032183607419332,0.010208817814194446,0.010206794965182325
reach-wall,2,original,donor_persistent_B4,proprio,6,0.0029839454433043529,0.0036633333604210541,0.18545620894261561,0,0.98861498461094011,0.011385015389059894,9,0.0002032183607419332,0.010208817814194446,0.010206794965182325
reach-wall,2,original,donor_persistent_B4,official,3,0.041513446967165198,0.042893875795087223,0.032182422369958275,0,0.99350926121401351,0.006490738785986494,9,-0.00068945010503133138,0.015459940060379537,0.015444559081540668
reach-wall,2,original,donor_persistent_B4,official,4,0.14968503423833784,0.15761176522029643,0.050292761906950756,0,0.99350926121401351,0.006490738785986494,9,-0.00068945010503133138,0.015459940060379537,0.015444559081540668
reach-wall,2,original,donor_persistent_B4,official,6,0.15326384767593065,0.1741940107314062,0.12015432084945932,0,0.99350926121401351,0.006490738785986494,9,-0.00068945010503133138,0.015459940060379537,0.015444559081540668
reach-wall,2,original,random_range_B4,visual,3,0.043539090590476628,0.042798458317103064,-0.017305115709684182,0,0.99759019544661609,0.0024098045533839096,9,0.00012260754903157552,0.0093604228657762096,0.0093596198435121607
reach-wall,2,original,random_range_B4,visual,4,0.15760402308174959,0.15725591298460684,-0.0022136534680055053,0,0.99759019544661609,0.0024098045533839096,9,0.00012260754903157552,0.0093604228657762096,0.0093596198435121607
reach-wall,2,original,random_range_B4,visual,6,0.17514145145800808,0.17382767739536406,-0.0075579106982823774,0,0.99759019544661609,0.0024098045533839096,9,0.00012260754903157552,0.0093604228657762096,0.0093596198435121607
reach-wall,2,original,random_range_B4,proprio,3,0.0013472531077668962,0.00095417477984155636,-0.41195631684020362,0,0.99456660629562554,0.0054333937043744562,10,9.2728386322657265e-05,0.0066230770164774867,0.00662242784880004
reach-wall,2,original,random_range_B4,proprio,4,0.0036836257108637019,0.0035585223568959058,-0.035155983697942483,0,0.99456660629562554,0.0054333937043744562,10,9.2728386322657265e-05,0.0066230770164774867,0.00662242784880004
reach-wall,2,original,random_range_B4,proprio,6,0.0037961978813251516,0.0036633333604210541,-0.036268749751135587,0,0.99456660629562554,0.0054333937043744562,10,9.2728386322657265e-05,0.0066230770164774867,0.00662242784880004
reach-wall,2,original,random_range_B4,official,3,0.04367381590125332,0.042893875795087223,-0.018183017778389265,0,0.99763475123443668,0.0023652487655633214,10,0.0001318828264872233,0.0096935297225931669,0.0096926325321284573
reach-wall,2,original,random_range_B4,official,4,0.15797238565283597,0.15761176522029643,-0.0022880299071297294,0,0.99763475123443668,0.0023652487655633214,10,0.0001318828264872233,0.0096935297225931669,0.0096926325321284573
reach-wall,2,original,random_range_B4,official,6,0.17552107124614061,0.1741940107314062,-0.0076182901419075133,0,0.99763475123443668,0.0023652487655633214,10,0.0001318828264872233,0.0096935297225931669,0.0096926325321284573
reach-wall,2,original,random_off_range_B4,visual,3,0.044753926451985948,0.042798458317103064,-0.045690153612412798,0,0.99894976610851227,0.0010502338914877285,9,-0.00035890738169352211,0.0060850614885975133,0.0060744677800922183
reach-wall,2,original,random_off_range_B4,visual,4,0.15749253389945611,0.15725591298460684,-0.0015046869167485433,0,0.99894976610851227,0.0010502338914877285,9,-0.00035890738169352211,0.0060850614885975133,0.0060744677800922183
reach-wall,2,original,random_off_range_B4,visual,6,0.17400525241668455,0.17382767739536406,-0.0010215578093275557,0,0.99894976610851227,0.0010502338914877285,9,-0.00035890738169352211,0.0060850614885975133,0.0060744677800922183
reach-wall,2,original,random_off_range_B4,proprio,3,0.0012068877018087737,0.00095417477984155636,-0.26484971863245121,0,0.99747019411326787,0.0025298058867321283,10,0.00017444118857383727,0.0046399174291200419,0.0046366371456887682
reach-wall,2,original,random_off_range_B4,proprio,4,0.0036375110152074724,0.0035585223568959058,-0.022197038655243473,0,0.99747019411326787,0.0025298058867321283,10,0.00017444118857383727,0.0046399174291200419,0.0046366371456887682
reach-wall,2,original,random_off_range_B4,proprio,6,0.0037283534142700616,0.0036633333604210541,-0.017748877170581601,0,0.99747019411326787,0.0025298058867321283,10,0.00017444118857383727,0.0046399174291200419,0.0046366371456887682
reach-wall,2,original,random_off_range_B4,official,3,0.044874615222166826,0.042893875795087223,-0.046177674326796536,0,0.99887287636529298,0.0011271236347070168,9,-0.00034145991007486981,0.0061775959540813965,0.0061681518221988101
reach-wall,2,original,random_off_range_B4,official,4,0.15785628500097684,0.15761176522029643,-0.0015514056348435723,0,0.99887287636529298,0.0011271236347070168,9,-0.00034145991007486981,0.0061775959540813965,0.0061681518221988101
reach-wall,2,original,random_off_range_B4,official,6,0.17437808775811151,0.1741940107314062,-0.0010567356818549367,0,0.99887287636529298,0.0011271236347070168,9,-0.00034145991007486981,0.0061775959540813965,0.0061681518221988101
reach-wall,2,original,random_isotropic_B4,visual,3,0.044707068619371487,0.042798458317103064,-0.044595305002042673,0,0.99885865398504425,0.0011413460149557464,9,-0.00029824336369832358,0.0063670268481186643,0.0063600378757263541
reach-wall,2,original,random_isotropic_B4,visual,4,0.15748625681163286,0.15725591298460684,-0.0014647705301140679,0,0.99885865398504425,0.0011413460149557464,9,-0.00029824336369832358,0.0063670268481186643,0.0063600378757263541
reach-wall,2,original,random_isotropic_B4,visual,6,0.17411527047656186,0.17382767739536406,-0.0016544723228608671,0,0.99885865398504425,0.0011413460149557464,9,-0.00029824336369832358,0.0063670268481186643,0.0063600378757263541
reach-wall,2,original,random_isotropic_B4,proprio,3,0.0012223997251121724,0.00095417477984155636,-0.28110672272762827,0,0.99735730397004407,0.0026426960299559266,10,0.00012022520105044046,0.0047041857783224599,0.0047026492254902096
reach-wall,2,original,random_isotropic_B4,proprio,4,0.0036403899085428546,0.0035585223568959058,-0.023006052354371587,0,0.99735730397004407,0.0026426960299559266,10,0.00012022520105044046,0.0047041857783224599,0.0047026492254902096
reach-wall,2,original,random_isotropic_B4,proprio,6,0.0037365520520863645,0.0036633333604210541,-0.019986903855480742,0,0.99735730397004407,0.0026426960299559266,10,0.00012022520105044046,0.0047041857783224599,0.0047026492254902096
reach-wall,2,original,random_isotropic_B4,official,3,0.044829308591882708,0.042893875795087223,-0.045121424933513676,0,0.99875776397515525,0.001242236024844745,9,-0.00028621912002563477,0.0064668499978033723,0.0064605129447607504
reach-wall,2,original,random_isotropic_B4,official,4,0.15785029580248716,0.15761176522029643,-0.0015134059431243241,0,0.99875776397515525,0.001242236024844745,9,-0.00028621912002563477,0.0064668499978033723,0.0064605129447607504
reach-wall,2,original,random_isotropic_B4,official,6,0.17448892568177049,0.1741940107314062,-0.0016930257769829371,0,0.99875776397515525,0.001242236024844745,9,-0.00028621912002563477,0.0064668499978033723,0.0064605129447607504
reach-wall,2,original,donor_h3_B5,visual,3,0.043015324387114216,0.042798458317103064,-0.0050671467744081156,0,0.99987777641973796,0.0001222235802620375,9,-2.511421839396159e-05,0.0016868308075758704,0.0016866438419006911
reach-wall,2,original,donor_h3_B5,visual,4,0.1565012381887759,0.15725591298460684,0.0047990233340530208,0,0.99987777641973796,0.0001222235802620375,9,-2.511421839396159e-05,0.0016868308075758704,0.0016866438419006911
reach-wall,2,original,donor_h3_B5,visual,6,0.17169854564609241,0.17382767739536406,0.012248519805215019,0,0.99987777641973796,0.0001222235802620375,9,-2.511421839396159e-05,0.0016868308075758704,0.0016866438419006911
reach-wall,2,original,donor_h3_B5,proprio,3,0.00093223821727139169,0.00095417477984155636,0.022990088434120315,0,0.99979421993577711,0.00020578006422289352,10,-2.9380147655804951e-05,0.0011764740387426253,0.0011761071255455887
reach-wall,2,original,donor_h3_B5,proprio,4,0.0035246580866879831,0.0035585223568959058,0.0095163854014570504,0,0.99979421993577711,0.00020578006422289352,10,-2.9380147655804951e-05,0.0011764740387426253,0.0011761071255455887
reach-wall,2,original,donor_h3_B5,proprio,6,0.0035909443955299963,0.0036633333604210541,0.019760408832336651,0,0.99979421993577711,0.00020578006422289352,10,-2.9380147655804951e-05,0.0011764740387426253,0.0011761071255455887
reach-wall,2,original,donor_h3_B5,official,3,0.043108548208841357,0.042893875795087223,-0.0050047334211453798,0,0.99984177601973356,0.00015822398026643647,10,-2.8058687845865886e-05,0.0017691921750698177,0.0017689696612335217
reach-wall,2,original,donor_h3_B5,official,4,0.15685370399744469,0.15761176522029643,0.0048096740861457432,0,0.99984177601973356,0.00015822398026643647,10,-2.8058687845865886e-05,0.0017691921750698177,0.0017689696612335217
reach-wall,2,original,donor_h3_B5,official,6,0.17205764008564542,0.1741940107314062,0.012264317451504692,0,0.99984177601973356,0.00015822398026643647,10,-2.8058687845865886e-05,0.0017691921750698177,0.0017689696612335217
reach-wall,2,original,donor_persistent_B5,visual,3,0.043015324387114216,0.042798458317103064,-0.0050671467744081156,0,0.99987777641973796,0.0001222235802620375,9,-2.4185975392659504e-05,0.0017065975700333272,0.0017064261790765995
reach-wall,2,original,donor_persistent_B5,visual,4,0.15650083062008008,0.15725591298460684,0.004801615088398492,0,0.99987777641973796,0.0001222235802620375,9,-2.4185975392659504e-05,0.0017065975700333272,0.0017064261790765995
reach-wall,2,original,donor_persistent_B5,visual,6,0.17172729526916342,0.17382767739536406,0.012083128289308132,0,0.99987777641973796,0.0001222235802620375,9,-2.4185975392659504e-05,0.0017065975700333272,0.0017064261790765995
reach-wall,2,original,donor_persistent_B5,proprio,3,0.00093223821727139169,0.00095417477984155636,0.022990088434120315,0,0.999798219980222,0.00020178001977799731,10,-2.7968312303225199e-05,0.0011871655442420395,0.0011868360472038278
reach-wall,2,original,donor_persistent_B5,proprio,4,0.0035263817494099246,0.0035585223568959058,0.0090320094304584542,0,0.999798219980222,0.00020178001977799731,10,-2.7968312303225199e-05,0.0011871655442420395,0.0011868360472038278
reach-wall,2,original,donor_persistent_B5,proprio,6,0.0035914048745952906,0.0036633333604210541,0.019634709361393221,0,0.999798219980222,0.00020178001977799731,10,-2.7968312303225199e-05,0.0011871655442420395,0.0011868360472038278
reach-wall,2,original,donor_persistent_B5,official,3,0.043108548208841357,0.042893875795087223,-0.0050047334211453798,0,0.99984399826664738,0.00015600173335261758,10,-2.6987393697102863e-05,0.0017906067310766397,0.0017904033472819489
reach-wall,2,original,donor_persistent_B5,official,4,0.15685346879502104,0.15761176522029643,0.0048111663759079493,0,0.99984399826664738,0.00015600173335261758,10,-2.6987393697102863e-05,0.0017906067310766397,0.0017904033472819489
reach-wall,2,original,donor_persistent_B5,official,6,0.17208643575662294,0.1741940107314062,0.012099009408727435,0,0.99984399826664738,0.00015600173335261758,10,-2.6987393697102863e-05,0.0017906067310766397,0.0017904033472819489
reach-wall,2,original,random_range_B5,visual,3,0.043663245111145201,0.042798458317103064,-0.020206026760000162,0,0.99978266425182505,0.0002173357481749516,10,-0.00013182242711385091,0.0020994305784956149,0.0020952879519608386
reach-wall,2,original,random_range_B5,visual,4,0.1571799553264602,0.15725591298460684,0.00048301940896855466,0,0.99978266425182505,0.0002173357481749516,10,-0.00013182242711385091,0.0020994305784956149,0.0020952879519608386
reach-wall,2,original,random_range_B5,visual,6,0.17333886697188208,0.17382767739536406,0.002812040238967195,0,0.99978266425182505,0.0002173357481749516,10,-0.00013182242711385091,0.0020994305784956149,0.0020952879519608386
reach-wall,2,original,random_range_B5,proprio,3,0.00095559308402590637,0.00095417477984155636,-0.001486419694078922,0,0.99954710607895647,0.00045289392104352899,10,-6.2634448210398358e-05,0.0014367706555806316,0.0014354047661321793
reach-wall,2,original,random_range_B5,proprio,4,0.003548555144820133,0.0035585223568959058,0.0028009412548604118,0,0.99954710607895647,0.00045289392104352899,10,-6.2634448210398358e-05,0.0014367706555806316,0.0014354047661321793
reach-wall,2,original,random_range_B5,proprio,6,0.0036502505951721115,0.0036633333604210541,0.0035712734719394179,0,0.99954710607895647,0.00045289392104352899,10,-6.2634448210398358e-05,0.0014367706555806316,0.0014354047661321793
reach-wall,2,original,random_range_B5,official,3,0.043758804419547791,0.042893875795087223,-0.020164384971703475,0,0.99982933143701602,0.0001706685629839777,10,-0.00013808329900105793,0.0022002979062868766,0.002195960809975305
reach-wall,2,original,random_range_B5,official,4,0.15753481084094217,0.15761176522029643,0.00048825275985397987,0,0.99982933143701602,0.0001706685629839777,10,-0.00013808329900105793,0.0022002979062868766,0.002195960809975305
reach-wall,2,original,random_range_B5,official,6,0.17370389203139933,0.1741940107314062,0.002813636920976581,0,0.99982933143701602,0.0001706685629839777,10,-0.00013808329900105793,0.0022002979062868766,0.002195960809975305
reach-wall,2,original,random_off_range_B5,visual,3,0.046042922861068793,0.042798458317103064,-0.0758079770053115,0,0.99959155101723351,0.000408448982766485,9,5.9391657511393226e-05,0.0031042206823119743,0.0031036524733789816
reach-wall,2,original,random_off_range_B5,visual,4,0.15760995852617013,0.15725591298460684,-0.0022513973232787254,0,0.99959155101723351,0.000408448982766485,9,5.9391657511393226e-05,0.0031042206823119743,0.0031036524733789816
reach-wall,2,original,random_off_range_B5,visual,6,0.1739338672871808,0.17382767739536406,-0.00061089173719564016,0,0.99959155101723351,0.000408448982766485,9,5.9391657511393226e-05,0.0031042206823119743,0.0031036524733789816
reach-wall,2,original,random_off_range_B5,proprio,3,0.00098636028913869881,0.00095417477984155636,-0.033731251314865984,0,0.9993755486172069,0.00062445138279310086,10,-0.00026415464778741199,0.0018246672609364626,0.0018054453564662878
reach-wall,2,original,random_off_range_B5,proprio,4,0.0035599800662285772,0.0035585223568959058,-0.00040963894180578997,0,0.9993755486172069,0.00062445138279310086,10,-0.00026415464778741199,0.0018246672609364626,0.0018054453564662878
reach-wall,2,original,random_off_range_B5,proprio,6,0.0036608233071087249,0.0036633333604210541,0.00068518288273955452,0,0.9993755486172069,0.00062445138279310086,10,-0.00026415464778741199,0.0018246672609364626,0.0018054453564662878
reach-wall,2,original,random_off_range_B5,official,3,0.046141558889982663,0.042893875795087223,-0.075714377278711886,0,0.9996324403604484,0.00036755963955159565,10,3.2974878946940105e-05,0.0032020288758804068,0.0032018590817414778
reach-wall,2,original,random_off_range_B5,official,4,0.15796595653279299,0.15761176522029643,-0.00224723904336388,0,0.9996324403604484,0.00036755963955159565,10,3.2974878946940105e-05,0.0032020288758804068,0.0032018590817414778
reach-wall,2,original,random_off_range_B5,official,6,0.17429994961789166,0.1741940107314062,-0.00060816606748215207,0,0.9996324403604484,0.00036755963955159565,10,3.2974878946940105e-05,0.0032020288758804068,0.0032018590817414778
reach-wall,2,original,random_isotropic_B5,visual,3,0.045927369058917478,0.042798458317103064,-0.073108024560876395,0,0.99959688440982675,0.00040311559017325305,10,4.8222541809082029e-05,0.0031438758349486722,0.003143505980912981
reach-wall,2,original,random_isotropic_B5,visual,4,0.15755880616934406,0.15725591298460684,-0.0019261163474779686,0,0.99959688440982675,0.00040311559017325305,10,4.8222541809082029e-05,0.0031438758349486722,0.003143505980912981
reach-wall,2,original,random_isotropic_B5,visual,6,0.17379752477176552,0.17382767739536406,0.00017346273073626239,0,0.99959688440982675,0.00040311559017325305,10,4.8222541809082029e-05,0.0031438758349486722,0.003143505980912981
reach-wall,2,original,random_isotropic_B5,proprio,3,0.00098294591916234654,0.00095417477984155636,-0.030152902726655384,0,0.99940621562461807,0.00059378437538193385,10,-0.00024495750665664672,0.0017896799180121196,0.001772836718050601
reach-wall,2,original,random_isotropic_B5,proprio,4,0.0035568468204866819,0.0035585223568959058,0.00047085173034733252,0,0.99940621562461807,0.00059378437538193385,10,-0.00024495750665664672,0.0017896799180121196,0.001772836718050601
reach-wall,2,original,random_isotropic_B5,proprio,6,0.0036569665481655279,0.0036633333604210541,0.0017379833144079981,0,0.99940621562461807,0.00059378437538193385,10,-0.00024495750665664672,0.0017896799180121196,0.001772836718050601
reach-wall,2,original,random_isotropic_B5,official,3,0.046025663650833715,0.042893875795087223,-0.073012470841004928,0,0.99962266247402753,0.00037733752597246539,10,2.372105916341146e-05,0.0032404598664147427,0.0032403730429067601
reach-wall,2,original,random_isotropic_B5,official,4,0.15791449085139272,0.15761176522029643,-0.0019207045278197832,0,0.99962266247402753,0.00037733752597246539,10,2.372105916341146e-05,0.0032404598664147427,0.0032403730429067601
reach-wall,2,original,random_isotropic_B5,official,6,0.17416322142658208,0.1741940107314062,0.00017675294744545766,0,0.99962266247402753,0.00037733752597246539,10,2.372105916341146e-05,0.0032404598664147427,0.0032403730429067601
reach-wall,2,fresh,native,visual,3,0.052873069060307219,0.052873069060307219,0,0,1,0,10,0,0,0
reach-wall,2,fresh,native,visual,4,0.17255140803898403,0.17255140803898403,0,0,1,0,10,0,0,0
reach-wall,2,fresh,native,visual,6,0.18928065527120708,0.18928065527120708,0,0,1,0,10,0,0,0
reach-wall,2,fresh,native,proprio,3,0.0010993928697997416,0.0010993928697997416,0,0,1,0,10,0,0,0
reach-wall,2,fresh,native,proprio,4,0.0039924527730400266,0.0039924527730400266,0,0,1,0,10,0,0,0
reach-wall,2,fresh,native,proprio,6,0.004105051014402639,0.004105051014402639,0,0,1,0,10,0,0,0
reach-wall,2,fresh,native,official,3,0.05298300834728719,0.05298300834728719,0,0,1,0,10,0,0,0
reach-wall,2,fresh,native,official,4,0.17295065331628806,0.17295065331628806,0,0,1,0,10,0,0,0
reach-wall,2,fresh,native,official,6,0.18969116037264735,0.18969116037264735,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,visual,3,0.052873069060307219,0.052873069060307219,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,visual,4,0.17255140803898403,0.17255140803898403,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,visual,6,0.18928065527120708,0.18928065527120708,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,proprio,3,0.0010993928697997416,0.0010993928697997416,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,proprio,4,0.0039924527730400266,0.0039924527730400266,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,proprio,6,0.004105051014402639,0.004105051014402639,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,official,3,0.05298300834728719,0.05298300834728719,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,official,4,0.17295065331628806,0.17295065331628806,0,0,1,0,10,0,0,0
reach-wall,2,fresh,zero_capture,official,6,0.18969116037264735,0.18969116037264735,0,0,1,0,10,0,0,0
reach-wall,2,fresh,coherent_raw_h3,visual,3,0,0.052873069060307219,1,0,0.72167957421749129,0.27832042578250871,4,0.0036445824305216469,0.10354417541650796,0.10348001392342243
reach-wall,2,fresh,coherent_raw_h3,visual,4,0,0.17255140803898403,1,0,0.72167957421749129,0.27832042578250871,4,0.0036445824305216469,0.10354417541650796,0.10348001392342243
reach-wall,2,fresh,coherent_raw_h3,visual,6,0,0.18928065527120708,1,0,0.72167957421749129,0.27832042578250871,4,0.0036445824305216469,0.10354417541650796,0.10348001392342243
reach-wall,2,fresh,coherent_raw_h3,proprio,3,0,0.0010993928697997416,1,0,0.76963744041600457,0.23036255958399543,5,0.00029728817443052926,0.043618006032133394,0.04361699290369029
reach-wall,2,fresh,coherent_raw_h3,proprio,4,0,0.0039924527730400266,1,0,0.76963744041600457,0.23036255958399543,5,0.00029728817443052926,0.043618006032133394,0.04361699290369029
reach-wall,2,fresh,coherent_raw_h3,proprio,6,0,0.004105051014402639,1,0,0.76963744041600457,0.23036255958399543,5,0.00029728817443052926,0.043618006032133394,0.04361699290369029
reach-wall,2,fresh,coherent_raw_h3,official,3,0,0.05298300834728719,1,0,0.723308036755964,0.276691963244036,4,0.0036743148167928058,0.10683356867239011,0.10677036482987866
reach-wall,2,fresh,coherent_raw_h3,official,4,0,0.17295065331628806,1,0,0.723308036755964,0.276691963244036,4,0.0036743148167928058,0.10683356867239011,0.10677036482987866
reach-wall,2,fresh,coherent_raw_h3,official,6,0,0.18969116037264735,1,0,0.723308036755964,0.276691963244036,4,0.0036743148167928058,0.10683356867239011,0.10677036482987866
