task,bank,arm,modality,metric,n,n_defined,mean,marginal_95_low,marginal_95_high,horizon
reach,original,donor_h3_B1,visual,donor_reconstruction,100,100,0.23982829753610516,0.23773202689832912,0.24187057139990356,4.0
reach,original,donor_h3_B1,visual,donor_reconstruction,100,100,0.22896298013195174,0.22700878460328294,0.2309522800910192,6.0
reach,original,donor_h3_B2,official,donor_reconstruction,100,100,0.35861028274165163,0.3539929597390548,0.36318639870653774,3.0
reach,original,donor_h3_B2,official,donor_reconstruction,100,100,0.09525059043371421,0.09161634926814088,0.09892538968288485,4.0
reach,original,donor_h3_B2,official,donor_reconstruction,100,100,0.08970979364297221,0.08647359482386711,0.09295684182973592,6.0
reach,original,donor_h3_B2,proprio,donor_reconstruction,100,100,0.17579950602215802,0.16988904804338043,0.1817183722130912,3.0
reach,original,donor_h3_B2,proprio,donor_reconstruction,100,100,0.0979974671746926,0.09413389875386713,0.10194222977901081,4.0
reach,original,donor_h3_B2,proprio,donor_reconstruction,100,100,0.12485648544483546,0.12099394928465267,0.12876508159741934,6.0
reach,original,donor_h3_B2,visual,donor_reconstruction,100,100,0.3590365516432055,0.3544153298560805,0.3636098704415613,3.0
reach,original,donor_h3_B2,visual,donor_reconstruction,100,100,0.0952440496553168,0.09161035633157179,0.09891840562845783,4.0
reach,original,donor_h3_B2,visual,donor_reconstruction,100,100,0.08963072085336556,0.08639355070318125,0.09287806568618891,6.0
reach,original,donor_h3_B3,official,donor_reconstruction,100,100,0.17456383082190643,0.17285439222929455,0.17623861735100818,3.0
reach,original,donor_h3_B3,official,donor_reconstruction,100,100,0.0315992194429389,0.03091623701909603,0.032271623940648635,4.0
reach,original,donor_h3_B3,official,donor_reconstruction,100,100,0.008742334424136322,0.007785499000544792,0.009689512630833598,6.0
reach,original,donor_h3_B3,proprio,donor_reconstruction,100,100,-0.17442485940090857,-0.17876284616866844,-0.17011158033720294,3.0
reach,original,donor_h3_B3,proprio,donor_reconstruction,100,100,-0.023593565728166403,-0.024848370204106508,-0.02233651450434947,4.0
reach,original,donor_h3_B3,proprio,donor_reconstruction,100,100,-0.013756219331127027,-0.015420323964171713,-0.012102691760565326,6.0
reach,original,donor_h3_B3,visual,donor_reconstruction,100,100,0.17537881018380752,0.1736627165775591,0.17705807139636964,3.0
reach,original,donor_h3_B3,visual,donor_reconstruction,100,100,0.0317278626370395,0.031044968523201866,0.032400880219494686,4.0
reach,original,donor_h3_B3,visual,donor_reconstruction,100,100,0.00879296222416992,0.007837243800004752,0.009738646145780537,6.0
reach,original,donor_h3_B4,official,donor_reconstruction,100,100,0.03558678157528683,0.03513064761971035,0.036041878693411564,3.0
reach,original,donor_h3_B4,official,donor_reconstruction,100,100,0.057079640511249884,0.05611726229570847,0.05804864592036103,4.0
reach,original,donor_h3_B4,official,donor_reconstruction,100,100,0.12884350052104257,0.12629390728335252,0.13138264941729763,6.0
reach,original,donor_h3_B4,proprio,donor_reconstruction,100,100,0.5842997119142023,0.5776371588693751,0.5907455104499326,3.0
reach,original,donor_h3_B4,proprio,donor_reconstruction,100,100,0.1810569960900483,0.17748220678234725,0.1845686810402629,4.0
reach,original,donor_h3_B4,proprio,donor_reconstruction,100,100,0.20273752574599663,0.19884686640257637,0.2065894558694843,6.0
reach,original,donor_h3_B4,visual,donor_reconstruction,100,100,0.03430560727861256,0.033858879089149294,0.03475378093160042,3.0
reach,original,donor_h3_B4,visual,donor_reconstruction,100,100,0.05679082484363374,0.05583403117123799,0.05775682218963237,4.0
reach,original,donor_h3_B4,visual,donor_reconstruction,100,100,0.12867750318562277,0.12613088206526332,0.13121314491452288,6.0
reach,original,donor_h3_B5,official,donor_reconstruction,100,100,-0.005274273327116112,-0.005428589744083428,-0.005119050417731247,3.0
reach,original,donor_h3_B5,official,donor_reconstruction,100,100,0.005158042835269907,0.00503529891295498,0.005284146204689191,4.0
reach,original,donor_h3_B5,official,donor_reconstruction,100,100,0.012342505041612644,0.012081722886022847,0.012602836903766046,6.0
reach,original,donor_h3_B5,proprio,donor_reconstruction,100,100,0.009642131092858292,0.00824384954309203,0.011011604133620227,3.0
reach,original,donor_h3_B5,proprio,donor_reconstruction,100,100,0.007507840806990764,0.007163869985457389,0.007862917405303111,4.0
reach,original,donor_h3_B5,proprio,donor_reconstruction,100,100,0.018781295160100058,0.018424178202110255,0.019139389534808468,6.0
reach,original,donor_h3_B5,visual,donor_reconstruction,100,100,-0.005309305061599172,-0.00546516849023435,-0.005152838903748728,3.0
reach,original,donor_h3_B5,visual,donor_reconstruction,100,100,0.0051525682211330335,0.005029562925723531,0.005278711120700521,4.0
reach,original,donor_h3_B5,visual,donor_reconstruction,100,100,0.012328092885744706,0.012067464921013179,0.012588504065829174,6.0
reach,original,donor_persistent_B0,official,donor_reconstruction,100,100,0.3369509038896752,0.3345676174547782,0.33935645845164414,3.0
reach,original,donor_persistent_B0,official,donor_reconstruction,100,100,0.250021235938265,0.24798145472675126,0.2520686101669439,4.0
reach,original,donor_persistent_B0,official,donor_reconstruction,100,100,0.2014925148838553,0.19907270674790797,0.20399636654620024,6.0
reach,original,donor_persistent_B0,proprio,donor_reconstruction,100,100,0.07425269926961327,0.07150622316049346,0.07702868476843448,3.0
reach,original,donor_persistent_B0,proprio,donor_reconstruction,100,100,0.24148141149728292,0.23885330472624244,0.24418227697588862,4.0
reach,original,donor_persistent_B0,proprio,donor_reconstruction,100,100,0.2633920794188074,0.26055459966329164,0.26637252381892484,6.0
reach,original,donor_persistent_B0,visual,donor_reconstruction,100,100,0.3375639563651547,0.3351781117017096,0.33997253306781017,3.0
reach,original,donor_persistent_B0,visual,donor_reconstruction,100,100,0.2500406396886878,0.24799959073128178,0.25208770825550914,4.0
reach,original,donor_persistent_B0,visual,donor_reconstruction,100,100,0.20135312599253066,0.1989337528358024,0.203858344175626,6.0
reach,original,donor_persistent_B1,official,donor_reconstruction,100,100,0.6048295685790197,0.6027424728009434,0.606907634247671,3.0
reach,original,donor_persistent_B1,official,donor_reconstruction,100,100,0.759278314606219,0.7566490429590663,0.7619210273824987,4.0
reach,original,donor_persistent_B1,official,donor_reconstruction,100,100,0.7322249646568294,0.7291161240674146,0.7352588187818643,6.0
reach,original,donor_persistent_B1,proprio,donor_reconstruction,100,100,0.484908749787331,0.48184716771862274,0.48799682424335067,3.0
reach,original,donor_persistent_B1,proprio,donor_reconstruction,100,100,0.8289830866179467,0.8272273261115936,0.8306885411216856,4.0
reach,original,donor_persistent_B1,proprio,donor_reconstruction,100,100,0.7932963002701693,0.7912098099901796,0.795400423596139,6.0
reach,original,donor_persistent_B1,visual,donor_reconstruction,100,100,0.6051094461636484,0.6030163584666293,0.6071901712485336,3.0
reach,original,donor_persistent_B1,visual,donor_reconstruction,100,100,0.7591159448540598,0.7564830362272609,0.7617629587940191,4.0
reach,original,donor_persistent_B1,visual,donor_reconstruction,100,100,0.7320876320553065,0.7289745852286479,0.7351253679077859,6.0
reach,original,donor_persistent_B2,official,donor_reconstruction,100,100,0.35861028274165163,0.3539929597390548,0.36318639870653774,3.0
reach,original,donor_persistent_B2,official,donor_reconstruction,100,100,0.1877011199933699,0.1841922255876755,0.1911726956801368,4.0
reach,original,donor_persistent_B2,official,donor_reconstruction,100,100,0.16558895344868457,0.1623726812515564,0.16878057002935923,6.0
reach,original,donor_persistent_B2,proprio,donor_reconstruction,100,100,0.17579950602215802,0.16988904804338043,0.1817183722130912,3.0
reach,original,donor_persistent_B2,proprio,donor_reconstruction,100,100,0.1857000123175942,0.18170331390677943,0.1896566076877744,4.0
reach,original,donor_persistent_B2,proprio,donor_reconstruction,100,100,0.2062464614812907,0.20231519084136332,0.21017903721592587,6.0
reach,original,donor_persistent_B2,visual,donor_reconstruction,100,100,0.3590365516432055,0.3544153298560805,0.3636098704415613,3.0
reach,original,donor_persistent_B2,visual,donor_reconstruction,100,100,0.1877059258929411,0.18419729825532966,0.19117899676613942,4.0
reach,original,donor_persistent_B2,visual,donor_reconstruction,100,100,0.16549769973305153,0.16228242316666447,0.16868792301486432,6.0
reach,original,donor_persistent_B3,official,donor_reconstruction,100,100,0.17456383082190643,0.17285439222929455,0.17623861735100818,3.0
reach,original,donor_persistent_B3,official,donor_reconstruction,100,100,0.062680847956661,0.061940865902987675,0.06341417015878477,4.0
reach,original,donor_persistent_B3,official,donor_reconstruction,100,100,0.038144165289035775,0.03708714521222234,0.039200080986375965,6.0
reach,original,donor_persistent_B3,proprio,donor_reconstruction,100,100,-0.17442485940090857,-0.17876284616866844,-0.17011158033720294,3.0
reach,original,donor_persistent_B3,proprio,donor_reconstruction,100,100,0.022118566205412183,0.02077658169660273,0.02346720610297194,4.0
reach,original,donor_persistent_B3,proprio,donor_reconstruction,100,100,0.022491202956793962,0.020650924670556344,0.024318704578114258,6.0
reach,original,donor_persistent_B3,visual,donor_reconstruction,100,100,0.17537881018380752,0.1736627165775591,0.17705807139636964,3.0
reach,original,donor_persistent_B3,visual,donor_reconstruction,100,100,0.06277545916572135,0.06203487397427993,0.06350940095999724,4.0
reach,original,donor_persistent_B3,visual,donor_reconstruction,100,100,0.038179457314233375,0.037123633138640505,0.03923448558060001,6.0
reach,original,donor_persistent_B4,official,donor_reconstruction,100,100,0.03558678157528683,0.03513064761971035,0.036041878693411564,3.0
reach,original,donor_persistent_B4,official,donor_reconstruction,100,100,0.05806410877259194,0.05708966418496265,0.05903810943233446,4.0
reach,original,donor_persistent_B4,official,donor_reconstruction,100,100,0.13401241309039055,0.1313564048415843,0.13663798088394855,6.0
reach,original,donor_persistent_B4,proprio,donor_reconstruction,100,100,0.5842997119142023,0.5776371588693751,0.5907455104499326,3.0
reach,original,donor_persistent_B4,proprio,donor_reconstruction,100,100,0.19432879859572322,0.1905933932463359,0.19798531288488674,4.0
reach,original,donor_persistent_B4,proprio,donor_reconstruction,100,100,0.21211760701356122,0.2080800499416157,0.21610673275544323,6.0
reach,original,donor_persistent_B4,visual,donor_reconstruction,100,100,0.03430560727861256,0.033858879089149294,0.03475378093160042,3.0
reach,original,donor_persistent_B4,visual,donor_reconstruction,100,100,0.057746685088706326,0.056778902552206516,0.05871817266781961,4.0
reach,original,donor_persistent_B4,visual,donor_reconstruction,100,100,0.13383695823232092,0.13118175931446627,0.1364606799124227,6.0
reach,original,donor_persistent_B5,official,donor_reconstruction,100,100,-0.005274273327116112,-0.005428589744083428,-0.005119050417731247,3.0
reach,original,donor_persistent_B5,official,donor_reconstruction,100,100,0.005131635111281836,0.005007836489248722,0.00525830945437087,4.0
reach,original,donor_persistent_B5,official,donor_reconstruction,100,100,0.012188141248390218,0.011926156295154706,0.0124488022597845,6.0
reach,original,donor_persistent_B5,proprio,donor_reconstruction,100,100,0.009642131092858292,0.00824384954309203,0.011011604133620227,3.0
reach,original,donor_persistent_B5,proprio,donor_reconstruction,100,100,0.006858689921073514,0.006516342661388463,0.007210670013432669,4.0
reach,original,donor_persistent_B5,proprio,donor_reconstruction,100,100,0.018536901706748866,0.01818387266505437,0.01889062134945617,6.0
reach,original,donor_persistent_B5,visual,donor_reconstruction,100,100,-0.005309305061599172,-0.00546516849023435,-0.005152838903748728,3.0
reach,original,donor_persistent_B5,visual,donor_reconstruction,100,100,0.005127609545942566,0.005003781549151756,0.005254339120742502,4.0
reach,original,donor_persistent_B5,visual,donor_reconstruction,100,100,0.012173928214502116,0.011911952468113387,0.012434681267026805,6.0
reach,original,native,official,donor_reconstruction,100,100,0.0,0.0,0.0,3.0
reach,original,native,official,donor_reconstruction,100,100,0.0,0.0,0.0,4.0
reach,original,native,official,donor_reconstruction,100,100,0.0,0.0,0.0,6.0
reach,original,native,proprio,donor_reconstruction,100,100,0.0,0.0,0.0,3.0
reach,original,native,proprio,donor_reconstruction,100,100,0.0,0.0,0.0,4.0
reach,original,native,proprio,donor_reconstruction,100,100,0.0,0.0,0.0,6.0
reach,original,native,visual,donor_reconstruction,100,100,0.0,0.0,0.0,3.0
reach,original,native,visual,donor_reconstruction,100,100,0.0,0.0,0.0,4.0
reach,original,native,visual,donor_reconstruction,100,100,0.0,0.0,0.0,6.0
reach,original,random_isotropic_B0,official,donor_reconstruction,100,100,-0.025658900863163428,-0.026925539853187103,-0.02442590921443754,3.0
reach,original,random_isotropic_B0,official,donor_reconstruction,100,100,-0.004888888325695695,-0.00532174072634639,-0.004462821547170511,4.0
reach,original,random_isotropic_B0,official,donor_reconstruction,100,100,-0.004307342463927666,-0.004716646762939567,-0.003896961897780087,6.0
reach,original,random_isotropic_B0,proprio,donor_reconstruction,100,100,-0.022813357006012894,-0.02446409218304123,-0.021187689379151328,3.0
reach,original,random_isotropic_B0,proprio,donor_reconstruction,100,100,-0.006103164929723341,-0.006725155685739023,-0.005500198796441135,4.0
reach,original,random_isotropic_B0,proprio,donor_reconstruction,100,100,-0.006193014242976147,-0.006904745302079702,-0.00550024577871281,6.0
reach,original,random_isotropic_B0,visual,donor_reconstruction,100,100,-0.02566561076557937,-0.026933755676839047,-0.024432490665430708,3.0
reach,original,random_isotropic_B0,visual,donor_reconstruction,100,100,-0.004886072015410485,-0.00531909361880528,-0.004459884098927685,4.0
reach,original,random_isotropic_B0,visual,donor_reconstruction,100,100,-0.004303134916177937,-0.004712015024237349,-0.003893202687931885,6.0
reach,original,random_isotropic_B1,official,donor_reconstruction,100,100,-0.016937811082218753,-0.018199432538435704,-0.015684377004418364,3.0
reach,original,random_isotropic_B1,official,donor_reconstruction,100,100,-0.0019257641458681174,-0.0023774829579578396,-0.0014780767198099573,4.0
reach,original,random_isotropic_B1,official,donor_reconstruction,100,100,-0.001416514196724984,-0.0018821809715620483,-0.000946731718245265,6.0
reach,original,random_isotropic_B1,proprio,donor_reconstruction,100,100,-0.03102523362865661,-0.033397803877136485,-0.028686397494382544,3.0
reach,original,random_isotropic_B1,proprio,donor_reconstruction,100,100,-0.003959099022364171,-0.00479155362647203,-0.003133825055400881,4.0
reach,original,random_isotropic_B1,proprio,donor_reconstruction,100,100,-0.0033358111297586758,-0.004193518327166527,-0.0024844725149049006,6.0
reach,original,random_isotropic_B1,visual,donor_reconstruction,100,100,-0.016905147010487766,-0.018167129895255922,-0.015650880806498388,3.0
reach,original,random_isotropic_B1,visual,donor_reconstruction,100,100,-0.0019210384100845212,-0.0023724938551966403,-0.0014735106425020938,4.0
reach,original,random_isotropic_B1,visual,donor_reconstruction,100,100,-0.0014122035654176024,-0.0018780637363248855,-0.0009421823885551458,6.0
reach,original,random_isotropic_B2,official,donor_reconstruction,100,100,-0.017675177575433486,-0.01865596001093711,-0.016696747304102644,3.0
reach,original,random_isotropic_B2,official,donor_reconstruction,100,100,-0.0012025110099304725,-0.001544477743398885,-0.0008675646650795059,4.0
reach,original,random_isotropic_B2,official,donor_reconstruction,100,100,-0.0010821412786116646,-0.0015319937887502179,-0.0006367059861368137,6.0
reach,original,random_isotropic_B2,proprio,donor_reconstruction,100,100,-0.022870353755991314,-0.025226992012898537,-0.020481065086285208,3.0
reach,original,random_isotropic_B2,proprio,donor_reconstruction,100,100,-0.002310901223372389,-0.0030782142441219264,-0.0015428430542198297,4.0
reach,original,random_isotropic_B2,proprio,donor_reconstruction,100,100,-0.0019092590794666275,-0.0027211450044067015,-0.0010997930320188402,6.0
reach,original,random_isotropic_B2,visual,donor_reconstruction,100,100,-0.017663291357344024,-0.018646118996140628,-0.016683757130925816,3.0
reach,original,random_isotropic_B2,visual,donor_reconstruction,100,100,-0.0011999652647001736,-0.0015420196156628568,-0.0008653375589331121,4.0
reach,original,random_isotropic_B2,visual,donor_reconstruction,100,100,-0.0010803150055153422,-0.0015300078556985171,-0.0006347483504986511,6.0
reach,original,random_isotropic_B3,official,donor_reconstruction,100,100,-0.025828113999430354,-0.026600660020525874,-0.025057182047690318,3.0
reach,original,random_isotropic_B3,official,donor_reconstruction,100,100,-0.0010185973387137359,-0.0013183506757506649,-0.0007179189238321876,4.0
reach,original,random_isotropic_B3,official,donor_reconstruction,100,100,-0.0011309524676490924,-0.0016944399633736702,-0.0005677059359145215,6.0
reach,original,random_isotropic_B3,proprio,donor_reconstruction,100,100,-0.06259979631333441,-0.06641302367726812,-0.05870420742866966,3.0
reach,original,random_isotropic_B3,proprio,donor_reconstruction,100,100,-0.005220759343550922,-0.006339577082857969,-0.004077741511001282,4.0
reach,original,random_isotropic_B3,proprio,donor_reconstruction,100,100,-0.004121023003584752,-0.005244628390112698,-0.0029799757748936164,6.0
reach,original,random_isotropic_B3,visual,donor_reconstruction,100,100,-0.02574281686386269,-0.02651455775261456,-0.024973050130526833,3.0
reach,original,random_isotropic_B3,visual,donor_reconstruction,100,100,-0.0010089447547842912,-0.0013075787756746643,-0.0007097982917820714,4.0
reach,original,random_isotropic_B3,visual,donor_reconstruction,100,100,-0.0011243301814060956,-0.0016869204986111298,-0.0005617378238024527,6.0
reach,original,random_isotropic_B4,official,donor_reconstruction,100,100,-0.04463824425502038,-0.04553992910496154,-0.043716682966180455,3.0
reach,original,random_isotropic_B4,official,donor_reconstruction,100,100,-0.0028349437338978014,-0.0032850504790770136,-0.0023834377731285915,4.0
reach,original,random_isotropic_B4,official,donor_reconstruction,100,100,-0.004913912002023515,-0.0058281149388010114,-0.00400243717486648,6.0
reach,original,random_isotropic_B4,proprio,donor_reconstruction,100,100,-0.3085659474291956,-0.31903120949100444,-0.2981322546011436,3.0
reach,original,random_isotropic_B4,proprio,donor_reconstruction,100,100,-0.03062041461997536,-0.0331003682491138,-0.028156482900525203,4.0
reach,original,random_isotropic_B4,proprio,donor_reconstruction,100,100,-0.022703255511737356,-0.02493262580195604,-0.020496029492306143,6.0
reach,original,random_isotropic_B4,visual,donor_reconstruction,100,100,-0.04402369086787001,-0.044914016576676125,-0.043116855211840915,3.0
reach,original,random_isotropic_B4,visual,donor_reconstruction,100,100,-0.002770464897637355,-0.003217868399662036,-0.0023222286488658885,4.0
reach,original,random_isotropic_B4,visual,donor_reconstruction,100,100,-0.004874149816322598,-0.005786471989918581,-0.003962470376245423,6.0
reach,original,random_isotropic_B5,official,donor_reconstruction,100,100,-0.07289558027155828,-0.07423290285080951,-0.07155428803179521,3.0
reach,original,random_isotropic_B5,official,donor_reconstruction,100,100,-0.002678820192662872,-0.0028752027536940866,-0.0024829973580710115,4.0
reach,original,random_isotropic_B5,official,donor_reconstruction,100,100,-0.001733759842977698,-0.002161961931916792,-0.0012972288536287596,6.0
reach,original,random_isotropic_B5,proprio,donor_reconstruction,100,100,-0.030339083454598795,-0.032393733515985616,-0.028252181053892222,3.0
reach,original,random_isotropic_B5,proprio,donor_reconstruction,100,100,-0.0033192326492057465,-0.003945743054368627,-0.002682009191985563,4.0
reach,original,random_isotropic_B5,proprio,donor_reconstruction,100,100,-0.00300862198429247,-0.0037235856622424663,-0.0022643650376411844,6.0
reach,original,random_isotropic_B5,visual,donor_reconstruction,100,100,-0.07299528818100726,-0.07433538466357272,-0.0716541495697617,3.0
reach,original,random_isotropic_B5,visual,donor_reconstruction,100,100,-0.002677347764541449,-0.0028733733373207,-0.0024815811953721807,4.0
reach,original,random_isotropic_B5,visual,donor_reconstruction,100,100,-0.0017308927158187536,-0.0021588360093125997,-0.001294824403876253,6.0
reach,original,random_off_range_B0,official,donor_reconstruction,100,100,-0.0251400823581739,-0.02614959281536335,-0.024128999545865105,3.0
reach,original,random_off_range_B0,official,donor_reconstruction,100,100,-0.004955037397903452,-0.005332552189215197,-0.0045764499537096414,4.0
reach,original,random_off_range_B0,official,donor_reconstruction,100,100,-0.0042382394204336015,-0.004623590003238454,-0.0038415952825326272,6.0
reach,original,random_off_range_B0,proprio,donor_reconstruction,100,100,-0.02248720178394158,-0.0241784580825902,-0.020780502393151844,3.0
reach,original,random_off_range_B0,proprio,donor_reconstruction,100,100,-0.0060926046090369924,-0.006714220436632556,-0.005483222792978734,4.0
reach,original,random_off_range_B0,proprio,donor_reconstruction,100,100,-0.006076306845784641,-0.006769528347471331,-0.005395733936915652,6.0
reach,original,random_off_range_B0,visual,donor_reconstruction,100,100,-0.025146322633942182,-0.026156183465331873,-0.024135733646463056,3.0
reach,original,random_off_range_B0,visual,donor_reconstruction,100,100,-0.004952402175561199,-0.005329849299668769,-0.004573749370671604,4.0
reach,original,random_off_range_B0,visual,donor_reconstruction,100,100,-0.0042341446651489026,-0.004619475347904576,-0.0038375785696650494,6.0
reach,original,random_off_range_B1,official,donor_reconstruction,100,100,-0.015164869713701196,-0.016094326057246894,-0.014255109906756226,3.0
reach,original,random_off_range_B1,official,donor_reconstruction,100,100,-0.0017438432331202624,-0.002105476920421641,-0.0013825163447085142,4.0
reach,original,random_off_range_B1,official,donor_reconstruction,100,100,-0.001241510503960469,-0.0016390165213077913,-0.0008466015305561735,6.0
reach,original,random_off_range_B1,proprio,donor_reconstruction,100,100,-0.028539297002597382,-0.030684480651907185,-0.02646880200231187,3.0
reach,original,random_off_range_B1,proprio,donor_reconstruction,100,100,-0.003744441025474907,-0.004459983015611925,-0.003046319233350694,4.0
reach,original,random_off_range_B1,proprio,donor_reconstruction,100,100,-0.0030611272645971643,-0.0037665089637926967,-0.0023577535109816925,6.0
reach,original,random_off_range_B1,visual,donor_reconstruction,100,100,-0.015133881615635593,-0.01606162521380197,-0.014224146611549887,3.0
reach,original,random_off_range_B1,visual,donor_reconstruction,100,100,-0.0017392078801089395,-0.0021012441987163268,-0.0013782407116108425,4.0
reach,original,random_off_range_B1,visual,donor_reconstruction,100,100,-0.0012374511725111626,-0.001635104781573118,-0.0008427877983978961,6.0
reach,original,random_off_range_B2,official,donor_reconstruction,100,100,-0.016834865889276983,-0.01762572342999919,-0.01603688512832548,3.0
reach,original,random_off_range_B2,official,donor_reconstruction,100,100,-0.000988083482381602,-0.001280253795773597,-0.0007028883711086585,4.0
reach,original,random_off_range_B2,official,donor_reconstruction,100,100,-0.0009764293361782683,-0.0013963102574784836,-0.0005500954540855348,6.0
reach,original,random_off_range_B2,proprio,donor_reconstruction,100,100,-0.022369062846964206,-0.02467840907237449,-0.020043723765311123,3.0
reach,original,random_off_range_B2,proprio,donor_reconstruction,100,100,-0.00221297509724638,-0.0029569152380181547,-0.0014609983094280288,4.0
reach,original,random_off_range_B2,proprio,donor_reconstruction,100,100,-0.0018034798661213946,-0.00258963775052837,-0.0010181905743430033,6.0
reach,original,random_off_range_B2,visual,donor_reconstruction,100,100,-0.016822209937797858,-0.017612660068527106,-0.01602400167887459,3.0
reach,original,random_off_range_B2,visual,donor_reconstruction,100,100,-0.0009852608165954867,-0.0012774201482614162,-0.0007002839593147368,4.0
reach,original,random_off_range_B2,visual,donor_reconstruction,100,100,-0.0009745962896048077,-0.0013940306443553593,-0.0005483556881426349,6.0
reach,original,random_off_range_B3,official,donor_reconstruction,100,100,-0.02618043310417847,-0.026909693126068248,-0.02544721270870094,3.0
reach,original,random_off_range_B3,official,donor_reconstruction,100,100,-0.0009867670949286456,-0.001292453020159546,-0.0006830978177452582,4.0
reach,original,random_off_range_B3,official,donor_reconstruction,100,100,-0.0011553065112522376,-0.0017265719553026429,-0.0005931566783766366,6.0
reach,original,random_off_range_B3,proprio,donor_reconstruction,100,100,-0.06354626266619912,-0.06721521401293522,-0.059838325729564094,3.0
reach,original,random_off_range_B3,proprio,donor_reconstruction,100,100,-0.005390665492395099,-0.006503477478798085,-0.004260435857177007,4.0
reach,original,random_off_range_B3,proprio,donor_reconstruction,100,100,-0.004310155283338487,-0.005411414590642839,-0.0031868789644300226,6.0
reach,original,random_off_range_B3,visual,donor_reconstruction,100,100,-0.026093730855634094,-0.026822434333379965,-0.025361698782104047,3.0
reach,original,random_off_range_B3,visual,donor_reconstruction,100,100,-0.0009766352872602458,-0.0012812892833577744,-0.0006741783739787759,4.0
reach,original,random_off_range_B3,visual,donor_reconstruction,100,100,-0.0011483092018372831,-0.0017196837814524649,-0.0005861923099633075,6.0
reach,original,random_off_range_B4,official,donor_reconstruction,100,100,-0.04605899308651315,-0.04699424323712751,-0.04510777340338292,3.0
reach,original,random_off_range_B4,official,donor_reconstruction,100,100,-0.0027971751981668226,-0.0032569169673121938,-0.0023412220191967735,4.0
reach,original,random_off_range_B4,official,donor_reconstruction,100,100,-0.004491015030339369,-0.005408345428504357,-0.003581567866216085,6.0
reach,original,random_off_range_B4,proprio,donor_reconstruction,100,100,-0.30281745631165624,-0.3127626918876298,-0.29288776228830427,3.0
reach,original,random_off_range_B4,proprio,donor_reconstruction,100,100,-0.029903634644920726,-0.03227999461047026,-0.02758129098447487,4.0
reach,original,random_off_range_B4,proprio,donor_reconstruction,100,100,-0.021716925459561456,-0.02382455182927736,-0.019647568849261735,6.0
reach,original,random_off_range_B4,visual,donor_reconstruction,100,100,-0.04546069647494269,-0.04638562743694623,-0.04452415444356816,3.0
reach,original,random_off_range_B4,visual,donor_reconstruction,100,100,-0.002734206913482602,-0.00319152591616773,-0.002280606271149909,4.0
reach,original,random_off_range_B4,visual,donor_reconstruction,100,100,-0.004452462541328001,-0.005369367710150016,-0.0035449202365937333,6.0
reach,original,random_off_range_B5,official,donor_reconstruction,100,100,-0.07569672325942513,-0.07708821981237249,-0.07430608964707763,3.0
reach,original,random_off_range_B5,official,donor_reconstruction,100,100,-0.0027716029293840495,-0.0029700798043584345,-0.002573603125257208,4.0
reach,original,random_off_range_B5,official,donor_reconstruction,100,100,-0.0017549660250906285,-0.002193973438047388,-0.0013103861518960398,6.0
reach,original,random_off_range_B5,proprio,donor_reconstruction,100,100,-0.03130654760517106,-0.03337275636642484,-0.029237098107833957,3.0
reach,original,random_off_range_B5,proprio,donor_reconstruction,100,100,-0.003429066767626755,-0.004064029089639125,-0.002787664176162264,4.0
reach,original,random_off_range_B5,proprio,donor_reconstruction,100,100,-0.003064220267383736,-0.0038018935702123823,-0.0023038958443413406,6.0
reach,original,random_off_range_B5,visual,donor_reconstruction,100,100,-0.07580074075195536,-0.07719343026032768,-0.07440816701742556,3.0
reach,original,random_off_range_B5,visual,donor_reconstruction,100,100,-0.00277009097228452,-0.0029679707218514635,-0.002572591084020492,4.0
reach,original,random_off_range_B5,visual,donor_reconstruction,100,100,-0.0017520261145588234,-0.002190588614305704,-0.001307676218770637,6.0
reach,original,random_range_B0,official,donor_reconstruction,100,100,-0.0358318311534804,-0.03835038652083539,-0.033385730204026035,3.0
reach,original,random_range_B0,official,donor_reconstruction,100,100,-0.005622758849975016,-0.006429783086499869,-0.004847309840392894,4.0
reach,original,random_range_B0,official,donor_reconstruction,100,100,-0.005461322125604282,-0.006211076118110826,-0.004722166486420307,6.0
reach,original,random_range_B0,proprio,donor_reconstruction,100,100,-0.026995700724681816,-0.028863844683676875,-0.02519226687525641,3.0
reach,original,random_range_B0,proprio,donor_reconstruction,100,100,-0.007056469403689737,-0.007880375465900643,-0.006263810314406914,4.0
reach,original,random_range_B0,proprio,donor_reconstruction,100,100,-0.008410551452916451,-0.009464222992192715,-0.007361999332500864,6.0
reach,original,random_range_B0,visual,donor_reconstruction,100,100,-0.03585269224400798,-0.03837465236431949,-0.033402552166125504,3.0
reach,original,random_range_B0,visual,donor_reconstruction,100,100,-0.005619415456451492,-0.00642621284423527,-0.004843060734418597,4.0
reach,original,random_range_B0,visual,donor_reconstruction,100,100,-0.005454703142188075,-0.006203813405922704,-0.004715113137075719,6.0
reach,original,random_range_B1,official,donor_reconstruction,100,100,-0.05372787011502525,-0.057674470301955764,-0.0497587890914374,3.0
reach,original,random_range_B1,official,donor_reconstruction,100,100,-0.006994995963927763,-0.008134118345719655,-0.005841095291951598,4.0
reach,original,random_range_B1,official,donor_reconstruction,100,100,-0.006378954197509786,-0.0075262705625667595,-0.005213227206285107,6.0
reach,original,random_range_B1,proprio,donor_reconstruction,100,100,-0.07814653663155893,-0.08226717429530825,-0.07400217876296215,3.0
