task,episode,layer,horizon,head,T,H,W,action_tokens,spatial_distance_patches,temporal_distance_frames,conditioning_mass,visual_mass
reach-wall,2,2,4,1,2,16,16,0,6.5389643202644905,0.004430425444565158,0.0,0.9999999925494194
reach-wall,2,2,4,2,2,16,16,0,6.602635562419891,0.01422109641134739,0.0,1.0
reach-wall,2,2,4,3,2,16,16,0,6.353456830284847,0.12725685353959879,0.0,0.9999999850988388
reach-wall,2,2,4,4,2,16,16,0,8.142531871795654,0.01590797957032919,0.0,1.0
reach-wall,2,2,4,5,2,16,16,0,7.1955184220599895,0.20955767794784425,0.0,0.9999999850988388
reach-wall,2,2,4,6,2,16,16,0,8.037184655666351,0.22391173243522644,0.0,1.0
reach-wall,2,2,4,7,2,16,16,0,8.139166355133057,0.17959069646894932,0.0,1.0
reach-wall,2,2,4,8,2,16,16,0,6.802315822260945,0.1983068562917922,0.0,0.9999999925494194
reach-wall,2,2,4,9,2,16,16,0,7.227542215790914,0.04634806594884445,0.0,0.9999999925494194
reach-wall,2,2,4,10,2,16,16,0,6.925810150249378,0.20396467450234795,0.0,0.9999999925494194
reach-wall,2,2,4,11,2,16,16,0,7.484945114589818,0.03576200796393311,0.0,0.9999999925494194
reach-wall,2,2,4,12,2,16,16,0,7.327681481838226,0.2627887576818466,0.0,1.0
reach-wall,2,2,4,13,2,16,16,0,6.7378550673861435,0.04694386886018417,0.0,0.9999999925494194
reach-wall,2,2,4,14,2,16,16,0,7.452607095241547,0.09709352068603039,0.0,1.0
reach-wall,2,2,4,15,2,16,16,0,7.177319586277008,0.06353680044412613,0.0,1.0
reach-wall,2,3,4,0,2,16,16,0,6.069040238857269,0.0018420320993755013,0.0,1.0
reach-wall,2,3,4,1,2,16,16,0,7.715608833101458,0.004024136375815692,0.0,0.9999999925494194
reach-wall,2,3,4,2,2,16,16,0,6.566885639480394,0.009615263041967623,0.0,0.9999999925494194
reach-wall,2,3,4,3,2,16,16,0,7.955199420452118,0.20331818610429764,0.0,1.0
reach-wall,2,3,4,4,2,16,16,0,6.980580151081085,0.015415160683915019,0.0,1.0
reach-wall,2,3,4,5,2,16,16,0,6.774458110332489,0.01125298417173326,0.0,1.0
reach-wall,2,3,4,6,2,16,16,0,7.345859045877003,0.00242817665629593,0.0,0.9999999925494194
reach-wall,2,3,4,7,2,16,16,0,7.411296784877777,0.004578069201670587,0.0,1.0
reach-wall,2,3,4,8,2,16,16,0,6.81336222310904,0.0045016792953497435,0.0,0.9999999850988388
reach-wall,2,3,4,9,2,16,16,0,7.48609358455171,0.3032040796935254,0.0,1.0000000074505806
reach-wall,2,3,4,10,2,16,16,0,7.607160386496487,0.011050614843522122,0.0,0.9999999925494194
reach-wall,2,3,4,11,2,16,16,0,7.095983260094995,0.16390042501613813,0.0,0.9999999925494194
reach-wall,2,3,4,12,2,16,16,0,9.008671045303345,0.03618643479421735,0.0,1.0
reach-wall,2,3,4,13,2,16,16,0,7.561666786670685,0.06349605089053512,0.0,1.0
reach-wall,2,3,4,14,2,16,16,0,6.138519213635617,0.022545652515595052,0.0,0.9999999925494194
reach-wall,2,3,4,15,2,16,16,0,7.565582633018494,0.034452938474714756,0.0,1.0
reach-wall,2,4,4,0,2,16,16,0,5.395781636238098,0.2914300784468651,0.0,1.0
reach-wall,2,4,4,1,2,16,16,0,6.588416685077672,0.0021355416260979447,0.0,0.9999999925494194
reach-wall,2,4,4,2,2,16,16,0,1.1471378369896597,0.44395074746122776,0.0,1.0000000223517418
reach-wall,2,4,4,3,2,16,16,0,7.1218792134663405,0.0016021005695842248,0.0,0.9999999925494194
reach-wall,2,4,4,4,2,16,16,0,6.757413804531097,0.0006349930044962093,0.0,1.0
reach-wall,2,4,4,5,2,16,16,0,6.493696022731781,0.004170736503662441,0.0,0.9999999925494194
reach-wall,2,4,4,6,2,16,16,0,2.3431251868605614,0.36321766674518585,0.0,1.0
reach-wall,2,4,4,7,2,16,16,0,7.7442333698272705,0.03968295129016042,0.0,1.0
reach-wall,2,4,4,8,2,16,16,0,6.9222071686551505,0.004808309261888707,0.0,0.9999999925494194
reach-wall,2,4,4,9,2,16,16,0,7.30500178493562,0.0014029813091714874,0.0,0.9999999850988388
reach-wall,2,4,4,10,2,16,16,0,6.177391144296395,0.0011308004200391534,0.0,0.9999999850988388
reach-wall,2,4,4,11,2,16,16,0,6.678938726766985,0.021588937701120043,0.0,0.9999999850988388
reach-wall,2,4,4,12,2,16,16,0,5.85348012825072,0.001593272574704477,0.0,0.9999999850988388
reach-wall,2,4,4,13,2,16,16,0,3.3620194399657763,0.3844567445584647,0.0,0.9999999850988388
reach-wall,2,4,4,14,2,16,16,0,6.831361940736785,0.2060768470620874,0.0,0.9999999925494194
reach-wall,2,4,4,15,2,16,16,0,9.620415925979614,0.0008031274228414986,0.0,1.0
reach-wall,2,5,4,0,2,16,16,0,7.437688580716976,0.03133714199196014,0.0,0.9999999850988388
reach-wall,2,5,4,1,2,16,16,0,4.1728448582652575,0.36878056353912175,0.0,0.9999999925494194
reach-wall,2,5,4,2,2,16,16,0,4.9844186081321435,0.0013330578757817513,0.0,0.9999999925494194
reach-wall,2,5,4,3,2,16,16,0,7.108350985559456,0.026754563873667744,0.0,0.9999999925494194
reach-wall,2,5,4,4,2,16,16,0,7.1303404569625854,0.0024489549978170544,0.0,1.0
reach-wall,2,5,4,5,2,16,16,0,7.304799015110723,0.007300178924017987,0.0,0.9999999925494194
reach-wall,2,5,4,6,2,16,16,0,7.146728754043579,0.0043868793291039765,0.0,1.0
reach-wall,2,5,4,7,2,16,16,0,7.36350554227829,0.002039202692685649,0.0,1.0
reach-wall,2,5,4,8,2,16,16,0,4.874393787216955,0.018031194412147834,0.0,0.9999999701976776
reach-wall,2,5,4,9,2,16,16,0,5.379814565181732,0.11413006111979485,0.0,1.0
reach-wall,2,5,4,10,2,16,16,0,5.051290690898895,0.002488429832737893,0.0,1.0
reach-wall,2,5,4,11,2,16,16,0,7.073556886219336,0.0022241580049381852,0.0,0.9999999850988388
reach-wall,2,5,4,12,2,16,16,0,7.207227528095245,0.0009173468715744093,0.0,1.0
reach-wall,2,5,4,13,2,16,16,0,7.287254859317167,0.0002938518926516457,0.0,0.9999999850988388
reach-wall,2,5,4,14,2,16,16,0,5.9703849402843785,0.011635357135052659,0.0,0.9999999925494194
reach-wall,2,5,4,15,2,16,16,0,6.861028483964715,0.00896852516732011,0.0,0.9999999925494194
reach-wall,2,0,5,0,2,16,16,0,7.9215012181028905,0.12576533668883647,0.0,0.9999999850988388
reach-wall,2,0,5,1,2,16,16,0,7.760231368548613,0.23478317215392508,0.0,0.9999999701976776
reach-wall,2,0,5,2,2,16,16,0,7.177271246910095,0.1562767568975687,0.0,1.0
reach-wall,2,0,5,3,2,16,16,0,8.097943188219416,0.09959523248814393,0.0,0.9999999850988388
reach-wall,2,0,5,4,2,16,16,0,8.28959369875188,0.060682173339144684,0.0,0.9999999925494194
reach-wall,2,0,5,5,2,16,16,0,7.577652033996969,0.13349014806367568,0.0,0.9999999925494194
reach-wall,2,0,5,6,2,16,16,0,7.882700262705986,0.2214640188435319,0.0,0.9999999850988388
reach-wall,2,0,5,7,2,16,16,0,8.188240110874176,0.2470683678984642,0.0,1.0
reach-wall,2,0,5,8,2,16,16,0,7.254264766382163,0.06338645378788153,0.0,0.9999999925494194
reach-wall,2,0,5,9,2,16,16,0,7.132475912570953,0.05141729302704334,0.0,1.0
reach-wall,2,0,5,10,2,16,16,0,7.646328026746631,0.10664802762341541,0.0,0.9999999850988388
reach-wall,2,0,5,11,2,16,16,0,7.6202986779853505,0.2094379508411579,0.0,0.9999999850988388
reach-wall,2,0,5,12,2,16,16,0,7.878942310810089,0.12531954981386662,0.0,1.0
reach-wall,2,0,5,13,2,16,16,0,7.302748669724892,0.19047282919992253,0.0,0.9999999850988388
reach-wall,2,0,5,14,2,16,16,0,6.836642324924469,0.24059022217988968,0.0,1.0
reach-wall,2,0,5,15,2,16,16,0,7.14809124392407,0.09286272664163599,0.0,0.9999999850988388
reach-wall,2,1,5,0,2,16,16,0,7.849109886952563,0.18509518120508775,0.0,0.9999999925494194
reach-wall,2,1,5,1,2,16,16,0,7.781649049843089,0.21322772597115824,0.0,0.9999999850988388
reach-wall,2,1,5,2,2,16,16,0,7.004876494407654,0.12246894836425781,0.0,1.0
reach-wall,2,1,5,3,2,16,16,0,6.881102792032829,0.08047809325514803,0.0,0.9999999925494194
reach-wall,2,1,5,4,2,16,16,0,7.979473948478699,0.25188974291086197,0.0,1.0
reach-wall,2,1,5,5,2,16,16,0,7.1768782612216215,0.24595121288226862,0.0,0.9999999850988388
reach-wall,2,1,5,6,2,16,16,0,7.984520435333252,0.15441924519836903,0.0,1.0
reach-wall,2,1,5,7,2,16,16,0,8.025227904507727,0.21774442283618764,0.0,0.9999999925494194
reach-wall,2,1,5,8,2,16,16,0,7.409881050958343,0.22633858193709389,0.0,0.9999999925494194
reach-wall,2,1,5,9,2,16,16,0,8.348634958267212,0.09895210806280375,0.0,1.0
reach-wall,2,1,5,10,2,16,16,0,7.707243976796001,0.10576253882246121,0.0,0.9999999925494194
reach-wall,2,1,5,11,2,16,16,0,7.391396880149841,0.024022653698921204,0.0,1.0
reach-wall,2,1,5,12,2,16,16,0,7.756382405757904,0.22094973176717758,0.0,1.0
reach-wall,2,1,5,13,2,16,16,0,7.9983242750042995,0.34757468363325805,0.0,0.9999999925494194
reach-wall,2,1,5,14,2,16,16,0,6.308996473386832,0.10316484947748258,0.0,0.9999999850988388
reach-wall,2,1,5,15,2,16,16,0,7.4834994077682495,0.1230538822710514,0.0,1.0
reach-wall,2,2,5,0,2,16,16,0,6.98855333013167,0.05346698021094472,0.0,0.9999999850988388
reach-wall,2,2,5,1,2,16,16,0,6.544539289013723,0.004514949297977963,0.0,0.9999999701976776
reach-wall,2,2,5,2,2,16,16,0,6.5999117881046505,0.01412619683055128,0.0,0.9999999850988388
reach-wall,2,2,5,3,2,16,16,0,6.369119560258382,0.1272313092236416,0.0,0.9999999850988388
reach-wall,2,2,5,4,2,16,16,0,8.160928728594314,0.01631926955758437,0.0,0.9999999850988388
reach-wall,2,2,5,5,2,16,16,0,7.206884735873973,0.20901943153902464,0.0,0.9999999925494194
reach-wall,2,2,5,6,2,16,16,0,8.021772742595862,0.22174473809815554,0.0,0.9999999850988388
reach-wall,2,2,5,7,2,16,16,0,8.162625253200531,0.18093016929924488,0.0,1.0
reach-wall,2,2,5,8,2,16,16,0,6.813252091407776,0.2004038169980049,0.0,1.0
reach-wall,2,2,5,9,2,16,16,0,7.21415882131694,0.04790683976980805,0.0,0.9999999850988388
reach-wall,2,2,5,10,2,16,16,0,6.889446139335632,0.20390840619802475,0.0,1.0
reach-wall,2,2,5,11,2,16,16,0,7.476506050501063,0.03554061850004359,0.0,0.9999999925494194
reach-wall,2,2,5,12,2,16,16,0,7.364219417634896,0.2633566076063604,0.0,0.9999999850988388
reach-wall,2,2,5,13,2,16,16,0,6.766018262252348,0.04693660594103192,0.0,0.9999999925494194
reach-wall,2,2,5,14,2,16,16,0,7.47990357875824,0.1001811996102333,0.0,1.0
reach-wall,2,2,5,15,2,16,16,0,7.206648290157318,0.06369419395923615,0.0,1.0
reach-wall,2,3,5,0,2,16,16,0,6.087686896324158,0.001863675395725295,0.0,1.0
reach-wall,2,3,5,1,2,16,16,0,7.745216606149201,0.003982585884500935,0.0,0.9999999925494194
reach-wall,2,3,5,2,2,16,16,0,6.560097754001617,0.00967788859270513,0.0,1.0
reach-wall,2,3,5,3,2,16,16,0,7.899553596973419,0.20030748844146729,0.0,1.0
reach-wall,2,3,5,4,2,16,16,0,6.954231723461028,0.014860276587088057,0.0,0.9999999850988388
reach-wall,2,3,5,5,2,16,16,0,6.766983252271761,0.011661702242295477,0.0,0.9999999850988388
reach-wall,2,3,5,6,2,16,16,0,7.292008573502366,0.0024787860059461444,0.0,0.9999999925494194
reach-wall,2,3,5,7,2,16,16,0,7.437831338031823,0.004712622938864849,0.0,0.9999999925494194
reach-wall,2,3,5,8,2,16,16,0,6.83366185426712,0.004933973628794774,0.0,1.0
reach-wall,2,3,5,9,2,16,16,0,7.474281005178109,0.30492615409085383,0.0,0.9999999850988388
reach-wall,2,3,5,10,2,16,16,0,7.576307588462645,0.011679044225592825,0.0,0.9999999850988388
reach-wall,2,3,5,11,2,16,16,0,7.076241784365786,0.1573108707168018,0.0,0.9999999925494194
reach-wall,2,3,5,12,2,16,16,0,9.000669598579407,0.035858738236129284,0.0,1.0
reach-wall,2,3,5,13,2,16,16,0,7.541884422302246,0.0609884331934154,0.0,1.0
reach-wall,2,3,5,14,2,16,16,0,6.109898255094127,0.023827503321804132,0.0,0.9999999925494194
reach-wall,2,3,5,15,2,16,16,0,7.554575979709625,0.03550122305750847,0.0,1.0
reach-wall,2,4,5,0,2,16,16,0,5.451542556285858,0.2858663946390152,0.0,1.0
reach-wall,2,4,5,1,2,16,16,0,6.621149480342865,0.0021418879478005692,0.0,1.0
reach-wall,2,4,5,2,2,16,16,0,1.1993291253174032,0.4363574865189007,0.0,0.9999999925494194
reach-wall,2,4,5,3,2,16,16,0,7.090774112126038,0.0015116700491340461,0.0,0.9999999925494194
reach-wall,2,4,5,4,2,16,16,0,6.755826812324328,0.0008388845978918518,0.0,0.9999999850988388
reach-wall,2,4,5,5,2,16,16,0,6.519217610359192,0.004335480567533523,0.0,1.0
reach-wall,2,4,5,6,2,16,16,0,2.3456739112734795,0.35746534913778305,0.0,1.0
reach-wall,2,4,5,7,2,16,16,0,7.753164766379928,0.04106439622446445,0.0,0.9999999925494194
reach-wall,2,4,5,8,2,16,16,0,6.913070448390615,0.005012034779557699,0.0,1.0000000074505806
reach-wall,2,4,5,9,2,16,16,0,7.242899477481842,0.0015424673329107463,0.0,1.0
reach-wall,2,4,5,10,2,16,16,0,6.181908295913847,0.0010781831013741575,0.0,0.9999999925494194
reach-wall,2,4,5,11,2,16,16,0,6.696788956946052,0.020407608163785996,0.0,0.9999999925494194
reach-wall,2,4,5,12,2,16,16,0,5.837289750576019,0.0015385434962809086,0.0,1.0
reach-wall,2,4,5,13,2,16,16,0,3.4205266790131232,0.37927479579504425,0.0,0.9999999925494194
reach-wall,2,4,5,14,2,16,16,0,6.885383129119873,0.20628563687205315,0.0,1.0
reach-wall,2,4,5,15,2,16,16,0,9.562195849136977,0.0008168856317678793,0.0,0.9999999925494194
reach-wall,2,5,5,0,2,16,16,0,7.414453310205141,0.02741819748411171,0.0,0.9999999701976776
reach-wall,2,5,5,1,2,16,16,0,4.198210152956995,0.35035417751005554,0.0,0.9999999850988388
reach-wall,2,5,5,2,2,16,16,0,4.963727213172072,0.0012114048021647505,0.0,0.9999999925494194
reach-wall,2,5,5,3,2,16,16,0,7.12147843837738,0.02274210238829255,0.0,1.0
reach-wall,2,5,5,4,2,16,16,0,7.1275037462078314,0.00249094672145096,0.0,0.9999999925494194
reach-wall,2,5,5,5,2,16,16,0,7.287742446545624,0.006399618715612312,0.0,1.0000000149011612
reach-wall,2,5,5,6,2,16,16,0,7.155771970748901,0.004243850184138864,0.0,1.0
reach-wall,2,5,5,7,2,16,16,0,7.340002353042381,0.001984115937606364,0.0,0.9999999925494194
reach-wall,2,5,5,8,2,16,16,0,4.877665168625602,0.017071830701618124,0.0,0.9999999925494194
reach-wall,2,5,5,9,2,16,16,0,5.366056502596807,0.10790727156193416,0.0,0.9999999776482582
reach-wall,2,5,5,10,2,16,16,0,5.031461179256439,0.0025459579774178565,0.0,1.0
reach-wall,2,5,5,11,2,16,16,0,7.079846739768982,0.002289437805302441,0.0,1.0
reach-wall,2,5,5,12,2,16,16,0,7.204251694742616,0.000834173782702331,0.0,0.9999999850988388
reach-wall,2,5,5,13,2,16,16,0,7.289831871463596,0.0003469515275739713,0.0,0.9999999925494194
reach-wall,2,5,5,14,2,16,16,0,5.966796159744263,0.012169807218015194,0.0,1.0
reach-wall,2,5,5,15,2,16,16,0,6.867539644241333,0.007285484578460455,0.0,1.0
reach-wall,2,0,6,0,2,16,16,0,7.90188592672348,0.12362185586243868,0.0,1.0
reach-wall,2,0,6,1,2,16,16,0,7.796597126176996,0.2325238848846572,0.0,1.0000000149011612
reach-wall,2,0,6,2,2,16,16,0,7.206364393234253,0.15593774802982807,0.0,1.0
reach-wall,2,0,6,3,2,16,16,0,8.094521283399155,0.10151823255033618,0.0,1.0000000074505806
reach-wall,2,0,6,4,2,16,16,0,8.245673540915154,0.06136230331081604,0.0,0.9999999850988388
reach-wall,2,0,6,5,2,16,16,0,7.556489166293212,0.13464566234235215,0.0,0.9999999925494194
reach-wall,2,0,6,6,2,16,16,0,7.891048013352215,0.21851506247010127,0.0,0.9999999925494194
reach-wall,2,0,6,7,2,16,16,0,8.195333184267083,0.24789913555904577,0.0,0.9999999925494194
reach-wall,2,0,6,8,2,16,16,0,7.293069422245026,0.06418814323842525,0.0,1.0
reach-wall,2,0,6,9,2,16,16,0,7.1510573625564575,0.05168087035417557,0.0,1.0
reach-wall,2,0,6,10,2,16,16,0,7.63656747341156,0.10598960518836975,0.0,1.0
reach-wall,2,0,6,11,2,16,16,0,7.639431118965149,0.21083784475922585,0.0,1.0
reach-wall,2,0,6,12,2,16,16,0,7.922637581825256,0.12182817608118057,0.0,1.0
reach-wall,2,0,6,13,2,16,16,0,7.308001637458801,0.1924012303352356,0.0,1.0
reach-wall,2,0,6,14,2,16,16,0,6.845197796821594,0.2415945678949356,0.0,1.0
reach-wall,2,0,6,15,2,16,16,0,7.177973383500974,0.0947093812354608,0.0,0.9999999925494194
reach-wall,2,1,6,0,2,16,16,0,7.855482399463654,0.18780385702848434,0.0,1.0
reach-wall,2,1,6,1,2,16,16,0,7.820743139551799,0.20933562240009657,0.0,0.9999999776482582
reach-wall,2,1,6,2,2,16,16,0,6.9735583662986755,0.12170452438294888,0.0,1.0
reach-wall,2,1,6,3,2,16,16,0,6.8735549962040405,0.08296922656125744,0.0,0.9999999925494194
reach-wall,2,1,6,4,2,16,16,0,7.982631146907806,0.24929849058389664,0.0,1.0
reach-wall,2,1,6,5,2,16,16,0,7.150983208052689,0.2448768037920952,0.0,0.9999999925494194
reach-wall,2,1,6,6,2,16,16,0,7.975441098213196,0.154362291097641,0.0,1.0
reach-wall,2,1,6,7,2,16,16,0,8.008676767349243,0.2200866937637329,0.0,1.0
reach-wall,2,1,6,8,2,16,16,0,7.431722517547924,0.22398667204370104,0.0,0.9999999925494194
reach-wall,2,1,6,9,2,16,16,0,8.34264600276947,0.1001780591905117,0.0,1.0
reach-wall,2,1,6,10,2,16,16,0,7.712818024402991,0.10427803437618936,0.0,0.9999999925494194
reach-wall,2,1,6,11,2,16,16,0,7.360038807392699,0.023341945254682677,0.0,0.9999999850988388
reach-wall,2,1,6,12,2,16,16,0,7.767605543136597,0.2233322523534298,0.0,1.0
reach-wall,2,1,6,13,2,16,16,0,7.999468147750706,0.3447125505262058,0.0,0.9999999925494194
reach-wall,2,1,6,14,2,16,16,0,6.34258328633445,0.10547396991755045,0.0,0.9999999925494194
reach-wall,2,1,6,15,2,16,16,0,7.486086126313255,0.12331112379812541,0.0,0.9999999925494194
reach-wall,2,2,6,0,2,16,16,0,6.980235449822511,0.05459069128774621,0.0,0.9999999925494194
reach-wall,2,2,6,1,2,16,16,0,6.55424028635025,0.004737274837680161,0.0,1.0
reach-wall,2,2,6,2,2,16,16,0,6.593237498301827,0.013949403630746956,0.0,0.9999999850988388
reach-wall,2,2,6,3,2,16,16,0,6.388486194524811,0.12688727957671345,0.0,0.9999999925494194
reach-wall,2,2,6,4,2,16,16,0,8.179217636585236,0.01719991839490831,0.0,1.0
reach-wall,2,2,6,5,2,16,16,0,7.202273184077987,0.20374413358974555,0.0,0.9999999925494194
reach-wall,2,2,6,6,2,16,16,0,7.999141752719879,0.2205958291888237,0.0,1.0
reach-wall,2,2,6,7,2,16,16,0,8.172735810279846,0.17789924331009388,0.0,1.0
reach-wall,2,2,6,8,2,16,16,0,6.838053005366728,0.20231177356374602,0.0,1.0000000149011612
reach-wall,2,2,6,9,2,16,16,0,7.200981485858284,0.04868690637311945,0.0,0.9999999850988388
reach-wall,2,2,6,10,2,16,16,0,6.873477092932739,0.20196224899561888,0.0,0.9999999925494194
reach-wall,2,2,6,11,2,16,16,0,7.455576833006567,0.03561507168684208,0.0,0.9999999925494194
reach-wall,2,2,6,12,2,16,16,0,7.380002613216658,0.2635791209606761,0.0,0.9999999925494194
reach-wall,2,2,6,13,2,16,16,0,6.781764855845011,0.04679468169282885,0.0,0.9999999925494194
reach-wall,2,2,6,14,2,16,16,0,7.512264788150787,0.10273214057087898,0.0,1.0
reach-wall,2,2,6,15,2,16,16,0,7.225564593267177,0.0634013754382832,0.0,0.9999999925494194
reach-wall,2,3,6,0,2,16,16,0,6.106895089149475,0.0020043392723891884,0.0,1.0
reach-wall,2,3,6,1,2,16,16,0,7.789912639483158,0.0037905166091622157,0.0,0.9999999925494194
reach-wall,2,3,6,2,2,16,16,0,6.553000628948212,0.00981315050739795,0.0,1.0
reach-wall,2,3,6,3,2,16,16,0,7.837313114384659,0.19712076483011814,0.0,0.9999999925494194
reach-wall,2,3,6,4,2,16,16,0,6.916290640830994,0.01460417138878256,0.0,1.0
reach-wall,2,3,6,5,2,16,16,0,6.75285189414659,0.012305260261932464,0.0,0.9999999925494194
reach-wall,2,3,6,6,2,16,16,0,7.18428498506546,0.0026544703578110784,0.0,1.0
reach-wall,2,3,6,7,2,16,16,0,7.4619855880737305,0.004623888642527163,0.0,1.0
reach-wall,2,3,6,8,2,16,16,0,6.85372053722829,0.005881744771780407,0.0,0.9999999925494194
reach-wall,2,3,6,9,2,16,16,0,7.458171788914711,0.30208982302181553,0.0,1.0000000074505806
reach-wall,2,3,6,10,2,16,16,0,7.546801325282464,0.013642612829935646,0.0,0.9999999925494194
reach-wall,2,3,6,11,2,16,16,0,7.040045499801636,0.1498810574412346,0.0,1.0
reach-wall,2,3,6,12,2,16,16,0,8.989314012309059,0.03527681037577383,0.0,1.0000000074505806
reach-wall,2,3,6,13,2,16,16,0,7.514144659042358,0.058845126535743475,0.0,1.0
reach-wall,2,3,6,14,2,16,16,0,6.063242495059967,0.025801159732509404,0.0,1.0
reach-wall,2,3,6,15,2,16,16,0,7.53645591891831,0.03626863692928784,0.0,0.9999999776482582
reach-wall,2,4,6,0,2,16,16,0,5.5022061467170715,0.2836008667945862,0.0,1.0
reach-wall,2,4,6,1,2,16,16,0,6.6623973547458055,0.0018439746175477195,0.0,0.9999999776482582
reach-wall,2,4,6,2,2,16,16,0,1.2207819244358689,0.42888665199279785,0.0,1.0
reach-wall,2,4,6,3,2,16,16,0,7.058199815885721,0.0013981882470524925,0.0,0.9999999925494194
reach-wall,2,4,6,4,2,16,16,0,6.75371128320694,0.0009879002755042166,0.0,1.0
reach-wall,2,4,6,5,2,16,16,0,6.568823245960994,0.004707932344628849,0.0,0.9999999776482582
reach-wall,2,4,6,6,2,16,16,0,2.331724151968956,0.3539300709962845,0.0,1.0
reach-wall,2,4,6,7,2,16,16,0,7.840380725866269,0.04230792510968335,0.0,0.9999999850988388
reach-wall,2,4,6,8,2,16,16,0,6.914224684238434,0.0051298763282829896,0.0,1.0
reach-wall,2,4,6,9,2,16,16,0,7.161487143370967,0.001586932200553243,0.0,0.9999999776482582
reach-wall,2,4,6,10,2,16,16,0,6.224976003170013,0.0010055601160274819,0.0,1.0
reach-wall,2,4,6,11,2,16,16,0,6.751233678329493,0.01992256852682782,0.0,0.9999999850988388
reach-wall,2,4,6,12,2,16,16,0,5.8390034437179565,0.0017058106313925236,0.0,1.0
reach-wall,2,4,6,13,2,16,16,0,3.471924066543579,0.37607506662607193,0.0,1.0
reach-wall,2,4,6,14,2,16,16,0,6.939750365464019,0.2128634766702613,0.0,0.9999999925494194
reach-wall,2,4,6,15,2,16,16,0,9.422267317771912,0.000879844454175327,0.0,1.0
reach-wall,2,5,6,0,2,16,16,0,7.381695568561554,0.024986210744827986,0.0,1.0
reach-wall,2,5,6,1,2,16,16,0,4.237381458282471,0.33430080860853195,0.0,1.0
reach-wall,2,5,6,2,2,16,16,0,4.966383494186278,0.0011408015646752086,0.0,0.9999999925494194
reach-wall,2,5,6,3,2,16,16,0,7.127474652640144,0.021037795894411144,0.0,0.9999999850988388
reach-wall,2,5,6,4,2,16,16,0,7.136725425720215,0.0019573334138840437,0.0,1.0
reach-wall,2,5,6,5,2,16,16,0,7.2728087847889125,0.006513603429411377,0.0,0.9999999925494194
reach-wall,2,5,6,6,2,16,16,0,7.18826484075386,0.004790202983023248,0.0,0.9999999925494194
reach-wall,2,5,6,7,2,16,16,0,7.298906445503235,0.001954906590981409,0.0,1.0
reach-wall,2,5,6,8,2,16,16,0,4.900245441500029,0.017086138272078905,0.0,0.9999999850988388
reach-wall,2,5,6,9,2,16,16,0,5.357611536979675,0.10246499814093113,0.0,1.0
reach-wall,2,5,6,10,2,16,16,0,5.018587090213501,0.0026323292891575344,0.0,0.9999999925494194
reach-wall,2,5,6,11,2,16,16,0,7.112651526927948,0.002173664834117517,0.0,1.0
reach-wall,2,5,6,12,2,16,16,0,7.201647096884601,0.0008400852301583456,0.0,0.9999999925494194
reach-wall,2,5,6,13,2,16,16,0,7.264404226309124,0.000428664642661935,0.0,0.9999999850988388
reach-wall,2,5,6,14,2,16,16,0,5.971672475337982,0.013402483891695738,0.0,1.0
reach-wall,2,5,6,15,2,16,16,0,6.852686396633732,0.006229531532000985,0.0,0.9999999925494194
reach-wall,3,0,1,0,1,16,16,0,8.03028428554535,0.0,0.0,1.0
reach-wall,3,0,1,1,1,16,16,0,7.750064015388489,0.0,0.0,1.0
reach-wall,3,0,1,2,1,16,16,0,7.099076349991993,0.0,0.0,0.9999999552965164
reach-wall,3,0,1,3,1,16,16,0,7.971686481585696,0.0,0.0,0.9999999701976776
reach-wall,3,0,1,4,1,16,16,0,8.340766549110413,0.0,0.0,1.0
reach-wall,3,0,1,5,1,16,16,0,7.522385947739869,0.0,0.0,0.9999999850988388
reach-wall,3,0,1,6,1,16,16,0,7.882221221923828,0.0,0.0,1.0
reach-wall,3,0,1,7,1,16,16,0,8.197684168815613,0.0,0.0,1.0
reach-wall,3,0,1,8,1,16,16,0,7.271509408950806,0.0,0.0,1.0
reach-wall,3,0,1,9,1,16,16,0,7.0698405504226685,0.0,0.0,1.0
reach-wall,3,0,1,10,1,16,16,0,7.585990422755337,0.0,0.0,0.9999999850988388
reach-wall,3,0,1,11,1,16,16,0,7.6016751527786255,0.0,0.0,1.0
reach-wall,3,0,1,12,1,16,16,0,7.789909720420837,0.0,0.0,1.0
reach-wall,3,0,1,13,1,16,16,0,7.358551263809204,0.0,0.0,1.0
reach-wall,3,0,1,14,1,16,16,0,7.0168694111238334,0.0,0.0,0.9999999850988388
reach-wall,3,0,1,15,1,16,16,0,6.9298460483551025,0.0,0.0,1.0
reach-wall,3,1,1,0,1,16,16,0,7.725066781044006,0.0,0.0,1.0
reach-wall,3,1,1,1,1,16,16,0,7.6470736265182495,0.0,0.0,1.0
reach-wall,3,1,1,2,1,16,16,0,6.882220983505249,0.0,0.0,1.0
reach-wall,3,1,1,3,1,16,16,0,7.041202783584595,0.0,0.0,1.0
reach-wall,3,1,1,4,1,16,16,0,7.7019948914944365,0.0,0.0,0.9999999850988388
reach-wall,3,1,1,5,1,16,16,0,6.95921266078949,0.0,0.0,1.0
reach-wall,3,1,1,6,1,16,16,0,8.069545984268188,0.0,0.0,1.0
reach-wall,3,1,1,7,1,16,16,0,7.914282916699095,0.0,0.0,0.9999999850988388
reach-wall,3,1,1,8,1,16,16,0,7.209089040756226,0.0,0.0,1.0
reach-wall,3,1,1,9,1,16,16,0,8.37584388256073,0.0,0.0,1.0
