task,episode,bank,arm,horizon,layer,requested_l2_mean,delivered_l2_mean,max_relative_norm_error,zero_target_count,in_range_energy_fraction,off_range_energy_fraction
reach,7,fresh,donor_persistent_B3,3,3,0.55044263523826709,0.55044263523826709,0,0,0.99999999999998557,1.2989863876378937e-14
reach,7,fresh,donor_persistent_B3,4,3,0.55044263523826709,0.55044263523826709,0,0,0.99999999999998557,1.2989863876378937e-14
reach,7,fresh,random_range_B3,3,3,0.55044263523826709,0.5504426353623143,2.2512136146451338e-08,0,0.99999999999999578,3.7948983899221707e-15
reach,7,fresh,random_off_range_B3,3,3,0.55044263523826709,0.55044263530563187,1.6354378591368804e-08,0,2.529116061130226e-16,1
reach,7,fresh,random_isotropic_B3,3,3,0.55044263523826709,0.55044263522016701,1.4260149964484939e-08,0,0.049812140713775648,0.95018785928622418
reach,7,fresh,donor_h3_B4,3,4,0.55044263523826709,0.55044263523826709,0,0,0.99999999999998557,1.2989863876378937e-14
reach,7,fresh,donor_persistent_B4,3,4,0.55044263523826709,0.55044263523826709,0,0,0.99999999999998557,1.2989863876378937e-14
reach,7,fresh,donor_persistent_B4,4,4,0.55044263523826709,0.55044263523826709,0,0,0.99999999999998557,1.2989863876378937e-14
reach,7,fresh,random_range_B4,3,4,0.55044263523826709,0.55044263518048098,1.676739051478915e-08,0,0.99999999999999545,3.8749902381872626e-15
reach,7,fresh,random_off_range_B4,3,4,0.55044263523826709,0.55044263531938031,1.4265939428847456e-08,0,2.5397528942950348e-16,1
reach,7,fresh,random_isotropic_B4,3,4,0.55044263523826709,0.55044263513922376,1.4357486951361339e-08,0,0.048963708038005725,0.95103629196199413
reach,7,fresh,donor_h3_B5,3,5,0.55044263523826709,0.55044263523826709,0,0,0.99999999999998557,1.2989863876378937e-14
reach,7,fresh,donor_persistent_B5,3,5,0.55044263523826709,0.55044263523826709,0,0,0.99999999999998557,1.2989863876378937e-14
reach,7,fresh,donor_persistent_B5,4,5,0.55044263523826709,0.55044263523826709,0,0,0.99999999999998557,1.2989863876378937e-14
reach,7,fresh,random_range_B5,3,5,0.55044263523826709,0.55044263498469892,2.1658948971399535e-08,0,0.99999999999999578,3.8490618755700048e-15
reach,7,fresh,random_off_range_B5,3,5,0.55044263523826709,0.55044263504793622,1.3811093559678759e-08,0,2.3739656821948764e-16,1
reach,7,fresh,random_isotropic_B5,3,5,0.55044263523826709,0.55044263534411297,1.4268786245375246e-08,0,0.050852845761508822,0.94914715423849128
reach-wall,0,original,all_blocks_h3_donor,3,0,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_h3_donor,3,1,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_h3_donor,3,2,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_h3_donor,3,3,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_h3_donor,3,4,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_h3_donor,3,5,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,3,0,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,3,1,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,3,2,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,3,3,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,3,4,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,3,5,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,4,0,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,4,1,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,4,2,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,4,3,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,4,4,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,all_blocks_persistent_donor,4,5,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_h3_B0,3,0,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B0,3,0,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B0,4,0,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,random_range_B0,3,0,0.56911411355746777,0.56911411375402787,1.6421056743516306e-08,0,0.99999999999999578,3.73545823435456e-15
reach-wall,0,original,random_off_range_B0,3,0,0.56911411355746777,0.56911411356072261,1.1775052013776608e-08,0,2.4296313744033858e-16,1
reach-wall,0,original,random_isotropic_B0,3,0,0.56911411355746777,0.5691141134592842,1.3036571353020688e-08,0,0.05056115632228373,0.94943884367771625
reach-wall,0,original,donor_h3_B1,3,1,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B1,3,1,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B1,4,1,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,random_range_B1,3,1,0.56911411355746777,0.56911411352018737,2.2985832603247661e-08,0,0.999999999999996,3.7114854427875188e-15
reach-wall,0,original,random_off_range_B1,3,1,0.56911411355746777,0.56911411328981454,1.426286055574844e-08,0,2.4286823727928556e-16,1
reach-wall,0,original,random_isotropic_B1,3,1,0.56911411355746777,0.56911411365549536,1.2538690170796297e-08,0,0.050465908134852855,0.94953409186514703
reach-wall,0,original,donor_h3_B2,3,2,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B2,3,2,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B2,4,2,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,random_range_B2,3,2,0.56911411355746777,0.56911411351888475,1.8541819408516443e-08,0,0.99999999999999578,3.7644322153306904e-15
reach-wall,0,original,random_off_range_B2,3,2,0.56911411355746777,0.56911411362410014,1.2717151681055171e-08,0,2.41313155483485e-16,1
reach-wall,0,original,random_isotropic_B2,3,2,0.56911411355746777,0.56911411368435216,1.3599171229115034e-08,0,0.048797439545933685,0.95120256045406637
reach-wall,0,original,donor_h3_B3,3,3,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B3,3,3,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B3,4,3,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,random_range_B3,3,3,0.56911411355746777,0.56911411346604157,1.809288401057083e-08,0,0.99999999999999578,3.7586732072974432e-15
reach-wall,0,original,random_off_range_B3,3,3,0.56911411355746777,0.56911411364380837,1.2098223179557753e-08,0,2.5134481340967064e-16,1
reach-wall,0,original,random_isotropic_B3,3,3,0.56911411355746777,0.569114113621491,1.5648815137379725e-08,0,0.050802466056939055,0.94919753394306094
reach-wall,0,original,donor_h3_B4,3,4,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B4,3,4,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B4,4,4,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,random_range_B4,3,4,0.56911411355746777,0.56911411379687005,2.0831775455067321e-08,0,0.999999999999996,3.6562992084210271e-15
reach-wall,0,original,random_off_range_B4,3,4,0.56911411355746777,0.56911411358276986,1.3762317140812482e-08,0,2.4974996050056831e-16,1
reach-wall,0,original,random_isotropic_B4,3,4,0.56911411355746777,0.56911411336469542,1.4120593863998023e-08,0,0.048555042664693189,0.95144495733530676
reach-wall,0,original,donor_h3_B5,3,5,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B5,3,5,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,donor_persistent_B5,4,5,0.56911411355746777,0.56911411355746777,0,0,0.99999999999998523,1.3219641845498847e-14
reach-wall,0,original,random_range_B5,3,5,0.56911411355746777,0.56911411350613317,1.8500269583715977e-08,0,0.999999999999996,3.743065727588006e-15
reach-wall,0,original,random_off_range_B5,3,5,0.56911411355746777,0.56911411344402907,1.3313131807586327e-08,0,2.5063739808616491e-16,1
reach-wall,0,original,random_isotropic_B5,3,5,0.56911411355746777,0.56911411342174156,1.1813844961981882e-08,0,0.049144059594800234,0.95085594040519972
reach-wall,0,fresh,all_blocks_h3_donor,3,0,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_h3_donor,3,1,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_h3_donor,3,2,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_h3_donor,3,3,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_h3_donor,3,4,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_h3_donor,3,5,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,3,0,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,3,1,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,3,2,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,3,3,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,3,4,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,3,5,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,4,0,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,4,1,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,4,2,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,4,3,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,4,4,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,all_blocks_persistent_donor,4,5,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_h3_B0,3,0,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B0,3,0,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B0,4,0,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,random_range_B0,3,0,0.54456820721315913,0.54456820730739919,3.328795601672843e-08,0,0.99999999999999567,3.9134196034299685e-15
reach-wall,0,fresh,random_off_range_B0,3,0,0.54456820721315913,0.54456820717306242,1.399072072246621e-08,0,2.6198537748166173e-16,1
reach-wall,0,fresh,random_isotropic_B0,3,0,0.54456820721315913,0.54456820692118579,1.25111254821252e-08,0,0.04891990739499693,0.95108009260500292
reach-wall,0,fresh,donor_h3_B1,3,1,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B1,3,1,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B1,4,1,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,random_range_B1,3,1,0.54456820721315913,0.54456820741148315,1.5820881221530183e-08,0,0.99999999999999578,3.8693816380989007e-15
reach-wall,0,fresh,random_off_range_B1,3,1,0.54456820721315913,0.54456820724443167,1.2870837199413947e-08,0,2.3848060853892204e-16,1
reach-wall,0,fresh,random_isotropic_B1,3,1,0.54456820721315913,0.54456820721964205,1.7533673690481497e-08,0,0.049922755912803568,0.95007724408719618
reach-wall,0,fresh,donor_h3_B2,3,2,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B2,3,2,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B2,4,2,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,random_range_B2,3,2,0.54456820721315913,0.5445682070218929,1.7647359050921226e-08,0,0.99999999999999578,3.810667128170386e-15
reach-wall,0,fresh,random_off_range_B2,3,2,0.54456820721315913,0.54456820710823328,1.399128223439101e-08,0,2.5098867903696349e-16,0.99999999999999978
reach-wall,0,fresh,random_isotropic_B2,3,2,0.54456820721315913,0.54456820719166932,1.4483029200231322e-08,0,0.050925070634612796,0.94907492936538729
reach-wall,0,fresh,donor_h3_B3,3,3,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B3,3,3,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B3,4,3,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,random_range_B3,3,3,0.54456820721315913,0.54456820761114821,1.7833932027150209e-08,0,0.99999999999999578,3.8483588295407263e-15
reach-wall,0,fresh,random_off_range_B3,3,3,0.54456820721315913,0.54456820709665954,1.2305782587864942e-08,0,2.5095914605424263e-16,1
reach-wall,0,fresh,random_isotropic_B3,3,3,0.54456820721315913,0.54456820719059651,1.7612833550396659e-08,0,0.050981571144814566,0.9490184288551855
reach-wall,0,fresh,donor_h3_B4,3,4,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B4,3,4,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B4,4,4,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,random_range_B4,3,4,0.54456820721315913,0.54456820731754907,1.7530474261951829e-08,0,0.99999999999999578,3.8101936634278127e-15
reach-wall,0,fresh,random_off_range_B4,3,4,0.54456820721315913,0.54456820696584751,1.1239749057688839e-08,0,2.6340246469309056e-16,0.99999999999999978
reach-wall,0,fresh,random_isotropic_B4,3,4,0.54456820721315913,0.54456820721321963,1.5227027321059881e-08,0,0.050106663762552635,0.94989333623744732
reach-wall,0,fresh,donor_h3_B5,3,5,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B5,3,5,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,donor_persistent_B5,4,5,0.54456820721315913,0.54456820721315913,0,0,0.99999999999998523,1.3166656931001123e-14
reach-wall,0,fresh,random_range_B5,3,5,0.54456820721315913,0.54456820736505762,1.6341779203966673e-08,0,0.99999999999999578,3.8531417485017565e-15
reach-wall,0,fresh,random_off_range_B5,3,5,0.54456820721315913,0.54456820713914944,1.1844754197011768e-08,0,2.5707879845264889e-16,1
reach-wall,0,fresh,random_isotropic_B5,3,5,0.54456820721315913,0.54456820740145739,1.1613235179833562e-08,0,0.04995305349024684,0.95004694650975319
reach-wall,1,original,all_blocks_h3_donor,3,0,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_h3_donor,3,1,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_h3_donor,3,2,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_h3_donor,3,3,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_h3_donor,3,4,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_h3_donor,3,5,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,3,0,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,3,1,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,3,2,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,3,3,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,3,4,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,3,5,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,4,0,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,4,1,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,4,2,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,4,3,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,4,4,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,all_blocks_persistent_donor,4,5,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_h3_B0,3,0,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B0,3,0,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B0,4,0,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,random_range_B0,3,0,0.56421697880607369,0.56421697873066767,1.4381571178791562e-08,0,0.99999999999999578,3.7396557202520621e-15
reach-wall,1,original,random_off_range_B0,3,0,0.56421697880607369,0.56421697896014644,1.3781446617106066e-08,0,2.4546752732568282e-16,1
reach-wall,1,original,random_isotropic_B0,3,0,0.56421697880607369,0.56421697885009825,1.383154734903406e-08,0,0.050379422843291041,0.949620577156709
reach-wall,1,original,donor_h3_B1,3,1,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B1,3,1,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B1,4,1,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,random_range_B1,3,1,0.56421697880607369,0.56421697869622034,1.5468541090141594e-08,0,0.99999999999999578,3.7498570029481384e-15
reach-wall,1,original,random_off_range_B1,3,1,0.56421697880607369,0.56421697881195931,1.4681810433517656e-08,0,2.4984687882496144e-16,0.99999999999999978
reach-wall,1,original,random_isotropic_B1,3,1,0.56421697880607369,0.56421697884070288,1.2156414624198756e-08,0,0.048178067511290695,0.95182193248870928
reach-wall,1,original,donor_h3_B2,3,2,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B2,3,2,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B2,4,2,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,random_range_B2,3,2,0.56421697880607369,0.56421697896582712,3.4082165078764518e-08,0,0.99999999999999578,3.7427841901862703e-15
reach-wall,1,original,random_off_range_B2,3,2,0.56421697880607369,0.5642169789969409,1.2709950684711241e-08,0,2.4482998511444511e-16,1
reach-wall,1,original,random_isotropic_B2,3,2,0.56421697880607369,0.56421697867032439,1.1883661173077592e-08,0,0.048087760622630517,0.95191223937736957
reach-wall,1,original,donor_h3_B3,3,3,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B3,3,3,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B3,4,3,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,random_range_B3,3,3,0.56421697880607369,0.56421697883847144,1.6895096415230434e-08,0,0.999999999999996,3.7008109238875003e-15
reach-wall,1,original,random_off_range_B3,3,3,0.56421697880607369,0.56421697897134593,1.0797199455172933e-08,0,2.4839524438613144e-16,1
reach-wall,1,original,random_isotropic_B3,3,3,0.56421697880607369,0.56421697886101263,1.1982628748707637e-08,0,0.049636067849151005,0.95036393215084902
reach-wall,1,original,donor_h3_B4,3,4,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B4,3,4,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B4,4,4,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,random_range_B4,3,4,0.56421697880607369,0.56421697875615562,2.1174936556774611e-08,0,0.999999999999996,3.7284951672598891e-15
reach-wall,1,original,random_off_range_B4,3,4,0.56421697880607369,0.56421697882787036,1.1854675492889872e-08,0,2.4548789570254331e-16,1
reach-wall,1,original,random_isotropic_B4,3,4,0.56421697880607369,0.56421697864938392,1.5518413852044262e-08,0,0.049807464496691531,0.9501925355033084
reach-wall,1,original,donor_h3_B5,3,5,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B5,3,5,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,donor_persistent_B5,4,5,0.56421697880607369,0.56421697880607369,0,0,0.99999999999998579,1.2600685744136993e-14
reach-wall,1,original,random_range_B5,3,5,0.56421697880607369,0.56421697859526432,1.9244322625553416e-08,0,0.99999999999999578,3.7579897412064304e-15
reach-wall,1,original,random_off_range_B5,3,5,0.56421697880607369,0.56421697886062872,1.4793442930162881e-08,0,2.5095434741711746e-16,0.99999999999999967
reach-wall,1,original,random_isotropic_B5,3,5,0.56421697880607369,0.56421697867801124,1.3067110714588162e-08,0,0.04969495817363824,0.95030504182636166
reach-wall,1,fresh,all_blocks_h3_donor,3,0,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_h3_donor,3,1,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_h3_donor,3,2,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_h3_donor,3,3,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_h3_donor,3,4,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_h3_donor,3,5,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,3,0,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,3,1,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,3,2,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,3,3,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,3,4,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,3,5,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,4,0,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,4,1,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,4,2,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,4,3,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,4,4,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,all_blocks_persistent_donor,4,5,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
reach-wall,1,fresh,donor_h3_B0,3,0,0.56476943934880408,0.56476943934880408,0,0,0.99999999999998479,1.351367081168156e-14
