task,episode,plan_arm,terminal_ee_distance,initial_ee_distance,physical_ee_progress,actual_goal_cost_visual,actual_goal_cost_proprio,actual_goal_cost_weighted,actual_weighted_goal_progress,prefix_success,selected_prefix_sha256,executed_actions_sha256,endpoint_observation_sha256,endpoint_physics_sha256
reach-wall,12,matched_random_fixed_rank4,0.244666936305196,0.3099260515966376,0.0652591152914416,2.429542064666748,0.25620901584625244,2.455162966251373,0.4545184373855591,False,321dcae11c8cf91bba8052181506a13e7b165d4b04e9314deb6cf576b686ee76,58f8896483db26119f266bdf311c0f36878802cb371511e3d5c082dafeb13ec3,c8328c2013bd1aba4a75079f271284ef95360c0dc03ac08d4372304fcadd6016,d4766bec5469c17452486f01f30d86665d6fa735ccb86a96b3879b3f81cd8a8a
reach-wall,13,native,0.18370959923885954,0.2850732032872979,0.10136360404843836,2.1482272148132324,0.15230315923690796,2.163457530736923,0.5817095130681995,False,a272a75f9f6d11e8384592f2e7a625cfd028a304bbbd71b5b8f7e10648d38309,54db79e13240998392b0e922e3fab7c5ce9192e153cd82a53378d7eb09146599,326c5e1eb0a409b4b081f581a2492805be9345a79335b3ed7851e9920b1dde4f,df1f0dbb9a59c5799e0cc979afe6aed7ade0e0e339e98abdb360cfbd9e5f0c4a
reach-wall,13,fixed_rank4,0.18119554291143922,0.2850732032872979,0.10387766037585869,2.20902681350708,0.150495246052742,2.2240763381123543,0.5210907056927683,False,a65b3d15f414d328b1bb8aac5695935464f48037608fb3a4cf25e53c1b466be0,dc2dbd52f60a71ec341aacdc7b0c1375560e3902055e09efb2c5e76d446f201f,c3313739a50af8cc9e768a141248465d51ee25c6d4c08b415e49e2299638ba8e,51aa738a17be8b7c0a62670d5f072dfc30c7e64394c2f256ec4d86dfc365b1e5
reach-wall,13,matched_random_fixed_rank4,0.18370959887019728,0.2850732032872979,0.10136360441710063,2.1482272148132324,0.15230315923690796,2.163457530736923,0.5817095130681995,False,001ee64cfb2876186487d219c866c563f5d85eae1b08cfa817333d6232ffa3a6,7d569bcadf8a9882e78a8afe376600af82d75289f363975ff7c881fc5907d87e,57ae271117c0f696c811a806f5ad15b76cabc1ffca3ea6fc35c5a0819d9885dd,cffe4459bf7f20670379bf5d9a9387366d617b3831abb2d1a0ed77728518c794
reach-wall,14,native,0.20154750284384726,0.3026562381748359,0.10110873533098863,2.2094881534576416,0.15641330182552338,2.225129483640194,0.5936172410845755,False,40a3d186066e889c99fd96a267cd49fe3d248d05c53c9b402caf73ea6e24f64f,b651e31050f53178b9ecadf42acaa4f723a74d8e4772aa1dbccedf3ea9ce748f,80462c48f5b2ff12f71fabbc1813b165cd12da98e012d4d756c38c3ba41d6ea1,be234331141cb63035b907a1de43d4a6a91455607d62f4d32b3a2b4d4f8750f5
reach-wall,14,fixed_rank4,0.20129156541364135,0.3026562381748359,0.10136467276119454,2.233644962310791,0.1553874909877777,2.249183711409569,0.5695630133152005,False,88996a86423654c49cda8578dc561a3e8502bb6692bbfd1623d28655ec4bf037,1b857be423f9a677cceb8ae08c979b7bdf50f9fc32cbfe63a82c537313754b72,cd235817c7375b3faa07f5993c03aaefa5fe9d56b1f95c9a583e2a475b176756,09077e62eb58a14112d2b75d71c4ef8f7872886d2183c5587950bc8d3562dae0
reach-wall,14,matched_random_fixed_rank4,0.20154750284384726,0.3026562381748359,0.10110873533098863,2.2094881534576416,0.15641330182552338,2.225129483640194,0.5936172410845755,False,f56a27cb63aec50d2ce1c3bd12adfd83a9accc3355fb45cb186e777efea27b2a,2f4261e6a0e18285deea99e09e7358bdeff554cde1427b6412475b67acff8e74,80462c48f5b2ff12f71fabbc1813b165cd12da98e012d4d756c38c3ba41d6ea1,9e0214f0c23fa8640dc64d056607ed9d60422dd197fb7dcbb682188f76a63040
reach-wall,15,native,0.18668290497870973,0.28188124703775674,0.09519834205904701,2.373579502105713,0.1804617941379547,2.3916256815195083,0.42327538728714,False,65f2e8a4c715aafd97fd0b6eab485f4ca01129b3d82d6a6b93a22755fd572c13,bdb353a4ef4fe121e15bea8c0ef4a7adf2508c0a6a7856dc5010ca4bdb194851,b167a4df18359a96f102c8a893647bd3e16304e94b80950b5265012e69d8ecab,a2e36710466d6b2f6f831f93d72583db76357eea1f1dfcd2540d88daceb49ab4
reach-wall,15,fixed_rank4,0.18074615498266147,0.28188124703775674,0.10113509205509527,2.3202080726623535,0.16336655616760254,2.336544728279114,0.4783563405275344,False,ed1de8c9338c39ee50effc629ba279dbd08ae67529ab3a0127545d994da3f683,3025f85000e08a862ca77f4a8955bc82b38e47caeee841810faa1d7f046cd363,cbd3dc1d90e09a05b0d1a770e4184c5bdac97c339cee40492e3c4c361ccda011,2a1a381f36475e6a3df439649e5f2312f111adc5473db275e2c0e33e905382c3
reach-wall,15,matched_random_fixed_rank4,0.1866829044291387,0.28188124703775674,0.09519834260861804,2.373579502105713,0.1804617941379547,2.3916256815195083,0.42327538728714,False,dbe02db8dba1890fc20cc03ffdc0c20e4b717aa2d4eea82f0501cd97e84e263a,46390b0a3636e0c8ca2f799c3ee6165267dee066ab5a2abb12b54ed62eefd25c,c971003ac8530c0215cae6f0cca680710c3957ed8005bc7ff9385f5e8ca79cf9,0a60303260a59cfd57b10e4a9a144b52ec752460cd7670f97262a4eeb9215363
reach-wall,16,native,0.18635537924159296,0.27610026208362104,0.08974488284202808,2.190910816192627,0.18685707449913025,2.20959652364254,0.5629009336233142,False,110fcdc220c87d5f2f5c6bdd4792dad058cb68b23ae03dead433c1a9317863a0,709c224e18d44a689f054d3428227a680bbb383e072e1c92ebf8847cb736ab2a,6ff51e711b2b377ac891599f515321d359e9f7d88537f59f665b27648d877207,80a23ab5ca568361295cb2e4019f32ce57f6728091949b48b3e10c155afb121c
reach-wall,16,fixed_rank4,0.18387944407299395,0.27610026208362104,0.09222081801062709,2.2081353664398193,0.18312658369541168,2.2264480248093603,0.5460494324564937,False,cf7fd091ecd5a14e20e4b49fd4063af09f83fdc4c581717804211e2ab445e674,092925b6b058b2b4f2b1d9ec4aebbee89a9eaf9d12710aaeb7e7bb9d7dde43b2,9aa455b7c522b4c69ef23afc0686ad58fcf226debb9c16abf86849d80380bfbd,7ed8c1ca0fc0c93fa38b072661e1832895655af881ee253bfa0d4de08445cda2
reach-wall,16,matched_random_fixed_rank4,0.1863553789609764,0.27610026208362104,0.08974488312264464,2.190910816192627,0.18685707449913025,2.20959652364254,0.5629009336233142,False,ef97f198df9f32ef2c6817bf6cbfcaa2c427674942c1bd2469d2f2a04301bd73,3605f175f2a4d6d1b537a19d34da777bfed2157fc5623d9399a0f3816d614f95,623d82999e8faff33dc809479a32bb4aae33315e19297b2ef4c2117c14c2b619,1e4ad097ccedf0c11049bca96ac900f2d577315cb8b4e0915d976a0162fd01bf
reach-wall,17,native,0.2051325687722333,0.2940674656011836,0.08893489682895028,2.721083402633667,0.20376555621623993,2.741459958255291,0.43147125989198676,False,ddc54d0e6c8bbd3dac1be6d9d9cadb4ed1399a2d80bd0529ab806b2d20e6f779,87dabed123fd14ab3559dc8810fdc135981c6e2fa5c43b1ad2991de38d67d573,cf1c88d3483ac9ff48c52f0a374af366ff862b2f7d31a449191086d29ad63c21,8290cc9195c43668e0523949a0ca8e9e7da08c34da08efbb1e4ca3b058ab2132
reach-wall,17,fixed_rank4,0.20570119685334137,0.2940674656011836,0.0883662687478422,2.6745591163635254,0.2025773674249649,2.6948168531060217,0.47811436504125604,False,c5cc5bdbf7a4955b61a5b793c8394c300aedd26ce941300e0b94b93458e2608d,e582ee0b2b9c253803b38dae824156f04f7f679df126322175d12738bc2212eb,659f1d3e2f0266a5ba2b90a75f1f8d19b8e6c794df04d5ab4d53cb77a27b615e,826a2fd719ee787b328e838d56248de28f3172568783be8a79fc245313228590
reach-wall,17,matched_random_fixed_rank4,0.20513262745125616,0.2940674656011836,0.08893483814992742,2.721083402633667,0.20376567542552948,2.74145997017622,0.4314712479710576,False,35d751a2404b6f9376a1b0f535d32623f18ae7fc5e2deaff17716ef1f2ee886a,c74f1124f5182db9e55315963f946db1eee0d5c8835907ff7cc4d39279a2f18f,1d5137618a4876745ab08189ffcf3cae4f245593a2e1b1baa0bd45a3f38bf03c,117cc3cd94b8184b24d2b7eab9a54c87d6667e0d410f258de87726d8f9fbc71d
reach-wall,18,native,0.2126268875404535,0.29633252371385466,0.08370563617340115,2.175625801086426,0.1780513972043991,2.1934309408068655,0.5166026249527933,False,4656f464f4290b671dd618f62e3e2b5461fe3e6218395b700cde31db4983cf02,7cf369084cba67a765870f8fee8c82b8e2d342fdfbdbb26894a9d3931151ed64,3c5918f8f7ba510fc6c434b9f76ca34a6e6de4fc330a6c11dcf77d3c0e99d3e4,d90a0a452bdaf80831a5525273597158d2359296fb8e381b6d6224d1c7ebf163
reach-wall,18,fixed_rank4,0.21216802323240463,0.29633252371385466,0.08416450048145002,2.194021224975586,0.1746816337108612,2.211489388346672,0.49854417741298684,False,625b1859a5db634c3edfc9683881850a034e34f03247455d785e1b9b486dbae6,2c6198ac557d9cffb878ff55362413fec8045065f77ba9d4fba754dffc7cf417,a16412caaf30ea6b7e8d08ad58c4ca190b3f93d317614964ba148914d23729b7,859cc5be103cbf619ac6f245ed3ec11bbcaa2746284113682370d16588c2be5c
reach-wall,18,matched_random_fixed_rank4,0.2126268835754717,0.29633252371385466,0.08370564013838297,2.175625801086426,0.1780513972043991,2.1934309408068655,0.5166026249527933,False,10950aeaba358157940c63ed47ebfda52b7a99841a4e2402d876ff52739bd179,ad221c373b6b7682bdcee74c7f364b36f367382a3d7dacceda515bb71e3d70e4,57cd92059d74b9b8bcd52b8760c018a8b0527c4b30674868fe29aa234f817cfc,582dbb36af5ad8bc735bb89388d13eea1f844a2e43434dc05266fee30f8677ef
reach-wall,19,native,0.22480152450762791,0.3084268289679256,0.0836253044602977,2.3446478843688965,0.20772536098957062,2.3654204204678537,0.42117149084806416,False,951e946aa1e9f01dd82205b17fdb2b76b9f2ac22ca3e2c2158f49b43c06eef50,81a1d69b491d7168c18f7d27bdcf65a581010d076f27607d5a74d03f355e3b94,81d7e722e7f549057f86bdd3b6f2b1362256a6ea58c5d1d380afc292e819fb53,28fcd781a837171b5d708af2683dab1dd0f3c5317325ff17aeedc2cd63b05f65
reach-wall,19,fixed_rank4,0.22480152450762791,0.3084268289679256,0.0836253044602977,2.34464168548584,0.20772536098957062,2.365414221584797,0.4211776897311208,False,11868a120bfe377f57f809303c06e3de443897ee474aeb3701b0c2afe732f29f,679fdd63c8c891f729fa17da3e333e77beca9f78e05974e652f0a56c43197a10,fafc6597f9210538f621cc6b8a995538639cc50d4c3632f6c91aecd553e182bc,e7f4599d7639328209e8b5839a4388e350d66388d6f2a55b8d3561b076d55333
reach-wall,19,matched_random_fixed_rank4,0.22380587395721535,0.3084268289679256,0.08462095501071026,2.3084068298339844,0.18404054641723633,2.326810884475708,0.45978102684021005,False,7b08f5cf2b22e488d2e935c6d30d194fe38eafc1592e0cc11544063b95de20e7,103c574362473dc2300497103c466a3489938bdf5ab0caf9b1918b9480195574,5bb2e7b70c8bdf1be95aa1b06ecf7e225b2b955b6b1b601f00527d4bc601d611,fb3a88eb091af34d71cba58954c7659e090f38b0b79e3912076c8105437d816f
reach-wall,20,native,0.19428592873114053,0.29136082041610795,0.09707489168496741,2.590492010116577,0.18413425981998444,2.6089054360985755,0.46362581402063396,False,a57c0f6a8df8d0b606994ffdf72b9bae54f2e3fc4d06c4e087eb09c8bba142ec,d4e673b20fc1e202e0ff03d27b01c35fa37589c8967ff0bba419c0b152d0b3e7,593a72c83e78ab08e767724467c288557eadc6e480daa0b82d6b3692b2605a59,2795d903f7fbb9f15f11e066886155b81a981e703c5d030bfb07370d1f090aaa
reach-wall,20,fixed_rank4,0.19351286807468746,0.29136082041610795,0.09784795234142049,2.5652177333831787,0.1863802671432495,2.583855760097504,0.4886754900217056,False,f1452c8b88a0a808112401b3270fa6c02b548c2c8b379ec25349b85792faa02c,15796441e58f30ab4de68e63a05c3185d39480f71d386dcec4e5b4dd7e09d87f,b9e1838735fa3c4dc7cffe0161913cd4d993772dc5fc197c7309487a7841f0c4,565fcdac6def90698b4abeb7bfaeba255c3154840eb64c664870af7d5e7b85d9
reach-wall,20,matched_random_fixed_rank4,0.194285928082879,0.29136082041610795,0.09707489233322894,2.590492010116577,0.18413427472114563,2.6089054375886915,0.46362581253051793,False,27db92a9f51a7e0ff3090fddc97c84bc55afa76c326e0b741758771ccd0ff7eb,1b1d610ab131e96b8442af6fb9470fbc352392c287059cc8b802a84227447612,684331edc3b64c51b02fc95e49dc8251c089a25cf1eaf3286c55cf42deb0a892,d6ee17f5db16cc67c23c21bea52504bc743d7ff253c57c389b0f41188794f4a2
reach-wall,21,native,0.19028224714320308,0.29655405978492433,0.10627181264172125,2.4064085483551025,0.18730129301548004,2.4251386776566504,0.3838832661509515,False,ba38808606d7f3ac8998f518d7f90a5113a14535e18679a842917c6c62e9fab3,c46ef80d24b8746decd24e44726cd5dab1cbc5d72309f3dd796be43610e0a69e,7992d403fcf9feb8a9d53c0153c9d645f1a22f5205de77c877ee559941428d41,1078474517323bb2f45bef7cb872959f6eee7e88c395b6209a51c457986fbebb
reach-wall,21,fixed_rank4,0.19705657742454852,0.29655405978492433,0.09949748236037581,2.3412160873413086,0.19127053022384644,2.3603431403636934,0.4486788034439084,False,aa7d995f8aad69455df6178f17dc6c526e67ec59de8f71528576ad9f4624b735,f1eeb7c3b87055be2f534c56f06498339167e742b20fa41a05b91468cdab0c9f,58789c4d079797e0ce77bb7c5e066e11e5ddf629e3f4e6b00f762ebfb78c80c0,2f4fb5e529cdfbf2115c8eec7c95f885ad68dddcd12143e93979766cf3489a92
reach-wall,21,matched_random_fixed_rank4,0.19300194945258897,0.29655405978492433,0.10355211033233536,2.362900733947754,0.18306246399879456,2.3812069803476335,0.4278149634599684,False,56fe2b2037053848d0d569e0040f1a903b5afa1ab793fd35ef25730c52afa424,5d4508e3310732ac77676cda2b795193af70789f13e4db8f51f2d09e074efde5,9efa8bc62423f1e64c6156d12b1d8d179cb71ff4671912c465d992a783a95728,addec741b97361b91705783257c9a76dd2f9960c66cf47833813fb71e220d20a
reach-wall,22,native,0.2181850716151831,0.30345725331094014,0.08527218169575704,2.5950205326080322,0.22049635648727417,2.6170701682567596,0.5010428577661514,False,f9eb30def97e94d2df4891b555ac359bc695ceb822d2ffde74eb807e05e19563,19107995cedd0bd55e9e7edcb2ac7a5eb586462930b627d21bde93c4c9b56ce1,3809e2337b6a10a7edbc775e876a23f36368b200e8433c23a674f06091f9c102,e5962c852e913c48cc2ee79d4c9e4e760acb4db7bf5f9ba7bbc5ac5e4a45fa10
reach-wall,22,fixed_rank4,0.21818507145748434,0.30345725331094014,0.08527218185345581,2.5950205326080322,0.22049635648727417,2.6170701682567596,0.5010428577661514,False,72b607484f2999a2d40be12830a627f3ed5a1f17a973fbdd0a16e4802021c3f7,7ec69377d1af77bb4805ba8035346c69d32105566b8dd9d0785c03e9e99681a3,f49ee378daa28d206ee2233ea610f13e80376c33a10c7afd8cadeff633f799ee,a2e06c063a327620b6d159ab7ac6bfd041b919d5172232355710cbb87b9ccc90
reach-wall,22,matched_random_fixed_rank4,0.21818507070641255,0.30345725331094014,0.0852721826045276,2.5950205326080322,0.22049635648727417,2.6170701682567596,0.5010428577661514,False,c14b4432b631d992008f7e71fcac918b1e7d0c25d961874a137469852187b8ed,58f14d5cfd459c9110beded14032b664afb91d062097272703ed0cf2dee144e6,e9a32193ec33d073e35cfa2ce627f70f75400bd92c29e0c4604d50b599f916b3,4742c078ffa0aa95a1dfc1a2d2109837c1cda7442177496858a658c9d5b02c04
reach-wall,23,native,0.1710122380738597,0.2699268152983004,0.09891457722444072,2.14190673828125,0.15967757999897003,2.157874496281147,0.5310268148779871,False,1a3032b2182e1c0d71997ad65cbcf6020754cd588687b2817398847721ddff2f,7b5855cb9054d907ad55c005e73a9a9124cca22e5586e23d3d63eeb291d3f330,ef5f1014f2d3920d46829673b0de31a505796f0c314d8b3d05818bbc0047c405,f93c1d031330789b108ed48feb27e48dac61b6e6355bb5bf523e1a6721b829e3
reach-wall,23,fixed_rank4,0.17184420027834313,0.2699268152983004,0.0980826150199573,2.1456642150878906,0.15890643000602722,2.1615548580884933,0.5273464530706407,False,14ea017fcb908abb98c4e00c347e9909e61846287979f6a970a9cf2c0a279ca7,00662b38b5abc0d8e3cac22b85caafb5232569a524b613b9ac3b355de7397f7e,070ee21898f0c04fbc0331e69a7cd074d91d1aee8eee9bad1378cb729a8765d0,5f256b4154bd245155cc79907817569d8ac696c7111e96e88f17184239d74c69
reach-wall,23,matched_random_fixed_rank4,0.17101223206770308,0.2699268152983004,0.09891458323059735,2.14190673828125,0.15967756509780884,2.157874494791031,0.5310268163681031,False,5083edffbad04a1c9ae803ee4818a8a37266e2cc080feb24a44fd0acacc82b6f,5647c33f922129b45724a6ea122f46982cec731bc418bd431cf91bdc20846090,7dfd9ed0a8abd8e9f244e66932236bdd53bba6049b9d77ab62b86ca02fbc5503,d8a0f47a36c2d89cb4d4cc2f90af5a2221f384f704516754777c71761e366090
reach-wall,24,native,0.15657052342007483,0.2584116385847303,0.1018411151646555,2.196251392364502,0.12639185786247253,2.2088905781507493,0.33562078773975346,False,8719c8792fe30a9a2559bb32b6808ab1b56f611a1bcf339ade52de2f2b5079c8,978b2ae5d8355d2f97dee6224ffc8e583f5381d2fb82a3c1f3a610c2ef85022a,19300a121c3f1e15753470f968f2a3d6ac8039c4bff08ccb0afb6e35d147e3c5,3a4ddccfcf07f9469ba005e693aab406c05d3bcff9442bd6e917b1a2a30b27fe
reach-wall,24,fixed_rank4,0.1552085737237029,0.2584116385847303,0.10320306486102743,2.06508207321167,0.12072773277759552,2.0771548464894294,0.46735651940107337,False,1d71f64b4c05006920ca75698d04759e3760485883750f13f63708ab752d5ffd,82dcfa63e2725af41f2104fdde20b2da4cfbc6ef1479ab46314db4492bcac423,4ed180defb6f8ea306835971a8ed0e93488b3e5c335433921cc534e6b7c4d7de,035d6d025896a8fa45851dfaebb200f33877637ca52ae2698667966c8ca62934
reach-wall,24,matched_random_fixed_rank4,0.15638316178021397,0.2584116385847303,0.10202847680451635,2.1628293991088867,0.12796276807785034,2.1756256759166717,0.3688856899738311,False,b0f270a074a8c4fcc57888899ba659f338b1797eaf6ed48bfbd8530ee1522a92,033774734e798e86c7c48b5848804d58c41878806ac3a9c17e2b229460cc934d,e60b7ba83f5db119d50d210fadff2d566c8d78551ce198a5883496d94aa0a5fd,da4de4ada5b70c2a9382aacca5d78fafd4cbee783267bb4cf804d0558ddd33b8
reach-wall,25,native,0.19969767449861053,0.28156181653139845,0.08186414203278791,2.1943840980529785,0.14900925755500793,2.209285023808479,0.5225777477025986,False,d2de6c3bad7c420bc1a9fe9eaffce286abbb596985dd8e1a6783f720189553f6,66c269acc4720427f49ff2ea88bd204dcdc2e6f7d49f8ab8669084632da4cf54,8910fcfbdbebe3558e57209b01d1424471684931a1729e3831fbdb0a9582fc2c,7e8c6676e3d77b679800bdc6658a4242cda57b2080cd0eeeeca73918a9f8e633
reach-wall,25,fixed_rank4,0.1927065043736864,0.28156181653139845,0.08885531215771206,2.185431957244873,0.14641894400119781,2.200073851644993,0.5317889198660848,False,cea6a5f2266f0212c4f9cd2299b10a839fc5bce5ab846044dfec1ec431b08831,8883a5b7a695746f4c4c9681faafb2950261f37137f5cf86cbe787bfbb2d034d,f29fcf69011fb38cc6d9e1a105f42e93bd285a3c7e42ae81a4c3b09da46ea377,d99684e7b60ed50d0cc031824e4969161109f4c7322b8a4ad2ed30eed9460dfc
reach-wall,25,matched_random_fixed_rank4,0.19969767555234463,0.28156181653139845,0.08186414097905381,2.1943840980529785,0.14900925755500793,2.209285023808479,0.5225777477025986,False,ac149192fe76be4b118c081386e783b763c5b5d152616876065f2370ded074b1,21f9d6b9de70ee50026d60e9c7a59c71ad7df0cb454f93303184d51d3c9ffb5f,f8f8513af989e89eaafd1ed8fa1308751e64814f865df8d3cdfd00d74782090c,fade4136b059d7063db5ba342ea0bec20c2e69df4819afa68dd5820aa977eff6
reach-wall,26,native,0.18543069510669655,0.2828002252363794,0.09736953012968283,2.2836852073669434,0.1706269085407257,2.300747898221016,0.46693322360515577,False,bab1c51c9cd3e792da0da7cb4165d397d4af4edd93ec09857e00cfe6b337c2aa,aa23c1f9b61d0330cf7bc4a1a82a49eed3e4ade71c83c8d9a363925505cba418,6dde95921e1bc4dc9cc7945ce2512e7b600b7412ec7c9129084e411c9882f74b,be2a98e9a3c390fb8e5e30d56186873792568b99bfdfd0f466bdcefedf7a4714
reach-wall,26,fixed_rank4,0.1852861481630061,0.2828002252363794,0.09751407707337328,2.3827502727508545,0.17435218393802643,2.400185491144657,0.3674956306815149,False,76fc7fc7ddef5b8d31cffbbbd6d8f95541741649d8750a99c496b3b9cf88fc66,a76a6ec8fb01d7b3403917e38a94e08fb560f077dc23ff4df2a3861e73116408,23b0e1194ac000a13702f9ec976c6e37fcbc87b0a4f58a04408c1c8c6d182dce,368d3f131e72d98209c654ab803c452a164f07dc57410be533cbafb99081b03f
reach-wall,26,matched_random_fixed_rank4,0.1854306953701591,0.2828002252363794,0.09736952986622027,2.2836852073669434,0.1706269085407257,2.300747898221016,0.46693322360515577,False,604cd11d0bae105327ad4d91aae57ba5b83c3aab604d5415df016654ba5b0b64,8e860e02a5d99dc6c9f242fb6b1571c638fa2d8a0ebd7e05a0d25c35ed102e82,b9600bf298de916158a181b3aeb85f60ac397a6d5a0e8cb697ea38676a7a4a99,f4630f1b36dcec2c7e88a08693205953b078af0e5f6fee233067fd652516f0a8
reach-wall,27,native,0.1836682265942002,0.27478860241393016,0.09112037581972995,2.0808980464935303,0.1614968478679657,2.097047731280327,0.4625937283039092,False,83b6d92350b3e34e4dc7af005b50679e90b94013c1cd12cf8e0f4502da6594b2,5f668dad0ab12b7b0b0c38cdce5ff7ce419668c7c23cc231dd61cf00e3c3f4a1,7a98bf5f7011565623188655850c414c67c9ae046735ecb52cd00478277328aa,4564e938a2954032edd55108819c4aa3c3272da8b39f6cd0fbbff654ca7f1ea4
reach-wall,27,fixed_rank4,0.1862948176673525,0.27478860241393016,0.08849378474657765,2.167799472808838,0.17351356148719788,2.185150828957558,0.3744906306266782,False,b1ed6a36d382e7e990944364b1bbecd143559b328e6104c623d99d5427f44672,6f1b5cd30209ec7a79ade08c8471b426f9e44e35d78a41752e8105256fafa32f,e068c550101378fd52d79886aabfd53926baac82a1708c62fbb6827da05e4bc7,9101dcbe252c707dbbcb0971cd2fccfe5614c89c7f3ce61cd5e554ba3128552e
reach-wall,27,matched_random_fixed_rank4,0.18366822669704974,0.27478860241393016,0.09112037571688042,2.0808980464935303,0.1614968478679657,2.097047731280327,0.4625937283039092,False,a1b79434ade4113d722d1733ce60f0ff89831d659eb3bcca1b52c2c967b7d26d,ff80b5db3583ea40632e99d8bb1b787b8ff86e5b18ec8aec91736e0c203e6cb1,e4eeb63be3aba6894aaa795cf2dc6b0274233c15858b3d84063ee3299409be18,3bc57baa995660f7b77a2e4a323bea2ae4449c25ddc0414b45c8e3ba4c25f0ba
reach-wall,28,native,0.1922926615974949,0.27776701990633934,0.08547435830884445,2.5545995235443115,0.19366690516471863,2.5739662140607833,0.3553608030080797,False,1bbdf5949365beaf14ce03e41dc936885dc0f6cbe6ae933defb888c501ff56af,1d0c49425bfc7d30453c25872b6f6f5b207fe3e599f33e71221d03fa80798937,d89bd9167ee59a07e0e20269d9319a244eb23a284b9788813d8c707eee2d3330,4505feb38dfc87fb17c1b71bf01aa2d3f1ccc6d49b36db78e033dc56e0dba2fd
reach-wall,28,fixed_rank4,0.19475363624071926,0.27776701990633934,0.08301338366562008,2.554431438446045,0.19976775348186493,2.5744082137942312,0.35491880327463177,False,657beddcffc58aca7e0e5f65da945f9a04c8896fe2b3b87dfc99d69f0ffc3b2f,499ff6216607848d01ef81e05a1baba2f8e143d37778e3e9d2c127c055d175ee,fa472a3abdcca947adf0a9690b55585084034c7279694ed333a07045d025481f,1ccafb55845b0a0633d03b9c5c53ff8f8ab31ff0e6c22a61e085c14429b72d5e
reach-wall,28,matched_random_fixed_rank4,0.19229265467243387,0.27776701990633934,0.08547436523390547,2.5545995235443115,0.19366690516471863,2.5739662140607833,0.3553608030080797,False,7e9a99b3cf7c5576ff02acdc4829170129d6b787c12622c33b35db93c3627374,489c2f73520199fa55a1d9bd799fd240da935f6ba4ad099909563a278360d6f4,1200661e34fc04dbe15b0b94cd596f8da5ba380da993506043cd0fa2ae8fbfaf,cae8dc5022c364bf051d6d75387a2a35651c7d0af8017555852c8e8e208d6823
reach-wall,29,native,0.20684467815867166,0.29675805571324787,0.08991337755457621,2.35148286819458,0.19549080729484558,2.3710319489240645,0.508087542653084,False,ed5918c2883458aa3794404b342a15a16009074c9a16900ff89f50eb0e3bb078,91c7c8280c9548ac2fb49ca4fb90770851eb1cc2edc4946da2af5c88b55efcba,3ebc5306f3da956a0c230f508031598927dbebf40808a643dd0be6eff83cbee4,32072ae817c3763adc5786ccdf8a603bfc4cf6fb331dc8d626ded9bb457c45db
reach-wall,29,fixed_rank4,0.21106105459541935,0.29675805571324787,0.08569700111782852,2.420666456222534,0.20548275113105774,2.44121473133564,0.4379047602415085,False,7b2d53660c2ffc8bc56b6d03bc5615877b22c5d2181e1e1495870b9811d9667f,8fc53e395c474c803ae12ebb41d2139420d5f07ee751fd14b4d93f7dee1337c9,91ffdcdc1a2ad1716c948bc6646a1eb76c9469046709ff9952f21e86b45a53c7,f8e4acb4faa6271214add0c8389fd1bd089e9778c35ee0fdacbe736815b756d5
reach-wall,29,matched_random_fixed_rank4,0.2082857502711013,0.29675805571324787,0.08847230544214657,2.351874351501465,0.19303706288337708,2.3711780577898027,0.5079414337873458,False,0e613f074836dd28444cb6d997ba727fc1580fe75ce6c572e7876e3d2d365b7a,0be92dc7ce4773e1102133953f5a64ef9b983b2b160559e49ed5f24615ad4d77,823046aee7a9a94c5a7483207a4fa676015a89ff0721dc1880d9338af8b38ac6,11fe0f58d833899905f5db6bc540d5e190caba4ab6f65b19d175a1d388403353
reach-wall,30,native,0.17673048938156005,0.27111944885265377,0.09438895947109371,2.249467134475708,0.15639710426330566,2.2651068449020384,0.6238005697727207,False,26c372b05518dda4807f2be74b5a5c2d7e0484ad544c58d84f831b9308531027,a108628ab6a0f77ed92b23b257d2098ef38315ca20db00cab35ac7091469db47,cc882f98e78893276053406c9f64b5b679b41f433a3ee39cee1c78f2e4bd6301,f1d77f26c663e5b28161dcfb6e0d545efb08d2d25cf87b9d65d68b2078b0168f
reach-wall,30,fixed_rank4,0.16959141613013123,0.27111944885265377,0.10152803272252253,2.272371768951416,0.16358420252799988,2.288730189204216,0.6001772254705431,False,9da4149ecd4caedc2b5e9722b1150fb784dbb3b2dcfa5d78fea686c124540f91,f2526da05115acc7c725f4e675bedb015d3bbda3c84a2aceba5f29903096c421,2a3e0c7f74bb37bef20365f51e1ba7a893f8f0b58bb671a8fdfc08a789500a1f,a8abf771f4bc8d2aca84e243176dc36833aee6c22d3f0cb08c7d801aa42dea6e
reach-wall,30,matched_random_fixed_rank4,0.16982412577305234,0.27111944885265377,0.10129532307960143,2.2650809288024902,0.16392748057842255,2.2814736768603323,0.6074337378144268,False,5b7d3827b063f6796831634bfe6de13d577746b54da50c34ee499647411cdb35,c1e946a6f028097303d62bbb06728b044a1ca59d09ee1e8a1ebafa86ac7b037e,1d7695a34829cc12325f6bf781796dd096d0a5c8754e9e442213f41c0e472118,8535d11bc6a949e556398dea2b4735b0bfea0045ca5679f15b5553ae6e2640bf
