task,episode,bank,site,comparison,spearman,elite_overlap,winner_agreement,winner_mismatch,left_winner,right_winner,left_minimum_ties,right_minimum_ties,minimum_sets_disjoint,left_cutoff_ties,right_cutoff_ties,left_cutoff_ambiguous,right_cutoff_ambiguous
reach-wall,2,fresh,B5,persistent_vs_h3,0.99999422215802403,10,1,0,41,41,1,1,0,1,1,False,False
reach-wall,3,original,reference,native_vs_counterfactual,0.73381926465849623,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,all_blocks,h3_vs_counterfactual,0.86112467916310176,6,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,all_blocks,persistent_vs_counterfactual,1,10,1,0,133,133,1,1,0,1,1,False,False
reach-wall,3,original,all_blocks,persistent_vs_h3,0.86112467916310176,6,0,1,133,134,1,1,1,1,1,False,False
reach-wall,3,original,B0,h3_vs_counterfactual,0.74516294625495838,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B0,persistent_vs_counterfactual,0.78287269858553987,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B0,persistent_vs_h3,0.99519105767841864,9,1,0,134,134,1,1,0,1,1,False,False
reach-wall,3,original,B1,h3_vs_counterfactual,0.79576839742663807,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B1,persistent_vs_counterfactual,0.94285847620529117,7,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B1,persistent_vs_h3,0.92563695152168357,7,1,0,134,134,1,1,0,1,1,False,False
reach-wall,3,original,B2,h3_vs_counterfactual,0.75491505461171793,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B2,persistent_vs_counterfactual,0.77866731852576143,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B2,persistent_vs_h3,0.99853287258747314,10,1,0,134,134,1,1,0,1,1,False,False
reach-wall,3,original,B3,h3_vs_counterfactual,0.73404193379926441,4,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B3,persistent_vs_counterfactual,0.74456293958821762,4,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B3,persistent_vs_h3,0.9995973288592096,10,1,0,134,134,1,1,0,1,1,False,False
reach-wall,3,original,B4,h3_vs_counterfactual,0.78054511716796848,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B4,persistent_vs_counterfactual,0.78240158223980272,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B4,persistent_vs_h3,0.99991688796542189,10,1,0,134,134,1,1,0,1,1,False,False
reach-wall,3,original,B5,h3_vs_counterfactual,0.73747974977499753,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B5,persistent_vs_counterfactual,0.73755308392315466,5,0,1,134,133,1,1,1,1,1,False,False
reach-wall,3,original,B5,persistent_vs_h3,0.99999555550617225,10,1,0,134,134,1,1,0,1,1,False,False
reach-wall,3,fresh,reference,native_vs_counterfactual,0.72969166324070267,2,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,all_blocks,h3_vs_counterfactual,0.86891009900110006,6,1,0,38,38,1,1,0,1,1,False,False
reach-wall,3,fresh,all_blocks,persistent_vs_counterfactual,1,10,1,0,38,38,1,1,0,1,1,False,False
reach-wall,3,fresh,all_blocks,persistent_vs_h3,0.86891009900110006,6,1,0,38,38,1,1,0,1,1,False,False
reach-wall,3,fresh,B0,h3_vs_counterfactual,0.74308647873865263,3,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B0,persistent_vs_counterfactual,0.78453271703018923,3,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B0,persistent_vs_h3,0.99512527916976856,9,1,0,21,21,1,1,0,1,1,False,False
reach-wall,3,fresh,B1,h3_vs_counterfactual,0.7972341914910166,3,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B1,persistent_vs_counterfactual,0.94921988022089132,6,1,0,38,38,1,1,0,1,1,False,False
reach-wall,3,fresh,B1,persistent_vs_h3,0.91957466194068826,5,0,1,38,21,1,1,1,1,1,False,False
reach-wall,3,fresh,B2,h3_vs_counterfactual,0.7500114445716064,3,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B2,persistent_vs_counterfactual,0.77999355548394977,3,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B2,persistent_vs_h3,0.99780930899232212,9,1,0,21,21,1,1,0,1,1,False,False
reach-wall,3,fresh,B3,h3_vs_counterfactual,0.73429882554250603,2,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B3,persistent_vs_counterfactual,0.7477296414404605,2,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B3,persistent_vs_h3,0.99952755030611451,10,1,0,21,21,1,1,0,1,1,False,False
reach-wall,3,fresh,B4,h3_vs_counterfactual,0.78161135123723602,4,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B4,persistent_vs_counterfactual,0.78333279073465645,4,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B4,persistent_vs_h3,0.99994255491090023,10,1,0,21,21,1,1,0,1,1,False,False
reach-wall,3,fresh,B5,h3_vs_counterfactual,0.73348192757697306,2,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B5,persistent_vs_counterfactual,0.73341703796708857,2,0,1,21,38,1,1,1,1,1,False,False
reach-wall,3,fresh,B5,persistent_vs_h3,0.99999288880987569,10,1,0,21,21,1,1,0,1,1,False,False
reach-wall,4,original,reference,native_vs_counterfactual,0.79766930743674924,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,all_blocks,h3_vs_counterfactual,0.9147906087845421,8,0,1,270,63,1,1,1,1,1,False,False
reach-wall,4,original,all_blocks,persistent_vs_counterfactual,1,10,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,all_blocks,persistent_vs_h3,0.9147906087845421,8,0,1,63,270,1,1,1,1,1,False,False
reach-wall,4,original,B0,h3_vs_counterfactual,0.80675029722552472,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B0,persistent_vs_counterfactual,0.82671407460082891,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B0,persistent_vs_h3,0.99741730463671818,10,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B1,h3_vs_counterfactual,0.84711385682063134,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B1,persistent_vs_counterfactual,0.95532705918954652,8,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B1,persistent_vs_h3,0.94834831498127758,7,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B2,h3_vs_counterfactual,0.81875843064922948,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B2,persistent_vs_counterfactual,0.83552572806364511,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B2,persistent_vs_h3,0.99882398693318819,9,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B3,h3_vs_counterfactual,0.79825242502694471,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B3,persistent_vs_counterfactual,0.80485960955121727,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B3,persistent_vs_h3,0.99971688574317497,10,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B4,h3_vs_counterfactual,0.83929510327892531,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B4,persistent_vs_counterfactual,0.84115290169890777,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B4,persistent_vs_h3,0.99994177713085697,10,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B5,h3_vs_counterfactual,0.80025555839509332,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B5,persistent_vs_counterfactual,0.80011422349137218,5,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,original,B5,persistent_vs_h3,0.99999377770864117,10,1,0,63,63,1,1,0,1,1,False,False
reach-wall,4,fresh,reference,native_vs_counterfactual,0.71637818197979974,6,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,all_blocks,h3_vs_counterfactual,0.87669507438971539,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,all_blocks,persistent_vs_counterfactual,1,10,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,all_blocks,persistent_vs_h3,0.87669507438971539,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B0,h3_vs_counterfactual,0.72611917910198998,7,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B0,persistent_vs_counterfactual,0.74602606695629947,8,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B0,persistent_vs_h3,0.99707507861198452,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B1,h3_vs_counterfactual,0.78045756063956262,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B1,persistent_vs_counterfactual,0.93304903387815419,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B1,persistent_vs_h3,0.9249449438327092,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B2,h3_vs_counterfactual,0.74355715063500705,8,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B2,persistent_vs_counterfactual,0.76667474083045373,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B2,persistent_vs_h3,0.99849953888376541,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B3,h3_vs_counterfactual,0.71784619829109209,6,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B3,persistent_vs_counterfactual,0.72512494583273146,7,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B3,persistent_vs_h3,0.99975777508638985,9,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B4,h3_vs_counterfactual,0.77528816986855409,8,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B4,persistent_vs_counterfactual,0.77830953677263082,8,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B4,persistent_vs_h3,0.99991466571850796,10,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B5,h3_vs_counterfactual,0.71821375793064368,7,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B5,persistent_vs_counterfactual,0.71829331437015964,7,1,0,233,233,1,1,0,1,1,False,False
reach-wall,4,fresh,B5,persistent_vs_h3,0.99999022211357902,10,1,0,233,233,1,1,0,1,1,False,False
reach-wall,5,original,reference,native_vs_counterfactual,0.79545461616240176,3,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,all_blocks,h3_vs_counterfactual,0.91668662985144278,4,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,all_blocks,persistent_vs_counterfactual,1,10,1,0,199,199,1,1,0,1,1,False,False
reach-wall,5,original,all_blocks,persistent_vs_h3,0.91668662985144278,4,0,1,199,171,1,1,1,1,1,False,False
reach-wall,5,original,B0,h3_vs_counterfactual,0.80877654196157733,3,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B0,persistent_vs_counterfactual,0.83255236169290769,4,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B0,persistent_vs_h3,0.99695863287369857,8,1,0,171,171,1,1,0,1,1,False,False
reach-wall,5,original,B1,h3_vs_counterfactual,0.85382326470294112,4,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B1,persistent_vs_counterfactual,0.95704263380704235,8,1,0,199,199,1,1,0,1,1,False,False
reach-wall,5,original,B1,persistent_vs_h3,0.95182879809775667,6,0,1,199,171,1,1,1,1,1,False,False
reach-wall,5,original,B2,h3_vs_counterfactual,0.81261036233735928,4,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B2,persistent_vs_counterfactual,0.83190213224591381,4,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B2,persistent_vs_h3,0.99872931921465791,10,1,0,171,171,1,1,0,1,1,False,False
reach-wall,5,original,B3,h3_vs_counterfactual,0.79790842120468009,3,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B3,persistent_vs_counterfactual,0.80608362315136839,3,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B3,persistent_vs_h3,0.999633329259214,9,1,0,171,171,1,1,0,1,1,False,False
reach-wall,5,original,B4,h3_vs_counterfactual,0.8436498183313148,4,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B4,persistent_vs_counterfactual,0.84515605728952548,4,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B4,persistent_vs_h3,0.99991688796542189,10,1,0,171,171,1,1,0,1,1,False,False
reach-wall,5,original,B5,h3_vs_counterfactual,0.79842220469116321,3,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B5,persistent_vs_counterfactual,0.79842264914054606,3,0,1,171,199,1,1,1,1,1,False,False
reach-wall,5,original,B5,persistent_vs_h3,0.99999466660740677,10,1,0,171,171,1,1,0,1,1,False,False
reach-wall,5,fresh,reference,native_vs_counterfactual,0.77203524483605368,4,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,all_blocks,h3_vs_counterfactual,0.90051445016055731,7,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,all_blocks,persistent_vs_counterfactual,1,10,1,0,105,105,1,1,0,1,1,False,False
reach-wall,5,fresh,all_blocks,persistent_vs_h3,0.90051445016055731,7,0,1,105,144,1,1,1,1,1,False,False
reach-wall,5,fresh,B0,h3_vs_counterfactual,0.78504072267469638,4,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B0,persistent_vs_counterfactual,0.81288503205591178,5,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B0,persistent_vs_h3,0.99583950932788146,9,1,0,144,144,1,1,0,1,1,False,False
reach-wall,5,fresh,B1,h3_vs_counterfactual,0.83361015122390247,6,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B1,persistent_vs_counterfactual,0.94733763708485652,8,1,0,105,105,1,1,0,1,1,False,False
reach-wall,5,fresh,B1,persistent_vs_h3,0.94662251802797814,7,0,1,105,144,1,1,1,1,1,False,False
reach-wall,5,fresh,B2,h3_vs_counterfactual,0.79674263047367189,4,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B2,persistent_vs_counterfactual,0.81587750975010831,5,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B2,persistent_vs_h3,0.99883065367392976,9,1,0,144,144,1,1,0,1,1,False,False
reach-wall,5,fresh,B3,h3_vs_counterfactual,0.77426060289558774,4,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B3,persistent_vs_counterfactual,0.78303536705963395,4,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B3,persistent_vs_h3,0.99969288547650526,9,1,0,144,144,1,1,0,1,1,False,False
reach-wall,5,fresh,B4,h3_vs_counterfactual,0.82623406926743626,6,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B4,persistent_vs_counterfactual,0.82784075378615318,6,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B4,persistent_vs_h3,0.99992088800986678,10,1,0,144,144,1,1,0,1,1,False,False
reach-wall,5,fresh,B5,h3_vs_counterfactual,0.7755370615229058,4,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B5,persistent_vs_counterfactual,0.77526416960188449,4,0,1,144,105,1,1,1,1,1,False,False
reach-wall,5,fresh,B5,persistent_vs_h3,0.99999644440493785,10,1,0,144,144,1,1,0,1,1,False,False
reach-wall,6,original,reference,native_vs_counterfactual,0.74252602806697854,5,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,all_blocks,h3_vs_counterfactual,0.8965490727674752,8,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,all_blocks,persistent_vs_counterfactual,1,10,1,0,112,112,1,1,0,1,1,False,False
reach-wall,6,original,all_blocks,persistent_vs_h3,0.8965490727674752,8,0,1,112,87,1,1,1,1,1,False,False
reach-wall,6,original,B0,h3_vs_counterfactual,0.75496261069567439,6,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B0,persistent_vs_counterfactual,0.78493761041789356,6,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B0,persistent_vs_h3,0.99665640729341443,10,1,0,87,87,1,1,0,1,1,False,False
reach-wall,6,original,B1,h3_vs_counterfactual,0.8143828264758497,6,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B1,persistent_vs_counterfactual,0.94861454016155733,9,0,1,170,112,1,1,1,1,1,False,False
reach-wall,6,original,B1,persistent_vs_h3,0.94006111179013097,7,0,1,170,87,1,1,1,1,1,False,False
reach-wall,6,original,B2,h3_vs_counterfactual,0.76887565417393522,6,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B2,persistent_vs_counterfactual,0.79419949110545673,6,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B2,persistent_vs_h3,0.9983995377726419,10,1,0,87,87,1,1,0,1,1,False,False
reach-wall,6,original,B3,h3_vs_counterfactual,0.73954288380982014,5,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B3,persistent_vs_counterfactual,0.74998522205802287,6,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B3,persistent_vs_h3,0.99963910710118997,9,1,0,87,87,1,1,0,1,1,False,False
reach-wall,6,original,B4,h3_vs_counterfactual,0.80694141046011625,6,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B4,persistent_vs_counterfactual,0.8097872198579984,6,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B4,persistent_vs_h3,0.99990533228146983,10,1,0,87,87,1,1,0,1,1,False,False
reach-wall,6,original,B5,h3_vs_counterfactual,0.74623673596373297,5,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B5,persistent_vs_counterfactual,0.74617273525261396,5,0,1,87,112,1,1,1,1,1,False,False
reach-wall,6,original,B5,persistent_vs_h3,0.9999959999555551,10,1,0,87,87,1,1,0,1,1,False,False
reach-wall,6,fresh,reference,native_vs_counterfactual,0.75238747097189973,6,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,all_blocks,h3_vs_counterfactual,0.90713585706507849,8,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,all_blocks,persistent_vs_counterfactual,1,10,1,0,211,211,1,1,0,1,1,False,False
reach-wall,6,fresh,all_blocks,persistent_vs_h3,0.90713585706507849,8,0,1,211,206,1,1,1,1,1,False,False
reach-wall,6,fresh,B0,h3_vs_counterfactual,0.76680407560083996,6,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B0,persistent_vs_counterfactual,0.79454127268080754,6,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B0,persistent_vs_h3,0.99664662940699345,9,1,0,206,206,1,1,0,1,1,False,False
reach-wall,6,fresh,B1,h3_vs_counterfactual,0.82652740586006512,7,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B1,persistent_vs_counterfactual,0.95475327503638929,8,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B1,persistent_vs_h3,0.94044556050622785,9,1,0,206,206,1,1,0,1,1,False,False
reach-wall,6,fresh,B2,h3_vs_counterfactual,0.78308025644729384,7,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B2,persistent_vs_counterfactual,0.80611029011433455,7,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B2,persistent_vs_h3,0.99852398359981775,10,1,0,206,206,1,1,0,1,1,False,False
reach-wall,6,fresh,B3,h3_vs_counterfactual,0.75447238302647812,6,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B3,persistent_vs_counterfactual,0.76318847987199856,6,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B3,persistent_vs_h3,0.99969866331848134,10,1,0,206,206,1,1,0,1,1,False,False
reach-wall,6,fresh,B4,h3_vs_counterfactual,0.81303170035222616,7,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B4,persistent_vs_counterfactual,0.81492772141912684,7,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B4,persistent_vs_h3,0.99992888809875669,10,1,0,206,206,1,1,0,1,1,False,False
reach-wall,6,fresh,B5,h3_vs_counterfactual,0.75582039800442224,6,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B5,persistent_vs_counterfactual,0.75574350826120296,6,0,1,206,211,1,1,1,1,1,False,False
reach-wall,6,fresh,B5,persistent_vs_h3,0.99999377770864117,10,1,0,206,206,1,1,0,1,1,False,False
reach-wall,7,original,reference,native_vs_counterfactual,0.75273636373737485,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,all_blocks,h3_vs_counterfactual,0.8973064145157168,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,all_blocks,persistent_vs_counterfactual,1,10,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,all_blocks,persistent_vs_h3,0.8973064145157168,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B0,h3_vs_counterfactual,0.76708185646507188,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B0,persistent_vs_counterfactual,0.79758841764908495,6,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B0,persistent_vs_h3,0.99573995266614068,9,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B1,h3_vs_counterfactual,0.81883576484183163,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B1,persistent_vs_counterfactual,0.9499549994999944,8,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B1,persistent_vs_h3,0.93759441771575236,7,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B2,h3_vs_counterfactual,0.78223535817064638,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B2,persistent_vs_counterfactual,0.80183024255825064,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B2,persistent_vs_h3,0.9988390982122024,10,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B3,h3_vs_counterfactual,0.75231458127312523,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B3,persistent_vs_counterfactual,0.76098445538283754,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B3,persistent_vs_h3,0.99972710807897869,10,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B4,h3_vs_counterfactual,0.80366004066711849,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B4,persistent_vs_counterfactual,0.8058120645784953,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B4,persistent_vs_h3,0.99991599906665629,10,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B5,h3_vs_counterfactual,0.75621684685385393,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B5,persistent_vs_counterfactual,0.75596262180690899,5,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,original,B5,persistent_vs_h3,0.99999511105678951,10,1,0,28,28,1,1,0,1,1,False,False
reach-wall,7,fresh,reference,native_vs_counterfactual,0.80195957732863699,3,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,all_blocks,h3_vs_counterfactual,0.90878965321836913,6,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,all_blocks,persistent_vs_counterfactual,1,10,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,all_blocks,persistent_vs_h3,0.90878965321836913,6,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B0,h3_vs_counterfactual,0.81107878976433068,4,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B0,persistent_vs_counterfactual,0.83609106767852981,4,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B0,persistent_vs_h3,0.99719196879965333,10,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B1,h3_vs_counterfactual,0.85217391304347823,5,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B1,persistent_vs_counterfactual,0.95949510550117223,7,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B1,persistent_vs_h3,0.95082434249269432,7,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B2,h3_vs_counterfactual,0.82524250269447441,5,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B2,persistent_vs_counterfactual,0.83895243280480891,4,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B2,persistent_vs_h3,0.99927954755052839,9,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B3,h3_vs_counterfactual,0.80311025678063086,4,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B3,persistent_vs_counterfactual,0.81014011266791852,4,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B3,persistent_vs_h3,0.99977955310614564,10,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B4,h3_vs_counterfactual,0.83547817197968866,5,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B4,persistent_vs_counterfactual,0.83706263402926695,5,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B4,persistent_vs_h3,0.99995733285925403,10,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B5,h3_vs_counterfactual,0.80526005844509385,4,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B5,persistent_vs_counterfactual,0.80509516772408585,4,1,0,251,251,1,1,0,1,1,False,False
reach-wall,7,fresh,B5,persistent_vs_h3,0.99999777775308618,10,1,0,251,251,1,1,0,1,1,False,False
