source_id,task,precision,lineage_group,arm,omitted_activation_mse,endpoint_line_valid,common_energy_edit_eligible,recorded_proprio_mse_h1,recorded_proprio_mse_h2,recorded_proprio_mse_h3,recorded_proprio_mse_h4,recorded_proprio_mse_h5,recorded_proprio_mse_h6,raw_native_proprio_fidelity_mse_h3,delivered_native_proprio_fidelity_mse_h3,raw_native_proprio_fidelity_mse_h6,delivered_native_proprio_fidelity_mse_h6,recorded_visual_mse_h1,recorded_visual_mse_h2,recorded_visual_mse_h3,recorded_visual_mse_h4,recorded_visual_mse_h5,recorded_visual_mse_h6,raw_native_visual_fidelity_mse_h3,delivered_native_visual_fidelity_mse_h3,raw_native_visual_fidelity_mse_h6,delivered_native_visual_fidelity_mse_h6
S18,reach-wall,float32,metaworld:state-action:9d6114f4bda7d8f398acc19b963bf393e7ef716d9732095e09a387d9960b8585,reflected_curvature,4.490864236039727e-09,1.0,1.0,0.000248891236090761,0.0002728691256682699,0.0003107975518408542,0.00037723980567534455,0.00046465089071716647,0.0005450350415533952,2.1942270862686936e-12,2.2652682116346077e-13,3.647767381845709e-13,5.936625810038922e-14,0.12542174669603506,0.14015914040307204,0.15411038423577944,0.16634703055024147,0.1784330416470766,0.1933066679785649,7.311540374879688e-11,7.23173429415432e-12,2.266549008663373e-11,3.04762248694735e-12
S18,reach-wall,float32,metaworld:state-action:ad07bfda83d9b3beaeb5453f18de50b4b479a5f7a34e8ae55dff766840226a3e,equal_anchor_linear,4.669175689605195e-10,1.0,1.0,0.000279231838794658,0.00038073288669693284,0.0004911643257704176,0.0005522341998585034,0.0005500290005632754,0.0005470834258934095,1.5420361664889047e-13,1.487100452172562e-13,5.510008317734e-14,5.23048502968446e-14,0.12968571546177068,0.15543246169885,0.17528604914744694,0.19061830739180247,0.2002505909651518,0.2080053474754095,1.103443975731741e-11,9.149621985263025e-12,4.765171156967396e-12,4.10106429610084e-12
S18,reach-wall,float32,metaworld:state-action:ad07bfda83d9b3beaeb5453f18de50b4b479a5f7a34e8ae55dff766840226a3e,cubic,3.015142470188155e-11,1.0,1.0,0.000279231838794658,0.00038073288669693284,0.0004911664736331052,0.0005522354743637455,0.0005500301233648012,0.0005470845491799992,1.7618779991306466e-14,5.83505124954261e-14,1.9644460717562527e-14,2.7211063238343565e-14,0.12968571546177068,0.15543246169885,0.17528613458077114,0.19061829037964345,0.2002506119509538,0.20800537864367166,8.764881023842359e-13,4.661033204004494e-12,1.0737738082225214e-12,1.6743810539093218e-12
S18,reach-wall,float32,metaworld:state-action:ad07bfda83d9b3beaeb5453f18de50b4b479a5f7a34e8ae55dff766840226a3e,projected_cubic,1.1314564752710568e-09,1.0,1.0,0.000279231838794658,0.00038073288669693284,0.0004911630224038769,0.000552233447645752,0.00055002816322182,0.0005470826072269119,4.2588439251708877e-13,1.7767665526249692e-13,1.0895537204346821e-13,5.498019733859361e-14,0.12968571546177068,0.15543246169885,0.1752860757211844,0.1906183145940304,0.2002505872398615,0.20800533890724182,2.317151991115818e-11,8.333602417084224e-12,7.749074469663546e-12,3.4251920373697003e-12
S18,reach-wall,float32,metaworld:state-action:ad07bfda83d9b3beaeb5453f18de50b4b479a5f7a34e8ae55dff766840226a3e,reflected_curvature,4.509712074144782e-09,1.0,1.0,0.000279231838794658,0.00038073288669693284,0.0004911629845688973,0.0005522333893168252,0.0005500280700895624,0.0005470826273570613,1.6153795355934412e-12,1.787870192334045e-13,3.7113928082973107e-13,5.399802000226057e-14,0.12968571546177068,0.15543246169885,0.17528607497612636,0.190618309751153,0.20025059195856254,0.20800533803800741,8.977184299749363e-11,8.34014217641436e-12,2.7364449551800508e-11,3.438362618170439e-12
S18,reach-wall,float32,metaworld:state-action:b74226654ac0c0f2aad577e2e1cace9f10fbc08868b66e548c6c035e6facade6,equal_anchor_linear,4.302827388373102e-10,1.0,1.0,0.0002615845042479729,0.00035100847635476383,0.0004363872609246755,0.0005374249401938868,0.0006622273630152146,0.0008204440489256134,1.5410828323184917e-13,1.5026872879113116e-13,5.172842400509566e-14,5.1215413474862276e-14,0.13023659804215035,0.14551251431306203,0.15964178138722976,0.17330652425686519,0.18815185402830442,0.20353777868052322,8.199706141217658e-12,7.63944365304974e-12,3.0317166899408836e-12,2.9423385386126433e-12
S18,reach-wall,float32,metaworld:state-action:b74226654ac0c0f2aad577e2e1cace9f10fbc08868b66e548c6c035e6facade6,cubic,2.8806951384482046e-11,1.0,1.0,0.0002615845042479729,0.00035100847635476383,0.0004363924167895069,0.0005374281594413332,0.0006622304489913706,0.0008204468647212101,2.1977108583830233e-14,7.45901028106187e-14,2.3355849755998535e-14,3.172063178000247e-14,0.13023659804215035,0.14551251431306203,0.15964178144931793,0.17330644788841407,0.1881517842411995,0.20353771535058815,8.440900214033708e-13,4.411886667269581e-12,1.0097348842288678e-12,1.6069303593570343e-12
S18,reach-wall,float32,metaworld:state-action:b74226654ac0c0f2aad577e2e1cace9f10fbc08868b66e548c6c035e6facade6,projected_cubic,1.0597274900196278e-09,1.0,1.0,0.0002615845042479729,0.00035100847635476383,0.0004363860407465836,0.0005374239815864712,0.0006622260766259084,0.0008204428493627347,4.2630738608904317e-13,1.8553337368278932e-13,1.0444338186284755e-13,5.4459585097057875e-14,0.13023659804215035,0.14551251431306203,0.1596417042116324,0.17330645360052585,0.18815177132685978,0.20353768020868301,1.8243054455679513e-11,7.362084242292881e-12,5.620854592858736e-12,2.756283508000233e-12
S18,reach-wall,float32,metaworld:state-action:b74226654ac0c0f2aad577e2e1cace9f10fbc08868b66e548c6c035e6facade6,reflected_curvature,4.219407138498592e-09,1.0,1.0,0.0002615845042479729,0.00035100847635476383,0.00043638599721210387,0.0005374240474338877,0.0006622259885868212,0.0008204427465292004,1.590194686902693e-12,1.8663839716743332e-13,3.308460862721076e-13,5.5800495808450195e-14,0.13023659804215035,0.14551251431306203,0.15964170216272275,0.17330645509064196,0.18815177269279956,0.20353768977026146,7.045071606532708e-11,7.385105005829062e-12,1.8821312527892337e-11,2.8338573458339124e-12
S18,reach-wall,float32,metaworld:state-action:d652a812b5213d8792063bc3907c09d79bfb63ad49c9713c8d5a48db19f586d2,equal_anchor_linear,4.685896023056321e-10,1.0,1.0,0.00021447663451302408,0.0002965951693113311,0.0003623000833613332,0.00041063665000062123,0.0004443191771618634,0.0004647540027993576,1.5120326162532397e-13,1.3939842627376433e-13,5.2286518993323926e-14,4.8990144956464496e-14,0.12886669610937437,0.1528846174478531,0.1697826649993658,0.18338983971625566,0.19521438119312126,0.20428608357906342,1.0848016683435528e-11,9.19445875049533e-12,4.954925729337816e-12,4.401289403281663e-12
S18,reach-wall,float32,metaworld:state-action:d652a812b5213d8792063bc3907c09d79bfb63ad49c9713c8d5a48db19f586d2,cubic,2.919395161090725e-11,1.0,1.0,0.00021447663451302408,0.0002965951693113311,0.000362299959063724,0.00041063613607548175,0.0004443182458392888,0.0004647533235887143,1.6616569577558427e-14,5.276043398378157e-14,1.8386657328475026e-14,2.5403688010063214e-14,0.12886669610937437,0.1528846174478531,0.1697826052705447,0.18338974316914877,0.19521420001983641,0.2042859082420667,8.42562822806475e-13,4.501793709584095e-12,1.0613389877965734e-12,1.847107448728289e-12
S18,reach-wall,float32,metaworld:state-action:d652a812b5213d8792063bc3907c09d79bfb63ad49c9713c8d5a48db19f586d2,projected_cubic,1.1387310562086899e-09,1.0,1.0,0.00021447663451302408,0.0002965951693113311,0.000362299712044963,0.0004106363168830285,0.0004443186641462186,0.0004647533465079808,3.9708479819786754e-13,1.6295953446043518e-13,1.005669193590573e-13,4.894450845886347e-14,0.12886669610937437,0.1528846174478531,0.1697826328376929,0.1833897829055786,0.19521429091691972,0.2042860037336747,2.277479622716146e-11,8.316109682392908e-12,9.0902688317223e-12,3.692079192649129e-12
S18,reach-wall,float32,metaworld:state-action:d652a812b5213d8792063bc3907c09d79bfb63ad49c9713c8d5a48db19f586d2,reflected_curvature,4.534648118115214e-09,1.0,1.0,0.00021447663451302408,0.0002965951693113311,0.0003622996590517384,0.0004106363076668155,0.00044431862346148895,0.0004647534401253021,1.5175891327925324e-12,1.641641981858441e-13,3.442638147414779e-13,4.9501332092989545e-14,0.12886669610937437,0.1528846174478531,0.16978263035416602,0.18338979159792265,0.19521430569390455,0.20428600534796715,8.877658287317902e-11,8.321967070173731e-12,3.2968235794706793e-11,3.7895420597807334e-12
S18,reach-wall,float32,metaworld:state-action:e11e37a056457555a18fac60c0e4e6f7c69cd07b5f483e48d9f6987abe952c52,equal_anchor_linear,4.933554934953103e-10,1.0,1.0,0.00026419001533213305,0.0003527060433649846,0.00048410097321417803,0.0006364047027697476,0.0007944234181195498,0.0009796600357124892,2.0733654333798146e-13,1.78650772176835e-13,6.28476123309366e-14,5.730065306202878e-14,0.12559294551610947,0.1448013963798682,0.16644118422021467,0.19010131657123566,0.21236624320348105,0.23838987139364085,1.0102781989890925e-11,8.396119982716684e-12,3.4494170134168404e-12,3.048157545236981e-12
S18,reach-wall,float32,metaworld:state-action:e11e37a056457555a18fac60c0e4e6f7c69cd07b5f483e48d9f6987abe952c52,cubic,2.92627397718385e-11,1.0,1.0,0.00026419001533213305,0.0003527060433649846,0.0004841015122413713,0.0006364044575699761,0.0007944226386219573,0.000979659075771148,2.3760581968177863e-14,7.83669503575775e-14,2.4720455790573823e-14,3.437452456422314e-14,0.12559294551610947,0.1448013963798682,0.16644104315588873,0.190101108700037,0.2123659645517667,0.23838958268364271,8.43986506297451e-13,4.49095671855732e-12,1.0229099775693982e-12,1.7464765338136636e-12
S18,reach-wall,float32,metaworld:state-action:e11e37a056457555a18fac60c0e4e6f7c69cd07b5f483e48d9f6987abe952c52,projected_cubic,1.2197690653822e-09,1.0,1.0,0.00026419001533213305,0.0003527060433649846,0.00048409996318999525,0.0006364038269869828,0.0007944222939840984,0.0009796589554753154,5.724180043358325e-13,2.1348604076446805e-13,1.30559375538344e-13,6.12765825459946e-14,0.12559294551610947,0.1448013963798682,0.16644112709909678,0.1901012551660339,0.212366151312987,0.23838978310426076,2.263823589669876e-11,8.00585070242707e-12,6.396957730235922e-12,2.8135416829811142e-12
S18,reach-wall,float32,metaworld:state-action:e11e37a056457555a18fac60c0e4e6f7c69cd07b5f483e48d9f6987abe952c52,reflected_curvature,4.856743629488847e-09,1.0,1.0,0.00026419001533213305,0.0003527060433649846,0.00048410001096878356,0.0006364039310331767,0.0007944223623780999,0.0009796590490926368,2.153683755766669e-12,2.136680295201306e-13,4.213332739882829e-13,6.198095145624319e-14,0.12559294551610947,0.1448013963798682,0.1664411292100946,0.19010126286496717,0.2123661605020364,0.23838979353507359,8.815513434975072e-11,8.028355772427924e-12,2.187226339715048e-11,2.861432455997931e-12
S18,reach-wall,float32,metaworld:state-action:f1a7ae7bb5cefce7759d532bc7947faf3a8c3a1a8177a2a735025fb5779acd73,equal_anchor_linear,4.1133874662905673e-10,1.0,1.0,0.00021783911070087924,0.00028143854142399506,0.0003754907012383531,0.0004930810905837764,0.0006370042307632199,0.0007602994623690999,1.9050403322078772e-13,1.8860767327092952e-13,5.981626250835758e-14,5.97741614415751e-14,0.11501387854417165,0.1253393049662312,0.14013133347034454,0.1571720996250709,0.17732827682048083,0.1962760217487812,7.555254353276234e-12,7.253017453850754e-12,3.2549163252558233e-12,3.2212074876682613e-12
S18,reach-wall,float32,metaworld:state-action:f1a7ae7bb5cefce7759d532bc7947faf3a8c3a1a8177a2a735025fb5779acd73,cubic,2.802642894960313e-11,1.0,1.0,0.00021783911070087924,0.00028143854142399506,0.0003754877259780187,0.000493078786530532,0.0006370009089247711,0.0007602961263425338,2.510554016298117e-14,9.212384425861782e-14,2.519301650240375e-14,3.620016087699284e-14,0.11501387854417165,0.1253393049662312,0.14013131068398554,0.15717199680705865,0.17732809993127982,0.1962757959961891,8.225604329434021e-13,4.442393957033997e-12,9.813391793875708e-13,1.5645174238525123e-12
S18,reach-wall,float32,metaworld:state-action:f1a7ae7bb5cefce7759d532bc7947faf3a8c3a1a8177a2a735025fb5779acd73,projected_cubic,1.0096527984041852e-09,1.0,1.0,0.00021783911070087924,0.00028143854142399506,0.00037548996212232545,0.000493080701320044,0.0006370036865215904,0.0007602990667995376,5.151817324975897e-13,2.24774327162126e-13,1.1645220299219347e-13,6.364484939706795e-14,0.11501387854417165,0.1253393049662312,0.14013130000482002,0.1571720612545808,0.17732822466641665,0.19627595903972786,1.6298150285962153e-11,6.849314644821515e-12,5.690866623789838e-12,3.0355833289377163e-12
S18,reach-wall,float32,metaworld:state-action:f1a7ae7bb5cefce7759d532bc7947faf3a8c3a1a8177a2a735025fb5779acd73,reflected_curvature,4.0204151989057614e-09,1.0,1.0,0.00021783911070087924,0.00028143854142399506,0.0003754899894071665,0.0004930806941653524,0.0006370037420614002,0.0007602990874147509,1.95462355791672e-12,2.2634572732634141e-13,3.7969892394086255e-13,6.22092538276448e-14,0.11501387854417165,0.1253393049662312,0.14013129820426304,0.1571720600128174,0.17732822448015212,0.1962759580463171,6.26231570939606e-11,6.848616364412326e-12,1.9987370121256804e-11,2.9603370563279287e-12
S29,pusht,bfloat16,pusht:initial-state:014c229198173a22e6e64f819c857f238cdd6c853da9e160b9761e42ce495c39,equal_anchor_linear,0.0058135001054324675,1.0,1.0,0.00019944104991509448,0.00022218716183886045,0.00025371975964105786,0.0002634049861853782,0.00026437649961508214,0.00026792147855303483,5.1018809203995374e-06,5.017241170079956e-06,5.516885832612672e-06,5.463104394642926e-06,0.06462663882120978,0.07234317447000649,0.07905921265046345,0.08865638946008403,0.09482631781429518,0.10124667415220756,7.724023035393657e-05,7.509377199710343e-05,0.00013296607542656602,0.00013327226466230968
S29,pusht,bfloat16,pusht:initial-state:014c229198173a22e6e64f819c857f238cdd6c853da9e160b9761e42ce495c39,cubic,0.00785982928937301,1.0,1.0,0.00019944104991509448,0.00022218716183886045,0.0002540467023521842,0.00026314543430316917,0.0002639766219374451,0.000266962448108643,5.264062028942362e-06,4.974532551216271e-06,5.51490290767731e-06,5.470539583107836e-06,0.06462663882120978,0.07234317447000649,0.07910967841598904,0.08878223302599508,0.09490229049697518,0.10102437681052834,7.915804908975588e-05,6.96508271573748e-05,0.00014607654398446357,0.0001308011335510173
S29,pusht,bfloat16,pusht:initial-state:014c229198173a22e6e64f819c857f238cdd6c853da9e160b9761e42ce495c39,projected_cubic,0.0076862734895257745,1.0,1.0,0.00019944104991509448,0.00022218716183886045,0.0002537081228126681,0.0002634214161361115,0.00026411588075347936,0.00026712435226272646,5.362413341813976e-06,5.032596884113616e-06,5.547051650012236e-06,5.440614327056892e-06,0.06462663882120978,0.07234317447000649,0.07901565326028503,0.0887536342634121,0.09480459179030731,0.10112073727941606,8.826609953871412e-05,7.660674764053965e-05,0.0001451643104815048,0.00012528061790817446
S29,pusht,bfloat16,pusht:initial-state:014c229198173a22e6e64f819c857f238cdd6c853da9e160b9761e42ce495c39,reflected_curvature,0.02340013209322933,1.0,1.0,0.00019944104991509448,0.00022218716183886045,0.000253380022940064,0.0002631957001142382,0.00026403908540828525,0.00026701446861920886,7.0719664204688115e-06,4.9943500863847134e-06,5.914099044268539e-06,5.37728095739709e-06,0.06462663882120978,0.07234317447000649,0.07902166932763066,0.08881479701085482,0.09485640075581614,0.10116079238650855,0.00015324708252251185,7.620288232601524e-05,0.00018380834407594193,0.00012216867487779837
S29,pusht,bfloat16,pusht:initial-state:1e0da8ef715a1095d3b7da73e6e9441bacddef37b17679d45cb8512135996d9c,equal_anchor_linear,0.005392865792663511,1.0,1.0,0.00016216588605386968,0.00015575844297237727,0.00016691414666952212,0.0001819879854055812,0.00019737897651668452,0.00020628219279952362,5.314732674307756e-06,5.3195307802509665e-06,5.54049499073542e-06,5.543699428707096e-06,0.04901380080665494,0.051657135502017774,0.05469332664305794,0.05528488365836955,0.05796198616735637,0.0575760588579779,7.095971074610636e-05,6.975263759472752e-05,0.00012183314253167643,0.00011519494894636064
S29,pusht,bfloat16,pusht:initial-state:1e0da8ef715a1095d3b7da73e6e9441bacddef37b17679d45cb8512135996d9c,cubic,0.007410384734675032,1.0,1.0,0.00016216588605386968,0.00015575844297237727,0.00016707560432443078,0.0001816553204693703,0.00019774809712105017,0.00020569490268450142,5.770270275143989e-06,5.293976997712701e-06,5.64670947585063e-06,5.4877596722172746e-06,0.04901380080665494,0.051657135502017774,0.05470169692075458,0.055225371334958695,0.05800615770517495,0.05758543514068527,7.554831983788032e-05,6.754756667101776e-05,0.00012862535896633273,0.00011888387126450182
S29,pusht,bfloat16,pusht:initial-state:1e0da8ef715a1095d3b7da73e6e9441bacddef37b17679d45cb8512135996d9c,projected_cubic,0.007132065018783484,1.0,1.0,0.00016216588605386968,0.00015575844297237727,0.00016726480387284216,0.00018223484284103978,0.0001977951680036595,0.0002064185288151654,5.724700155818435e-06,5.3584630828434705e-06,5.598635301998127e-06,5.632239838530887e-06,0.04901380080665494,0.051657135502017774,0.05473172471954905,0.05528911620635411,0.05796945279721042,0.05759490941297905,7.978961182994556e-05,7.13637570446861e-05,0.0001241209844042244,0.00012076874357043035
S29,pusht,bfloat16,pusht:initial-state:1e0da8ef715a1095d3b7da73e6e9441bacddef37b17679d45cb8512135996d9c,reflected_curvature,0.021613092322287888,1.0,1.0,0.00016216588605386968,0.00015575844297237727,0.00016806143827940607,0.00018214043678920557,0.00019789882167217378,0.0002063240896138174,8.47800095212294e-06,5.297179502028077e-06,6.090531833290792e-06,5.502681297041912e-06,0.04901380080665494,0.051657135502017774,0.054776866406459235,0.0552303860012185,0.057814932998334026,0.05755871864324757,0.00013527640187711423,7.176543272964472e-05,0.00017027678312184308,0.00011496809570573908
S29,pusht,bfloat16,pusht:initial-state:1f52c62914b829d8861c72bd00b60388ce3379482154477f16578ac351df8d3b,equal_anchor_linear,0.005920866597443819,1.0,1.0,0.00015985560239641927,0.00013780448510563776,0.00014608724025796013,0.00015151161979398846,0.00016012515923648606,0.0001680523406927629,5.494168635777896e-06,5.457400475279428e-06,5.9613842555942635e-06,5.877139116516143e-06,0.064618629788359,0.07336079359054565,0.08449311738212903,0.0956124870851636,0.10331902315219244,0.10697214307884376,8.037414629749643e-05,7.600937361227504e-05,0.00013563800770498345,0.00012069900384328018
S29,pusht,bfloat16,pusht:initial-state:1f52c62914b829d8861c72bd00b60388ce3379482154477f16578ac351df8d3b,cubic,0.00801322666928172,1.0,1.0,0.00015985560239641927,0.00013780448510563776,0.00014607172347799255,0.00015125053071339304,0.00015982495873079945,0.0001675651358285298,5.800815348872372e-06,5.360045133784297e-06,5.987409258523257e-06,6.000600551487878e-06,0.064618629788359,0.07336079359054565,0.08449836302548647,0.09575828126321237,0.10325412770112355,0.10696100987493992,8.012939906620886e-05,6.8446486426789e-05,0.0001335988476300069,0.00012642033305989268
S29,pusht,bfloat16,pusht:initial-state:1f52c62914b829d8861c72bd00b60388ce3379482154477f16578ac351df8d3b,projected_cubic,0.007862274575357635,1.0,1.0,0.00015985560239641927,0.00013780448510563776,0.0001460432591314505,0.00015162713575894788,0.00016010718027246185,0.00016833361374059071,5.849072670874496e-06,5.462799378316655e-06,5.946840953280722e-06,5.925402253221061e-06,0.064618629788359,0.07336079359054565,0.08446353635440271,0.09568102236837149,0.10336650870740413,0.10697446110347907,9.474875223531853e-05,7.885025227248359e-05,0.00013277214704430663,0.00012974928807428417
S29,pusht,bfloat16,pusht:initial-state:1f52c62914b829d8861c72bd00b60388ce3379482154477f16578ac351df8d3b,reflected_curvature,0.02373321774105231,1.0,1.0,0.00015985560239641927,0.00013780448510563776,0.00014688993648936352,0.00015177249428234064,0.00016017819090241876,0.00016852146829478441,8.06673991670929e-06,5.465568092404283e-06,6.262821464891507e-06,5.822485266738416e-06,0.064618629788359,0.07336079359054565,0.08449953156212965,0.09564200427383185,0.1033572157472372,0.10721314226587614,0.00016489702007675079,7.851319569454062e-05,0.0001629413969446129,0.00011134946248300063
S29,pusht,bfloat16,pusht:initial-state:22ffc2225b0088a090dc54f8c28dad8c7871ac0481524e43c391a6a132cfcf62,equal_anchor_linear,0.0059766905738952315,1.0,1.0,0.00015292124744712752,0.00013910996707675215,0.0001576477658632707,0.00016310776768381055,0.00017001940122622243,0.00017507143139540703,5.58919330789185e-06,5.451914525923364e-06,6.299684328235131e-06,6.123975133069759e-06,0.07564665591146083,0.10744665931672492,0.11788323692026291,0.1401639563685402,0.16692467105198414,0.19445809579276024,8.972631943098794e-05,8.283743718880516e-05,0.00034504892306706986,0.00031801990723792227
S29,pusht,bfloat16,pusht:initial-state:22ffc2225b0088a090dc54f8c28dad8c7871ac0481524e43c391a6a132cfcf62,cubic,0.007983452581027721,1.0,1.0,0.00015292124744712752,0.00013910996707675215,0.0001578722933234221,0.00016343040121508703,0.00017068368524246095,0.0001752667775825954,5.777286323210958e-06,5.414896345137868e-06,6.160051541767043e-06,6.127956823470316e-06,0.07564665591146083,0.10744665931672492,0.11791167562787837,0.14018260877817235,0.16648708640577944,0.19478293857041826,8.30806598737291e-05,7.202959959419999e-05,0.0002769894433205333,0.0002757892911409107
S29,pusht,bfloat16,pusht:initial-state:22ffc2225b0088a090dc54f8c28dad8c7871ac0481524e43c391a6a132cfcf62,projected_cubic,0.007960040260978202,1.0,1.0,0.00015292124744712752,0.00013910996707675215,0.00015763681229610154,0.0001631498438113572,0.0001701591057273153,0.0001754891106448919,5.89135984131296e-06,5.44945612304257e-06,6.30623798741076e-06,6.098766711960358e-06,0.07564665591146083,0.10744665931672492,0.11788046577984983,0.14009128487173547,0.1668716984147087,0.19631833816937944,9.910465582543886e-05,8.447237102719806e-05,0.0002494771977851881,0.00020657368967225378
S29,pusht,bfloat16,pusht:initial-state:22ffc2225b0088a090dc54f8c28dad8c7871ac0481524e43c391a6a132cfcf62,reflected_curvature,0.02406839120816043,1.0,1.0,0.00015292124744712752,0.00013910996707675215,0.0001579845376638448,0.00016338047502590888,0.00016987902350554075,0.00017420981237862974,8.171979685512463e-06,5.4857160561601016e-06,6.911974796434577e-06,6.2404762134742375e-06,0.07564665591146083,0.10744665931672492,0.11794534147261306,0.14003179713766625,0.16567526238554336,0.19632299323665334,0.0001839444961892986,8.420278348413821e-05,0.001036682109963991,0.0005087610900753792
S29,pusht,bfloat16,pusht:initial-state:2a78b269beae0efe4ccc4870ae0f1eb124fcfc8d418ad3a1d0551e8f0c55d8cf,equal_anchor_linear,0.005602474459919904,1.0,1.0,0.00017771999281990247,0.0001538368844364868,0.0001615836073938226,0.00017717345093615222,0.00018920454041904122,0.00020281401066313265,4.970624575939553e-06,4.942145070074844e-06,5.526453272786114e-06,5.553921552881036e-06,0.09794059085834306,0.12542525229218882,0.15342245664214715,0.18918985572236124,0.2105762582650641,0.22607039254216943,7.862194001972966e-05,7.513437269324186e-05,0.00016832364269703248,0.0001670498701002998
S29,pusht,bfloat16,pusht:initial-state:2a78b269beae0efe4ccc4870ae0f1eb124fcfc8d418ad3a1d0551e8f0c55d8cf,cubic,0.007681140192289604,1.0,1.0,0.00017771999281990247,0.0001538368844364868,0.00016201588280750912,0.00017712014135895515,0.00018906349382064036,0.0002027682058667324,5.236358316729195e-06,4.893814470108282e-06,5.7166952904808e-06,5.6057104478313136e-06,0.09794059085834306,0.12542525229218882,0.15345346025424078,0.18929299898445606,0.2102348623884609,0.22585791136953048,8.18644628424181e-05,7.138532139094877e-05,0.00019326517885076555,0.00017266120158865306
S29,pusht,bfloat16,pusht:initial-state:2a78b269beae0efe4ccc4870ae0f1eb124fcfc8d418ad3a1d0551e8f0c55d8cf,projected_cubic,0.007409337842545938,1.0,1.0,0.00017771999281990247,0.0001538368844364868,0.00016155187751110134,0.00017723073045772253,0.00018909415112489114,0.00020246507975230088,5.268983172435071e-06,4.959044595409523e-06,5.6089034465856e-06,5.475809023991474e-06,0.09794059085834306,0.12542525229218882,0.15343149917316623,0.18927903768781107,0.21069929920486175,0.22616326391289476,9.02547265013709e-05,7.712998541364868e-05,0.00018151414974454383,0.00016172972627259696
S29,pusht,bfloat16,pusht:initial-state:2a78b269beae0efe4ccc4870ae0f1eb124fcfc8d418ad3a1d0551e8f0c55d8cf,reflected_curvature,0.02258929325034842,1.0,1.0,0.00017771999281990247,0.0001538368844364868,0.00016147003245237102,0.00017723630551813585,0.00018927839721527562,0.000202818674097216,7.1529653116186864e-06,4.92650567807118e-06,6.020297535158647e-06,5.518814746530154e-06,0.09794059085834306,0.12542525229218882,0.15336070094781462,0.18936846702126786,0.21047741067013703,0.22587160424154717,0.00015356499645236,7.580738680701415e-05,0.0002795003422306763,0.00014837882318374795
S29,pusht,bfloat16,pusht:initial-state:3e800a943eef90dfcda4162acad8ec9e25a7628b9fe63fd24a235adca60b7ae3,equal_anchor_linear,0.005688985268868317,1.0,1.0,0.00014140816241292036,0.00014992553023827746,0.00017994348064935884,0.00020465640552140053,0.0002304628084592751,0.0002509849301658724,4.9994986341781565e-06,5.017857027936932e-06,5.499549825810989e-06,5.391398728326887e-06,0.05500347179042388,0.06011962389597033,0.059601801624403726,0.06706951860385606,0.06842135720520834,0.07220187620554544,6.928559737331588e-05,6.766230452038005e-05,0.00012165996923624933,0.00011049781352096633
S29,pusht,bfloat16,pusht:initial-state:3e800a943eef90dfcda4162acad8ec9e25a7628b9fe63fd24a235adca60b7ae3,cubic,0.007677087681132216,1.0,1.0,0.00014140816241292036,0.00014992553023827746,0.0001804798115170089,0.0002050063333085803,0.00023009097990152555,0.00025135445551463417,5.3017038571621775e-06,4.980496885165641e-06,5.538091714478918e-06,5.463246590715002e-06,0.05500347179042388,0.06011962389597033,0.05958764825629283,0.06703393274470221,0.06835606967723823,0.07198518573577646,7.420379098462783e-05,6.599180336637847e-05,0.00011975368181106493,0.00011806015856011441
S29,pusht,bfloat16,pusht:initial-state:3e800a943eef90dfcda4162acad8ec9e25a7628b9fe63fd24a235adca60b7ae3,projected_cubic,0.007455713215838128,1.0,1.0,0.00014140816241292036,0.00014992553023827746,0.00017985473316946786,0.00020493819755745192,0.00023016091580745836,0.0002511053702435191,5.30303418887757e-06,5.052322546960775e-06,5.525766272501043e-06,5.485222837832444e-06,0.05500347179042388,0.06011962389597033,0.059607553708402414,0.06705402896468397,0.06846191738791103,0.07231721572012087,7.576367686022974e-05,6.851306069263587e-05,0.00013253501545685002,0.0001180447101363871
S29,pusht,bfloat16,pusht:initial-state:3e800a943eef90dfcda4162acad8ec9e25a7628b9fe63fd24a235adca60b7ae3,reflected_curvature,0.022621084894702027,1.0,1.0,0.00014140816241292036,0.00014992553023827746,0.00018030625699482904,0.00020545802655323303,0.00023098031398390798,0.0002521514829304924,6.840632781686624e-06,4.9907359937870875e-06,5.854387111441289e-06,5.50124441303259e-06,0.05500347179042388,0.06011962389597033,0.05961243801196165,0.0671264526398876,0.06856801191085501,0.07240134175819686,0.0001165978127907773,6.696767490257692e-05,0.00017451034875216753,0.00011139922619954229
S29,pusht,bfloat16,pusht:initial-state:5ee9a5f66424550978ada6c1575ef35a2f92a2fe1a24f439331c5643960e68ab,equal_anchor_linear,0.005395688338352269,1.0,1.0,0.00024087443847460428,0.00022630249406670612,0.0002364688920160437,0.00026050254259883475,0.0002793292876097104,0.00030843402331045487,4.965837026822173e-06,4.9561488762456545e-06,5.0027104575029196e-06,5.0681264910006e-06,0.08302852242792907,0.09551510514789506,0.10895783765927741,0.12134947290546015,0.12924342629940885,0.13533947565837912,7.250185601725734e-05,7.139996889332236e-05,0.00010870383082778733,0.00011165589883028971
