task,precision,arm,endpoint,horizon,n,native_mean,learned_mean,random_mean,reduction_vs_native_percent,advantage_vs_random_percent,source_sha256
reach-wall,bfloat16,single_block2,visual_mse,1,27,0.1264569773764154,0.1264569773764154,0.1264569773764154,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block3,visual_mse,1,27,0.1264569773764154,0.1264569773764154,0.1264569773764154,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block4,visual_mse,1,27,0.1264569773764154,0.1264569773764154,0.1264569773764154,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block5,visual_mse,1,27,0.1264569773764154,0.1264569773764154,0.1264569773764154,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,intermediate_blocks2_3,visual_mse,1,27,0.1264569773764154,0.1264569773764154,0.1264569773764154,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,all_six_blocks,visual_mse,1,27,0.1264569773764154,0.1264569773764154,0.1264569773764154,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block0,visual_mse,2,27,0.143563647572825,0.143563647572825,0.143563647572825,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block1,visual_mse,2,27,0.143563647572825,0.143563647572825,0.143563647572825,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block2,visual_mse,2,27,0.143563647572825,0.143563647572825,0.143563647572825,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block3,visual_mse,2,27,0.143563647572825,0.143563647572825,0.143563647572825,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block4,visual_mse,2,27,0.143563647572825,0.143563647572825,0.143563647572825,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block5,visual_mse,2,27,0.143563647572825,0.143563647572825,0.143563647572825,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,intermediate_blocks2_3,visual_mse,2,27,0.143563647572825,0.143563647572825,0.143563647572825,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,all_six_blocks,visual_mse,2,27,0.143563647572825,0.143563647572825,0.143563647572825,0.0,0.0,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block0,visual_mse,3,27,0.16012056307568226,0.15992489187621772,0.16014960212747992,0.12220241779442846,0.14033815953793735,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block1,visual_mse,3,27,0.16012056307568226,0.1599710928529133,0.16012395357506146,0.09334854930425553,0.09546601586449621,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block2,visual_mse,3,27,0.16012056307568226,0.16001686982488558,0.16012038736385695,0.06475948423168208,0.06464974702995302,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block3,visual_mse,3,27,0.16012056307568226,0.16006520624605963,0.16012701472658433,0.034571967871773066,0.03860121357147965,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block4,visual_mse,3,27,0.16012056307568226,0.1601057666066436,0.16012362876194128,0.009240830006111674,0.011155441221642656,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block5,visual_mse,3,27,0.16012056307568226,0.1601146740149017,0.16012271466538494,0.003677891625807402,0.0050216226628163095,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,intermediate_blocks2_3,visual_mse,3,27,0.16012056307568226,0.16004068312453637,0.16012225107830244,0.049887378367594985,0.05094158563976382,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,all_six_blocks,visual_mse,3,27,0.16012056307568226,0.16003263063820794,0.16013026724305046,0.05491639286376828,0.060976930737105105,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block0,visual_mse,4,27,0.17598046060467573,0.17567446336932022,0.17595861354773795,0.17388136972939877,0.16146689094992975,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block1,visual_mse,4,27,0.17598046060467573,0.17572040142560447,0.17595208822117173,0.14777730333111486,0.13165484098130828,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block2,visual_mse,4,27,0.17598046060467573,0.17578703817899952,0.17594478610949016,0.10991130777337901,0.08963945766968365,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block3,visual_mse,4,27,0.17598046060467573,0.17585597451730275,0.17594513259598138,0.07073858480949413,0.05066362388885356,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block4,visual_mse,4,27,0.17598046060467573,0.175911725429749,0.17597297755196506,0.039058412900244414,0.03480620632858318,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block5,visual_mse,4,27,0.17598046060467573,0.17594647810644942,0.17597198465862024,0.019310381453454598,0.014493968298057656,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,intermediate_blocks2_3,visual_mse,4,27,0.17598046060467573,0.17578997893695844,0.17595405464325056,0.1082402370483564,0.09323518402460769,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,all_six_blocks,visual_mse,4,27,0.17598046060467573,0.17579907413434098,0.17595618936336704,0.10307193748186473,0.08927992828647413,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block0,visual_mse,5,27,0.19257885116485898,0.19205627565582595,0.1924895882100603,0.2713566447572581,0.22500526491530615,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block1,visual_mse,5,27,0.19257885116485898,0.19208777275304367,0.1924943593894074,0.25500121578506957,0.21112735583600695,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block2,visual_mse,5,27,0.19257885116485898,0.19218371606167453,0.192504313275402,0.20518094317957722,0.16647581589995458,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block3,visual_mse,5,27,0.19257885116485898,0.19229552268430042,0.19248230995403398,0.14712336211623697,0.09699261814250912,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block4,visual_mse,5,27,0.19257885116485898,0.1924090374675062,0.1925473033852968,0.0881787882343357,0.07179704155168533,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block5,visual_mse,5,27,0.19257885116485898,0.19249713512850397,0.19253330807902935,0.04243250796270354,0.018783449120493196,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,intermediate_blocks2_3,visual_mse,5,27,0.19257885116485898,0.19214230241644897,0.19249073925807522,0.22668571640626192,0.18093203875640826,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,all_six_blocks,visual_mse,5,27,0.19257885116485898,0.1921816723720159,0.19251368277372768,0.20624216545101623,0.17240231713064677,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block0,visual_mse,6,27,0.20909702720833412,0.20841889452235204,0.20896243471882225,0.3243148384440761,0.2599464008298182,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block1,visual_mse,6,27,0.20909702720833412,0.20844411338782973,0.20895986872506728,0.312253994818329,0.24665837870744883,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block2,visual_mse,6,27,0.20909702720833412,0.20857657071800878,0.20896119636334015,0.2489066904843084,0.18394601322961368,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block3,visual_mse,6,27,0.20909702720833412,0.20870090384082296,0.2089477886112384,0.18944476294083346,0.11807187013206298,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block4,visual_mse,6,27,0.20909702720833412,0.20883643376284547,0.20902483347159476,0.12462800115709284,0.09010157210966703,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,single_block5,visual_mse,6,27,0.20909702720833412,0.20896372570207827,0.2090257356311252,0.06375102890536555,0.02965605483484029,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,intermediate_blocks2_3,visual_mse,6,27,0.20909702720833412,0.2085138142246891,0.2089452696642206,0.2789197873501765,0.20634221599986607,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,bfloat16,all_six_blocks,visual_mse,6,27,0.20909702720833412,0.20854537511175425,0.2089902058174765,0.2638258917140077,0.2127388952684775,ba39a4f74ce097893077832c8e6d3c3acbcdd00f80b62e1ce3210c15e3e56ded
reach-wall,float32,single_block0,proprio_mse,1,27,0.00023939391225055406,0.00023939391225055406,0.00023939391225055406,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,proprio_mse,1,27,0.00023939391225055406,0.00023939391225055406,0.00023939391225055406,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,proprio_mse,1,27,0.00023939391225055406,0.00023939391225055406,0.00023939391225055406,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,proprio_mse,1,27,0.00023939391225055406,0.00023939391225055406,0.00023939391225055406,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,proprio_mse,1,27,0.00023939391225055406,0.00023939391225055406,0.00023939391225055406,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,proprio_mse,1,27,0.00023939391225055406,0.00023939391225055406,0.00023939391225055406,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,proprio_mse,1,27,0.00023939391225055406,0.00023939391225055406,0.00023939391225055406,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,proprio_mse,1,27,0.00023939391225055406,0.00023939391225055406,0.00023939391225055406,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,proprio_mse,2,27,0.0003249146141154787,0.0003249146141154787,0.0003249146141154787,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,proprio_mse,2,27,0.0003249146141154787,0.0003249146141154787,0.0003249146141154787,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,proprio_mse,2,27,0.0003249146141154787,0.0003249146141154787,0.0003249146141154787,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,proprio_mse,2,27,0.0003249146141154787,0.0003249146141154787,0.0003249146141154787,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,proprio_mse,2,27,0.0003249146141154787,0.0003249146141154787,0.0003249146141154787,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,proprio_mse,2,27,0.0003249146141154787,0.0003249146141154787,0.0003249146141154787,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,proprio_mse,2,27,0.0003249146141154787,0.0003249146141154787,0.0003249146141154787,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,proprio_mse,2,27,0.0003249146141154787,0.0003249146141154787,0.0003249146141154787,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,proprio_mse,3,27,0.00042530259950715986,0.0004173619887498919,0.00042443220698731713,1.8670496645140489,1.6623971369133854,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,proprio_mse,3,27,0.00042530259950715986,0.00041805102235140324,0.00042536344000702094,1.705039462293374,1.7193446887207664,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,proprio_mse,3,27,0.00042530259950715986,0.00041936781143266235,0.0004244253722514079,1.3954271808765646,1.189167624323538,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,proprio_mse,3,27,0.00042530259950715986,0.0004195581114384558,0.00042381068635873867,1.3506825670383331,0.9998939402699993,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,proprio_mse,3,27,0.00042530259950715986,0.00042155614327732757,0.0004254349986953412,0.8808919188769778,0.9120225040967154,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,proprio_mse,3,27,0.00042530259950715986,0.00042362070879688776,0.0004254613129775447,0.39545742542393875,0.43277520118377044,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,proprio_mse,3,27,0.00042530259950715986,0.0004179018258829823,0.00042576596411823554,1.7401195367142237,1.8490689321829146,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,proprio_mse,3,27,0.00042530259950715986,0.0004190894102425829,0.0004250007365560942,1.4608867361207771,1.3899106942589448,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,proprio_mse,4,27,0.0005224395171634244,0.0005152935936424865,0.0005213413366629853,1.3677991970700283,1.1575967785390506,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,proprio_mse,4,27,0.0005224395171634244,0.0005159299748822691,0.0005219716006346668,1.245989644217319,1.1564258739845188,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,proprio_mse,4,27,0.0005224395171634244,0.0005172355425145972,0.0005212665612985061,0.9960913135135889,0.7715761636476649,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,proprio_mse,4,27,0.0005224395171634244,0.0005174942481590048,0.000520965924988559,0.9465725393955272,0.6645126785974423,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,proprio_mse,4,27,0.0005224395171634244,0.000519403312958915,0.0005223918251633425,0.5811589867846186,0.572030274557635,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,proprio_mse,4,27,0.0005224395171634244,0.0005211161470323992,0.0005224655633220983,0.25330590193680996,0.2582913897910576,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,proprio_mse,4,27,0.0005224395171634244,0.0005155779363099381,0.0005220080239976394,1.3133732476327697,1.2307812629896955,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,proprio_mse,4,27,0.0005224395171634244,0.0005167366724722173,0.0005219309134460033,1.091579887021288,0.994228193530999,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,proprio_mse,5,27,0.0006237532027480035,0.0006140570003705684,0.0006222040667215665,1.5544934013513036,1.3061361953903405,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,proprio_mse,5,27,0.0006237532027480035,0.000615024717720829,0.0006227436447901441,1.3993491317912838,1.2374969836320855,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,proprio_mse,5,27,0.0006237532027480035,0.0006167909337482006,0.0006221371426857522,1.1161896995686715,0.8571032443598567,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,proprio_mse,5,27,0.0006237532027480035,0.0006171524151144649,0.0006217102710577842,1.0582370726848755,0.7307146357308119,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,proprio_mse,5,27,0.0006237532027480035,0.000619632623721249,0.0006236332675873627,0.6606104800105124,0.6413824968735264,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,proprio_mse,5,27,0.0006237532027480035,0.0006220197804182528,0.0006237272428700602,0.2779019525854001,0.2737400696757993,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,proprio_mse,5,27,0.0006237532027480035,0.0006144215527141861,0.0006224422562629543,1.4960484359368258,1.2858777339229974,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,proprio_mse,5,27,0.0006237532027480035,0.0006160068435736006,0.0006226569252855066,1.2418948937296943,1.0661398903618329,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,proprio_mse,6,27,0.0007344741649595325,0.0007246791496364482,0.0007327584966310778,1.3336092391519314,1.1000178604069368,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,proprio_mse,6,27,0.0007344741649595325,0.000725804499723628,0.0007332847829892683,1.1803907679151961,1.0184542387617541,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,proprio_mse,6,27,0.0007344741649595325,0.0007276542626394434,0.0007327496373240318,0.9285421660086407,0.6937445764166669,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,proprio_mse,6,27,0.0007344741649595325,0.0007280286575526893,0.0007323217886158001,0.8775676142670504,0.5845176410455996,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,proprio_mse,6,27,0.0007344741649595325,0.0007304004906899661,0.0007343089530574312,0.5546381974907039,0.532144295052293,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,proprio_mse,6,27,0.0007344741649595325,0.0007327985747502277,0.0007344111381466918,0.2281346695696466,0.21955345380364705,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,proprio_mse,6,27,0.0007344741649595325,0.0007252050626100103,0.0007331013145035903,1.2620052265599984,1.0750891277455654,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,proprio_mse,6,27,0.0007344741649595325,0.0007268307149893696,0.0007333108558870864,1.0406696838116882,0.882283027351115,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,visual_mse,1,27,0.12490850815342532,0.12490850815342532,0.12490850815342532,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,visual_mse,1,27,0.12490850815342532,0.12490850815342532,0.12490850815342532,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,visual_mse,1,27,0.12490850815342532,0.12490850815342532,0.12490850815342532,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,visual_mse,1,27,0.12490850815342532,0.12490850815342532,0.12490850815342532,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,visual_mse,1,27,0.12490850815342532,0.12490850815342532,0.12490850815342532,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,visual_mse,1,27,0.12490850815342532,0.12490850815342532,0.12490850815342532,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,visual_mse,1,27,0.12490850815342532,0.12490850815342532,0.12490850815342532,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,visual_mse,1,27,0.12490850815342532,0.12490850815342532,0.12490850815342532,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,visual_mse,2,27,0.14207141652335356,0.14207141652335356,0.14207141652335356,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,visual_mse,2,27,0.14207141652335356,0.14207141652335356,0.14207141652335356,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,visual_mse,2,27,0.14207141652335356,0.14207141652335356,0.14207141652335356,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,visual_mse,2,27,0.14207141652335356,0.14207141652335356,0.14207141652335356,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,visual_mse,2,27,0.14207141652335356,0.14207141652335356,0.14207141652335356,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,visual_mse,2,27,0.14207141652335356,0.14207141652335356,0.14207141652335356,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,visual_mse,2,27,0.14207141652335356,0.14207141652335356,0.14207141652335356,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,visual_mse,2,27,0.14207141652335356,0.14207141652335356,0.14207141652335356,0.0,0.0,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,visual_mse,3,27,0.15853108795888632,0.15833733673724865,0.1585300154271133,0.12221654700806707,0.12154000350684317,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,visual_mse,3,27,0.15853108795888632,0.1583715078777369,0.15853245873464109,0.10066169557279438,0.10152636872454995,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,visual_mse,3,27,0.15853108795888632,0.15844548227104505,0.15852391154815754,0.05399930634644584,0.04947249029971368,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,visual_mse,3,27,0.15853108795888632,0.15847839623873614,0.15853659915105428,0.03323746832788294,0.03671387932014907,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block4,visual_mse,3,27,0.15853108795888632,0.1585122245375389,0.1585309974803233,0.01189887837791243,0.011841805305245352,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block5,visual_mse,3,27,0.15853108795888632,0.15852323610013652,0.158533445948068,0.00495288264963713,0.006440281248895413,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,intermediate_blocks2_3,visual_mse,3,27,0.15853108795888632,0.1584385942828692,0.1585246846861677,0.05834418801258568,0.05430506054487142,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,all_six_blocks,visual_mse,3,27,0.15853108795888632,0.15844426260410266,0.15851495695518858,0.05476866140360868,0.044593367771660244,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block0,visual_mse,4,27,0.17420188192232156,0.17391493753012685,0.17416287993115412,0.16471945597158136,0.14233049510787033,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block1,visual_mse,4,27,0.17420188192232156,0.17394838016020295,0.17416943564183182,0.14552182750335993,0.12689615013886268,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block2,visual_mse,4,27,0.17420188192232156,0.17402138644714413,0.1741723152935321,0.10361281588100911,0.08664019281679336,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
reach-wall,float32,single_block3,visual_mse,4,27,0.17420188192232156,0.17406393911367582,0.17416681945093992,0.07918560185661247,0.05905810897610199,985a62fd1265121309cdc4dee0bfb6c2b9e985e8229b19365eae5e1b77a111a6
