task,episode,arm,metric,edited,native,effect
reach-wall,16,fixed_rank4,actual_weighted_goal_cost,2.2264480248093603,2.20959652364254,0.016851501166820437
reach-wall,16,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.1918029636144638,1.1944886513054371,-0.0026856876909733263
reach-wall,16,matched_random_fixed_rank4,terminal_ee_distance,0.1863553789609764,0.18635537924159296,-2.8061655776845384e-10
reach-wall,16,matched_random_fixed_rank4,actual_weighted_goal_cost,2.20959652364254,2.20959652364254,0.0
reach-wall,16,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.194629893451929,1.1944886513054371,0.00014124214649191558
reach-wall,17,fixed_rank4,terminal_ee_distance,0.20570119685334137,0.2051325687722333,0.0005686280811080802
reach-wall,17,fixed_rank4,actual_weighted_goal_cost,2.6948168531060217,2.741459958255291,-0.04664310514926928
reach-wall,17,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.4774623259902,1.4794205203652382,-0.0019581943750381914
reach-wall,17,matched_random_fixed_rank4,terminal_ee_distance,0.20513262745125616,0.2051325687722333,5.867902286293969e-08
reach-wall,17,matched_random_fixed_rank4,actual_weighted_goal_cost,2.74145997017622,2.741459958255291,1.1920929132713809e-08
reach-wall,17,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.4794617131352426,1.4794205203652382,4.119277000436128e-05
reach-wall,18,fixed_rank4,terminal_ee_distance,0.21216802323240463,0.2126268875404535,-0.00045886430804886746
reach-wall,18,fixed_rank4,actual_weighted_goal_cost,2.211489388346672,2.1934309408068655,0.018058447539806455
reach-wall,18,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.226506414078176,1.2275131968781352,-0.0010067827999591383
reach-wall,18,matched_random_fixed_rank4,terminal_ee_distance,0.2126268835754717,0.2126268875404535,-3.964981815096635e-09
reach-wall,18,matched_random_fixed_rank4,actual_weighted_goal_cost,2.1934309408068655,2.1934309408068655,0.0
reach-wall,18,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.2276147104799748,1.2275131968781352,0.0001015136018396312
reach-wall,19,fixed_rank4,terminal_ee_distance,0.22480152450762791,0.22480152450762791,0.0
reach-wall,19,fixed_rank4,actual_weighted_goal_cost,2.365414221584797,2.3654204204678537,-6.198883056640625e-06
reach-wall,19,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.5996769182384014,1.6011995822191238,-0.0015226639807224274
reach-wall,19,matched_random_fixed_rank4,terminal_ee_distance,0.22380587395721535,0.22480152450762791,-0.0009956505504125635
reach-wall,19,matched_random_fixed_rank4,actual_weighted_goal_cost,2.326810884475708,2.3654204204678537,-0.038609535992145894
reach-wall,19,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.6011627305299043,1.6011995822191238,-3.68516892195192e-05
reach-wall,20,fixed_rank4,terminal_ee_distance,0.19351286807468746,0.19428592873114053,-0.0007730606564530784
reach-wall,20,fixed_rank4,actual_weighted_goal_cost,2.583855760097504,2.6089054360985755,-0.025049676001071663
reach-wall,20,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.237838151305914,1.2395871162414551,-0.0017489649355411085
reach-wall,20,matched_random_fixed_rank4,terminal_ee_distance,0.194285928082879,0.19428592873114053,-6.48261527791405e-10
reach-wall,20,matched_random_fixed_rank4,actual_weighted_goal_cost,2.6089054375886915,2.6089054360985755,1.4901160305669237e-09
reach-wall,20,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.2395219892263412,1.2395871162414551,-6.512701511396379e-05
reach-wall,21,fixed_rank4,terminal_ee_distance,0.19705657742454852,0.19028224714320308,0.006774330281345442
reach-wall,21,fixed_rank4,actual_weighted_goal_cost,2.3603431403636934,2.4251386776566504,-0.06479553729295695
reach-wall,21,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.4357886135578155,1.4382083609700202,-0.0024197474122047424
reach-wall,21,matched_random_fixed_rank4,terminal_ee_distance,0.19300194945258897,0.19028224714320308,0.0027197023093858963
reach-wall,21,matched_random_fixed_rank4,actual_weighted_goal_cost,2.3812069803476335,2.4251386776566504,-0.043931697309016915
reach-wall,21,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.4381894648075104,1.4382083609700202,-1.8896162509829395e-05
reach-wall,22,fixed_rank4,terminal_ee_distance,0.21818507145748434,0.2181850716151831,-1.5769877070859195e-10
reach-wall,22,fixed_rank4,actual_weighted_goal_cost,2.6170701682567596,2.6170701682567596,0.0
reach-wall,22,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.6568954207003117,1.6585153311491012,-0.0016199104487895077
reach-wall,22,matched_random_fixed_rank4,terminal_ee_distance,0.21818507070641255,0.2181850716151831,-9.087705588051165e-10
reach-wall,22,matched_random_fixed_rank4,actual_weighted_goal_cost,2.6170701682567596,2.6170701682567596,0.0
reach-wall,22,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.6584258250892163,1.6585153311491012,-8.95060598848918e-05
reach-wall,23,fixed_rank4,terminal_ee_distance,0.17184420027834313,0.1710122380738597,0.0008319622044834218
reach-wall,23,fixed_rank4,actual_weighted_goal_cost,2.1615548580884933,2.157874496281147,0.003680361807346433
reach-wall,23,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.233354926109314,1.2362727724015712,-0.00291784629225722
reach-wall,23,matched_random_fixed_rank4,terminal_ee_distance,0.17101223206770308,0.1710122380738597,-6.006156627602621e-09
reach-wall,23,matched_random_fixed_rank4,actual_weighted_goal_cost,2.157874494791031,2.157874496281147,-1.4901160305669237e-09
reach-wall,23,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.2360875964164735,1.2362727724015712,-0.0001851759850977075
reach-wall,24,fixed_rank4,terminal_ee_distance,0.1552085737237029,0.15657052342007483,-0.0013619496963719335
reach-wall,24,fixed_rank4,actual_weighted_goal_cost,2.0771548464894294,2.2088905781507493,-0.1317357316613199
reach-wall,24,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.265121679008007,1.2677607782185079,-0.0026390992105007616
reach-wall,24,matched_random_fixed_rank4,terminal_ee_distance,0.15638316178021397,0.15657052342007483,-0.00018736163986085574
reach-wall,24,matched_random_fixed_rank4,actual_weighted_goal_cost,2.1756256759166717,2.2088905781507493,-0.03326490223407763
reach-wall,24,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.2675200447440147,1.2677607782185079,-0.00024073347449315996
reach-wall,25,fixed_rank4,terminal_ee_distance,0.1927065043736864,0.19969767449861053,-0.006991170124924145
reach-wall,25,fixed_rank4,actual_weighted_goal_cost,2.200073851644993,2.209285023808479,-0.009211172163486214
reach-wall,25,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.1113077029585838,1.1135018542408943,-0.002194151282310486
reach-wall,25,matched_random_fixed_rank4,terminal_ee_distance,0.19969767555234463,0.19969767449861053,1.0537340999761113e-09
reach-wall,25,matched_random_fixed_rank4,actual_weighted_goal_cost,2.209285023808479,2.209285023808479,0.0
reach-wall,25,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.113704115152359,1.1135018542408943,0.00020226091146469116
reach-wall,26,fixed_rank4,terminal_ee_distance,0.1852861481630061,0.18543069510669655,-0.0001445469436904545
reach-wall,26,fixed_rank4,actual_weighted_goal_cost,2.400185491144657,2.300747898221016,0.09943759292364085
reach-wall,26,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.3263808876276015,1.3282803148031235,-0.0018994271755219394
reach-wall,26,matched_random_fixed_rank4,terminal_ee_distance,0.1854306953701591,0.18543069510669655,2.634625573261218e-10
reach-wall,26,matched_random_fixed_rank4,actual_weighted_goal_cost,2.300747898221016,2.300747898221016,0.0
reach-wall,26,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.3284749411046506,1.3282803148031235,0.00019462630152711213
reach-wall,27,fixed_rank4,terminal_ee_distance,0.1862948176673525,0.1836682265942002,0.0026265910731523012
reach-wall,27,fixed_rank4,actual_weighted_goal_cost,2.185150828957558,2.097047731280327,0.08810309767723101
reach-wall,27,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.4857149377465249,1.4878813937306403,-0.0021664559841154674
reach-wall,27,matched_random_fixed_rank4,terminal_ee_distance,0.18366822669704974,0.1836682265942002,1.0284953444461564e-10
reach-wall,27,matched_random_fixed_rank4,actual_weighted_goal_cost,2.097047731280327,2.097047731280327,0.0
reach-wall,27,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.4878550991415977,1.4878813937306403,-2.6294589042574756e-05
reach-wall,28,fixed_rank4,terminal_ee_distance,0.19475363624071926,0.1922926615974949,0.0024609746432243673
reach-wall,28,fixed_rank4,actual_weighted_goal_cost,2.5744082137942312,2.5739662140607833,0.00044199973344793975
reach-wall,28,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.3456145614385604,1.3479912877082825,-0.0023767262697220737
reach-wall,28,matched_random_fixed_rank4,terminal_ee_distance,0.19229265467243387,0.1922926615974949,-6.92506102462076e-09
reach-wall,28,matched_random_fixed_rank4,actual_weighted_goal_cost,2.5739662140607833,2.5739662140607833,0.0
reach-wall,28,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.3481415271759034,1.3479912877082825,0.00015023946762093843
reach-wall,29,fixed_rank4,terminal_ee_distance,0.21106105459541935,0.20684467815867166,0.0042163764367476875
reach-wall,29,fixed_rank4,actual_weighted_goal_cost,2.44121473133564,2.3710319489240645,0.0701827824115755
reach-wall,29,fixed_rank4,same_native_prefix_forecast_weighted_mse,0.8740358866751194,0.8765203710645437,-0.0024844843894242796
reach-wall,29,matched_random_fixed_rank4,terminal_ee_distance,0.2082857502711013,0.20684467815867166,0.0014410721124296366
reach-wall,29,matched_random_fixed_rank4,actual_weighted_goal_cost,2.3711780577898027,2.3710319489240645,0.0001461088657381815
reach-wall,29,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,0.8765076324343681,0.8765203710645437,-1.2738630175590515e-05
reach-wall,30,fixed_rank4,terminal_ee_distance,0.16959141613013123,0.17673048938156005,-0.007139073251428818
reach-wall,30,fixed_rank4,actual_weighted_goal_cost,2.288730189204216,2.2651068449020384,0.023623344302177607
reach-wall,30,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.0735912892967463,1.0765755780041217,-0.0029842887073754376
reach-wall,30,matched_random_fixed_rank4,terminal_ee_distance,0.16982412577305234,0.17673048938156005,-0.006906363608507715
reach-wall,30,matched_random_fixed_rank4,actual_weighted_goal_cost,2.2814736768603323,2.2651068449020384,0.016366831958293915
reach-wall,30,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.0767896585166454,1.0765755780041217,0.00021408051252369553
reach-wall,31,fixed_rank4,terminal_ee_distance,0.1683456214401167,0.1700791489922984,-0.0017335275521817017
reach-wall,31,fixed_rank4,actual_weighted_goal_cost,2.1084343656897544,2.1057473719120026,0.002686993777751834
reach-wall,31,fixed_rank4,same_native_prefix_forecast_weighted_mse,1.0620635516941548,1.0642114970833063,-0.0021479453891515288
reach-wall,31,matched_random_fixed_rank4,terminal_ee_distance,0.16952002708966588,0.1700791489922984,-0.00055912190263252
reach-wall,31,matched_random_fixed_rank4,actual_weighted_goal_cost,2.1174769192934035,2.1057473719120026,0.011729547381400973
reach-wall,31,matched_random_fixed_rank4,same_native_prefix_forecast_weighted_mse,1.0641985081136227,1.0642114970833063,-1.2988969683602747e-05
