source_id,task,precision,lineage_group,modality,horizon,native_mse,visual_only_mse,action_condition_only_mse,joint_mse,joint_equal_standardized_energy_mse,matched_random_equal_standardized_energy_mse,factorial_from_arm_losses,output_interaction_mse,additive_quadratic_cross,factorial_mse_interaction,nonadditive_mse_remainder
S01,reach,bfloat16,metaworld:state-action:0a28f2891539bcff403d70fb59ba370626069f3e2c52a864e046452d8d8536f8,proprio,1,0.0002873045673065159,0.0002873045673065159,0.0002873045673065159,0.0002873045673065159,0.0002873045673065159,0.0002873045673065159,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:241672b17fbbd253d8cfea61a1b1dab284a98d6d6e94fec798a7efded33df166,proprio,1,0.0001925975982885575,0.0001925975982885575,0.0001925975982885575,0.0001925975982885575,0.0001925975982885575,0.0001925975982885575,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:277b660c7cfae199b6daf6c4b967da1cfd0eb4dd050d75d285460d10c1431b1f,proprio,1,0.00020312679638057792,0.00020312679638057792,0.00020312679638057792,0.00020312679638057792,0.00020312679638057792,0.00020312679638057792,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:2bf080885ead7bb5ba1d11af9c37e9e1ab0deb5f99e1127c46bf4a86dc955209,proprio,1,0.0002706936794614497,0.0002706936794614497,0.0002706936794614497,0.0002706936794614497,0.0002706936794614497,0.0002706936794614497,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:2e810322b947f4f2e91093de18a9681b2ecef5fb97792b50bcd6bbda100cb7ac,proprio,1,0.00021407319357725403,0.00021407319357725403,0.00021407319357725403,0.00021407319357725403,0.00021407319357725403,0.00021407319357725403,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:30c176b5b66ffdd1b3e7ccd00586f03f0441035e30d34fd6928b1517745362c5,proprio,1,0.0002604796435965303,0.0002604796435965303,0.0002604796435965303,0.0002604796435965303,0.0002604796435965303,0.0002604796435965303,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:3766d06702b977b2147cadd3b9cb07f71e9ae9a943a1abe56496ec6ad11bca0a,proprio,1,0.00016170374983630608,0.00016170374983630608,0.00016170374983630608,0.00016170374983630608,0.00016170374983630608,0.00016170374983630608,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:4314f16e9f2e4b8ac40d0546b2c253087fd0ebfde3b54469c2b9d8c1a415330a,proprio,1,0.0002280316477481392,0.0002280316477481392,0.0002280316477481392,0.0002280316477481392,0.0002280316477481392,0.0002280316477481392,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:46c833b37dac81c4c1b42c4f4e965649bee001e5f9e372653d4716f0151683f7,proprio,1,0.00017021861331159016,0.00017021861331159016,0.00017021861331159016,0.00017021861331159016,0.00017021861331159016,0.00017021861331159016,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:472a17d50dbe37b1acd5b2ac713d744c4ab3a3d825c6d69e798d55db3de5ed4f,proprio,1,0.00034629975895465276,0.00034629975895465276,0.00034629975895465276,0.00034629975895465276,0.00034629975895465276,0.00034629975895465276,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:4a976af7854ebbb206bd770ebd5572c7eed74b9106e08d1191de6105b35a2764,proprio,1,0.00024280891854383906,0.00024280891854383906,0.00024280891854383906,0.00024280891854383906,0.00024280891854383906,0.00024280891854383906,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:4dda3594296b3449b362c8b3403f3d7f5639e69294aeef03114a373be0cbeaf8,proprio,1,0.00015401373548229458,0.00015401373548229458,0.00015401373548229458,0.00015401373548229458,0.00015401373548229458,0.00015401373548229458,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:523f56ece5e404d49865d0e6637f371de3a753f1ba023110771b44bc7f02b62a,proprio,1,0.0002359965452342294,0.0002359965452342294,0.0002359965452342294,0.0002359965452342294,0.0002359965452342294,0.0002359965452342294,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:5bac96e458878008c53b681c2ab7784e2c543bbaa7f79fba3ee87ae9781c6ef7,proprio,1,0.0001962894852719425,0.0001962894852719425,0.0001962894852719425,0.0001962894852719425,0.0001962894852719425,0.0001962894852719425,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:686e6a168e6145a5ef49a9f21e998cb683cba489718d0d97328ae33a7f78f6fa,proprio,1,0.0002203345350305123,0.0002203345350305123,0.0002203345350305123,0.0002203345350305123,0.0002203345350305123,0.0002203345350305123,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:6b017f7a4198ecfcb46072f81b74c496de26d5c7a9385bb1cdecaa8df9656703,proprio,1,0.00021459183226397728,0.00021459183226397728,0.00021459183226397728,0.00021459183226397728,0.00021459183226397728,0.00021459183226397728,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:6e279f2ab342c4972de8619e460da08fe06a2cb37d7b3f47ca9f4aef5cdc73be,proprio,1,0.000268944975444659,0.000268944975444659,0.000268944975444659,0.000268944975444659,0.000268944975444659,0.000268944975444659,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:96cc797f7bf7c8358cae461d4781b577d19bc7bd2e7a9ac080c5f3556bdcfb6e,proprio,1,0.00018449947225841848,0.00018449947225841848,0.00018449947225841848,0.00018449947225841848,0.00018449947225841848,0.00018449947225841848,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:99e81fac7791e06ed0bebf9816f250e7e8a4afba1e6d0b5e79fe883b9bd18224,proprio,1,0.00025829728662453514,0.00025829728662453514,0.00025829728662453514,0.00025829728662453514,0.00025829728662453514,0.00025829728662453514,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:9c7760810b3124eef5cd4b3269cf86b8f07bf550f24254999ec5141a7db94bb2,proprio,1,0.00023884081535167448,0.00023884081535167448,0.00023884081535167448,0.00023884081535167448,0.00023884081535167448,0.00023884081535167448,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:9d691303f8d5525d5f0eff5247ded6405a494633ee1ac7b8eb1da37e971b9e76,proprio,1,0.00020296442101728948,0.00020296442101728948,0.00020296442101728948,0.00020296442101728948,0.00020296442101728948,0.00020296442101728948,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:9f074e9ac3e1805833223b1b9f9bae975a70360c4f2702c6d42e3f6a00c389a2,proprio,1,0.0002496849980161642,0.0002496849980161642,0.0002496849980161642,0.0002496849980161642,0.0002496849980161642,0.0002496849980161642,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:a009d34506df089bee993a41a5e2c97e7e351f844ddf2438005072b5a2e5cb22,proprio,1,0.0002198363286879612,0.0002198363286879612,0.0002198363286879612,0.0002198363286879612,0.0002198363286879612,0.0002198363286879612,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:a3a1ace4ee74bdf15ad86270cf865d216ca465faf8f4d23060f02ab73f27707f,proprio,1,0.0002449678069145496,0.0002449678069145496,0.0002449678069145496,0.0002449678069145496,0.0002449678069145496,0.0002449678069145496,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:c3ce09d0348c32f11fb46169d0680ccd087989fbbfb97b8671c6d56bdf3cbff8,proprio,1,0.00022947148700040997,0.00022947148700040997,0.00022947148700040997,0.00022947148700040997,0.00022947148700040997,0.00022947148700040997,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:c4970dbe41df77d9134444b2b75ee8cdcef62126895119603ca03886e74ac0a7,proprio,1,0.0002144587785854431,0.0002144587785854431,0.0002144587785854431,0.0002144587785854431,0.0002144587785854431,0.0002144587785854431,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:c6ffed16b7f0bd478fb77daa81dfe6158e39197756c37c3d4e027f0b5753815b,proprio,1,0.00023891147478328397,0.00023891147478328397,0.00023891147478328397,0.00023891147478328397,0.00023891147478328397,0.00023891147478328397,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:de98567f0139eaeecf49adcb6631e1eff5167d612b6eb99cecf263f152b6938d,proprio,1,0.0002238136853823865,0.0002238136853823865,0.0002238136853823865,0.0002238136853823865,0.0002238136853823865,0.0002238136853823865,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:e0c536921e25c58cf81aa54f6f2fd3536fb79462ed64e477c47ffd8210a12c8d,proprio,1,0.00023470624279677091,0.00023470624279677091,0.00023470624279677091,0.00023470624279677091,0.00023470624279677091,0.00023470624279677091,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:e44a28d4659906352f81ade386ec4d10fd45044b7649ffb3b126fd9fa27c1d54,proprio,1,0.00020234454059391281,0.00020234454059391281,0.00020234454059391281,0.00020234454059391281,0.00020234454059391281,0.00020234454059391281,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:e505ea81f34184ec84f08a0800f9bce881ba0e71bf0bef077c05ef3522c3040e,proprio,1,0.00021997189657364894,0.00021997189657364894,0.00021997189657364894,0.00021997189657364894,0.00021997189657364894,0.00021997189657364894,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:f191d51401bf978af13483756e404ba074b3dab862c64a180ea65584100b3f81,proprio,1,0.00018877868327156952,0.00018877868327156952,0.00018877868327156952,0.00018877868327156952,0.00018877868327156952,0.00018877868327156952,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:fcabca7e3fc3de07d27f162916add96d9e9f484d801e7cd4589fc0402f3c0bbc,proprio,1,0.00029116955750699465,0.00029116955750699465,0.00029116955750699465,0.00029116955750699465,0.00029116955750699465,0.00029116955750699465,0.0,0.0,0.0,0.0,0.0
S01,reach,bfloat16,metaworld:state-action:0a28f2891539bcff403d70fb59ba370626069f3e2c52a864e046452d8d8536f8,proprio,2,0.0004566495928277921,0.0004566495928277921,0.0004566495928277921,0.0004566495928277921,0.0004566495928277921,0.0004566495928277921,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:241672b17fbbd253d8cfea61a1b1dab284a98d6d6e94fec798a7efded33df166,proprio,2,0.0002487785282331364,0.0002487785282331364,0.0002487785282331364,0.0002487785282331364,0.0002487785282331364,0.0002487785282331364,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:277b660c7cfae199b6daf6c4b967da1cfd0eb4dd050d75d285460d10c1431b1f,proprio,2,0.0003166346468788106,0.0003166346468788106,0.0003166346468788106,0.0003166346468788106,0.0003166346468788106,0.0003166346468788106,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:2bf080885ead7bb5ba1d11af9c37e9e1ab0deb5f99e1127c46bf4a86dc955209,proprio,2,0.00037607325709056264,0.00037607325709056264,0.00037607325709056264,0.00037607325709056264,0.00037607325709056264,0.00037607325709056264,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:2e810322b947f4f2e91093de18a9681b2ecef5fb97792b50bcd6bbda100cb7ac,proprio,2,0.0002865009120190128,0.0002865009120190128,0.0002865009120190128,0.0002865009120190128,0.0002865009120190128,0.0002865009120190128,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:30c176b5b66ffdd1b3e7ccd00586f03f0441035e30d34fd6928b1517745362c5,proprio,2,0.000320232785694922,0.000320232785694922,0.000320232785694922,0.000320232785694922,0.000320232785694922,0.000320232785694922,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:3766d06702b977b2147cadd3b9cb07f71e9ae9a943a1abe56496ec6ad11bca0a,proprio,2,0.0002253917232034534,0.0002253917232034534,0.0002253917232034534,0.0002253917232034534,0.0002253917232034534,0.0002253917232034534,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:4314f16e9f2e4b8ac40d0546b2c253087fd0ebfde3b54469c2b9d8c1a415330a,proprio,2,0.00030675430158832263,0.00030675430158832263,0.00030675430158832263,0.00030675430158832263,0.00030675430158832263,0.00030675430158832263,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:46c833b37dac81c4c1b42c4f4e965649bee001e5f9e372653d4716f0151683f7,proprio,2,0.00021942545275427012,0.00021942545275427012,0.00021942545275427012,0.00021942545275427012,0.00021942545275427012,0.00021942545275427012,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:472a17d50dbe37b1acd5b2ac713d744c4ab3a3d825c6d69e798d55db3de5ed4f,proprio,2,0.0005322704742866336,0.0005322704742866336,0.0005322704742866336,0.0005322704742866336,0.0005322704742866336,0.0005322704742866336,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:4a976af7854ebbb206bd770ebd5572c7eed74b9106e08d1191de6105b35a2764,proprio,2,0.0002858038007010085,0.0002858038007010085,0.0002858038007010085,0.0002858038007010085,0.0002858038007010085,0.0002858038007010085,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:4dda3594296b3449b362c8b3403f3d7f5639e69294aeef03114a373be0cbeaf8,proprio,2,0.00021361203216656576,0.00021361203216656576,0.00021361203216656576,0.00021361203216656576,0.00021361203216656576,0.00021361203216656576,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:523f56ece5e404d49865d0e6637f371de3a753f1ba023110771b44bc7f02b62a,proprio,2,0.00029367317959743864,0.00029367317959743864,0.00029367317959743864,0.00029367317959743864,0.00029367317959743864,0.00029367317959743864,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:5bac96e458878008c53b681c2ab7784e2c543bbaa7f79fba3ee87ae9781c6ef7,proprio,2,0.0002704898310791274,0.0002704898310791274,0.0002704898310791274,0.0002704898310791274,0.0002704898310791274,0.0002704898310791274,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:686e6a168e6145a5ef49a9f21e998cb683cba489718d0d97328ae33a7f78f6fa,proprio,2,0.000291769176935001,0.000291769176935001,0.000291769176935001,0.000291769176935001,0.000291769176935001,0.000291769176935001,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:6b017f7a4198ecfcb46072f81b74c496de26d5c7a9385bb1cdecaa8df9656703,proprio,2,0.00027826174973597515,0.00027826174973597515,0.00027826174973597515,0.00027826174973597515,0.00027826174973597515,0.00027826174973597515,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:6e279f2ab342c4972de8619e460da08fe06a2cb37d7b3f47ca9f4aef5cdc73be,proprio,2,0.00034531438759586306,0.00034531438759586306,0.00034531438759586306,0.00034531438759586306,0.00034531438759586306,0.00034531438759586306,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:96cc797f7bf7c8358cae461d4781b577d19bc7bd2e7a9ac080c5f3556bdcfb6e,proprio,2,0.0002388550511871775,0.0002388550511871775,0.0002388550511871775,0.0002388550511871775,0.0002388550511871775,0.0002388550511871775,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:99e81fac7791e06ed0bebf9816f250e7e8a4afba1e6d0b5e79fe883b9bd18224,proprio,2,0.0003698079558186388,0.0003698079558186388,0.0003698079558186388,0.0003698079558186388,0.0003698079558186388,0.0003698079558186388,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:9c7760810b3124eef5cd4b3269cf86b8f07bf550f24254999ec5141a7db94bb2,proprio,2,0.000295216099038953,0.000295216099038953,0.000295216099038953,0.000295216099038953,0.000295216099038953,0.000295216099038953,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:9d691303f8d5525d5f0eff5247ded6405a494633ee1ac7b8eb1da37e971b9e76,proprio,2,0.0002770249055174645,0.0002770249055174645,0.0002770249055174645,0.0002770249055174645,0.0002770249055174645,0.0002770249055174645,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:9f074e9ac3e1805833223b1b9f9bae975a70360c4f2702c6d42e3f6a00c389a2,proprio,2,0.00029389908759185345,0.00029389908759185345,0.00029389908759185345,0.00029389908759185345,0.00029389908759185345,0.00029389908759185345,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:a009d34506df089bee993a41a5e2c97e7e351f844ddf2438005072b5a2e5cb22,proprio,2,0.00026882846395892557,0.00026882846395892557,0.00026882846395892557,0.00026882846395892557,0.00026882846395892557,0.00026882846395892557,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:a3a1ace4ee74bdf15ad86270cf865d216ca465faf8f4d23060f02ab73f27707f,proprio,2,0.00029243551446901016,0.00029243551446901016,0.00029243551446901016,0.00029243551446901016,0.00029243551446901016,0.00029243551446901016,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:c3ce09d0348c32f11fb46169d0680ccd087989fbbfb97b8671c6d56bdf3cbff8,proprio,2,0.00030891680192629187,0.00030891680192629187,0.00030891680192629187,0.00030891680192629187,0.00030891680192629187,0.00030891680192629187,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:c4970dbe41df77d9134444b2b75ee8cdcef62126895119603ca03886e74ac0a7,proprio,2,0.0002915780950085415,0.0002915780950085415,0.0002915780950085415,0.0002915780950085415,0.0002915780950085415,0.0002915780950085415,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:c6ffed16b7f0bd478fb77daa81dfe6158e39197756c37c3d4e027f0b5753815b,proprio,2,0.0002947171369063047,0.0002947171369063047,0.0002947171369063047,0.0002947171369063047,0.0002947171369063047,0.0002947171369063047,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:de98567f0139eaeecf49adcb6631e1eff5167d612b6eb99cecf263f152b6938d,proprio,2,0.0002918437773284192,0.0002918437773284192,0.0002918437773284192,0.0002918437773284192,0.0002918437773284192,0.0002918437773284192,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:e0c536921e25c58cf81aa54f6f2fd3536fb79462ed64e477c47ffd8210a12c8d,proprio,2,0.0002934178037927874,0.0002934178037927874,0.0002934178037927874,0.0002934178037927874,0.0002934178037927874,0.0002934178037927874,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:e44a28d4659906352f81ade386ec4d10fd45044b7649ffb3b126fd9fa27c1d54,proprio,2,0.00026315947143302766,0.00026315947143302766,0.00026315947143302766,0.00026315947143302766,0.00026315947143302766,0.00026315947143302766,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:e505ea81f34184ec84f08a0800f9bce881ba0e71bf0bef077c05ef3522c3040e,proprio,2,0.0003051854118893971,0.0003051854118893971,0.0003051854118893971,0.0003051854118893971,0.0003051854118893971,0.0003051854118893971,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:f191d51401bf978af13483756e404ba074b3dab862c64a180ea65584100b3f81,proprio,2,0.00023479214311616185,0.00023479214311616185,0.00023479214311616185,0.00023479214311616185,0.00023479214311616185,0.00023479214311616185,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:fcabca7e3fc3de07d27f162916add96d9e9f484d801e7cd4589fc0402f3c0bbc,proprio,2,0.00038840206683138,0.00038840206683138,0.00038840206683138,0.00038840206683138,0.00038840206683138,0.00038840206683138,0.0,,,,
S01,reach,bfloat16,metaworld:state-action:0a28f2891539bcff403d70fb59ba370626069f3e2c52a864e046452d8d8536f8,proprio,3,0.0006686142214069453,0.0006583283706883473,0.0006556668564371648,0.0006444937492536459,0.0006519628237583675,0.0006868611758060676,-8.872564649210031e-07,3.208366244678018e-06,1.477443210973206e-06,-8.872526450431905e-07,-2.3646958709377943e-06
S01,reach,bfloat16,metaworld:state-action:241672b17fbbd253d8cfea61a1b1dab284a98d6d6e94fec798a7efded33df166,proprio,3,0.00035025145316467385,0.0003407225201347804,0.00034106969372563374,0.000332015946150932,0.0003370236944950496,0.0003656076111534882,4.7518545519167465e-07,2.8571092220393742e-06,1.703345206275723e-06,4.7518581898960594e-07,-1.228159384443946e-06
S01,reach,bfloat16,metaworld:state-action:277b660c7cfae199b6daf6c4b967da1cfd0eb4dd050d75d285460d10c1431b1f,proprio,3,0.00048235342959136084,0.0004787042509027136,0.00047574076937356344,0.0004723534196576414,0.00047377552085284453,0.0004914012284037502,2.6182897272519767e-07,2.7910911057915655e-06,1.4455819372945673e-06,2.6183358083168664e-07,-1.1837483545681002e-06
S01,reach,bfloat16,metaworld:state-action:2bf080885ead7bb5ba1d11af9c37e9e1ab0deb5f99e1127c46bf4a86dc955209,proprio,3,0.0004178938380088463,0.0004098689892998664,0.00041133447684842394,0.0004036680552720403,0.00040790037746774033,0.00042216305215940036,3.5842713259627264e-07,3.916903232455601e-06,1.6589830205286186e-06,3.584257380377191e-07,-1.300557305228267e-06
S01,reach,bfloat16,metaworld:state-action:2e810322b947f4f2e91093de18a9681b2ecef5fb97792b50bcd6bbda100cb7ac,proprio,3,0.00041027245169971137,0.00041994399046719387,0.0003995177174753432,0.0004093769438137921,0.00040959304096759296,0.00042792732759456463,1.876875709664336e-07,3.939242389113436e-06,1.6463742364673332e-06,1.8769133021123706e-07,-1.458682896782193e-06
S01,reach,bfloat16,metaworld:state-action:30c176b5b66ffdd1b3e7ccd00586f03f0441035e30d34fd6928b1517745362c5,proprio,3,0.0003904673812940018,0.0003918397587161356,0.0003842077612110491,0.0003851366937548543,0.00038600448448657213,0.0003989092365372926,-4.4344487832860243e-07,4.538823564341025e-06,1.7313207062367533e-06,-4.4344863757335893e-07,-2.1747693267570868e-06
S01,reach,bfloat16,metaworld:state-action:3766d06702b977b2147cadd3b9cb07f71e9ae9a943a1abe56496ec6ad11bca0a,proprio,3,0.0003113549354263038,0.0003055063842718179,0.0003087192859311472,0.0003029971849779637,0.0003049316842104114,0.00031704890776988276,1.2645020130243106e-07,2.261171182264358e-06,1.2641449207724993e-06,1.2645020130245637e-07,-1.1376947156804818e-06
S01,reach,bfloat16,metaworld:state-action:4314f16e9f2e4b8ac40d0546b2c253087fd0ebfde3b54469c2b9d8c1a415330a,proprio,3,0.0004740500953630544,0.00046863406811705014,0.00046547950587410013,0.0004605805203027558,0.00046450165173155255,0.0004902842815984816,5.17041674659934e-07,2.4150789329269172e-06,1.3931912083838446e-06,5.170440999791026e-07,-8.761471178786451e-07
S01,reach,bfloat16,metaworld:state-action:46c833b37dac81c4c1b42c4f4e965649bee001e5f9e372653d4716f0151683f7,proprio,3,0.00030340383091242984,0.0002945960592721046,0.00029634942511620467,0.0002880578012991464,0.00029291903132010096,0.00032152758540178185,5.161478232669665e-07,2.0647818189445387e-06,1.2567774303325526e-06,5.16154250362888e-07,-7.406232100493071e-07
S01,reach,bfloat16,metaworld:state-action:472a17d50dbe37b1acd5b2ac713d744c4ab3a3d825c6d69e798d55db3de5ed4f,proprio,3,0.0006955073925685914,0.0006674112412535275,0.0006888037412863923,0.0006611247708254571,0.0006710441649678008,0.0007165292893963245,4.1718085412871704e-07,3.486541946055392e-06,1.5125561358667976e-06,4.1718837261820834e-07,-1.0953677540707455e-06
S01,reach,bfloat16,metaworld:state-action:4a976af7854ebbb206bd770ebd5572c7eed74b9106e08d1191de6105b35a2764,proprio,3,0.0003684509903905564,0.00036857966648919197,0.00036049721159846134,0.0003602897553112901,0.00036306005331425694,0.0003817914689231353,-3.3613238580683033e-07,4.5807119136043186e-06,1.6824005006318051e-06,-3.3612723200349136e-07,-2.0185277359511627e-06
S01,reach,bfloat16,metaworld:state-action:4dda3594296b3449b362c8b3403f3d7f5639e69294aeef03114a373be0cbeaf8,proprio,3,0.0003194377848558361,0.00029919719011862377,0.00031513657098306187,0.000294818128956346,0.0003025446637669423,0.0003308664138482224,-7.784728950355202e-08,1.6541847543294352e-06,1.157567525211789e-06,-7.784813836527368e-08,-1.235415666182386e-06
S01,reach,bfloat16,metaworld:state-action:523f56ece5e404d49865d0e6637f371de3a753f1ba023110771b44bc7f02b62a,proprio,3,0.0003649212062252142,0.00037155182581045666,0.00036143689964471075,0.0003675492231802006,0.0003650800249791549,0.00037522967395489106,-5.182960497526084e-07,6.031915969136511e-06,2.0541806222240664e-06,-5.182941094972193e-07,-2.5724747170367363e-06
S01,reach,bfloat16,metaworld:state-action:5bac96e458878008c53b681c2ab7784e2c543bbaa7f79fba3ee87ae9781c6ef7,proprio,3,0.00035172217115662837,0.00035285338011211326,0.000347651775215733,0.00034875758428825064,0.00034938623078536085,0.0003599026419882042,-2.5399882967248096e-08,2.864437393175952e-06,1.7341057992818301e-06,-2.540400600992143e-08,-1.7595098128708742e-06
S01,reach,bfloat16,metaworld:state-action:686e6a168e6145a5ef49a9f21e998cb683cba489718d0d97328ae33a7f78f6fa,proprio,3,0.0004159933264115049,0.00041299713363211293,0.00040880421438487246,0.00040632047118075815,0.00040875112269228944,0.0004292547991402292,5.124495752776518e-07,3.4390807542195036e-06,1.6522730229932374e-06,5.124536983203143e-07,-1.1398193142516296e-06
S01,reach,bfloat16,metaworld:state-action:6b017f7a4198ecfcb46072f81b74c496de26d5c7a9385bb1cdecaa8df9656703,proprio,3,0.00036665222202524695,0.000369577110298754,0.000355174830716957,0.0003585865279092104,0.0003607814886587827,0.00038211599949136146,4.868089187463399e-07,3.5707833471102884e-06,1.5926398556113478e-06,4.868131630549517e-07,-1.105826704398775e-06
S01,reach,bfloat16,metaworld:state-action:6e279f2ab342c4972de8619e460da08fe06a2cb37d7b3f47ca9f4aef5cdc73be,proprio,3,0.00043814028843674655,0.0004385999093453089,0.0004310031696756293,0.00043064210804004687,0.00043258041211326296,0.00045621206093831765,-8.206825441448018e-07,5.344379055334988e-06,2.3262749188290855e-06,-8.206813314851994e-07,-3.146956270446329e-06
S01,reach,bfloat16,metaworld:state-action:96cc797f7bf7c8358cae461d4781b577d19bc7bd2e7a9ac080c5f3556bdcfb6e,proprio,3,0.00034225478763498057,0.00032938818191420675,0.00033295794322233026,0.0003202740553509405,0.00032604507808476534,0.0003615613545965365,1.8271784938409452e-07,2.510761034576111e-06,1.6505875687281937e-06,1.82720941666048e-07,-1.4678666242199749e-06
S01,reach,bfloat16,metaworld:state-action:99e81fac7791e06ed0bebf9816f250e7e8a4afba1e6d0b5e79fe883b9bd18224,proprio,3,0.0005475311118061654,0.0005496493329701479,0.0005350045593028578,0.0005376977370663856,0.0005404533510348605,0.0005715322280593682,5.749565995453836e-07,3.425884102625787e-06,1.965974101381107e-06,5.749653306944917e-07,-1.391008781107909e-06
S01,reach,bfloat16,metaworld:state-action:9c7760810b3124eef5cd4b3269cf86b8f07bf550f24254999ec5141a7db94bb2,proprio,3,0.00041660297623214625,0.0004151288850456088,0.00040421359529621743,0.000403243331190121,0.000407279367694476,0.00043180403299629687,5.038270804410324e-07,4.057212404025753e-06,1.6720719083688587e-06,5.038248976537337e-07,-1.16824701024143e-06
S01,reach,bfloat16,metaworld:state-action:9d691303f8d5525d5f0eff5247ded6405a494633ee1ac7b8eb1da37e971b9e76,proprio,3,0.0003695852657983778,0.00036445054987173836,0.00036462837136544597,0.0003598421316079718,0.00036256228522688614,0.00038271135150959404,3.484761691652455e-07,2.1807348588254173e-06,1.4156646495659212e-06,3.4848890209104864e-07,-1.0671757394220548e-06
S01,reach,bfloat16,metaworld:state-action:9f074e9ac3e1805833223b1b9f9bae975a70360c4f2702c6d42e3f6a00c389a2,proprio,3,0.00038461563793437865,0.0003991053615512404,0.00037232099202810787,0.0003860805695391415,0.00038501125576052196,0.00040774777153274044,-7.301461058281211e-07,5.7877861384743785e-06,2.1926968448345483e-06,-7.301421040513863e-07,-2.922838968781131e-06
