source_id,task,category,precision,candidate,control,endpoint,error_reduction_percent_of_native,simultaneous_95_lower,simultaneous_95_upper,statistical_result,beats_control_by_frozen_minimum,independent_lineages,source,source_sha256
S08,reach,distribution_layer,float32,single_block5,all_six_blocks,proprio_mse_h6,-1.8913294610012559,-2.4598410284707684,-1.3228178935317436,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,intermediate_blocks2_3,all_six_blocks,visual_mse_h6,0.08599065530217646,0.03894752447274824,0.1330337861316047,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,intermediate_blocks2_3,all_six_blocks,proprio_mse_h6,0.518446031341293,0.36148554018476103,0.675406522497825,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,zero_dose,native,visual_mse_h6,-0.0,-0.0,-0.0,identity,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,zero_dose,native,proprio_mse_h6,-0.0,-0.0,-0.0,identity,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block0,native,visual_mse_h6,0.06515218627689714,0.029394767892331697,0.1009096046614626,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block0,native,proprio_mse_h6,0.35640698727348774,0.21242747088024416,0.5003865036667312,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block1,native,visual_mse_h6,0.05954120813526044,-0.014095875061623232,0.1331782913321441,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block1,native,proprio_mse_h6,0.2748243663302662,0.09260253669220418,0.45704619596832824,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block2,native,visual_mse_h6,0.03482484031436083,0.01121630675288339,0.05843337387583827,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block2,native,proprio_mse_h6,0.20695034030167903,0.08055958853503932,0.33334109206831875,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block3,native,visual_mse_h6,0.05064475145974374,-0.001777384028263167,0.10306688694775067,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block3,native,proprio_mse_h6,0.15092460628521948,0.004909996174618356,0.2969392163958206,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block4,native,visual_mse_h6,0.009739657759163602,0.006228281356628964,0.013251034161698238,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block4,native,proprio_mse_h6,0.03702391052049442,0.025535075138707466,0.04851274590228138,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block5,native,visual_mse_h6,0.004182405065674888,0.0009149239797686418,0.007449886151581134,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_single_block5,native,proprio_mse_h6,0.009240158847167973,-0.0037901892698500653,0.022270506964186008,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_intermediate_blocks2_3,native,visual_mse_h6,0.07101803277363875,0.00505139006840848,0.13698467547886903,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_intermediate_blocks2_3,native,proprio_mse_h6,0.4168272721407244,0.18855286863322945,0.6451016756482194,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_all_six_blocks,native,visual_mse_h6,0.06777013793537846,0.013997825949104644,0.12154244992165228,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S08,reach,distribution_layer,float32,matched_random_all_six_blocks,native,proprio_mse_h6,0.30534048677443404,0.16982134372840163,0.44085962982046645,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_layer/report.json,ee5e0b665d0caade3af2a48e69b6fae5c4d0eb908c259b1d9bbabb8b14b100a9
S09,reach,distribution_spatial,bfloat16,one_patch,native,visual_mse_h6,0.05624612436083269,0.026958346451803634,0.08553390226986174,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,native,proprio_mse_h6,0.1979719789072671,0.11882172312941916,0.277122234685115,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,matched_random_one_patch,visual_mse_h6,-0.0009196836138712801,-0.028550588339661176,0.026711221111918624,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,matched_random_one_patch,proprio_mse_h6,-0.11671494333569744,-0.22815591246678257,-0.005273974204612335,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,random_position_one_patch,visual_mse_h6,0.002044852772263332,-0.017927962638284268,0.02201766818281093,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,random_position_one_patch,proprio_mse_h6,-0.03601152656752071,-0.08908778609212302,0.017064732957081604,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,native,visual_mse_h6,0.3065346090315463,0.21595311130781705,0.3971161067552755,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,native,proprio_mse_h6,1.2294649800152229,0.897810211474976,1.5611197485554693,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,matched_random_contiguous_group,visual_mse_h6,0.19513994351904496,0.06668453055573836,0.3235953564823516,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,matched_random_contiguous_group,proprio_mse_h6,0.7561149131793166,0.4384781159398017,1.0737517104188317,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,random_position_contiguous_group,visual_mse_h6,0.24938616682173245,0.16066195099385705,0.3381103826496079,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,random_position_contiguous_group,proprio_mse_h6,0.9171298503393376,0.6205252344304454,1.2137344662482297,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,native,visual_mse_h6,0.07024871723419507,0.022607514895442993,0.11788991957294716,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,native,proprio_mse_h6,0.3659094743222343,0.2342711124981237,0.4975478361463449,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,matched_random_equal_size_scattered_group,visual_mse_h6,0.021508623941554155,-0.009880485082192317,0.05289773296530062,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,matched_random_equal_size_scattered_group,proprio_mse_h6,0.18265438693546632,0.08751007371108681,0.2777987001598458,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,random_position_equal_size_scattered_group,visual_mse_h6,-0.01996622335628966,-0.04915234591486038,0.009219899202281064,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,random_position_equal_size_scattered_group,proprio_mse_h6,-0.11654631525787335,-0.2098955314310117,-0.023197099084735003,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,all_patches,native,visual_mse_h6,0.3013319605565767,0.1039311667967923,0.49873275431636105,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,all_patches,native,proprio_mse_h6,1.8990720187655437,1.340302846754218,2.4578411907768696,positive,True,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,all_patches,matched_random_all_patches,visual_mse_h6,0.23619080798943862,0.07189253568451523,0.40048908029436203,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,all_patches,matched_random_all_patches,proprio_mse_h6,1.6945026185762218,1.1979413729868165,2.191063864165627,positive,True,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,contiguous_group,visual_mse_h6,-0.25028848467071363,-0.339481417120066,-0.16109555222136124,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,contiguous_group,proprio_mse_h6,-1.0314930011079555,-1.3304515847401361,-0.7325344174757752,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,equal_size_scattered_group,visual_mse_h6,-0.014002592873362384,-0.04576819741525806,0.017763011668533286,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,equal_size_scattered_group,proprio_mse_h6,-0.16793749541496722,-0.26529130119711786,-0.07058368963281664,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,all_patches,visual_mse_h6,-0.24508583619574392,-0.42430133424184524,-0.06587033814964262,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,one_patch,all_patches,proprio_mse_h6,-1.7011000398582763,-2.215876314077974,-1.1863237656385786,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,equal_size_scattered_group,visual_mse_h6,0.23628589179735124,0.1413875200618652,0.33118426353283736,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,equal_size_scattered_group,proprio_mse_h6,0.8635555056929884,0.5909673445202223,1.1361436668657545,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,all_patches,visual_mse_h6,0.005202648474969687,-0.20109420826363508,0.2114995052135745,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,contiguous_group,all_patches,proprio_mse_h6,-0.669607038750321,-1.1037069258935277,-0.23550715160711422,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,all_patches,visual_mse_h6,-0.23108324332238153,-0.38809093626954894,-0.07407555037521422,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,equal_size_scattered_group,all_patches,proprio_mse_h6,-1.5331625444433092,-1.9869439693908795,-1.0793811194957392,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,zero_dose,native,visual_mse_h6,-0.0,-0.0,-0.0,identity,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,zero_dose,native,proprio_mse_h6,-0.0,-0.0,-0.0,identity,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,matched_random_one_patch,native,visual_mse_h6,0.057165807974703976,0.022729667027281634,0.09160194892212631,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,matched_random_one_patch,native,proprio_mse_h6,0.3146869222429645,0.18590300437442597,0.4434708401115031,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,matched_random_contiguous_group,native,visual_mse_h6,0.11139466551250135,0.021658409787659438,0.20113092123734325,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,matched_random_contiguous_group,native,proprio_mse_h6,0.4733500668359061,0.2615561857339192,0.6851439479378928,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,matched_random_equal_size_scattered_group,native,visual_mse_h6,0.04874009329264092,0.015926576696432646,0.0815536098888492,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,matched_random_equal_size_scattered_group,native,proprio_mse_h6,0.18325508738676796,0.10032208876246054,0.2661880860110754,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,native,visual_mse_h6,0.06514115256713802,0.01222136077557877,0.11806094435869727,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,matched_random_all_patches,native,proprio_mse_h6,0.20456940018932188,0.08329742131869687,0.32584137905994687,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,random_position_one_patch,native,visual_mse_h6,0.05420127158856936,0.02234215169676691,0.08606039148037181,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,random_position_one_patch,native,proprio_mse_h6,0.2339835054747878,0.13712878859141583,0.33083822235815974,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,random_position_contiguous_group,native,visual_mse_h6,0.057148442209813854,0.03293241213950589,0.08136447228012182,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,random_position_contiguous_group,native,proprio_mse_h6,0.31233512967588517,0.19515260728607403,0.4295176520656963,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,random_position_equal_size_scattered_group,native,visual_mse_h6,0.09021494059048472,0.03639513323941107,0.14403474794155838,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S09,reach,distribution_spatial,bfloat16,random_position_equal_size_scattered_group,native,proprio_mse_h6,0.4824557895801076,0.3101821906926386,0.6547293884675767,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/bfloat16/reach/distribution_spatial/report.json,d508efe15492cbf7aca2db2d52a3be0d391b008c7a43a2bc55aa5807a041421c
S10,reach,distribution_spatial,float32,one_patch,native,visual_mse_h6,0.01874875945079459,0.004407551056181033,0.033089967845408144,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_spatial/report.json,faa05aec9e8c9756cc82e166a8171d0e29ddbb6224b8e7a1d79ef95f6a994b2c
S10,reach,distribution_spatial,float32,one_patch,native,proprio_mse_h6,0.11444597499712213,0.06264135091672027,0.166250599077524,positive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_spatial/report.json,faa05aec9e8c9756cc82e166a8171d0e29ddbb6224b8e7a1d79ef95f6a994b2c
S10,reach,distribution_spatial,float32,one_patch,matched_random_one_patch,visual_mse_h6,-0.01685335862867182,-0.04173966083105679,0.008032943573713158,inconclusive,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_spatial/report.json,faa05aec9e8c9756cc82e166a8171d0e29ddbb6224b8e7a1d79ef95f6a994b2c
S10,reach,distribution_spatial,float32,one_patch,matched_random_one_patch,proprio_mse_h6,-0.1862239625899703,-0.3229337443777489,-0.04951418080219162,negative,False,33,artifacts/offline_study/primary-durable-20260907/metaworld-author-extension-20260907/analysis-full-v1/float32/reach/distribution_spatial/report.json,faa05aec9e8c9756cc82e166a8171d0e29ddbb6224b8e7a1d79ef95f6a994b2c
