task,episode,model_arm,plan_arm,actual_endpoint_mse_visual,actual_endpoint_mse_proprio,actual_endpoint_mse_weighted,predicted_goal_cost_visual,predicted_goal_cost_proprio,predicted_goal_cost_weighted,actual_goal_cost_visual,actual_goal_cost_proprio,actual_goal_cost_weighted,predicted_minus_actual_goal_cost_visual,predicted_minus_actual_goal_cost_proprio,predicted_minus_actual_goal_cost_weighted
reach,27,fixed_rank4,matched_random_fixed_rank4,1.1022121906280518,0.04718852788209915,1.1069310434162616,1.3262776136398315,0.01866673305630684,1.3281442869454623,1.9537752866744995,0.11818201094865799,1.9655934877693653,-0.627497673034668,-0.09951527789235115,-0.637449200823903
reach,27,matched_random_fixed_rank4,native,1.0181455612182617,0.04107202962040901,1.0222527641803025,1.3447831869125366,0.018269289284944534,1.346610115841031,1.8060616254806519,0.10548792034387589,1.8166104175150395,-0.46127843856811523,-0.08721863105893135,-0.4700003016740084
reach,27,matched_random_fixed_rank4,fixed_rank4,1.0696687698364258,0.046226367354393005,1.0742914065718652,1.328011393547058,0.01834946870803833,1.329846340417862,1.929270625114441,0.11667738854885101,1.940938363969326,-0.6012592315673828,-0.09832791984081268,-0.6110920235514641
reach,27,matched_random_fixed_rank4,matched_random_fixed_rank4,1.1041417121887207,0.04744895175099373,1.1088866073638202,1.3239624500274658,0.018487753346562386,1.3258112253621221,1.9537752866744995,0.11818201094865799,1.9655934877693653,-0.6298128366470337,-0.0996942576020956,-0.6397822624072431
reach,28,native,native,1.0446467399597168,0.039798591285943985,1.0486265990883112,1.8891561031341553,0.051489442586898804,1.894305047392845,2.472644329071045,0.1739356964826584,2.4900378987193106,-0.5834882259368896,-0.12244625389575958,-0.5957328513264655
reach,28,native,fixed_rank4,1.0446466207504272,0.03979857265949249,1.0486264780163765,1.8891562223434448,0.0514894500374794,1.8943051673471927,2.472644329071045,0.1739356815814972,2.4900378972291946,-0.5834881067276001,-0.12244623154401779,-0.5957327298820019
reach,28,native,matched_random_fixed_rank4,1.0446467399597168,0.03979858011007309,1.048626597970724,1.8891561031341553,0.05148945748806,1.8943050488829614,2.472644329071045,0.1739356964826584,2.4900378987193106,-0.5834882259368896,-0.12244623899459839,-0.5957328498363492
reach,28,fixed_rank4,native,1.0415825843811035,0.03935244679450989,1.0455178290605545,1.8917043209075928,0.051954254508018494,1.8968997463583945,2.472644329071045,0.1739356964826584,2.4900378987193106,-0.5809400081634521,-0.12198144197463989,-0.593138152360916
reach,28,fixed_rank4,fixed_rank4,1.0415823459625244,0.039352428168058395,1.0455175887793302,1.8917045593261719,0.05195425823330879,1.8968999851495028,2.472644329071045,0.1739356815814972,2.4900378972291946,-0.580939769744873,-0.1219814233481884,-0.5931379120796918
reach,28,fixed_rank4,matched_random_fixed_rank4,1.041582465171814,0.03935243561863899,1.0455177087336778,1.8917044401168823,0.05195426195859909,1.8968998663127423,2.472644329071045,0.1739356964826584,2.4900378987193106,-0.5809398889541626,-0.1219814345240593,-0.5931380324065683
reach,28,matched_random_fixed_rank4,native,1.0443739891052246,0.03958085924386978,1.0483320750296117,1.8893585205078125,0.05174684897065163,1.8945332054048776,2.472644329071045,0.1739356964826584,2.4900378987193106,-0.5832858085632324,-0.12218884751200676,-0.595504693314433
reach,28,matched_random_fixed_rank4,fixed_rank4,1.044373869895935,0.03958083689212799,1.0483319535851479,1.8893585205078125,0.051746852695941925,1.8945332057774067,2.472644329071045,0.1739356815814972,2.4900378972291946,-0.5832858085632324,-0.12218882888555527,-0.5955046914517879
reach,28,matched_random_fixed_rank4,matched_random_fixed_rank4,1.044373869895935,0.03958084434270859,1.0483319543302059,1.8893585205078125,0.05174686759710312,1.8945332072675227,2.472644329071045,0.1739356964826584,2.4900378987193106,-0.5832858085632324,-0.12218882888555527,-0.5955046914517879
reach,29,native,native,1.42850661277771,0.10060595721006393,1.4385672084987164,1.7303160429000854,0.031313806772232056,1.7334474235773087,2.4487199783325195,0.23310747742652893,2.4720307260751726,-0.7184039354324341,-0.20179367065429688,-0.7385833024978639
reach,29,native,fixed_rank4,1.3709796667099,0.09754569828510284,1.38073423653841,1.7412357330322266,0.03366819769144058,1.7446025528013707,2.3904943466186523,0.23274794220924377,2.4137691408395767,-0.6492586135864258,-0.1990797445178032,-0.6691665880382061
reach,29,native,matched_random_fixed_rank4,1.4006845951080322,0.0974930077791214,1.4104338958859444,1.7431097030639648,0.033245861530303955,1.7464342892169953,2.4223287105560303,0.23120149970054626,2.445448860526085,-0.6792190074920654,-0.1979556381702423,-0.6990145713090896
reach,29,fixed_rank4,native,1.4252643585205078,0.09994883835315704,1.4352592423558235,1.7323064804077148,0.031675491482019424,1.7354740295559168,2.4487199783325195,0.23310747742652893,2.4720307260751726,-0.7164134979248047,-0.2014319859445095,-0.7365566965192558
reach,29,fixed_rank4,fixed_rank4,1.3677473068237305,0.09689961373806,1.3774372681975364,1.7431755065917969,0.03403829038143158,1.74657933562994,2.3904943466186523,0.23274794220924377,2.4137691408395767,-0.6473188400268555,-0.1987096518278122,-0.6671898052096368
reach,29,fixed_rank4,matched_random_fixed_rank4,1.3974709510803223,0.09685411304235458,1.4071563623845578,1.7450625896453857,0.03361399099230766,1.7484239887446165,2.4223287105560303,0.23120149970054626,2.445448860526085,-0.6772661209106445,-0.1975875087082386,-0.6970248717814684
reach,29,matched_random_fixed_rank4,native,1.4283981323242188,0.10019943863153458,1.4384180761873722,1.7303709983825684,0.03156330808997154,1.7335273291915656,2.4487199783325195,0.23310747742652893,2.4720307260751726,-0.7183489799499512,-0.2015441693365574,-0.738503396883607
reach,29,matched_random_fixed_rank4,fixed_rank4,1.3708934783935547,0.09715312719345093,1.3806087911128997,1.7413320541381836,0.03392737731337547,1.7447247918695212,2.3904943466186523,0.23274794220924377,2.4137691408395767,-0.6491622924804688,-0.1988205648958683,-0.6690443489700555
reach,29,matched_random_fixed_rank4,matched_random_fixed_rank4,1.4005935192108154,0.09709866344928741,1.410303385555744,1.7431812286376953,0.03350245952606201,1.7465314745903016,2.4223287105560303,0.23120149970054626,2.445448860526085,-0.679147481918335,-0.19769904017448425,-0.6989173859357833
reach,30,native,native,1.2332303524017334,0.06799142807722092,1.2400294952094555,1.502781867980957,0.017159685492515564,1.5044978365302086,2.197296142578125,0.14505496621131897,2.211801639199257,-0.694514274597168,-0.1278952807188034,-0.7073038026690484
reach,30,native,fixed_rank4,1.1835689544677734,0.06381871551275253,1.1899508260190488,1.5327227115631104,0.016840629279613495,1.5344067744910717,2.182948350906372,0.1398109495639801,2.19692944586277,-0.6502256393432617,-0.12297032028436661,-0.6625226713716985
reach,30,native,matched_random_fixed_rank4,1.1863503456115723,0.06615040451288223,1.1929653860628604,1.508560061454773,0.015749333426356316,1.5101349947974085,2.1562745571136475,0.13897429406642914,2.17017198652029,-0.6477144956588745,-0.12322496064007282,-0.6600369917228817
reach,30,fixed_rank4,native,1.2298157215118408,0.06745800375938416,1.2365615218877792,1.50520658493042,0.017402412369847298,1.5069468261674046,2.197296142578125,0.14505496621131897,2.211801639199257,-0.6920895576477051,-0.12765255384147167,-0.7048548130318524
reach,30,fixed_rank4,fixed_rank4,1.180055856704712,0.06328481435775757,1.1863843381404877,1.5352323055267334,0.017090359702706337,1.5369413414970041,2.182948350906372,0.1398109495639801,2.19692944586277,-0.6477160453796387,-0.12272058986127377,-0.659988104365766
reach,30,fixed_rank4,matched_random_fixed_rank4,1.182986855506897,0.06561325490474701,1.1895481809973716,1.5109977722167969,0.015982091426849365,1.5125959813594818,2.1562745571136475,0.13897429406642914,2.17017198652029,-0.6452767848968506,-0.12299220263957977,-0.6575760051608084
reach,30,matched_random_fixed_rank4,native,1.2329316139221191,0.06771814078092575,1.2397034280002117,1.5029504299163818,0.017253078520298004,1.5046757377684117,2.197296142578125,0.14505496621131897,2.211801639199257,-0.6943457126617432,-0.12780188769102097,-0.7071259014308453
reach,30,matched_random_fixed_rank4,fixed_rank4,1.1833291053771973,0.06356488168239594,1.189685593545437,1.5329680442810059,0.01694321073591709,1.5346623653545977,2.182948350906372,0.1398109495639801,2.19692944586277,-0.6499803066253662,-0.12286773882806301,-0.6622670805081725
reach,30,matched_random_fixed_rank4,matched_random_fixed_rank4,1.186105489730835,0.06588385999202728,1.1926938757300376,1.5087766647338867,0.015844810754060745,1.5103611458092927,2.1562745571136475,0.13897429406642914,2.17017198652029,-0.6474978923797607,-0.12312948331236839,-0.6598108407109975
reach,31,native,native,0.8163280487060547,0.025522589683532715,0.818880307674408,1.3047757148742676,0.02376205287873745,1.3071519201621413,1.7442798614501953,0.09489845484495163,1.7537697069346905,-0.43950414657592773,-0.07113640196621418,-0.44661778677254915
reach,31,native,fixed_rank4,0.8544212579727173,0.028449658304452896,0.8572662238031625,1.2563767433166504,0.017574815079569817,1.2581342248246075,1.7163960933685303,0.08835715055465698,1.725231808423996,-0.4600193500518799,-0.07078233547508717,-0.46709758359938847
reach,31,native,matched_random_fixed_rank4,0.8247127532958984,0.02592695876955986,0.8273054491728544,1.2997101545333862,0.02341250330209732,1.302051404863596,1.757423758506775,0.09444630146026611,1.7668683886528016,-0.45771360397338867,-0.07103379815816879,-0.46481698378920555
reach,31,fixed_rank4,native,0.8151981830596924,0.02530946023762226,0.8177291290834546,1.3067076206207275,0.023983754217624664,1.30910599604249,1.7442798614501953,0.09489845484495163,1.7537697069346905,-0.4375722408294678,-0.07091470062732697,-0.44466371089220047
reach,31,fixed_rank4,fixed_rank4,0.8531273603439331,0.028212834149599075,0.855948643758893,1.2584631443023682,0.017773523926734924,1.2602404966950416,1.7163960933685303,0.08835715055465698,1.725231808423996,-0.4579329490661621,-0.07058362662792206,-0.46499131172895436
reach,31,fixed_rank4,matched_random_fixed_rank4,0.8235450983047485,0.025715352967381477,0.8261166336014867,1.3016581535339355,0.023629363626241684,1.3040210898965596,1.757423758506775,0.09444630146026611,1.7668683886528016,-0.45576560497283936,-0.07081693783402443,-0.462847298756242
reach,31,matched_random_fixed_rank4,native,0.8161649107933044,0.025465931743383408,0.8187115039676428,1.3043997287750244,0.023829836398363113,1.3067827124148608,1.7442798614501953,0.09489845484495163,1.7537697069346905,-0.4398801326751709,-0.07106861844658852,-0.4469869945198297
reach,31,matched_random_fixed_rank4,fixed_rank4,0.8541291952133179,0.02838302031159401,0.8569674972444773,1.2558798789978027,0.017634404823184013,1.257643319480121,1.7163960933685303,0.08835715055465698,1.725231808423996,-0.46051621437072754,-0.07072274573147297,-0.46758848894387484
reach,31,matched_random_fixed_rank4,matched_random_fixed_rank4,0.8245431780815125,0.025869205594062805,0.8271300986409187,1.2993683815002441,0.023480765521526337,1.3017164580523968,1.757423758506775,0.09444630146026611,1.7668683886528016,-0.45805537700653076,-0.07096553593873978,-0.46515193060040483
reach-wall,4,native,native,1.390734076499939,0.10151590406894684,1.4008856669068337,1.4569405317306519,0.010702558793127537,1.4580107876099646,2.1254994869232178,0.1679028570652008,2.142289772629738,-0.6685589551925659,-0.15720029827207327,-0.6842789850197732
reach-wall,4,native,fixed_rank4,1.3223543167114258,0.09858647733926773,1.3322129644453526,1.4670109748840332,0.012825177051126957,1.468293492589146,2.105682134628296,0.16750219464302063,2.122432354092598,-0.6386711597442627,-0.15467701759189367,-0.6541388615034518
reach-wall,4,native,matched_random_fixed_rank4,1.3907339572906494,0.10151588916778564,1.400885546207428,1.4569405317306519,0.010702557861804962,1.4580107875168324,2.1254994869232178,0.1679028570652008,2.142289772629738,-0.6685589551925659,-0.15720029920339584,-0.6842789851129054
reach-wall,4,fixed_rank4,native,1.3877513408660889,0.10113675892353058,1.3978650167584419,1.457098364830017,0.01081900019198656,1.4581802648492157,2.1254994869232178,0.1679028570652008,2.142289772629738,-0.6684011220932007,-0.15708385687321424,-0.6841095077805222
reach-wall,4,fixed_rank4,fixed_rank4,1.3193604946136475,0.0982149988412857,1.329181994497776,1.4672316312789917,0.012956976890563965,1.468527328968048,2.105682134628296,0.16750219464302063,2.122432354092598,-0.6384505033493042,-0.15454521775245667,-0.6539050251245497
reach-wall,4,fixed_rank4,matched_random_fixed_rank4,1.3877513408660889,0.10113674402236938,1.3978650152683259,1.457098364830017,0.01081900205463171,1.4581802650354803,2.1254994869232178,0.1679028570652008,2.142289772629738,-0.6684011220932007,-0.1570838550105691,-0.6841095075942576
reach-wall,4,matched_random_fixed_rank4,native,1.3907763957977295,0.10149874538183212,1.4009262703359127,1.4567478895187378,0.010708014480769634,1.4578186909668147,2.1254994869232178,0.1679028570652008,2.142289772629738,-0.66875159740448,-0.15719484258443117,-0.6844710816629231
reach-wall,4,matched_random_fixed_rank4,fixed_rank4,1.3224313259124756,0.09857133030891418,1.332288458943367,1.4668697118759155,0.012832211330533028,1.4681529330089689,2.105682134628296,0.16750219464302063,2.122432354092598,-0.6388124227523804,-0.1546699833124876,-0.6542794210836289
reach-wall,4,matched_random_fixed_rank4,matched_random_fixed_rank4,1.3907761573791504,0.10149872303009033,1.4009260296821595,1.4567478895187378,0.010708016343414783,1.4578186911530793,2.1254994869232178,0.1679028570652008,2.142289772629738,-0.66875159740448,-0.15719484072178602,-0.6844710814766586
reach-wall,5,native,native,1.308790683746338,0.10101738572120667,1.3188924223184586,1.7598661184310913,0.01686493679881096,1.7615526121109724,2.278883457183838,0.17689825594425201,2.296573282778263,-0.5190173387527466,-0.16003331914544106,-0.5350206706672906
reach-wall,5,native,fixed_rank4,1.3141388893127441,0.10109023749828339,1.3242479130625724,1.755737066268921,0.018366362899541855,1.7575737025588751,2.2940292358398438,0.18037201464176178,2.31206643730402,-0.5382921695709229,-0.16200565174221992,-0.5544927347451447
reach-wall,5,native,matched_random_fixed_rank4,1.340909719467163,0.10306656360626221,1.3512163758277893,1.7280263900756836,0.01757270097732544,1.7297836601734162,2.3162310123443604,0.18310566246509552,2.33454157859087,-0.5882046222686768,-0.16553296148777008,-0.6047579184174539
reach-wall,5,fixed_rank4,native,1.305708408355713,0.10060833394527435,1.3157692417502402,1.7584680318832397,0.016888964921236038,1.7601569283753633,2.278883457183838,0.17689825594425201,2.296573282778263,-0.5204154253005981,-0.16000929102301598,-0.5364163544028997
reach-wall,5,fixed_rank4,fixed_rank4,1.3113000392913818,0.10066241025924683,1.3213662803173065,1.7543025016784668,0.01840096153318882,1.7561425978317857,2.2940292358398438,0.18037201464176178,2.31206643730402,-0.539726734161377,-0.16197105310857296,-0.5559238394722341
reach-wall,5,fixed_rank4,matched_random_fixed_rank4,1.3382123708724976,0.10261967778205872,1.3484743386507034,1.7267827987670898,0.017616920173168182,1.7285444907844068,2.3162310123443604,0.18310566246509552,2.33454157859087,-0.5894482135772705,-0.16548874229192734,-0.6059970878064633
reach-wall,5,matched_random_fixed_rank4,native,1.308858871459961,0.10100525617599487,1.3189593970775604,1.7595475912094116,0.01684744469821453,1.761232335679233,2.278883457183838,0.17689825594425201,2.296573282778263,-0.5193358659744263,-0.16005081124603748,-0.53534094709903
reach-wall,5,matched_random_fixed_rank4,fixed_rank4,1.314239501953125,0.10108326375484467,1.3243478283286094,1.7554166316986084,0.018346605822443962,1.7572512922808528,2.2940292358398438,0.18037201464176178,2.31206643730402,-0.5386126041412354,-0.16202540881931782,-0.5548151450231671
reach-wall,5,matched_random_fixed_rank4,matched_random_fixed_rank4,1.341084361076355,0.10305602848529816,1.3513899639248848,1.7277140617370605,0.017553413286805153,1.7294694030657412,2.3162310123443604,0.18310566246509552,2.33454157859087,-0.5885169506072998,-0.16555224917829037,-0.6050721755251289
reach-wall,6,native,native,1.4107975959777832,0.0914859026670456,1.4199461862444878,1.5511592626571655,0.0231761634349823,1.5534768790006637,2.3355798721313477,0.1811334490776062,2.3536932170391083,-0.7844206094741821,-0.1579572856426239,-0.8002163380384446
reach-wall,6,native,fixed_rank4,1.4108117818832397,0.09148591011762619,1.4199603728950023,1.551159381866455,0.0231761671602726,1.5534769985824823,2.3355932235717773,0.1811334639787674,2.353706569969654,-0.7844338417053223,-0.1579572968184948,-0.8002295713871717
reach-wall,6,native,matched_random_fixed_rank4,1.4107975959777832,0.09148593246936798,1.41994618922472,1.5511592626571655,0.0231761671602726,1.5534768793731928,2.3355798721313477,0.1811334490776062,2.3536932170391083,-0.7844206094741821,-0.1579572819173336,-0.8002163376659155
reach-wall,6,fixed_rank4,native,1.4087448120117188,0.09113556146621704,1.4178583681583405,1.551726222038269,0.023364517837762833,1.5540626738220453,2.3355798721313477,0.1811334490776062,2.3536932170391083,-0.7838536500930786,-0.15776893123984337,-0.799630543217063
reach-wall,6,fixed_rank4,fixed_rank4,1.4087589979171753,0.09113555401563644,1.4178725533187388,1.5517263412475586,0.02336452342569828,1.5540627935901283,2.3355932235717773,0.1811334639787674,2.353706569969654,-0.7838668823242188,-0.15776894055306911,-0.7996437763795257
reach-wall,6,fixed_rank4,matched_random_fixed_rank4,1.4087448120117188,0.09113556891679764,1.4178583689033986,1.551726222038269,0.02336452715098858,1.554062674753368,2.3355798721313477,0.1811334490776062,2.3536932170391083,-0.7838536500930786,-0.15776892192661762,-0.7996305422857404
reach-wall,6,matched_random_fixed_rank4,native,1.4109396934509277,0.09149470180273056,1.4200891636312007,1.5511888265609741,0.023179881274700165,1.553506814688444,2.3355798721313477,0.1811334490776062,2.3536932170391083,-0.7843910455703735,-0.15795356780290604,-0.8001864023506642
reach-wall,6,matched_random_fixed_rank4,fixed_rank4,1.4109538793563843,0.09149470925331116,1.4201033502817153,1.5511888265609741,0.023179884999990463,1.5535068150609732,2.3355932235717773,0.1811334639787674,2.353706569969654,-0.7844043970108032,-0.15795357897877693,-0.8001997549086808
reach-wall,6,matched_random_fixed_rank4,matched_random_fixed_rank4,1.4109395742416382,0.09149472415447235,1.4200890466570855,1.5511888265609741,0.023179884999990463,1.5535068150609732,2.3355798721313477,0.1811334490776062,2.3536932170391083,-0.7843910455703735,-0.15795356407761574,-0.8001864019781351
reach-wall,7,native,native,1.1939464807510376,0.05639687925577164,1.1995861686766147,1.5329539775848389,0.013804584741592407,1.534334436058998,2.1289305686950684,0.11104336380958557,2.140034905076027,-0.5959765911102295,-0.09723877906799316,-0.6057004690170289
reach-wall,7,native,fixed_rank4,1.2205723524093628,0.057026028633117676,1.2262749552726746,1.521941900253296,0.013547793962061405,1.523296679649502,2.1343142986297607,0.11126668751239777,2.1454409673810004,-0.6123723983764648,-0.09771889355033636,-0.6221442877314984
reach-wall,7,native,matched_random_fixed_rank4,1.22002375125885,0.05804853513836861,1.225828604772687,1.5325608253479004,0.013496176339685917,1.533910442981869,2.1178643703460693,0.11053548008203506,2.128917918354273,-0.585303544998169,-0.09703930374234915,-0.595007475372404
reach-wall,7,fixed_rank4,native,1.1921615600585938,0.05610165372490883,1.1977717254310847,1.532142162322998,0.013846145942807198,1.5335267769172787,2.1289305686950684,0.11104336380958557,2.140034905076027,-0.5967884063720703,-0.09719721786677837,-0.6065081281587483
reach-wall,7,fixed_rank4,fixed_rank4,1.2186813354492188,0.056730177253484726,1.2243543531745673,1.5211217403411865,0.013584150932729244,1.5224801554344594,2.1343142986297607,0.11126668751239777,2.1454409673810004,-0.6131925582885742,-0.09768253657966852,-0.6229608119465411
reach-wall,7,fixed_rank4,matched_random_fixed_rank4,1.2180943489074707,0.057746924459934235,1.223869041353464,1.5316262245178223,0.0135266138240695,1.5329788859002291,2.1178643703460693,0.11053548008203506,2.128917918354273,-0.5862381458282471,-0.09700886625796556,-0.5959390324540439
reach-wall,7,matched_random_fixed_rank4,native,1.193932294845581,0.05640256404876709,1.1995725512504578,1.5326669216156006,0.013790277764201164,1.5340459493920207,2.1289305686950684,0.11104336380958557,2.140034905076027,-0.5962636470794678,-0.09725308604538441,-0.6059889556840063
reach-wall,7,matched_random_fixed_rank4,fixed_rank4,1.2206108570098877,0.057030174881219864,1.2263138744980098,1.5216621160507202,0.013534425757825375,1.5230155586265028,2.1343142986297607,0.11126668751239777,2.1454409673810004,-0.6126521825790405,-0.09773226175457239,-0.6224254087544976
reach-wall,7,matched_random_fixed_rank4,matched_random_fixed_rank4,1.2199957370758057,0.05805296078324318,1.22580103315413,1.5322725772857666,0.013481060042977333,1.5336206832900643,2.1178643703460693,0.11053548008203506,2.128917918354273,-0.5855917930603027,-0.09705442003905773,-0.5952972350642087
reach-wall,8,native,native,1.2542550563812256,0.07663348317146301,1.2619184046983718,1.7308486700057983,0.02342693880200386,1.7331913638859988,2.1069419384002686,0.17427749931812286,2.124369688332081,-0.3760932683944702,-0.150850560516119,-0.391178324446082
reach-wall,8,native,fixed_rank4,1.2510757446289062,0.07522229850292206,1.2585979744791984,1.730981707572937,0.023475466296076775,1.7333292542025447,2.0995259284973145,0.17240284383296967,2.1167662128806115,-0.36854422092437744,-0.1489273775368929,-0.3834369586780668
reach-wall,8,native,matched_random_fixed_rank4,1.270543098449707,0.07714030146598816,1.2782571285963058,1.729848861694336,0.02321597747504711,1.7321704594418406,2.117982864379883,0.17421814799308777,2.1354046791791914,-0.3881340026855469,-0.15100217051804066,-0.40323421973735085
reach-wall,8,fixed_rank4,native,1.2514822483062744,0.07627937197685242,1.2591101855039597,1.7304795980453491,0.023525770753622055,1.7328321751207114,2.1069419384002686,0.17427749931812286,2.124369688332081,-0.37646234035491943,-0.1507517285645008,-0.3915375132113694
reach-wall,8,fixed_rank4,fixed_rank4,1.248199701309204,0.07487413287162781,1.2556871145963668,1.730605125427246,0.023574814200401306,1.7329626068472863,2.0995259284973145,0.17240284383296967,2.1167662128806115,-0.36892080307006836,-0.14882802963256836,-0.3838036060333252
reach-wall,8,fixed_rank4,matched_random_fixed_rank4,1.2677799463272095,0.07678475975990295,1.2754584223031997,1.7294658422470093,0.023312393575906754,1.7317970816046,2.117982864379883,0.17421814799308777,2.1354046791791914,-0.38851702213287354,-0.15090575441718102,-0.4036075975745914
reach-wall,8,matched_random_fixed_rank4,native,1.254363775253296,0.07661260664463043,1.262025035917759,1.7306573390960693,0.023421771824359894,1.7329995162785052,2.1069419384002686,0.17427749931812286,2.124369688332081,-0.3762845993041992,-0.15085572749376297,-0.3913701720535756
reach-wall,8,matched_random_fixed_rank4,fixed_rank4,1.251155138015747,0.07520188391208649,1.2586753264069557,1.7307813167572021,0.023470275104045868,1.7331283442676066,2.0995259284973145,0.17240284383296967,2.1167662128806115,-0.3687446117401123,-0.1489325687289238,-0.38363786861300486
reach-wall,8,matched_random_fixed_rank4,matched_random_fixed_rank4,1.270648717880249,0.07711893320083618,1.2783606112003327,1.7296571731567383,0.02321075275540352,1.7319782484322785,2.117982864379883,0.17421814799308777,2.1354046791791914,-0.38832569122314453,-0.15100739523768425,-0.40342643074691287
reach-wall,9,native,native,1.2155776023864746,0.07851393520832062,1.2234289959073066,1.986854910850525,0.026587195694446564,1.9895136304199696,2.3816545009613037,0.16264797747135162,2.397919298708439,-0.3947995901107788,-0.13606078177690506,-0.40840566828846914
reach-wall,9,native,fixed_rank4,1.2759709358215332,0.07647498697042465,1.2836184345185757,1.987219214439392,0.027164354920387268,1.989935649931431,2.3664536476135254,0.16424719989299774,2.3828783676028253,-0.3792344331741333,-0.13708284497261047,-0.39294271767139444
reach-wall,9,native,matched_random_fixed_rank4,1.2155777215957642,0.07851395010948181,1.2234291166067124,1.9868545532226562,0.02658718265593052,1.9895132714882493,2.3816545009613037,0.16264797747135162,2.397919298708439,-0.39479994773864746,-0.1360607948154211,-0.4084060272201895
reach-wall,9,fixed_rank4,native,1.2135440111160278,0.07821999490261078,1.221366010606289,1.9855916500091553,0.02658071368932724,1.988249721378088,2.3816545009613037,0.16264797747135162,2.397919298708439,-0.39606285095214844,-0.13606726378202438,-0.4096695773303507
reach-wall,9,fixed_rank4,fixed_rank4,1.2740578651428223,0.07616250962018967,1.2816741161048413,1.9859654903411865,0.027167966589331627,1.9886822870001197,2.3664536476135254,0.16424719989299774,2.3828783676028253,-0.38048815727233887,-0.13707923330366611,-0.3941960806027056
reach-wall,9,fixed_rank4,matched_random_fixed_rank4,1.213544249534607,0.07822000980377197,1.221366250514984,1.9855912923812866,0.026580702513456345,1.9882493626326323,2.3816545009613037,0.16264797747135162,2.397919298708439,-0.3960632085800171,-0.13606727495789528,-0.4096699360758065
reach-wall,9,matched_random_fixed_rank4,native,1.2156046628952026,0.078560970723629,1.2234607599675655,1.98665452003479,0.026549862697720528,1.989309506304562,2.3816545009613037,0.16264797747135162,2.397919298708439,-0.39499998092651367,-0.1360981147736311,-0.40860979240387674
reach-wall,9,matched_random_fixed_rank4,fixed_rank4,1.2759668827056885,0.07650599628686905,1.2836174823343753,1.9870245456695557,0.027131032198667526,1.9897376488894225,2.3664536476135254,0.16424719989299774,2.3828783676028253,-0.3794291019439697,-0.13711616769433022,-0.39314071871340284
reach-wall,9,matched_random_fixed_rank4,matched_random_fixed_rank4,1.2156047821044922,0.07856099307537079,1.2234608814120294,1.986654281616211,0.026549849659204483,1.9893092665821315,2.3816545009613037,0.16264797747135162,2.397919298708439,-0.3950002193450928,-0.13609812781214714,-0.4086100321263073
reach-wall,10,native,native,1.3471972942352295,0.09334873408079147,1.3565321676433086,1.6628364324569702,0.016870129853487015,1.664523445442319,2.078817844390869,0.14180204272270203,2.0929980486631394,-0.4159814119338989,-0.12493191286921501,-0.4284746032208204
reach-wall,10,native,fixed_rank4,1.29893159866333,0.09346330165863037,1.308277928829193,1.6889920234680176,0.017848830670118332,1.6907769065350293,2.0593881607055664,0.14321762323379517,2.0737099230289457,-0.37039613723754883,-0.12536879256367683,-0.3829330164939164
reach-wall,10,native,matched_random_fixed_rank4,1.3471972942352295,0.09334874153137207,1.3565321683883667,1.6628360748291016,0.016870129853487015,1.6645230878144504,2.078817844390869,0.14180204272270203,2.0929980486631394,-0.4159817695617676,-0.12493191286921501,-0.4284749608486891
reach-wall,10,fixed_rank4,native,1.3438007831573486,0.092978835105896,1.3530986666679383,1.6615335941314697,0.016789700835943222,1.6632125642150641,2.078817844390869,0.14180204272270203,2.0929980486631394,-0.4172842502593994,-0.1250123418867588,-0.4297854844480753
reach-wall,10,fixed_rank4,fixed_rank4,1.2953031063079834,0.09308751672506332,1.3046118579804897,1.6875569820404053,0.017769312486052513,1.6893339132890106,2.0593881607055664,0.14321762323379517,2.0737099230289457,-0.37183117866516113,-0.12544831074774265,-0.38437600973993513
reach-wall,10,fixed_rank4,matched_random_fixed_rank4,1.3438009023666382,0.09297886490821838,1.35309878885746,1.6615331172943115,0.016789698973298073,1.6632120871916414,2.078817844390869,0.14180204272270203,2.0929980486631394,-0.4172847270965576,-0.12501234374940395,-0.42978596147149806
reach-wall,10,matched_random_fixed_rank4,native,1.3473490476608276,0.09332387894392014,1.3566814355552197,1.662753939628601,0.0168466754257679,1.6644386071711779,2.078817844390869,0.14180204272270203,2.0929980486631394,-0.41606390476226807,-0.12495536729693413,-0.42855944149196157
reach-wall,10,matched_random_fixed_rank4,fixed_rank4,1.2991011142730713,0.09344321489334106,1.3084454357624054,1.6888787746429443,0.01782512292265892,1.6906612869352102,2.0593881607055664,0.14321762323379517,2.0737099230289457,-0.37050938606262207,-0.12539250031113625,-0.3830486360937355
reach-wall,10,matched_random_fixed_rank4,matched_random_fixed_rank4,1.3473491668701172,0.09332390129566193,1.3566815569996833,1.6627535820007324,0.01684667356312275,1.6644382493570447,2.078817844390869,0.14180204272270203,2.0929980486631394,-0.4160642623901367,-0.12495536915957928,-0.4285597993060948
reach-wall,11,native,native,1.0041794776916504,0.016151640564203262,1.0057946417480708,1.9467885494232178,0.13593843579292297,1.9603823930025102,2.376342535018921,0.15912064909934998,2.392254599928856,-0.4295539855957031,-0.023182213306427002,-0.43187220692634565
reach-wall,11,native,fixed_rank4,1.0041797161102295,0.01615164987742901,1.0057948810979724,1.9467885494232178,0.13593846559524536,1.9603823959827422,2.376342535018921,0.15912064909934998,2.392254599928856,-0.4295539855957031,-0.023182183504104614,-0.4318722039461136
