population,task,arm,iteration,metric,n,mean,scenario_sd,scenario_se,marginal_95_low,marginal_95_high,bonferroni_family,bonferroni_95_low,bonferroni_95_high,inference_scope
initial8,reach-wall,fixed_rank4,10,arm_proposal_entropy_nats,4,85.74936108160827,9.168571532393942,4.584285766196971,77.86603599259031,93.15552870995057,,,,descriptive_only
initial8,reach-wall,fixed_rank4,10,proposal_entropy_delta_nats,4,-1.7871252921963787e-06,1.7403614767714699e-06,8.701807383857349e-07,-3.2404901091354077e-06,-3.3376047525734975e-07,,,,descriptive_only
initial8,reach-wall,fixed_rank4,10,native_best_runnerup_margin,4,0.012519553303718567,0.0061176300137902985,0.0030588150068951493,0.0064747631549835205,0.017006799578666687,,,,descriptive_only
initial8,reach-wall,fixed_rank4,10,arm_best_runnerup_margin,4,0.01243734359741211,0.006078364135558451,0.0030391820677792255,0.0064628273248672485,0.016770586371421814,,,,descriptive_only
initial8,reach-wall,fixed_rank4,10,best_runnerup_margin_delta,4,-8.220970630645752e-05,0.000177500092720898,8.8750046360449e-05,-0.00021511316299438477,7.827579975128174e-05,,,,descriptive_only
initial8,reach-wall,fixed_rank4,10,native_elite_boundary_margin,4,0.0010006129741668701,0.0007341116836437519,0.00036705584182187596,0.00037126243114471436,0.0015514791011810303,,,,descriptive_only
initial8,reach-wall,fixed_rank4,10,arm_elite_boundary_margin,4,0.0012592822313308716,0.0005472620519739339,0.00027363102598696696,0.0008265674114227295,0.0016919970512390137,,,,descriptive_only
initial8,reach-wall,fixed_rank4,10,elite_boundary_margin_delta,4,0.00025866925716400146,0.00020629973449435882,0.00010314986724717941,0.00013877451419830322,0.00046378374099731445,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,proposal_mean_delta_l2,4,0.2881435284905489,0.5762811112288198,0.2881405556144099,2.742846358241672e-06,0.8644246233526228,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,proposal_mean_delta_rms,4,0.026303785058901026,0.052607027347361376,0.026303513673680688,2.503864703633099e-07,0.07891081091218975,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,proposal_std_delta_l2,4,0.2312946696703003,0.4625870275421,0.23129351377105,1.0607970743167453e-06,0.6938816891946002,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,proposal_std_delta_rms,4,0.021114218001521575,0.04222822496567862,0.02111411248283931,9.683708108979423e-08,0.06334244223527855,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,native_proposal_entropy_nats,4,73.21406049243964,9.814496342136586,4.907248171068293,63.542555486613864,79.16897273706167,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,arm_proposal_entropy_nats,4,73.21574132173922,9.81511105420462,4.90755552710231,63.542553870129524,79.17065105190929,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,proposal_entropy_delta_nats,4,0.00168082929957869,0.0033663903023261393,0.0016831951511630697,-4.1309363005836985e-06,0.005047173740878819,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,native_best_runnerup_margin,4,0.006018742918968201,0.0035143975448086247,0.0017571987724043123,0.0032083094120025635,0.008829176425933838,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,arm_best_runnerup_margin,4,0.006136387586593628,0.0031209646284491373,0.0015604823142245686,0.003642648458480835,0.008630126714706421,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,best_runnerup_margin_delta,4,0.00011764466762542725,0.00047363190780156555,0.00023681595390078277,-0.00031173229217529297,0.0005243271589279175,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,native_elite_boundary_margin,4,0.0006979703903198242,0.001002948435600568,0.000501474217800284,0.00012597441673278809,0.0017100274562835693,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,arm_elite_boundary_margin,4,0.0009432584047317505,0.0009024391848759653,0.00045121959243798267,0.0003961026668548584,0.0018229186534881592,,,,descriptive_only
initial8,reach-wall,fixed_rank4,11,elite_boundary_margin_delta,4,0.00024528801441192627,0.00014753646545848754,7.376823272924377e-05,0.0001230388879776001,0.0003807544708251953,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,proposal_mean_delta_l2,4,0.9746061696215649,0.7545499070170737,0.37727495350853685,0.33579137090916955,1.5445700299401104,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,proposal_mean_delta_rms,4,0.08896896396423956,0.06888066747277949,0.034440333736389744,0.030653418077089364,0.1409993078407714,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,proposal_std_delta_l2,4,0.7565308615279003,0.5835879210992874,0.2917939605496437,0.29707585816212434,1.215985864893676,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,proposal_std_delta_rms,4,0.0690615030512747,0.05327404477893746,0.02663702238946873,0.02711919146760012,0.11100381463494927,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,native_proposal_entropy_nats,4,61.228065502054946,9.469939027646879,4.734969513823439,52.905989659520074,68.50166677281217,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,arm_proposal_entropy_nats,4,61.28768568721211,10.353534125610135,5.176767062805068,52.34857934268157,69.01534537887716,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,proposal_entropy_delta_nats,4,0.05962018515716849,1.331571684216555,0.6657858421082775,-1.0198295638472281,1.324399849324223,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,native_best_runnerup_margin,4,0.007206544280052185,0.0057270532538049035,0.0028635266269024517,0.0024106502532958984,0.012002438306808472,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,arm_best_runnerup_margin,4,0.005989983677864075,0.005375801776072924,0.002687900888036462,0.002317190170288086,0.010934188961982727,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,best_runnerup_margin_delta,4,-0.0012165606021881104,0.0025660775935770503,0.0012830387967885252,-0.0035639703273773193,0.0005905628204345703,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,native_elite_boundary_margin,4,0.0007902681827545166,0.0005298524168480851,0.00026492620842404253,0.0004115104675292969,0.0012685805559158325,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,arm_elite_boundary_margin,4,0.0005170702934265137,0.000478589328045317,0.0002392946640226585,0.00011393427848815918,0.0009202063083648682,,,,descriptive_only
initial8,reach-wall,fixed_rank4,12,elite_boundary_margin_delta,4,-0.00027319788932800293,0.0003824103838179904,0.0001912051919089952,-0.0006074756383895874,8.545815944671631e-05,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,proposal_mean_delta_l2,4,1.5906626115614961,0.5639567447472816,0.2819783723736408,1.2120016136682121,2.1229447088943423,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,proposal_mean_delta_rms,4,0.14520696562205154,0.051481971759211535,0.025740985879605768,0.11064010392312358,0.19379745089961156,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,proposal_std_delta_l2,4,1.1762203366377242,0.4010991624058412,0.2005495812029206,0.8933601513168666,1.5427070840128907,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,proposal_std_delta_rms,4,0.10737373516213362,0.03661517650768455,0.018307588253842277,0.0815522511420794,0.14082924492281293,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,native_proposal_entropy_nats,4,52.820813960854686,10.109168966169271,5.054584483084636,42.98586838624095,61.1753454364668,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,arm_proposal_entropy_nats,4,52.286988249072344,10.190617349225542,5.095308674612771,42.42965196128233,59.72963704959078,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,proposal_entropy_delta_nats,4,-0.5338257117823417,1.615139576142246,0.807569788071123,-1.55744562791957,1.0849545521415713,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,native_best_runnerup_margin,4,0.00508590042591095,0.002606351250538897,0.0013031756252694486,0.0028545260429382324,0.007317274808883667,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,arm_best_runnerup_margin,4,0.0037473589181900024,0.0017933010058068747,0.0008966505029034373,0.0023330897092819214,0.0051545798778533936,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,best_runnerup_margin_delta,4,-0.0013385415077209473,0.0011421356107365823,0.0005710678053682911,-0.00224129855632782,-0.00034014880657196045,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,native_elite_boundary_margin,4,0.0003994405269622803,0.0005268077561364678,0.0002634038780682339,8.097290992736816e-05,0.0009168088436126709,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,arm_elite_boundary_margin,4,0.00029224157333374023,0.00043639855899124707,0.00021819927949562353,4.2572617530822754e-05,0.0007326453924179077,,,,descriptive_only
initial8,reach-wall,fixed_rank4,13,elite_boundary_margin_delta,4,-0.00010719895362854004,0.0008104449570336022,0.0004052224785168011,-0.0008456408977508545,0.0005641579627990723,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,proposal_mean_delta_l2,4,2.1393075641850197,0.506960944595737,0.2534804722978685,1.8243316619609762,2.623400585509027,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,proposal_mean_delta_rms,4,0.1952911683909277,0.04627899085486866,0.02313949542743433,0.16653793393781932,0.2394826130092591,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,proposal_std_delta_l2,4,1.6379096663397836,0.3992348781193697,0.19961743905968485,1.3544643185138978,2.0132942249040675,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,proposal_std_delta_rms,4,0.14952001190167657,0.03644499141480075,0.018222495707400376,0.12364511009765401,0.1837877769791395,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,native_proposal_entropy_nats,4,40.292535685290204,12.231414856314569,6.115707428157284,30.422591570569924,50.16247980001047,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,arm_proposal_entropy_nats,4,40.59343760319214,12.794575694728897,6.397287847364448,30.260574948485605,50.92630025789869,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,proposal_entropy_delta_nats,4,0.300901917901947,1.835966563955197,0.9179832819775985,-1.1938202845984787,1.7956241204023726,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,native_best_runnerup_margin,4,0.0028099417686462402,0.0034173505172953433,0.0017086752586476716,0.0005919039249420166,0.0060408711433410645,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,arm_best_runnerup_margin,4,0.003251701593399048,0.0028836156332068723,0.0014418078166034362,0.001277044415473938,0.006029978394508362,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,best_runnerup_margin_delta,4,0.0004417598247528076,0.0013744911294488323,0.0006872455647244162,-0.0003382563591003418,0.0018042922019958496,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,native_elite_boundary_margin,4,0.0008698254823684692,0.0008175497337893417,0.00040877486689467083,0.0002435445785522461,0.0015512406826019287,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,arm_elite_boundary_margin,4,0.0014992952346801758,0.0008499434221824367,0.00042497171109121836,0.0008584260940551758,0.0022242963314056396,,,,descriptive_only
initial8,reach-wall,fixed_rank4,14,elite_boundary_margin_delta,4,0.0006294697523117065,0.0007984740837839448,0.0003992370418919724,6.079673767089844e-06,0.0012528598308563232,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,proposal_mean_delta_l2,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,proposal_mean_delta_rms,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,proposal_std_delta_l2,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,proposal_std_delta_rms,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,native_proposal_entropy_nats,4,170.27262398456074,0.0,0.0,170.27262398456074,170.27262398456074,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,arm_proposal_entropy_nats,4,170.27262398456074,0.0,0.0,170.27262398456074,170.27262398456074,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,proposal_entropy_delta_nats,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,native_best_runnerup_margin,4,0.1735815405845642,0.16913426844184193,0.08456713422092096,0.043100595474243164,0.33736079931259155,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,arm_best_runnerup_margin,4,0.1736372709274292,0.1684019804169948,0.0842009902084974,0.04375523328781128,0.33670252561569214,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,best_runnerup_margin_delta,4,5.5730342864990234e-05,0.0007338607874927101,0.00036693039374635503,-0.0006582736968994141,0.0006546378135681152,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,native_elite_boundary_margin,4,0.0029700398445129395,0.0023726839734863636,0.0011863419867431818,0.0011156797409057617,0.004859805107116699,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,arm_elite_boundary_margin,4,0.0031948089599609375,0.0025355352534400795,0.0012677676267200397,0.0012763738632202148,0.00531238317489624,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,0,elite_boundary_margin_delta,4,0.00022476911544799805,0.00022442001782078773,0.00011221000891039386,4.363059997558594e-05,0.00040590763092041016,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,proposal_mean_delta_l2,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,proposal_mean_delta_rms,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,proposal_std_delta_l2,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,proposal_std_delta_rms,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,native_proposal_entropy_nats,4,163.73904277676644,2.633194545679473,1.3165972728397366,161.21714774002282,165.39653137219318,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,arm_proposal_entropy_nats,4,163.73904277676644,2.633194545679473,1.3165972728397366,161.21714774002282,165.39653137219318,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,proposal_entropy_delta_nats,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,native_best_runnerup_margin,4,0.04408273100852966,0.03710209613902076,0.01855104806951038,0.012409359216690063,0.07709425687789917,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,arm_best_runnerup_margin,4,0.044353634119033813,0.03730547430719855,0.018652737153599275,0.012433379888534546,0.0776481032371521,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,best_runnerup_margin_delta,4,0.0002709031105041504,0.00029584414631201016,0.00014792207315600508,1.8477439880371094e-05,0.0005233287811279297,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,native_elite_boundary_margin,4,0.010393619537353516,0.012241184860294015,0.006120592430147008,0.0007747411727905273,0.020012497901916504,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,arm_elite_boundary_margin,4,0.010523557662963867,0.011577605564537952,0.005788802782268976,0.0014246702194213867,0.01968306303024292,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,1,elite_boundary_margin_delta,4,0.00012993812561035156,0.0008861738170073134,0.0004430869085036567,-0.0005831718444824219,0.0009992122650146484,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,proposal_mean_delta_l2,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,proposal_mean_delta_rms,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,proposal_std_delta_l2,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,proposal_std_delta_rms,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,native_proposal_entropy_nats,4,157.2472035235685,1.096945763350595,0.5484728816752975,156.37334887679492,158.3158975127751,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,arm_proposal_entropy_nats,4,157.2472035235685,1.096945763350595,0.5484728816752975,156.37334887679492,158.3158975127751,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,proposal_entropy_delta_nats,4,0.0,0.0,0.0,0.0,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,native_best_runnerup_margin,4,0.051655203104019165,0.0878433939208097,0.04392169696040485,0.0008512735366821289,0.1372014880180359,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,arm_best_runnerup_margin,4,0.05181604623794556,0.08743811387174145,0.04371905693587073,0.0013590455055236816,0.13711771368980408,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,best_runnerup_margin_delta,4,0.0001608431339263916,0.0005520499814677795,0.00027602499073388977,-0.0002860426902770996,0.0006951391696929932,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,native_elite_boundary_margin,4,0.002920389175415039,0.002459576438860845,0.0012297882194304225,0.0009202957153320312,0.004920482635498047,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,arm_elite_boundary_margin,4,0.002967655658721924,0.002463818212630833,0.0012319091063154165,0.0009034276008605957,0.005031883716583252,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,2,elite_boundary_margin_delta,4,4.7266483306884766e-05,0.00023631872886716216,0.00011815936443358108,-0.00013875961303710938,0.0002332925796508789,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,proposal_mean_delta_l2,4,1.3747974262597855e-07,2.749594852519571e-07,1.3747974262597855e-07,0.0,4.1243922787793563e-07,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,proposal_mean_delta_rms,4,1.2550126039375495e-08,2.510025207875099e-08,1.2550126039375495e-08,0.0,3.7650378118126485e-08,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,proposal_std_delta_l2,4,1.2151529215499825e-07,2.430305843099965e-07,1.2151529215499825e-07,0.0,3.6454587646499476e-07,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,proposal_std_delta_rms,4,1.109277776585385e-08,2.21855555317077e-08,1.109277776585385e-08,0.0,3.327833329756155e-08,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,native_proposal_entropy_nats,4,148.46384774948936,3.1574881040056724,1.5787440520028362,145.80302210772103,151.1246733912577,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,arm_proposal_entropy_nats,4,148.46384746125466,3.1574878844494365,1.5787439422247183,145.80302210772103,151.12467281478828,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,proposal_entropy_delta_nats,4,-2.882347018839937e-07,5.764694037679874e-07,2.882347018839937e-07,-8.647041056519811e-07,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,native_best_runnerup_margin,4,0.025994986295700073,0.01906368438304197,0.009531842191520985,0.009546458721160889,0.04244351387023926,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,arm_best_runnerup_margin,4,0.026011884212493896,0.0189338668056092,0.0094669334028046,0.009678423404693604,0.04234534502029419,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,best_runnerup_margin_delta,4,1.6897916793823242e-05,0.00014597940087535049,7.298970043767524e-05,-9.816884994506836e-05,0.00013196468353271484,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,native_elite_boundary_margin,4,0.005786865949630737,0.0034068881979016554,0.0017034440989508277,0.003215104341506958,0.00903230905532837,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,arm_elite_boundary_margin,4,0.005823016166687012,0.0034184537281558105,0.0017092268640779053,0.0033882558345794678,0.00895199179649353,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,3,elite_boundary_margin_delta,4,3.6150217056274414e-05,0.00029521824347251123,0.00014760912173625561,-0.00022929906845092773,0.0002810657024383545,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,proposal_mean_delta_l2,4,2.1900540949319663e-07,4.3801081898639326e-07,2.1900540949319663e-07,0.0,6.570162284795899e-07,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,proposal_mean_delta_rms,4,1.999236716584664e-08,3.998473433169328e-08,1.999236716584664e-08,0.0,5.997710149753993e-08,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,proposal_std_delta_l2,4,1.5467807272096496e-07,3.093561454419299e-07,1.5467807272096496e-07,0.0,4.6403421816289487e-07,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,proposal_std_delta_rms,4,1.4120111596782832e-08,2.8240223193565665e-08,1.4120111596782832e-08,0.0,4.2360334790348494e-08,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,native_proposal_entropy_nats,4,140.46476477908433,5.850822408019494,2.925411204009747,135.2074045743225,145.764218103051,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,arm_proposal_entropy_nats,4,140.46476441636605,5.850821812976878,2.925410906488439,135.2074045743225,145.76421701489613,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,proposal_entropy_delta_nats,4,-3.6271828918188476e-07,7.254365783637694e-07,3.627182891818847e-07,-1.0881548675456543e-06,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,native_best_runnerup_margin,4,0.04046887159347534,0.03361462504576891,0.016807312522884456,0.014512956142425537,0.06722250580787659,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,arm_best_runnerup_margin,4,0.04041829705238342,0.03357830654072462,0.01678915327036231,0.014488935470581055,0.06716296076774597,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,best_runnerup_margin_delta,4,-5.0574541091918945e-05,7.4648712118567e-05,3.73243560592835e-05,-0.0001049041748046875,1.4573335647583008e-05,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,native_elite_boundary_margin,4,0.005315870046615601,0.0034136115551637765,0.0017068057775818882,0.002617478370666504,0.008710712194442749,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,arm_elite_boundary_margin,4,0.005320250988006592,0.003409275492057951,0.0017046377460289755,0.0026592612266540527,0.008696556091308594,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,4,elite_boundary_margin_delta,4,4.380941390991211e-06,6.922063554204501e-05,3.4610317771022504e-05,-6.145238876342773e-05,5.1349401473999023e-05,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,proposal_mean_delta_l2,4,3.08131279306666e-07,6.16262558613332e-07,3.08131279306666e-07,0.0,9.243938379199979e-07,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,proposal_mean_delta_rms,4,2.8128408724864293e-08,5.6256817449728586e-08,2.8128408724864293e-08,0.0,8.438522617459288e-08,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,proposal_std_delta_l2,4,1.3307162448385172e-07,2.6614324896770343e-07,1.3307162448385172e-07,0.0,3.9921487345155515e-07,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,proposal_std_delta_rms,4,1.2147721748943724e-08,2.4295443497887448e-08,1.2147721748943724e-08,0.0,3.644316524683117e-08,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,native_proposal_entropy_nats,4,130.62657233213287,6.069870183216921,3.0349350916084603,126.1606478623479,136.68278029884974,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,arm_proposal_entropy_nats,4,130.62657183395868,6.069869234117569,3.0349346170587843,126.1606478623479,136.6827788043271,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,proposal_entropy_delta_nats,4,-4.981742094400943e-07,9.963484188801885e-07,4.981742094400943e-07,-1.4945226283202828e-06,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,native_best_runnerup_margin,4,0.014723822474479675,0.00788803206014141,0.003944016030070705,0.006976574659347534,0.0208904892206192,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,arm_best_runnerup_margin,4,0.014724373817443848,0.007972468219764117,0.003986234109882058,0.006895273923873901,0.02099749445915222,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,best_runnerup_margin_delta,4,5.513429641723633e-07,0.00010151576146998397,5.0757880734991985e-05,-7.224082946777344e-05,9.196996688842773e-05,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,native_elite_boundary_margin,4,0.0019051134586334229,0.0020948595853874747,0.0010474297926937374,0.00034731626510620117,0.0037012994289398193,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,arm_elite_boundary_margin,4,0.0019062310457229614,0.00218523286856621,0.001092616434283105,0.00028443336486816406,0.0037836432456970215,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,5,elite_boundary_margin_delta,4,1.1175870895385742e-06,9.068170257016961e-05,4.5340851285084806e-05,-6.288290023803711e-05,8.234381675720215e-05,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,proposal_mean_delta_l2,4,5.834852988891852e-07,7.893438101114458e-07,3.946719050557229e-07,0.0,1.252981802567962e-06,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,proposal_mean_delta_rms,4,5.326467669570846e-08,7.20569017375189e-08,3.602845086875945e-08,0.0,1.1438106623499288e-07,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,proposal_std_delta_l2,4,2.3379981761473285e-07,2.786145995506588e-07,1.393072997753294e-07,0.0,4.675996352294657e-07,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,proposal_std_delta_rms,4,2.134290567469714e-08,2.5433916837360755e-08,1.2716958418680378e-08,0.0,4.268581134939428e-08,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,native_proposal_entropy_nats,4,122.03400388580224,5.823360863063287,2.9116804315316434,117.98218137354321,127.56468249672898,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,arm_proposal_entropy_nats,4,122.03400334612844,5.823359956745399,2.9116799783726997,117.98218137354321,127.56468096629395,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,proposal_entropy_delta_nats,4,-5.396737812191077e-07,9.648541171906186e-07,4.824270585953093e-07,-1.4861418762279754e-06,0.0,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,native_best_runnerup_margin,4,0.03727675974369049,0.05095030750710232,0.02547515375355116,0.005464240908622742,0.08837753534317017,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,arm_best_runnerup_margin,4,0.03719736635684967,0.05088440122604264,0.02544220061302132,0.005469784140586853,0.0882800817489624,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,best_runnerup_margin_delta,4,-7.939338684082031e-05,0.0001963823409981569,9.819117049907845e-05,-0.00023621320724487305,7.486343383789062e-05,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,native_elite_boundary_margin,4,0.0034619420766830444,0.0015016186540602336,0.0007508093270301168,0.0020727962255477905,0.0045611560344696045,,,,descriptive_only
initial8,reach-wall,matched_random_fixed_rank4,6,arm_elite_boundary_margin,4,0.0033668428659439087,0.0014548176179838164,0.0007274088089919082,0.0020629912614822388,0.0044145286083221436,,,,descriptive_only
