task,bank,arm,modality,horizon,metric,n,n_defined,mean,marginal_95_low,marginal_95_high
reach,original,random_off_range_B1,official,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B1,official,4,centered_cost_change_rms,8,8,0.0039762649864653141,0.0035347005744728382,0.0045043639928469851
reach,original,random_off_range_B1,official,6,donor_reconstruction,8,8,-0.0023384467220957939,-0.0042546305611290691,-0.00045369190586114216
reach,original,random_off_range_B1,official,6,numerator_mse_mean,8,8,0.17620605042973939,0.16406881550761476,0.19053941365216706
reach,original,random_off_range_B1,official,6,denominator_mse_mean,8,8,0.17578369481342179,0.16374559949013903,0.19002128626910386
reach,original,random_off_range_B1,official,6,native_spearman,8,8,0.99950200834965675,0.99944661884532882,0.99955495338237921
reach,original,random_off_range_B1,official,6,spearman_loss,8,8,0.00049799165034325465,0.00044504661762065356,0.00055338115467108706
reach,original,random_off_range_B1,official,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B1,official,6,centered_cost_change_rms,8,8,0.0039762649864653141,0.0035347005744728382,0.0045043639928469851
reach,original,random_off_range_B1,proprio,3,donor_reconstruction,8,8,-0.031966557470351098,-0.039332330428532153,-0.025224198940184295
reach,original,random_off_range_B1,proprio,3,numerator_mse_mean,8,8,0.0010769684849468897,0.0010137809260525811,0.0011433491975313757
reach,original,random_off_range_B1,proprio,3,denominator_mse_mean,8,8,0.0010431890099983857,0.00098592360412836462,0.0011029535332067021
reach,original,random_off_range_B1,proprio,3,native_spearman,8,8,0.99943649373881938,0.99931538128201425,0.99954127406971194
reach,original,random_off_range_B1,proprio,3,spearman_loss,8,8,0.00056350626118067959,0.00045872593028810777,0.00068461871798576601
reach,original,random_off_range_B1,proprio,3,native_top10_overlap,8,8,9.875,9.625,10
reach,original,random_off_range_B1,proprio,3,centered_cost_change_rms,8,8,0.0018505331796049495,0.0016590148216593232,0.0020516393213925355
reach,original,random_off_range_B1,proprio,4,donor_reconstruction,8,8,-0.0051772804098547953,-0.0078165364474527821,-0.0023929680220513005
reach,original,random_off_range_B1,proprio,4,numerator_mse_mean,8,8,0.003689814055337786,0.0034227517963537914,0.0039810969040475468
reach,original,random_off_range_B1,proprio,4,denominator_mse_mean,8,8,0.0036699378012198039,0.0034105606175295075,0.0039520719145822482
reach,original,random_off_range_B1,proprio,4,native_spearman,8,8,0.99943649373881938,0.99931538128201425,0.99954127406971194
reach,original,random_off_range_B1,proprio,4,spearman_loss,8,8,0.00056350626118067959,0.00045872593028810777,0.00068461871798576601
reach,original,random_off_range_B1,proprio,4,native_top10_overlap,8,8,9.875,9.625,10
reach,original,random_off_range_B1,proprio,4,centered_cost_change_rms,8,8,0.0018505331796049495,0.0016590148216593232,0.0020516393213925355
reach,original,random_off_range_B1,proprio,6,donor_reconstruction,8,8,-0.005217804389502298,-0.008115164424911267,-0.0023192665212894287
reach,original,random_off_range_B1,proprio,6,numerator_mse_mean,8,8,0.003928187448904598,0.0036295732560099755,0.0042710016802249839
reach,original,random_off_range_B1,proprio,6,denominator_mse_mean,8,8,0.003906959559277251,0.0036129195551265051,0.0042412543424184997
reach,original,random_off_range_B1,proprio,6,native_spearman,8,8,0.99943649373881938,0.99931538128201425,0.99954127406971194
reach,original,random_off_range_B1,proprio,6,spearman_loss,8,8,0.00056350626118067959,0.00045872593028810777,0.00068461871798576601
reach,original,random_off_range_B1,proprio,6,native_top10_overlap,8,8,9.875,9.625,10
reach,original,random_off_range_B1,proprio,6,centered_cost_change_rms,8,8,0.0018505331796049495,0.0016590148216593232,0.0020516393213925355
reach,original,random_off_range_B1,visual,3,donor_reconstruction,8,8,-0.016739486609202436,-0.022478227592642896,-0.011644699332958924
reach,original,random_off_range_B1,visual,3,numerator_mse_mean,8,8,0.044998813880928912,0.042379751879317286,0.047837491487855065
reach,original,random_off_range_B1,visual,3,denominator_mse_mean,8,8,0.04424749078043104,0.041768187548032056,0.046954101471229068
reach,original,random_off_range_B1,visual,3,native_spearman,8,8,0.99948581372483059,0.99944492438161581,0.99952389989951584
reach,original,random_off_range_B1,visual,3,spearman_loss,8,8,0.0005141862751693177,0.00047610010048411975,0.0005550756183842348
reach,original,random_off_range_B1,visual,3,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B1,visual,3,centered_cost_change_rms,8,8,0.003867271126527926,0.0034355611108362813,0.0043890953626062124
reach,original,random_off_range_B1,visual,4,donor_reconstruction,8,8,-0.0020397690439074162,-0.0039708097046887991,4.5609495799389665e-05
reach,original,random_off_range_B1,visual,4,numerator_mse_mean,8,8,0.15968030392602811,0.14886407678988303,0.17225216697733733
reach,original,random_off_range_B1,visual,4,denominator_mse_mean,8,8,0.15933560755588755,0.14876346520212635,0.17176270297994159
reach,original,random_off_range_B1,visual,4,native_spearman,8,8,0.99948581372483059,0.99944492438161581,0.99952389989951584
reach,original,random_off_range_B1,visual,4,spearman_loss,8,8,0.0005141862751693177,0.00047610010048411975,0.0005550756183842348
reach,original,random_off_range_B1,visual,4,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B1,visual,4,centered_cost_change_rms,8,8,0.003867271126527926,0.0034355611108362813,0.0043890953626062124
reach,original,random_off_range_B1,visual,6,donor_reconstruction,8,8,-0.0023321078825439129,-0.0042471291987997012,-0.00044986021119060304
reach,original,random_off_range_B1,visual,6,numerator_mse_mean,8,8,0.17581323168484891,0.16370399478739098,0.1901138335310994
reach,original,random_off_range_B1,visual,6,denominator_mse_mean,8,8,0.17539299885749407,0.16338527119760024,0.18959543348386504
reach,original,random_off_range_B1,visual,6,native_spearman,8,8,0.99948581372483059,0.99944492438161581,0.99952389989951584
reach,original,random_off_range_B1,visual,6,spearman_loss,8,8,0.0005141862751693177,0.00047610010048411975,0.0005550756183842348
reach,original,random_off_range_B1,visual,6,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B1,visual,6,centered_cost_change_rms,8,8,0.003867271126527926,0.0034355611108362813,0.0043890953626062124
reach,original,random_off_range_B2,official,3,donor_reconstruction,8,8,-0.0146873418899785,-0.016393416984678992,-0.012703249393362176
reach,original,random_off_range_B2,official,3,numerator_mse_mean,8,8,0.045001205818404909,0.04249850098176304,0.047753010720705646
reach,original,random_off_range_B2,official,3,denominator_mse_mean,8,8,0.044351809681430883,0.041868927583696897,0.047063703284059497
reach,original,random_off_range_B2,official,3,native_spearman,8,8,0.99951653628896409,0.99942993672151914,0.99958310717311882
reach,original,random_off_range_B2,official,3,spearman_loss,8,8,0.00048346371103590025,0.00041689282688116383,0.00057006327848089676
reach,original,random_off_range_B2,official,3,native_top10_overlap,8,8,9.5,9,9.875
reach,original,random_off_range_B2,official,3,centered_cost_change_rms,8,8,0.0037156299274929468,0.0031923484625071019,0.0043768050003361609
reach,original,random_off_range_B2,official,4,donor_reconstruction,8,8,-0.00051269092493350099,-0.0012197843015702703,0.00028961833657763182
reach,original,random_off_range_B2,official,4,numerator_mse_mean,8,8,0.15978636930250772,0.14916515806310721,0.17227658564764758
reach,original,random_off_range_B2,official,4,denominator_mse_mean,8,8,0.1597026013360095,0.14911414486343894,0.1721550632306697
reach,original,random_off_range_B2,official,4,native_spearman,8,8,0.99951653628896409,0.99942993672151914,0.99958310717311882
reach,original,random_off_range_B2,official,4,spearman_loss,8,8,0.00048346371103590025,0.00041689282688116383,0.00057006327848089676
reach,original,random_off_range_B2,official,4,native_top10_overlap,8,8,9.5,9,9.875
reach,original,random_off_range_B2,official,4,centered_cost_change_rms,8,8,0.0037156299274929468,0.0031923484625071019,0.0043768050003361609
reach,original,random_off_range_B2,official,6,donor_reconstruction,8,8,-0.00045796714211733536,-0.0016949136954284572,0.00093260686807843812
reach,original,random_off_range_B2,official,6,numerator_mse_mean,8,8,0.17584874326191557,0.16390408019028108,0.18998957859404658
reach,original,random_off_range_B2,official,6,denominator_mse_mean,8,8,0.17578369481342179,0.16374559949013903,0.19002128626910386
reach,original,random_off_range_B2,official,6,native_spearman,8,8,0.99951653628896409,0.99942993672151914,0.99958310717311882
reach,original,random_off_range_B2,official,6,spearman_loss,8,8,0.00048346371103590025,0.00041689282688116383,0.00057006327848089676
reach,original,random_off_range_B2,official,6,native_top10_overlap,8,8,9.5,9,9.875
reach,original,random_off_range_B2,official,6,centered_cost_change_rms,8,8,0.0037156299274929468,0.0031923484625071019,0.0043768050003361609
reach,original,random_off_range_B2,proprio,3,donor_reconstruction,8,8,-0.017176271735472315,-0.02568700492153168,-0.009192719727789133
reach,original,random_off_range_B2,proprio,3,numerator_mse_mean,8,8,0.0010603142992150092,0.0010080660355318483,0.0011147620313108975
reach,original,random_off_range_B2,proprio,3,denominator_mse_mean,8,8,0.0010431890099983857,0.00098592360412836462,0.0011029535332067021
reach,original,random_off_range_B2,proprio,3,native_spearman,8,8,0.99946843853820599,0.99938393621040222,0.99954960610673449
reach,original,random_off_range_B2,proprio,3,spearman_loss,8,8,0.00053156146179403341,0.00045039389326549661,0.00061606378959767536
reach,original,random_off_range_B2,proprio,3,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B2,proprio,3,centered_cost_change_rms,8,8,0.001719236250673,0.0015723406114126488,0.0018759551818935175
reach,original,random_off_range_B2,proprio,4,donor_reconstruction,8,8,-0.00016070151737225535,-0.002845094361329209,0.0023724286848368203
reach,original,random_off_range_B2,proprio,4,numerator_mse_mean,8,8,0.0036698138562894075,0.0034150640795322157,0.0039470290829047936
reach,original,random_off_range_B2,proprio,4,denominator_mse_mean,8,8,0.0036699378012198039,0.0034105606175295075,0.0039520719145822482
reach,original,random_off_range_B2,proprio,4,native_spearman,8,8,0.99946843853820599,0.99938393621040222,0.99954960610673449
reach,original,random_off_range_B2,proprio,4,spearman_loss,8,8,0.00053156146179403341,0.00045039389326549661,0.00061606378959767536
reach,original,random_off_range_B2,proprio,4,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B2,proprio,4,centered_cost_change_rms,8,8,0.001719236250673,0.0015723406114126488,0.0018759551818935175
reach,original,random_off_range_B2,proprio,6,donor_reconstruction,8,8,0.00036190860503383659,-0.0021959632333284794,0.0027930925821177165
reach,original,random_off_range_B2,proprio,6,numerator_mse_mean,8,8,0.0039048877713645622,0.0036146646604860349,0.0042363012942587324
reach,original,random_off_range_B2,proprio,6,denominator_mse_mean,8,8,0.003906959559277251,0.0036129195551265051,0.0042412543424184997
reach,original,random_off_range_B2,proprio,6,native_spearman,8,8,0.99946843853820599,0.99938393621040222,0.99954960610673449
reach,original,random_off_range_B2,proprio,6,spearman_loss,8,8,0.00053156146179403341,0.00045039389326549661,0.00061606378959767536
reach,original,random_off_range_B2,proprio,6,native_top10_overlap,8,8,9.75,9.375,10
reach,original,random_off_range_B2,proprio,6,centered_cost_change_rms,8,8,0.001719236250673,0.0015723406114126488,0.0018759551818935175
reach,original,random_off_range_B2,visual,3,donor_reconstruction,8,8,-0.014681761674849081,-0.016401900471035985,-0.012690591403893919
reach,original,random_off_range_B2,visual,3,numerator_mse_mean,8,8,0.044895174388483408,0.042396659130984428,0.047642463598949913
reach,original,random_off_range_B2,visual,3,denominator_mse_mean,8,8,0.04424749078043104,0.041768187548032056,0.046954101471229068
reach,original,random_off_range_B2,visual,3,native_spearman,8,8,0.99952017521797998,0.99943318813415671,0.99958393982155358
reach,original,random_off_range_B2,visual,3,spearman_loss,8,8,0.00047982478202002188,0.00041606017844643406,0.00056681186584336962
reach,original,random_off_range_B2,visual,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B2,visual,3,centered_cost_change_rms,8,8,0.0036141518404767753,0.0031022353080704594,0.0042652164483919586
reach,original,random_off_range_B2,visual,4,donor_reconstruction,8,8,-0.00051339102909890577,-0.001218985831669156,0.00028836932197642487
reach,original,random_off_range_B2,visual,4,numerator_mse_mean,8,8,0.15941938791687879,0.14881966960216358,0.17188128301644079
reach,original,random_off_range_B2,visual,4,denominator_mse_mean,8,8,0.15933560755588755,0.14876346520212635,0.17176270297994159
reach,original,random_off_range_B2,visual,4,native_spearman,8,8,0.99952017521797998,0.99943318813415671,0.99958393982155358
reach,original,random_off_range_B2,visual,4,spearman_loss,8,8,0.00047982478202002188,0.00041606017844643406,0.00056681186584336962
reach,original,random_off_range_B2,visual,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B2,visual,4,centered_cost_change_rms,8,8,0.0036141518404767753,0.0031022353080704594,0.0042652164483919586
reach,original,random_off_range_B2,visual,6,donor_reconstruction,8,8,-0.0004596869976574991,-0.0016958324856702497,0.00092927911030077359
reach,original,random_off_range_B2,visual,6,numerator_mse_mean,8,8,0.17545825448477914,0.16354362092989275,0.18956308754699044
reach,original,random_off_range_B2,visual,6,denominator_mse_mean,8,8,0.17539299885749407,0.16338527119760024,0.18959543348386504
reach,original,random_off_range_B2,visual,6,native_spearman,8,8,0.99952017521797998,0.99943318813415671,0.99958393982155358
reach,original,random_off_range_B2,visual,6,spearman_loss,8,8,0.00047982478202002188,0.00041606017844643406,0.00056681186584336962
reach,original,random_off_range_B2,visual,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B2,visual,6,centered_cost_change_rms,8,8,0.0036141518404767753,0.0031022353080704594,0.0042652164483919586
reach,original,random_off_range_B3,official,3,donor_reconstruction,8,8,-0.024799046504468347,-0.026351988563597332,-0.023196349400079808
reach,original,random_off_range_B3,official,3,numerator_mse_mean,8,8,0.045449520442227831,0.042912500454808863,0.048206460684086586
reach,original,random_off_range_B3,official,3,denominator_mse_mean,8,8,0.044351809681430883,0.041868927583696897,0.047063703284059497
reach,original,random_off_range_B3,official,3,native_spearman,8,8,0.99898376648629439,0.99885070806342291,0.99912093467705199
reach,original,random_off_range_B3,official,3,spearman_loss,8,8,0.0010162335137056944,0.00087906532294801355,0.0011492919365770728
reach,original,random_off_range_B3,official,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B3,official,3,centered_cost_change_rms,8,8,0.0057070830902975437,0.0048043266439531237,0.0067086162255910499
reach,original,random_off_range_B3,official,4,donor_reconstruction,8,8,-0.00065339700917811661,-0.0016684546755111884,0.00051342517629483775
reach,original,random_off_range_B3,official,4,numerator_mse_mean,8,8,0.15981619083235332,0.14915156211335834,0.17236891047239883
reach,original,random_off_range_B3,official,4,denominator_mse_mean,8,8,0.1597026013360095,0.14911414486343894,0.1721550632306697
reach,original,random_off_range_B3,official,4,native_spearman,8,8,0.99898376648629439,0.99885070806342291,0.99912093467705199
reach,original,random_off_range_B3,official,4,spearman_loss,8,8,0.0010162335137056944,0.00087906532294801355,0.0011492919365770728
reach,original,random_off_range_B3,official,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B3,official,4,centered_cost_change_rms,8,8,0.0057070830902975437,0.0048043266439531237,0.0067086162255910499
reach,original,random_off_range_B3,official,6,donor_reconstruction,8,8,-0.0010904883702571033,-0.0027694604135612838,0.0005159752079218038
reach,original,random_off_range_B3,official,6,numerator_mse_mean,8,8,0.17598729764890964,0.16384581645169896,0.19033655047041664
reach,original,random_off_range_B3,official,6,denominator_mse_mean,8,8,0.17578369481342179,0.16374559949013903,0.19002128626910386
reach,original,random_off_range_B3,official,6,native_spearman,8,8,0.99898376648629439,0.99885070806342291,0.99912093467705199
reach,original,random_off_range_B3,official,6,spearman_loss,8,8,0.0010162335137056944,0.00087906532294801355,0.0011492919365770728
reach,original,random_off_range_B3,official,6,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B3,official,6,centered_cost_change_rms,8,8,0.0057070830902975437,0.0048043266439531237,0.0067086162255910499
reach,original,random_off_range_B3,proprio,3,donor_reconstruction,8,8,-0.062647996891662283,-0.071633482615361066,-0.055333262961531036
reach,original,random_off_range_B3,proprio,3,numerator_mse_mean,8,8,0.0011081660663627628,0.0010510675422946241,0.0011707045863205978
reach,original,random_off_range_B3,proprio,3,denominator_mse_mean,8,8,0.0010431890099983857,0.00098592360412836462,0.0011029535332067021
reach,original,random_off_range_B3,proprio,3,native_spearman,8,8,0.99885415393504373,0.9986650407226747,0.99901232374804161
reach,original,random_off_range_B3,proprio,3,spearman_loss,8,8,0.0011458460649562824,0.00098767625195835375,0.0013349592773252983
reach,original,random_off_range_B3,proprio,3,native_top10_overlap,8,8,9.5,9,9.875
reach,original,random_off_range_B3,proprio,3,centered_cost_change_rms,8,8,0.0028252544321276927,0.0026096787058486467,0.0030267287801053443
reach,original,random_off_range_B3,proprio,4,donor_reconstruction,8,8,-0.0042098502868226362,-0.0061441604326795685,-0.0021886105811218526
reach,original,random_off_range_B3,proprio,4,numerator_mse_mean,8,8,0.0036851342288907437,0.0034275602964149738,0.0039680936543677889
reach,original,random_off_range_B3,proprio,4,denominator_mse_mean,8,8,0.0036699378012198039,0.0034105606175295075,0.0039520719145822482
reach,original,random_off_range_B3,proprio,4,native_spearman,8,8,0.99885415393504373,0.9986650407226747,0.99901232374804161
reach,original,random_off_range_B3,proprio,4,spearman_loss,8,8,0.0011458460649562824,0.00098767625195835375,0.0013349592773252983
reach,original,random_off_range_B3,proprio,4,native_top10_overlap,8,8,9.5,9,9.875
reach,original,random_off_range_B3,proprio,4,centered_cost_change_rms,8,8,0.0028252544321276927,0.0026096787058486467,0.0030267287801053443
reach,original,random_off_range_B3,proprio,6,donor_reconstruction,8,8,-0.003669294197677489,-0.0060143183091339592,-0.0011060946840734315
reach,original,random_off_range_B3,proprio,6,numerator_mse_mean,8,8,0.0039208579396288442,0.0036283792561022173,0.0042560353188970486
reach,original,random_off_range_B3,proprio,6,denominator_mse_mean,8,8,0.003906959559277251,0.0036129195551265051,0.0042412543424184997
reach,original,random_off_range_B3,proprio,6,native_spearman,8,8,0.99885415393504373,0.9986650407226747,0.99901232374804161
reach,original,random_off_range_B3,proprio,6,spearman_loss,8,8,0.0011458460649562824,0.00098767625195835375,0.0013349592773252983
reach,original,random_off_range_B3,proprio,6,native_top10_overlap,8,8,9.5,9,9.875
reach,original,random_off_range_B3,proprio,6,centered_cost_change_rms,8,8,0.0028252544321276927,0.0026096787058486467,0.0030267287801053443
reach,original,random_off_range_B3,visual,3,donor_reconstruction,8,8,-0.024710180902213746,-0.026261498618484536,-0.023102649360400379
reach,original,random_off_range_B3,visual,3,numerator_mse_mean,8,8,0.045338703835591562,0.042804999080945857,0.048090361657963369
reach,original,random_off_range_B3,visual,3,denominator_mse_mean,8,8,0.04424749078043104,0.041768187548032056,0.046954101471229068
reach,original,random_off_range_B3,visual,3,native_spearman,8,8,0.9989931693514269,0.9988477232909152,0.99914665718507978
reach,original,random_off_range_B3,visual,3,spearman_loss,8,8,0.0010068306485729872,0.00085334281492017994,0.0011522767090847708
reach,original,random_off_range_B3,visual,3,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_off_range_B3,visual,3,centered_cost_change_rms,8,8,0.0055551294025364137,0.0046790170975148232,0.0065339454320837726
reach,original,random_off_range_B3,visual,4,donor_reconstruction,8,8,-0.00064537502912277722,-0.0016583739177613854,0.00051987068609894715
reach,original,random_off_range_B3,visual,4,numerator_mse_mean,8,8,0.15944767740946425,0.1487989440285013,0.17198115300775604
reach,original,random_off_range_B3,visual,4,denominator_mse_mean,8,8,0.15933560755588755,0.14876346520212635,0.17176270297994159
reach,original,random_off_range_B3,visual,4,native_spearman,8,8,0.9989931693514269,0.9988477232909152,0.99914665718507978
reach,original,random_off_range_B3,visual,4,spearman_loss,8,8,0.0010068306485729872,0.00085334281492017994,0.0011522767090847708
reach,original,random_off_range_B3,visual,4,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_off_range_B3,visual,4,centered_cost_change_rms,8,8,0.0055551294025364137,0.0046790170975148232,0.0065339454320837726
reach,original,random_off_range_B3,visual,6,donor_reconstruction,8,8,-0.0010849346548773148,-0.0027643096692560598,0.00052293290076646959
reach,original,random_off_range_B3,visual,6,numerator_mse_mean,8,8,0.17559521185494675,0.16347268844104498,0.18990856556743083
reach,original,random_off_range_B3,visual,6,denominator_mse_mean,8,8,0.17539299885749407,0.16338527119760024,0.18959543348386504
reach,original,random_off_range_B3,visual,6,native_spearman,8,8,0.9989931693514269,0.9988477232909152,0.99914665718507978
reach,original,random_off_range_B3,visual,6,spearman_loss,8,8,0.0010068306485729872,0.00085334281492017994,0.0011522767090847708
reach,original,random_off_range_B3,visual,6,native_top10_overlap,8,8,9.625,9.25,9.875
reach,original,random_off_range_B3,visual,6,centered_cost_change_rms,8,8,0.0055551294025364137,0.0046790170975148232,0.0065339454320837726
reach,original,random_off_range_B4,official,3,donor_reconstruction,8,8,-0.044684552047981885,-0.046403013737243551,-0.04253802355220454
reach,original,random_off_range_B4,official,3,numerator_mse_mean,8,8,0.04632370151861645,0.043803785299388914,0.049067747480703056
reach,original,random_off_range_B4,official,3,denominator_mse_mean,8,8,0.044351809681430883,0.041868927583696897,0.047063703284059497
reach,original,random_off_range_B4,official,3,native_spearman,8,8,0.99828696706291087,0.99800453338370432,0.99857688692190738
reach,original,random_off_range_B4,official,3,spearman_loss,8,8,0.0017130329370891179,0.0014231130780925361,0.001995466616295738
reach,original,random_off_range_B4,official,3,native_top10_overlap,8,8,9.125,8.75,9.5
reach,original,random_off_range_B4,official,3,centered_cost_change_rms,8,8,0.0077804435369280747,0.0065258442324292749,0.0091292048693493964
reach,original,random_off_range_B4,official,4,donor_reconstruction,8,8,-0.0025987182309082923,-0.0036538523277589996,-0.0015797743964242837
reach,original,random_off_range_B4,official,4,numerator_mse_mean,8,8,0.16012546907918213,0.14943305602225249,0.17264118873177026
reach,original,random_off_range_B4,official,4,denominator_mse_mean,8,8,0.1597026013360095,0.14911414486343894,0.1721550632306697
reach,original,random_off_range_B4,official,4,native_spearman,8,8,0.99828696706291087,0.99800453338370432,0.99857688692190738
reach,original,random_off_range_B4,official,4,spearman_loss,8,8,0.0017130329370891179,0.0014231130780925361,0.001995466616295738
reach,original,random_off_range_B4,official,4,native_top10_overlap,8,8,9.125,8.75,9.5
reach,original,random_off_range_B4,official,4,centered_cost_change_rms,8,8,0.0077804435369280747,0.0065258442324292749,0.0091292048693493964
reach,original,random_off_range_B4,official,6,donor_reconstruction,8,8,-0.0049513862996458935,-0.0069917544179515234,-0.0028161642159429123
reach,original,random_off_range_B4,official,6,numerator_mse_mean,8,8,0.17663934071819409,0.16456785597773346,0.19076628914794155
reach,original,random_off_range_B4,official,6,denominator_mse_mean,8,8,0.17578369481342179,0.16374559949013903,0.19002128626910386
reach,original,random_off_range_B4,official,6,native_spearman,8,8,0.99828696706291087,0.99800453338370432,0.99857688692190738
reach,original,random_off_range_B4,official,6,spearman_loss,8,8,0.0017130329370891179,0.0014231130780925361,0.001995466616295738
reach,original,random_off_range_B4,official,6,native_top10_overlap,8,8,9.125,8.75,9.5
reach,original,random_off_range_B4,official,6,centered_cost_change_rms,8,8,0.0077804435369280747,0.0065258442324292749,0.0091292048693493964
reach,original,random_off_range_B4,proprio,3,donor_reconstruction,8,8,-0.30624431878807379,-0.32200428782771379,-0.29031615992908999
reach,original,random_off_range_B4,proprio,3,numerator_mse_mean,8,8,0.001361319054587482,0.0012960284721676178,0.0014303908657499714
reach,original,random_off_range_B4,proprio,3,denominator_mse_mean,8,8,0.0010431890099983857,0.00098592360412836462,0.0011029535332067021
reach,original,random_off_range_B4,proprio,3,native_spearman,8,8,0.99670557450638353,0.99619351326125849,0.99725074723052476
reach,original,random_off_range_B4,proprio,3,spearman_loss,8,8,0.0032944254936165956,0.0027492527694752272,0.003806486738741538
reach,original,random_off_range_B4,proprio,3,native_top10_overlap,8,8,9.375,9.125,9.75
reach,original,random_off_range_B4,proprio,3,centered_cost_change_rms,8,8,0.0049988455681499152,0.0044664104333310382,0.0054304339981280014
reach,original,random_off_range_B4,proprio,4,donor_reconstruction,8,8,-0.025777604806438953,-0.031303163736980999,-0.020771506141889384
reach,original,random_off_range_B4,proprio,4,numerator_mse_mean,8,8,0.0037646470280447496,0.0034953142316503797,0.0040528857751545889
reach,original,random_off_range_B4,proprio,4,denominator_mse_mean,8,8,0.0036699378012198039,0.0034105606175295075,0.0039520719145822482
reach,original,random_off_range_B4,proprio,4,native_spearman,8,8,0.99670557450638353,0.99619351326125849,0.99725074723052476
reach,original,random_off_range_B4,proprio,4,spearman_loss,8,8,0.0032944254936165956,0.0027492527694752272,0.003806486738741538
reach,original,random_off_range_B4,proprio,4,native_top10_overlap,8,8,9.375,9.125,9.75
reach,original,random_off_range_B4,proprio,4,centered_cost_change_rms,8,8,0.0049988455681499152,0.0044664104333310382,0.0054304339981280014
reach,original,random_off_range_B4,proprio,6,donor_reconstruction,8,8,-0.018880921704651998,-0.024058581020622555,-0.01384806824737661
reach,original,random_off_range_B4,proprio,6,numerator_mse_mean,8,8,0.0039806590784822685,0.0036780045970003197,0.0043167997776346343
reach,original,random_off_range_B4,proprio,6,denominator_mse_mean,8,8,0.003906959559277251,0.0036129195551265051,0.0042412543424184997
reach,original,random_off_range_B4,proprio,6,native_spearman,8,8,0.99670557450638353,0.99619351326125849,0.99725074723052476
reach,original,random_off_range_B4,proprio,6,spearman_loss,8,8,0.0032944254936165956,0.0027492527694752272,0.003806486738741538
reach,original,random_off_range_B4,proprio,6,native_top10_overlap,8,8,9.375,9.125,9.75
reach,original,random_off_range_B4,proprio,6,centered_cost_change_rms,8,8,0.0049988455681499152,0.0044664104333310382,0.0054304339981280014
reach,original,random_off_range_B4,visual,3,donor_reconstruction,8,8,-0.044067296133636663,-0.045751227461534205,-0.041944905290865732
reach,original,random_off_range_B4,visual,3,numerator_mse_mean,8,8,0.046187569613157703,0.043671324002468294,0.048923101798908526
reach,original,random_off_range_B4,visual,3,denominator_mse_mean,8,8,0.04424749078043104,0.041768187548032056,0.046954101471229068
reach,original,random_off_range_B4,visual,3,native_spearman,8,8,0.99823999430987098,0.99796199122094775,0.9985349837220413
reach,original,random_off_range_B4,visual,3,spearman_loss,8,8,0.0017600056901290739,0.0014650162779586695,0.002038008779052275
reach,original,random_off_range_B4,visual,3,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B4,visual,3,centered_cost_change_rms,8,8,0.0075777486617895438,0.0064028114468066936,0.0088706496373665185
reach,original,random_off_range_B4,visual,4,donor_reconstruction,8,8,-0.002544821824779997,-0.0035865948719199514,-0.0015338099193445698
reach,original,random_off_range_B4,visual,4,numerator_mse_mean,8,8,0.15974900437637768,0.14908841267381998,0.1722427627689716
reach,original,random_off_range_B4,visual,4,denominator_mse_mean,8,8,0.15933560755588755,0.14876346520212635,0.17176270297994159
reach,original,random_off_range_B4,visual,4,native_spearman,8,8,0.99823999430987098,0.99796199122094775,0.9985349837220413
reach,original,random_off_range_B4,visual,4,spearman_loss,8,8,0.0017600056901290739,0.0014650162779586695,0.002038008779052275
reach,original,random_off_range_B4,visual,4,native_top10_overlap,8,8,9.5,9.125,9.875
reach,original,random_off_range_B4,visual,4,centered_cost_change_rms,8,8,0.0075777486617895438,0.0064028114468066936,0.0088706496373665185
reach,original,random_off_range_B4,visual,6,donor_reconstruction,8,8,-0.0049201443030046643,-0.0069578995909080265,-0.0027873016458028199
reach,original,random_off_range_B4,visual,6,numerator_mse_mean,8,8,0.17624127481034588,0.16419802160974484,0.19033127034681549
reach,original,random_off_range_B4,visual,6,denominator_mse_mean,8,8,0.17539299885749407,0.16338527119760024,0.18959543348386504
reach,original,random_off_range_B4,visual,6,native_spearman,8,8,0.99823999430987098,0.99796199122094775,0.9985349837220413
reach,original,random_off_range_B4,visual,6,spearman_loss,8,8,0.0017600056901290739,0.0014650162779586695,0.002038008779052275
reach,original,random_off_range_B4,visual,6,native_top10_overlap,8,8,9.5,9.125,9.875
