source_id,task,precision,control,intervention,metric,control_mean,intervention_mean,mean,marginal_95_low,marginal_95_high,n,percent_of_reference,percent_95_low,percent_95_high
S03,reach,bfloat16,equal_anchor_linear,cubic,delivered_native_proprio_fidelity_mse_h6,1.760303698279016e-06,1.7586932952555127e-06,1.6104030235032749e-09,-1.0714576817612498e-08,1.3704392515526186e-08,33,0.09148438562491838,-0.6048951562285882,0.7964435453302771
S03,reach,bfloat16,equal_anchor_linear,cubic,recorded_visual_mse_h1,0.12173197127295413,0.12173197127295413,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,equal_anchor_linear,cubic,recorded_visual_mse_h2,0.1374464875783282,0.1374464875783282,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,equal_anchor_linear,cubic,recorded_visual_mse_h3,0.15169794395039177,0.15170016990541813,-2.2259550263181884e-06,-8.394776025053567e-06,4.0125540655241195e-06,33,-0.0014672707068406124,-0.005516880201600469,0.002656892774475275
S03,reach,bfloat16,equal_anchor_linear,cubic,recorded_visual_mse_h4,0.16622391960988142,0.1662340291465322,-1.0109536650804332e-05,-2.4732042743700682e-05,4.407018658264373e-06,33,-0.006081606593785769,-0.0148281040686527,0.0026334028718091734
S03,reach,bfloat16,equal_anchor_linear,cubic,recorded_visual_mse_h5,0.18170183351583252,0.18171609448777004,-1.4260971937515265e-05,-3.3099614507098455e-05,3.2360595886199944e-06,33,-0.007848206553153422,-0.018121227653785373,0.001790331672577067
S03,reach,bfloat16,equal_anchor_linear,cubic,recorded_visual_mse_h6,0.19806442722828702,0.19808463960359193,-2.0212375304913502e-05,-4.6197886983250884e-05,4.138516243363486e-06,33,-0.010203963117069063,-0.023160715834840095,0.002068139866717342
S03,reach,bfloat16,equal_anchor_linear,cubic,raw_native_visual_fidelity_mse_h3,5.9608028887584696e-05,6.36151970443601e-05,-4.007168156775409e-06,-4.1894145374499225e-06,-3.82997000907849e-06,33,-6.72253089316636,-6.973912491200275,-6.472693703184731
S03,reach,bfloat16,equal_anchor_linear,cubic,delivered_native_visual_fidelity_mse_h3,5.9288567057353593e-05,5.9312481873275085e-05,-2.3914815921505497e-08,-1.3251011142354463e-07,8.080199537252727e-08,33,-0.04033630277886659,-0.22304767298724493,0.13606966062930007
S03,reach,bfloat16,equal_anchor_linear,cubic,raw_native_visual_fidelity_mse_h6,9.426508640532083e-05,9.512370841438303e-05,-8.586220090622037e-07,-1.370317608087484e-06,-3.654626496684469e-07,33,-0.9108589848104552,-1.4611743809313822,-0.3841704455986415
S03,reach,bfloat16,equal_anchor_linear,cubic,delivered_native_visual_fidelity_mse_h6,9.420677045574224e-05,9.424373785455973e-05,-3.696739881750937e-08,-6.254866786199436e-07,5.525114592172838e-07,33,-0.03924070280583117,-0.6679278673894539,0.5813239763041733
S03,reach,bfloat16,projected_cubic,cubic,omitted_activation_mse,0.0006995183345376669,0.000816098366119673,-0.00011658003158200615,-0.00012153610274584603,-0.00011155910508170216,33,-16.665757825927102,-17.183773113210176,-16.14754189087239
S03,reach,bfloat16,projected_cubic,cubic,recorded_proprio_mse_h1,0.00022758262881380326,0.00022758262881380326,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,projected_cubic,cubic,recorded_proprio_mse_h2,0.0003022944126691201,0.0003022944126691201,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,projected_cubic,cubic,recorded_proprio_mse_h3,0.0004140439293122553,0.00041389314342314264,1.5078588911259504e-07,-3.768717926339399e-08,3.405174971942561e-07,33,0.036419072740493795,-0.009085690292699913,0.0836512214744912
S03,reach,bfloat16,projected_cubic,cubic,recorded_proprio_mse_h4,0.0005329932941884806,0.0005328913854155513,1.0190877292924243e-07,-9.675063132945171e-08,2.9679591415230966e-07,33,0.019119825487478107,-0.01809380555957201,0.05623524065915282
S03,reach,bfloat16,projected_cubic,cubic,recorded_proprio_mse_h5,0.0006846259778239524,0.0006845637694024129,6.220842153952347e-08,-2.2264189379766347e-07,3.428733484128037e-07,33,0.009085566028864175,-0.031699926321138355,0.05022422745285389
S03,reach,bfloat16,projected_cubic,cubic,recorded_proprio_mse_h6,0.0008585121039622475,0.0008583424922640787,1.6961169816879324e-07,-2.2053379532077543e-07,5.901328041554869e-07,33,0.01975513182323105,-0.02612427876879836,0.0666135806956208
S03,reach,bfloat16,projected_cubic,cubic,raw_native_proprio_fidelity_mse_h3,1.3773845122495868e-06,1.3632034498879299e-06,1.4181062361657134e-08,5.081828190489742e-09,2.4500668207964554e-08,33,1.029564528680244,0.38245230732882163,1.714738402394927
S03,reach,bfloat16,projected_cubic,cubic,delivered_native_proprio_fidelity_mse_h3,1.3058697796643834e-06,1.264523783931975e-06,4.134599573240859e-08,3.2512168749095776e-08,5.095348324314815e-08,33,3.1661652927625576,2.5568607657475577,3.8013603364278516
S03,reach,bfloat16,projected_cubic,cubic,raw_native_proprio_fidelity_mse_h6,1.7814328898417314e-06,1.7706318040713903e-06,1.0801085770341146e-08,-4.0092251318173405e-09,2.572179476711625e-08,33,0.6063144916618639,-0.22861986512340132,1.4246018321506746
S03,reach,bfloat16,projected_cubic,cubic,delivered_native_proprio_fidelity_mse_h6,1.769713132530755e-06,1.7586932952555127e-06,1.101983727524226e-08,-3.453691535229452e-10,2.2223430155515234e-08,33,0.6226905972881315,-0.01919809719528046,1.261885952209943
S03,reach,bfloat16,projected_cubic,cubic,recorded_visual_mse_h1,0.12173197127295413,0.12173197127295413,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,projected_cubic,cubic,recorded_visual_mse_h2,0.1374464875783282,0.1374464875783282,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,projected_cubic,cubic,recorded_visual_mse_h3,0.1516999872664761,0.15170016990541813,-1.8263894199409647e-07,-9.00384259758556e-06,8.296234288597315e-06,33,-0.00012038912123015783,-0.005878514687481916,0.005525758295414875
S03,reach,bfloat16,projected_cubic,cubic,recorded_visual_mse_h4,0.1662351975161018,0.1662340291465322,1.1683695695610254e-06,-1.3524528940895782e-05,1.5943168869449914e-05,33,0.000702857541710939,-0.008121592803021648,0.00965645135908422
S03,reach,bfloat16,projected_cubic,cubic,recorded_visual_mse_h5,0.1817162847842532,0.18171609448777004,1.9029648316049366e-07,-1.8188107166103543e-05,1.790992572263821e-05,33,0.00010472540810864616,-0.009992872097320442,0.009866880836262323
S03,reach,bfloat16,projected_cubic,cubic,recorded_visual_mse_h6,0.19806670424801232,0.19808463960359193,-1.7935355579613802e-05,-4.3396396007430545e-05,8.26827339790144e-06,33,-0.009054438385646296,-0.022053286087270682,0.004164161485703268
S03,reach,bfloat16,projected_cubic,cubic,raw_native_visual_fidelity_mse_h3,6.190219713640875e-05,6.36151970443601e-05,-1.7129999079513414e-06,-1.8753635507239637e-06,-1.5599175523418288e-06,33,-2.767268347804433,-3.028328812703713,-2.520075548446844
S03,reach,bfloat16,projected_cubic,cubic,delivered_native_visual_fidelity_mse_h3,5.9357826617685144e-05,5.9312481873275085e-05,4.534474441004373e-08,-1.1170631052958193e-07,1.865695042562791e-07,33,0.07639219121364134,-0.18825796020661564,0.31416082069086126
S03,reach,bfloat16,projected_cubic,cubic,raw_native_visual_fidelity_mse_h6,9.522630357653294e-05,9.512370841438303e-05,1.025951621498943e-07,-4.5615394796958516e-07,6.589370690507523e-07,33,0.10773825959488077,-0.4829318331918787,0.6893764362478564
S03,reach,bfloat16,projected_cubic,cubic,delivered_native_visual_fidelity_mse_h6,9.440953760687733e-05,9.424373785455973e-05,1.65799752317574e-07,-2.5745357373061484e-07,6.111409862165165e-07,33,0.1756175875026171,-0.2731740995375397,0.6451078147557575
S03,reach,bfloat16,reflected_curvature,cubic,omitted_activation_mse,0.002161287914372444,0.000816098366119673,0.0013451895482527712,0.0012992707987300814,0.0013916853257387167,33,62.24018277746966,62.03671322716352,62.445034318604456
S03,reach,bfloat16,reflected_curvature,cubic,recorded_proprio_mse_h1,0.00022758262881380326,0.00022758262881380326,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,reflected_curvature,cubic,recorded_proprio_mse_h2,0.0003022944126691201,0.0003022944126691201,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,reflected_curvature,cubic,recorded_proprio_mse_h3,0.000414108384437427,0.00041389314342314264,2.1524101428421827e-07,-2.4244966724187675e-08,4.556891949367557e-07,33,0.05198681522580108,-0.0058098074537061535,0.1122446833039571
S03,reach,bfloat16,reflected_curvature,cubic,recorded_proprio_mse_h4,0.0005330972806827637,0.0005328913854155513,2.05895267212367e-07,2.9685334267953407e-09,3.9777421093415237e-07,33,0.03862946696975204,0.0005362313651571442,0.07600674030447065
S03,reach,bfloat16,reflected_curvature,cubic,recorded_proprio_mse_h5,0.0006848220405862031,0.0006845637694024129,2.5827118379034765e-07,-1.0437920206063797e-07,6.37757054731754e-07,33,0.03772061459860814,-0.015159981270341395,0.09335323386257688
S03,reach,bfloat16,reflected_curvature,cubic,recorded_proprio_mse_h6,0.0008586794227507786,0.0008583424922640787,3.369304866999246e-07,-1.7611765088074784e-07,8.38049054528724e-07,33,0.039243202278409,-0.020663713820027536,0.09642106170559331
S03,reach,bfloat16,reflected_curvature,cubic,raw_native_proprio_fidelity_mse_h3,1.8303812247785403e-06,1.3632034498879299e-06,4.671777748906107e-07,4.1768247073515237e-07,5.181799550459404e-07,33,25.523523109079914,24.706416018667326,26.325392429986696
S03,reach,bfloat16,reflected_curvature,cubic,delivered_native_proprio_fidelity_mse_h3,1.305987566068134e-06,1.264523783931975e-06,4.146378213615914e-08,3.1309872759012175e-08,5.213209434241538e-08,33,3.174898690727348,2.448313249508281,3.8910780933615503
S03,reach,bfloat16,reflected_curvature,cubic,raw_native_proprio_fidelity_mse_h6,1.8680560491234107e-06,1.7706318040713903e-06,9.74242450520205e-08,7.953472484571611e-08,1.1708306821091267e-07,33,5.215274193605542,4.325347385959357,6.132791629379523
S03,reach,bfloat16,reflected_curvature,cubic,delivered_native_proprio_fidelity_mse_h6,1.7757779078829345e-06,1.7586932952555127e-06,1.7084612627421834e-08,7.163458969709276e-09,2.704816497234417e-08,33,0.9620917430935915,0.405031800043512,1.5233731834010018
S03,reach,bfloat16,reflected_curvature,cubic,recorded_visual_mse_h1,0.12173197127295413,0.12173197127295413,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,reflected_curvature,cubic,recorded_visual_mse_h2,0.1374464875783282,0.1374464875783282,0.0,0.0,0.0,33,0.0,0.0,0.0
S03,reach,bfloat16,reflected_curvature,cubic,recorded_visual_mse_h3,0.15170175149811038,0.15170016990541813,1.5815926922686585e-06,-1.037746423272281e-05,1.3408221944111597e-05,33,0.0010425298804699484,-0.0068581148129205505,0.008775786884859332
S03,reach,bfloat16,reflected_curvature,cubic,recorded_visual_mse_h4,0.1662284964864904,0.1662340291465322,-5.532660041793118e-06,-2.407778764726965e-05,1.46199171572468e-05,33,-0.003328289213795671,-0.014493351111094472,0.008699577055425135
S03,reach,bfloat16,reflected_curvature,cubic,recorded_visual_mse_h5,0.18173118387772277,0.18171609448777004,1.5089389952746137e-05,-5.7156983706555925e-06,3.7682745370523796e-05,33,0.00830410785668113,-0.003163647065032521,0.02051297737635415
S03,reach,bfloat16,reflected_curvature,cubic,recorded_visual_mse_h6,0.19809109592678573,0.19808463960359193,6.456323193779621e-06,-2.899411868191225e-05,4.187700357476218e-05,33,0.0032593934531380763,-0.014617345224597091,0.02107374444032711
S03,reach,bfloat16,reflected_curvature,cubic,raw_native_visual_fidelity_mse_h3,8.18577845836784e-05,6.36151970443601e-05,1.8242587539318283e-05,1.7399777249640392e-05,1.911895079093033e-05,33,22.285708845039604,21.696096947933437,22.882909490800426
S03,reach,bfloat16,reflected_curvature,cubic,delivered_native_visual_fidelity_mse_h3,5.9254214668937796e-05,5.9312481873275085e-05,-5.826720433730677e-08,-1.8179574982066832e-07,6.567545457036974e-08,33,-0.09833427826670964,-0.3062056625286908,0.11107860409825947
S03,reach,bfloat16,reflected_curvature,cubic,raw_native_visual_fidelity_mse_h6,9.936727799665984e-05,9.512370841438303e-05,4.243569582276812e-06,3.5207535444502042e-06,5.027986676028337e-06,33,4.27059054834878,3.5902833510895253,4.97713774916841
S03,reach,bfloat16,reflected_curvature,cubic,delivered_native_visual_fidelity_mse_h6,9.460393016387102e-05,9.424373785455973e-05,3.601923093112702e-07,-1.0981621614124249e-07,8.428482074077215e-07,33,0.38073715192101676,-0.11713291398260085,0.8793875725312993
S04,reach,float32,equal_anchor_linear,cubic,omitted_activation_mse,4.608863343368398e-10,2.6762489153273203e-11,4.3412384518356654e-10,4.111297970467735e-10,4.6125278457765557e-10,33,94.19325608953426,93.89356889544449,94.50780423296474
S04,reach,float32,equal_anchor_linear,cubic,recorded_proprio_mse_h1,0.00021134853758474382,0.00021134853758474382,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,equal_anchor_linear,cubic,recorded_proprio_mse_h2,0.00028461681173542856,0.00028461681173542856,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,equal_anchor_linear,cubic,recorded_proprio_mse_h3,0.00038410692396251815,0.00038410926710933594,-2.343146817765902e-09,-2.9928186808326197e-09,-1.7137778621683355e-09,33,-0.0006100209159122173,-0.0007910591000779947,-0.0004360483104106561
S04,reach,float32,equal_anchor_linear,cubic,recorded_proprio_mse_h4,0.0004864389166914866,0.00048644035838390327,-1.4416924166313339e-09,-1.918236634852868e-09,-9.7773349210566e-10,33,-0.0002963759987776865,-0.0004023254102197235,-0.00019492156586591207
S04,reach,float32,equal_anchor_linear,cubic,recorded_proprio_mse_h5,0.0006179457683100912,0.0006179474808849398,-1.7125748487125752e-09,-2.2951972005882586e-09,-1.1211946140653797e-09,33,-0.0002771392138541802,-0.0003792344460383443,-0.0001736049581044438
S04,reach,float32,equal_anchor_linear,cubic,recorded_proprio_mse_h6,0.0007675980382933778,0.0007675998078650651,-1.7695716873964594e-09,-2.400546038953344e-09,-1.13779018226731e-09,33,-0.00023053311538475757,-0.00031677977404758774,-0.00014311617491291598
S04,reach,float32,equal_anchor_linear,cubic,raw_native_proprio_fidelity_mse_h3,1.210989194595854e-13,1.8226836715163134e-14,1.0287208274442226e-13,9.20685969678365e-14,1.145353490466561e-13,33,84.94880317966336,84.17893904188833,85.67095024753091
S04,reach,float32,equal_anchor_linear,cubic,delivered_native_proprio_fidelity_mse_h3,1.1480922198285208e-13,6.634575092359954e-14,4.846347105925257e-14,4.092279655584294e-14,5.671694701898141e-14,33,42.21217618432349,39.05065575727075,45.05805700371752
S04,reach,float32,equal_anchor_linear,cubic,raw_native_proprio_fidelity_mse_h6,5.088236702139533e-14,1.930439775566435e-14,3.157796926573098e-14,2.898168067592352e-14,3.4443056263813926e-14,33,62.06073167243356,59.182982933639465,65.19162261494927
S04,reach,float32,equal_anchor_linear,cubic,delivered_native_proprio_fidelity_mse_h6,4.8390112904999704e-14,2.809201389938151e-14,2.029809900561819e-14,1.852320189884336e-14,2.2232971276090454e-14,33,41.94678992683436,39.15647134986297,44.89647283089176
S04,reach,float32,equal_anchor_linear,cubic,recorded_visual_mse_h1,0.12007244139759228,0.12007244139759228,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,equal_anchor_linear,cubic,recorded_visual_mse_h2,0.1356934355948158,0.1356934355948158,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,equal_anchor_linear,cubic,recorded_visual_mse_h3,0.14985161690097867,0.14985166065056219,-4.3749583490051223e-08,-7.219405637669515e-08,-1.8086331433361902e-08,33,-2.9195260840379302e-05,-4.783512464146989e-05,-1.2151654584574837e-05
S04,reach,float32,equal_anchor_linear,cubic,recorded_visual_mse_h4,0.1641856648027897,0.16418566764755682,-2.844767135661555e-09,-2.5618191093942e-08,1.7979746744118134e-08,33,-1.7326525411322687e-06,-1.5647049466612065e-05,1.0947375074653135e-05
S04,reach,float32,equal_anchor_linear,cubic,recorded_visual_mse_h5,0.17929691363013153,0.1792969478030849,-3.417295337781675e-08,-7.521149448288152e-08,4.8095285166718575e-09,33,-1.905941722697315e-05,-4.1709501333182186e-05,2.72576414109489e-06
S04,reach,float32,equal_anchor_linear,cubic,recorded_visual_mse_h6,0.19502575741046008,0.19502581579027453,-5.837981447928098e-08,-1.0910585071021432e-07,-8.445543548619466e-09,33,-2.9934403162771463e-05,-5.543934637265143e-05,-4.418071357406697e-06
S04,reach,float32,equal_anchor_linear,cubic,raw_native_visual_fidelity_mse_h3,8.71893437834116e-12,7.923223681419426e-13,7.926612010199219e-12,7.343501758501208e-12,8.61156829710612e-12,33,90.912623793681,90.29364544100235,91.5392532585696
S04,reach,float32,equal_anchor_linear,cubic,delivered_native_visual_fidelity_mse_h3,7.901478330005626e-12,4.514748781273943e-12,3.386729548731685e-12,3.1585177791815346e-12,3.645781857549984e-12,33,42.86197351033264,41.130297780849254,44.73381493744287
S04,reach,float32,equal_anchor_linear,cubic,raw_native_visual_fidelity_mse_h6,4.103833520936077e-12,9.556550727903061e-13,3.1481784481457708e-12,2.713828556378804e-12,3.6271266494519894e-12,33,76.71311304625429,73.91941154748037,79.20050335996952
S04,reach,float32,equal_anchor_linear,cubic,delivered_native_visual_fidelity_mse_h6,3.727709389534066e-12,1.6549291756665715e-12,2.0727802138674944e-12,1.7423494750546576e-12,2.43890404560833e-12,33,55.60466220052029,51.55653782391475,59.305390710213146
S04,reach,float32,projected_cubic,cubic,omitted_activation_mse,1.1316665173557922e-09,2.6762489153273203e-11,1.104904028202519e-09,1.049406285319449e-09,1.1705025704341953e-09,33,97.63512583054897,97.51709926135129,97.76021444312691
S04,reach,float32,projected_cubic,cubic,recorded_proprio_mse_h1,0.00021134853758474382,0.00021134853758474382,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,projected_cubic,cubic,recorded_proprio_mse_h2,0.00028461681173542856,0.00028461681173542856,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,projected_cubic,cubic,recorded_proprio_mse_h3,0.00038410608455770404,0.00038410926710933594,-3.1825516318854494e-09,-3.883047528773241e-09,-2.494206492340262e-09,33,-0.0008285537409353436,-0.0010254028380527718,-0.0006346636317444287
S04,reach,float32,projected_cubic,cubic,recorded_proprio_mse_h4,0.0004864383718857866,0.00048644035838390327,-1.986498116620919e-09,-2.478755417577598e-09,-1.5068353880480015e-09,33,-0.00040837446087092224,-0.0005185783972315582,-0.00030059740704894327
S04,reach,float32,projected_cubic,cubic,recorded_proprio_mse_h5,0.0006179450775589706,0.0006179474808849398,-2.4033259692138515e-09,-2.9976994979252333e-09,-1.8082600302353038e-09,33,-0.0003889207354901707,-0.0004938882376343095,-0.0002821083566698425
S04,reach,float32,projected_cubic,cubic,recorded_proprio_mse_h6,0.0007675973274470177,0.0007675998078650651,-2.480418047392543e-09,-3.1276170494723964e-09,-1.8473152026078723e-09,33,-0.0003231394941469068,-0.0004123538284895266,-0.00023333494243536876
S04,reach,float32,projected_cubic,cubic,raw_native_proprio_fidelity_mse_h3,3.233505270227146e-13,1.8226836715163134e-14,3.0512369030755144e-13,2.7076296260326625e-13,3.423465427452197e-13,33,94.36313375364227,93.97805115333634,94.70625199405224
S04,reach,float32,projected_cubic,cubic,delivered_native_proprio_fidelity_mse_h3,1.3578190307563775e-13,6.634575092359954e-14,6.943615215203819e-14,5.913303438745955e-14,8.081434233428819e-14,33,51.13800188332797,48.10583355620051,53.86927727064048
S04,reach,float32,projected_cubic,cubic,raw_native_proprio_fidelity_mse_h6,1.0339651219608283e-13,1.930439775566435e-14,8.409211444041848e-14,7.758733264017644e-14,9.102802663741481e-14,33,81.32973990548619,79.50890714356639,83.21016182056594
S04,reach,float32,projected_cubic,cubic,delivered_native_proprio_fidelity_mse_h6,5.164339510684126e-14,2.809201389938151e-14,2.3551381207459748e-14,2.1477702847632132e-14,2.5731179619536996e-14,33,45.603859232600826,42.8686091971431,48.41418444103571
S04,reach,float32,projected_cubic,cubic,recorded_visual_mse_h1,0.12007244139759228,0.12007244139759228,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,projected_cubic,cubic,recorded_visual_mse_h2,0.1356934355948158,0.1356934355948158,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,projected_cubic,cubic,recorded_visual_mse_h3,0.14985159538084208,0.14985166065056219,-6.526972007524938e-08,-8.909727889134194e-08,-4.289855221122794e-08,33,-4.355622043827636e-05,-5.908570227999859e-05,-2.884870677734581e-05
S04,reach,float32,projected_cubic,cubic,recorded_visual_mse_h4,0.16418564560813734,0.16418566764755682,-2.2039419471249613e-08,-3.977236573100462e-08,-5.687135406146788e-09,33,-1.3423473462287549e-05,-2.4312452801025194e-05,-3.4510408545747545e-06
S04,reach,float32,projected_cubic,cubic,recorded_visual_mse_h5,0.17929688391623774,0.1792969478030849,-6.38868471593237e-08,-9.90345378011079e-08,-3.0786184726096204e-08,33,-3.563186540721545e-05,-5.5056285729657656e-05,-1.7229976949475535e-05
S04,reach,float32,projected_cubic,cubic,recorded_visual_mse_h6,0.19502572426102077,0.19502581579027453,-9.152925375786586e-08,-1.3633452431322892e-07,-4.773253970100426e-08,33,-4.69318651937127e-05,-6.918127071230304e-05,-2.469073800719905e-05
S04,reach,float32,projected_cubic,cubic,raw_native_visual_fidelity_mse_h3,1.931144395454257e-11,7.923223681419426e-13,1.8519121586400625e-11,1.723872704449178e-11,2.0032887356975125e-11,33,95.89713555336928,95.62479501752945,96.17795001815684
S04,reach,float32,projected_cubic,cubic,delivered_native_visual_fidelity_mse_h3,7.59579186734846e-12,4.514748781273943e-12,3.081043086074517e-12,2.870562940909596e-12,3.308234862043124e-12,33,40.56250013008911,38.877309500123175,42.33502410967635
S04,reach,float32,projected_cubic,cubic,raw_native_visual_fidelity_mse_h6,7.59467708407641e-12,9.556550727903061e-13,6.639022011286103e-12,5.82414028547795e-12,7.506672781666927e-12,33,87.4167780642839,85.87816704101043,88.73606083993141
S04,reach,float32,projected_cubic,cubic,delivered_native_visual_fidelity_mse_h6,3.4745756086311117e-12,1.6549291756665715e-12,1.81964643296454e-12,1.523114835416613e-12,2.1511619165191266e-12,33,52.37032195944733,48.18220773396987,56.164652808734914
S04,reach,float32,reflected_curvature,cubic,omitted_activation_mse,4.505987278588614e-09,2.6762489153273203e-11,4.4792247894353415e-09,4.25717467427641e-09,4.7414200948476566e-09,33,99.40606824878441,99.37633861487315,99.43754189127556
S04,reach,float32,reflected_curvature,cubic,recorded_proprio_mse_h1,0.00021134853758474382,0.00021134853758474382,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,reflected_curvature,cubic,recorded_proprio_mse_h2,0.00028461681173542856,0.00028461681173542856,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,reflected_curvature,cubic,recorded_proprio_mse_h3,0.0003841060783621159,0.00038410926710933594,-3.1887472200409655e-09,-3.890620220520615e-09,-2.503943046537137e-09,33,-0.0008301667164145525,-0.001027047326582625,-0.0006361095739239101
S04,reach,float32,reflected_curvature,cubic,recorded_proprio_mse_h4,0.00048643837881080787,0.00048644035838390327,-1.97957309534336e-09,-2.473198864286521e-09,-1.4957172287309477e-09,33,-0.0004069508492364178,-0.0005176198322392315,-0.00029853390871095324
S04,reach,float32,reflected_curvature,cubic,recorded_proprio_mse_h5,0.0006179450882395619,0.0006179474808849398,-2.392645377897113e-09,-2.987026302005395e-09,-1.8036016259378685e-09,33,-0.000387192337643359,-0.0004913752336440617,-0.0002813267719309358
S04,reach,float32,reflected_curvature,cubic,recorded_proprio_mse_h6,0.0007675973252440194,0.0007675998078650651,-2.4826210456637093e-09,-3.136205527384294e-09,-1.8406151664402783e-09,33,-0.00032342649244048057,-0.0004130881235052608,-0.0002325608622486974
S04,reach,float32,reflected_curvature,cubic,raw_native_proprio_fidelity_mse_h3,1.203541331780277e-12,1.8226836715163134e-14,1.1853144950651137e-12,1.0501409324049226e-12,1.3319231650165034e-12,33,98.48556620085475,98.37278297219643,98.58526804624458
S04,reach,float32,reflected_curvature,cubic,delivered_native_proprio_fidelity_mse_h3,1.3616665657002484e-13,6.634575092359954e-14,6.982090564642531e-14,5.936588165138682e-14,8.129396225742659e-14,33,51.276066700308036,48.204704539556396,54.02419958063894
S04,reach,float32,reflected_curvature,cubic,raw_native_proprio_fidelity_mse_h6,3.4236249566568446e-13,1.930439775566435e-14,3.2305809791002014e-13,2.971092079779933e-13,3.5101258730198033e-13,33,94.36141575083184,93.69386246900893,95.03115308849164
S04,reach,float32,reflected_curvature,cubic,delivered_native_proprio_fidelity_mse_h6,5.1899222615122854e-14,2.809201389938151e-14,2.3807208715741337e-14,2.1708860771745104e-14,2.6048821058231536e-14,33,45.871994831776504,43.1240669121252,48.720810146797454
S04,reach,float32,reflected_curvature,cubic,recorded_visual_mse_h1,0.12007244139759228,0.12007244139759228,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,reflected_curvature,cubic,recorded_visual_mse_h2,0.1356934355948158,0.1356934355948158,0.0,0.0,0.0,33,0.0,0.0,0.0
S04,reach,float32,reflected_curvature,cubic,recorded_visual_mse_h3,0.14985159506287538,0.14985166065056219,-6.558768676778737e-08,-8.96349530427874e-08,-4.299107298918817e-08,33,-4.376840807040114e-05,-5.943306245606409e-05,-2.8964562764087764e-05
S04,reach,float32,reflected_curvature,cubic,recorded_visual_mse_h4,0.1641856452450156,0.16418566764755682,-2.240254120426876e-08,-4.037998315524609e-08,-5.6780103303045166e-09,33,-1.3644638768076157e-05,-2.469644475219638e-05,-3.463639280570838e-06
S04,reach,float32,reflected_curvature,cubic,recorded_visual_mse_h5,0.17929688203289654,0.1792969478030849,-6.57701883628526e-08,-1.009838241666152e-07,-3.251294144218237e-08,33,-3.66822687885664e-05,-5.6188838559343964e-05,-1.8200943293655543e-05
S04,reach,float32,reflected_curvature,cubic,recorded_visual_mse_h6,0.19502572321116624,0.19502581579027453,-9.257910829702795e-08,-1.3797506314006874e-07,-4.857350517410499e-08,33,-4.7470180865282655e-05,-6.994698789909243e-05,-2.5057411617516582e-05
S04,reach,float32,reflected_curvature,cubic,raw_native_visual_fidelity_mse_h3,7.469809865879591e-11,7.923223681419426e-13,7.390577629065397e-11,6.875271235380289e-11,7.997988063982281e-11,33,98.9393004877392,98.8661048000517,99.01451579008788
S04,reach,float32,reflected_curvature,cubic,delivered_native_visual_fidelity_mse_h3,7.606334787591623e-12,4.514748781273943e-12,3.0915860063176794e-12,2.8792725020186324e-12,3.319742377162875e-12,33,40.64488472636059,38.95756463235653,42.42493718987182
S04,reach,float32,reflected_curvature,cubic,raw_native_visual_fidelity_mse_h6,2.7109881800395063e-11,9.556550727903061e-13,2.6154226727604754e-11,2.2891274994157543e-11,2.9638532171461706e-11,33,96.47488292340552,95.9851858193738,96.88442184131918
S04,reach,float32,reflected_curvature,cubic,delivered_native_visual_fidelity_mse_h6,3.468673421671278e-12,1.6549291756665715e-12,1.8137442460047065e-12,1.5257895450226053e-12,2.1367206524396074e-12,33,52.28927677863681,48.24609078390272,55.99533957610044
S17,reach-wall,bfloat16,equal_anchor_linear,cubic,omitted_activation_mse,0.0005961722751467109,0.0008750116111952124,-0.0002788393360485012,-0.00028909841990191776,-0.00026960346623318285,27,-46.77160406023278,-47.30650206123038,-46.28466249015924
S17,reach-wall,bfloat16,equal_anchor_linear,cubic,recorded_proprio_mse_h1,0.0002569185601523826,0.0002569185601523826,0.0,0.0,0.0,27,0.0,0.0,0.0
S17,reach-wall,bfloat16,equal_anchor_linear,cubic,recorded_proprio_mse_h2,0.00034604592516121496,0.00034604592516121496,0.0,0.0,0.0,27,0.0,0.0,0.0
