candidate_centered_fraction,between_call_fraction,scenario_mean_fraction,common_to_candidates_fraction,total_coefficient_energy,calls,task,arm,scenario,max_relative_coefficient_vs_requested_norm_error,first_iteration_fraction,last_first_plan_iteration_fraction
0.007853155759261238,0.11109615413952473,0.8810506901012141,0.9921468442407387,812707.5841171393,75,reach,matched_random_fixed_rank4,scenario-066,2.3880830893890834e-07,0.0025899396502676937,0.002171360586319492
0.01618290439821783,0.10695851573851167,0.8768585798632704,0.983817095601782,812707.6942728023,75,reach,fixed_rank4,scenario-067,1.5035302839199924e-07,0.004948279067342411,0.0028995812925296494
0.002985479706593566,0.08666453310320098,0.9103499871902055,0.9970145202934065,812707.6225915491,75,reach,matched_random_fixed_rank4,scenario-067,1.9606710101503518e-07,0.0024232416059559027,0.0007580589840762921
0.008922037351044894,0.28095518242151535,0.7101227802274394,0.9910779626489546,812707.6813165023,75,reach,fixed_rank4,scenario-068,1.652748113608022e-07,0.004080470670833685,0.00847197182014592
0.0018573741704674231,0.0852915593278282,0.9128510665017051,0.9981426258295333,812707.6363020485,75,reach,matched_random_fixed_rank4,scenario-068,2.30996105779519e-07,0.0016690859112404458,0.0014213636633451892
0.005248763479544199,0.14013623994680227,0.8546149965736535,0.9947512365204558,812707.664767097,75,reach,fixed_rank4,scenario-069,1.6042517479631963e-07,0.004550188860731183,0.00289889173226635
0.0014000811921689763,0.0918862991642214,0.9067136196436103,0.9985999188078317,812707.6317596827,75,reach,matched_random_fixed_rank4,scenario-069,1.989056603106038e-07,0.0021674438303975322,0.0007734562055983229
0.013223319884268546,0.3112470855219452,0.6755295945937861,0.9867766801157312,812707.6883468914,75,reach,fixed_rank4,scenario-070,1.5242879334378207e-07,0.00484159993222208,0.0015576892151642333
0.0022419124374987815,0.09628983630484297,0.9014682512576582,0.9977580875625012,812707.6353095616,75,reach,matched_random_fixed_rank4,scenario-070,2.1918552206671377e-07,0.0022232596971695144,0.000983856592406398
0.024490376968978187,0.26889887062558376,0.706610752405438,0.9755096230310218,812707.6900001962,75,reach,fixed_rank4,scenario-071,1.6471896880428023e-07,0.003674381469603905,0.008328873655813715
0.009711604210916627,0.12068072302033513,0.8696076727687487,0.9902883957890838,812707.6013906687,75,reach,matched_random_fixed_rank4,scenario-071,2.425728466835241e-07,0.002293398515429545,0.006376222299976827
0.006870588394525399,0.12046607482766193,0.8726633367778123,0.9931294116054743,812707.6698313977,75,reach,fixed_rank4,scenario-072,1.6245203675778254e-07,0.007140733545258994,0.0008759756895788998
0.0018704491959583235,0.07419568090899281,0.9239338698950493,0.9981295508040422,812707.6304053789,75,reach,matched_random_fixed_rank4,scenario-072,2.0796703427484074e-07,0.0023864295949304207,0.000984792159299972
0.019880949510410303,0.21429233978671702,0.7658267107028726,0.9801190504895896,812707.6829167883,75,reach,fixed_rank4,scenario-073,1.806649482215215e-07,0.004716397819647573,0.004541278589512296
0.009979867163556753,0.06483877982946482,0.9251813530069777,0.9900201328364425,812707.5843779132,75,reach,matched_random_fixed_rank4,scenario-073,2.3443380876296727e-07,0.0021803676162084765,0.0012001452134222071
0.03352284968518133,0.1442367627823637,0.8222403875324548,0.9664771503148185,812707.7190762608,75,reach,fixed_rank4,scenario-074,1.3764997006405013e-07,0.00467544116827025,0.011092917875089408
0.008267328836856052,0.11242471943940992,0.8793079517237339,0.9917326711631438,812707.6029474459,75,reach,matched_random_fixed_rank4,scenario-074,2.4003610486709447e-07,0.0027535642056553556,0.0035216419232480473
0.005152221557287514,0.2982336725402119,0.6966141059025011,0.9948477784427129,812707.6777089881,75,reach,fixed_rank4,scenario-075,1.5658744771362518e-07,0.004651119479045313,0.000702089473870224
0.0013474217198875794,0.059490189486991966,0.9391623887931208,0.9986525782801127,812707.6441349043,75,reach,matched_random_fixed_rank4,scenario-075,1.9924415558666872e-07,0.0019399102547165742,0.0009793551702627623
0.0037787892370001086,0.3297579054362732,0.6664633053267263,0.9962212107629994,812707.6865911891,75,reach,fixed_rank4,scenario-076,1.4449682647129692e-07,0.006153948915126976,0.0010862249785772602
0.0010169764258582269,0.05859581137157423,0.9403872122025674,0.9989830235741417,812707.650174886,75,reach,matched_random_fixed_rank4,scenario-076,1.8990450330066179e-07,0.0016935617049676542,0.0006529488662661018
0.00982016592271452,0.2570089427245977,0.7331708913526878,0.9901798340772855,812707.6856039295,75,reach,fixed_rank4,scenario-077,1.5768783423211676e-07,0.00631600964162062,0.002559589263724977
0.0021205858944759962,0.08293517532670361,0.9149442387788204,0.9978794141055239,812707.6398311312,75,reach,matched_random_fixed_rank4,scenario-077,2.086675761025381e-07,0.0021868598644840293,0.0009479826551315338
0.016375896449603942,0.04120411705430756,0.9424199864960889,0.9836241035503964,812707.6950972109,75,reach,fixed_rank4,scenario-078,1.4639921044485536e-07,0.00440372560975052,0.0025004966931655376
0.01387883271091665,0.09932882862264836,0.8867923386664348,0.9861211672890832,812707.5429919484,75,reach,matched_random_fixed_rank4,scenario-078,2.3840560169315978e-07,0.002072356325494343,0.0036506621924990274
0.01353527091569645,0.09449697757548381,0.8919677515088199,0.9864647290843037,812707.7042192443,75,reach,fixed_rank4,scenario-079,1.3147706452122702e-07,0.004198735039744939,0.0020563661039815027
0.003957208050969278,0.08946945058511718,0.9065733413639138,0.9960427919490309,812707.6156627592,75,reach,matched_random_fixed_rank4,scenario-079,2.306208484702699e-07,0.002859585883001361,0.0009578066497936329
0.0075712329950655965,0.25097054237803823,0.7414582246268955,0.9924287670049338,812707.6747923489,75,reach,fixed_rank4,scenario-080,1.579635301953286e-07,0.003545126346057972,0.0008384163424748392
0.0013668050491749666,0.06681820555948628,0.9318149893913386,0.9986331949508248,812707.6405565939,75,reach,matched_random_fixed_rank4,scenario-080,2.128564841462371e-07,0.0019287608102577399,0.0007656917436940092
0.008205924069618486,0.2086595445845398,0.7831345313458418,0.9917940759303816,812707.6870335006,75,reach,fixed_rank4,scenario-081,1.456970920690809e-07,0.003260736036667966,0.0029779023320898722
0.002117853207065078,0.09234926369306853,0.9055328830998662,0.9978821467929347,812707.6260390033,75,reach,matched_random_fixed_rank4,scenario-081,2.1409443734156663e-07,0.0020335034077048723,0.0013231447974202109
0.011132412852754405,0.249200629473087,0.739666957674159,0.988867587147246,812707.6968295742,75,reach,fixed_rank4,scenario-082,1.4430408238515626e-07,0.003537314517933152,0.0008286299665903753
0.0029388752613271263,0.08202950724393047,0.9150316174947429,0.9970611247386734,812707.6317536415,75,reach,matched_random_fixed_rank4,scenario-082,2.0585022173328512e-07,0.0015755249737558878,0.0007274418388436841
0.007033467375913993,0.32095416959012646,0.6720123630339592,0.9929665326240856,812707.6808569503,75,reach,fixed_rank4,scenario-083,1.6056681525683707e-07,0.004076868554564297,0.0007998886755354558
0.0013656450117662056,0.061916777453937644,0.9367175775342964,0.998634354988234,812707.6471531371,75,reach,matched_random_fixed_rank4,scenario-083,1.9506532707630277e-07,0.0016853835249725925,0.0005307176296503374
0.005419019550395145,0.25692393392608426,0.7376570465235208,0.9945809804496051,812707.6735848081,75,reach,fixed_rank4,scenario-084,1.7572596787357203e-07,0.004721492053304143,0.000686085686473649
0.0013541403289706853,0.06070771405756222,0.9379381456134674,0.9986458596710298,812707.6396037603,75,reach,matched_random_fixed_rank4,scenario-084,2.0068472779360816e-07,0.002038558138658518,0.0004794818570072902
0.0075193613220439735,0.156665536760678,0.835815101917278,0.9924806386779561,812707.6665190322,75,reach,fixed_rank4,scenario-085,1.6560605877186034e-07,0.006240888310303294,0.0037796186523724466
0.0020473550863870987,0.0927617852947361,0.9051908596188765,0.9979526449136126,812707.6257881382,75,reach,matched_random_fixed_rank4,scenario-085,2.1749486814522758e-07,0.0016424995421587033,0.0008171307461971352
0.016587314243329338,0.19566245898515328,0.7877502267715173,0.9834126857566705,812707.7001703375,75,reach,fixed_rank4,scenario-086,1.359019002950114e-07,0.008643038758258444,0.002101805230775152
0.0024715008126442862,0.08188364486364755,0.9156448543237078,0.9975284991873554,812707.6329132987,75,reach,matched_random_fixed_rank4,scenario-086,2.1969265419404672e-07,0.0029527517115818507,0.0012454232794315446
0.0064129516324636275,0.44176611423856127,0.5518209341289751,0.9935870483675364,812707.6856342587,75,reach,fixed_rank4,scenario-087,1.4802872317773153e-07,0.005280688346787528,0.002072812803919656
0.0014599248937503468,0.07688876569598832,0.9216513094102617,0.9985400751062501,812707.6472711511,75,reach,matched_random_fixed_rank4,scenario-087,2.0358751169672497e-07,0.002120038473140069,0.0006100951473770213
0.016655707645543038,0.4402468072377169,0.5430974851167399,0.9833442923544568,812707.6971152311,75,reach,fixed_rank4,scenario-088,1.4548284734302297e-07,0.003717281858727636,0.003150279008504617
0.003515692800607029,0.08998664685559228,0.9064976603438007,0.9964843071993931,812707.6438703334,75,reach,matched_random_fixed_rank4,scenario-088,2.208556823410271e-07,0.0024783587837686337,0.0005129125854238969
0.01591539497338908,0.17206570351950742,0.8120189015071035,0.9840846050266109,812707.7043306788,75,reach,fixed_rank4,scenario-089,1.4800033334192853e-07,0.007231186962973959,0.006096263439888478
0.0056624716736731065,0.1417044994328507,0.8526330288934757,0.9943375283263265,812707.6076655342,75,reach,matched_random_fixed_rank4,scenario-089,2.2714589325772708e-07,0.0024874550095000778,0.0025699963991177004
0.02097222828393501,0.287558117561868,0.691469654154197,0.979027771716065,812707.7102463298,75,reach,fixed_rank4,scenario-090,1.3651925571416043e-07,0.0037226948780058073,0.012494028319937362
0.004455870025364802,0.11323020318569667,0.8823139267889386,0.9955441299746353,812707.6203869118,75,reach,matched_random_fixed_rank4,scenario-090,2.14236063171576e-07,0.002410154524616713,0.0037617585242444088
0.014131155623302583,0.48445913573985927,0.5014097086368385,0.9858688443766978,812707.684711206,75,reach,fixed_rank4,scenario-091,1.618252292915336e-07,0.004686669000128769,0.001699698642306384
0.002981015489248997,0.08885772270075953,0.9081612618099919,0.9970189845107513,812707.6434228419,75,reach,matched_random_fixed_rank4,scenario-091,2.107008103152698e-07,0.002414821690059087,0.0008660195506808013
0.005600437820574536,0.34409489424382017,0.6503046679356052,0.9943995621794254,812707.6860382422,75,reach,fixed_rank4,scenario-092,1.6222671319035846e-07,0.007516152176945225,0.0016630280169851212
0.001423935933495374,0.07372433845944719,0.9248517256070576,0.9985760640665048,812707.6435872483,75,reach,matched_random_fixed_rank4,scenario-092,2.0947713930364974e-07,0.0024259894995079015,0.0010056588279980941
0.010398154368619034,0.3269348147136935,0.6626670309176871,0.9896018456313806,812707.68437582,75,reach,fixed_rank4,scenario-093,1.6376569056616955e-07,0.004864000024575471,0.001374516057059587
0.0024183498438258865,0.08413494256938385,0.9134467075867907,0.9975816501561746,812707.6402519401,75,reach,matched_random_fixed_rank4,scenario-093,2.098149946797171e-07,0.002175648069471145,0.0008193644229209129
0.014256917446609086,0.357745638773925,0.6279974437794654,0.9857430825533904,812707.690847242,75,reach,fixed_rank4,scenario-094,1.589014845280017e-07,0.003878106924144915,0.0040810412376962
0.003285702488916097,0.0908560064014072,0.9058582911096767,0.9967142975110839,812707.6339773001,75,reach,matched_random_fixed_rank4,scenario-094,2.1059522459893237e-07,0.002551641767602784,0.0028290787378067745
0.003965186959270946,0.3398764888323214,0.6561583242084074,0.9960348130407287,812707.6829108866,75,reach,fixed_rank4,scenario-095,1.5643085930739162e-07,0.0052048319875532675,0.001079191252514118
0.0009282096259021036,0.059906062046493264,0.9391657283276054,0.9990717903740987,812707.6471093801,75,reach,matched_random_fixed_rank4,scenario-095,2.1048381387143952e-07,0.0019619355726805928,0.0003957958767908593
0.002508087679933237,0.019170856727349757,0.9783210555927163,0.9974919123200661,810575.5420108316,75,reach-wall,fixed_rank4,scenario-000,2.5540851122588376e-07,0.0018984029716581465,0.0003250944518958474
0.009841693754963781,0.13393395974077607,0.8562243465042599,0.9901583062450361,810575.6267998411,75,reach-wall,matched_random_fixed_rank4,scenario-000,2.01111483191266e-07,0.00512785511372035,0.003985198981694589
0.001739693813208661,0.013421681293894665,0.9848386248928969,0.9982603061867915,810575.5442616985,75,reach-wall,fixed_rank4,scenario-001,2.4934893521584834e-07,0.0021328636350534448,0.00031919882589479963
0.005530388611940665,0.3413619448563044,0.6531076665317546,0.994469611388059,810575.6216941284,75,reach-wall,matched_random_fixed_rank4,scenario-001,1.9951230511300408e-07,0.005261926943640998,0.00024345802056209754
0.007460037152431457,0.08253293850872467,0.9100070243388438,0.9925399628475686,810575.5632715822,75,reach-wall,fixed_rank4,scenario-002,2.550159185684291e-07,0.0021985169339271064,0.00027193564119577644
0.018659592962960023,0.1479210631110118,0.8334193439260283,0.9813404070370402,810575.6113205638,75,reach-wall,matched_random_fixed_rank4,scenario-002,2.0590145949396368e-07,0.0061633970204156875,0.00014001454820445605
0.006545720404651696,0.11960061083837675,0.8738536687569717,0.9934542795953485,810575.6025248969,75,reach-wall,fixed_rank4,scenario-003,2.418297877864178e-07,0.0027127143324093437,0.00074349629867386
0.008152950211036302,0.1704609568917729,0.8213860928971902,0.9918470497889631,810575.5928055962,75,reach-wall,matched_random_fixed_rank4,scenario-003,2.3222302350017698e-07,0.006300289168803783,0.00021463777341725727
0.001271840895953353,0.01772656477943574,0.981001594324611,0.9987281591040467,810575.5411409547,75,reach-wall,fixed_rank4,scenario-004,2.5720811944808293e-07,0.002008476194510088,0.002244796201691439
0.003922435250929734,0.04261210477538104,0.9534654599736889,0.9960775647490699,810575.6100628705,75,reach-wall,matched_random_fixed_rank4,scenario-004,2.02374946434859e-07,0.006031891464780394,0.0034938167440991636
0.0024752134830483257,0.12785990896708502,0.8696648775498662,0.9975247865169512,810575.5410242088,75,reach-wall,fixed_rank4,scenario-005,2.5767010982964826e-07,0.0025611536577988775,0.0005727739620537553
0.007692148003012659,0.4028508376834392,0.589457014313548,0.9923078519969872,810575.6292934841,75,reach-wall,matched_random_fixed_rank4,scenario-005,2.0628090290334487e-07,0.0069526242342573385,0.0006339437972823641
0.0035065551477983306,0.140135547154813,0.856357897697389,0.9964934448522019,810575.5474132989,75,reach-wall,fixed_rank4,scenario-006,2.5479138768473023e-07,0.002201473934060232,0.0009157824772408058
0.005391800122270963,0.408831622705357,0.5857765771723726,0.9946081998777295,810575.6284402249,75,reach-wall,matched_random_fixed_rank4,scenario-006,2.24242197329024e-07,0.0057714003547507334,0.0001470869594586685
0.0028244773443671578,0.11842313400604464,0.8787523886495883,0.9971755226556328,810575.5415945713,75,reach-wall,fixed_rank4,scenario-007,2.504075349205876e-07,0.0025672545142737258,0.00022079674205142616
0.003641192177691298,0.4512434095943254,0.5451153982279832,0.9963588078223086,810575.633996105,75,reach-wall,matched_random_fixed_rank4,scenario-007,2.012767294041046e-07,0.0070788674811921625,0.00019864142424242464
0.0033318434274332786,0.20344272172795985,0.7932254348446073,0.9966681565725671,810575.5508110143,75,reach-wall,fixed_rank4,scenario-008,2.395106642558633e-07,0.002942515263543882,0.002330711300583258
0.006947793735139875,0.4091351948876657,0.5839170113771945,0.9930522062648601,810575.6259860597,75,reach-wall,matched_random_fixed_rank4,scenario-008,2.052688232139622e-07,0.008146104867688563,0.0065111497272679715
0.0030211650980220307,0.035216743978901476,0.9617620909230761,0.9969788349019775,810575.5482275091,75,reach-wall,fixed_rank4,scenario-009,2.514269770642652e-07,0.0027469443568169517,0.0005085265147450492
0.00815598338864414,0.3368490135677963,0.6549950030435594,0.9918440166113556,810575.6195262477,75,reach-wall,matched_random_fixed_rank4,scenario-009,2.129459591697469e-07,0.007753347305955652,0.00031379857200206426
0.00582930401925638,0.23700971137244878,0.7571609846082944,0.9941706959807433,810575.5588177852,75,reach-wall,fixed_rank4,scenario-010,2.478798084690185e-07,0.002424705331204891,0.00030112224119661777
0.007178346628776551,0.440047432149202,0.5527742212220211,0.9928216533712232,810575.627666918,75,reach-wall,matched_random_fixed_rank4,scenario-010,2.1488379431202105e-07,0.006654435248539431,0.0001552337133808218
0.0012752692506944805,0.051273943641955005,0.9474507871073505,0.9987247307493057,810575.5392846415,75,reach-wall,fixed_rank4,scenario-011,2.5906575142798875e-07,0.001994536361137186,0.00013309080685478837
0.00931045847187034,0.20822866409808202,0.7824608774300477,0.9906895415281297,810575.6308472849,75,reach-wall,matched_random_fixed_rank4,scenario-011,2.0053823753375234e-07,0.005527871778818322,0.00037393063280803684
0.006813391369608557,0.193330863641146,0.7998557449892459,0.993186608630392,810575.5941344876,75,reach-wall,fixed_rank4,scenario-012,2.4699363541953867e-07,0.00200014143840323,0.0003959680608294934
0.006815592496597519,0.29668663678682505,0.6964977707165776,0.9931844075034028,810575.6046094979,75,reach-wall,matched_random_fixed_rank4,scenario-012,2.1814828307720731e-07,0.004884903152431749,0.0002005694823612773
0.003358229588503614,0.03859555583935994,0.9580462145721366,0.9966417704114965,810575.5436834542,75,reach-wall,fixed_rank4,scenario-013,2.5360571010107735e-07,0.0020285656837932633,0.0003244518272548942
0.012654155360090853,0.24796218761173042,0.7393836570281785,0.987345844639909,810575.6222991318,75,reach-wall,matched_random_fixed_rank4,scenario-013,2.1641025539109307e-07,0.005961761159695704,0.00015673478623587833
0.0087390443252799,0.15290789577897668,0.8383530598957429,0.9912609556747196,810575.5898082363,75,reach-wall,fixed_rank4,scenario-014,2.4231091027953683e-07,0.0026657561978588,0.0005664943056723584
0.01074204928937149,0.2449380420789684,0.74431990863166,0.9892579507106284,810575.6063349261,75,reach-wall,matched_random_fixed_rank4,scenario-014,2.1205007556481947e-07,0.007131874504918054,0.00015196491204773382
0.0011467144762255304,0.012982746683872413,0.9858705388399017,0.9988532855237742,810575.5380163383,75,reach-wall,fixed_rank4,scenario-015,2.672184589586646e-07,0.0018190676570894208,0.0009538804544516698
0.004303828071169093,0.04482289145063235,0.9508732804781987,0.9956961719288311,810575.6108245838,75,reach-wall,matched_random_fixed_rank4,scenario-015,2.16676208329926e-07,0.005033665646231187,0.002904415824439546
0.00578956225033782,0.24099212752243954,0.7532183102272227,0.9942104377496623,810575.5636625192,75,reach-wall,fixed_rank4,scenario-016,2.523162385444961e-07,0.0026544847000982176,0.00043433030160841074
0.006130234923133192,0.4171034681951415,0.5767662968817252,0.9938697650768666,810575.6200485799,75,reach-wall,matched_random_fixed_rank4,scenario-016,2.2300394125021907e-07,0.006989233665150815,0.00033644388974847267
0.00340446492662619,0.10149964945488604,0.8950958856184882,0.9965955350733742,810575.5437385641,75,reach-wall,fixed_rank4,scenario-017,2.483406505480287e-07,0.002206917884967428,0.0004768492825509215
0.008129517618920605,0.31646920812006063,0.6754012742610189,0.9918704823810796,810575.6280426399,75,reach-wall,matched_random_fixed_rank4,scenario-017,2.0659510659808654e-07,0.006651372569539644,0.0002261895117094407
0.0069483481573638355,0.05322186839170008,0.9398297834509365,0.9930516518426366,810575.5453260102,75,reach-wall,fixed_rank4,scenario-018,2.519010579175145e-07,0.001961468168702798,0.00017869426724391208
0.0285724057806285,0.21235867311387585,0.759068921105496,0.9714275942193717,810575.6217141654,75,reach-wall,matched_random_fixed_rank4,scenario-018,2.0703209061983384e-07,0.0048189266209256645,0.0002729824713047688
0.0068684205007930885,0.22963124478764588,0.7635003347115611,0.993131579499207,810575.6137884369,75,reach-wall,fixed_rank4,scenario-019,2.332724527660055e-07,0.002276839724157424,0.0007937502144480587
0.007513545257886535,0.33127252810251545,0.6612139266395975,0.992486454742113,810575.597908446,75,reach-wall,matched_random_fixed_rank4,scenario-019,2.2096697755807824e-07,0.006080853633097881,0.00016851592077150263
0.0049743437560546165,0.043021926310917336,0.9520037299330268,0.9950256562439441,810575.5504615548,75,reach-wall,fixed_rank4,scenario-020,2.489633167206906e-07,0.002694198685193563,0.000826898958888707
0.012625250874898786,0.07150648855013819,0.9158682605749631,0.9873747491251014,810575.6069349807,75,reach-wall,matched_random_fixed_rank4,scenario-020,2.1280224658935985e-07,0.007336728725916565,0.00018673321792929946
0.0021454486286651034,0.043815116717043384,0.9540394346542911,0.9978545513713345,810575.5401222694,75,reach-wall,fixed_rank4,scenario-021,2.6187981082111036e-07,0.0022554520470409673,0.00019654573625464195
0.01260041822321974,0.16407197308540872,0.8233276086913713,0.98739958177678,810575.6279806587,75,reach-wall,matched_random_fixed_rank4,scenario-021,2.0615235487161092e-07,0.005866820160747461,0.0006687382956787705
0.0032856327568291078,0.12884049464074415,0.8678738726024271,0.9967143672431712,810575.5421807017,75,reach-wall,fixed_rank4,scenario-022,2.496247668121524e-07,0.0023334041582346856,0.00017938236817665516
0.008794044047846842,0.2936577516274552,0.6975482043246981,0.9912059559521533,810575.6264427949,75,reach-wall,matched_random_fixed_rank4,scenario-022,2.1195599392306434e-07,0.00648406910475103,0.00010362166375282724
0.0026543987818579903,0.17155372960886334,0.8257918716092785,0.9973456012181419,810575.5487281125,75,reach-wall,fixed_rank4,scenario-023,2.485915469615159e-07,0.001976340300514716,0.00023201539299725612
0.006655251715973283,0.3809987330792124,0.6123460152048144,0.9933447482840266,810575.6228290417,75,reach-wall,matched_random_fixed_rank4,scenario-023,2.0941163484170171e-07,0.005117077928182584,0.00022185723401704844
0.0010077070741863513,0.014105764550632042,0.984886528375181,0.998992292925813,810575.5394170483,75,reach-wall,fixed_rank4,scenario-024,2.6021871245126524e-07,0.002034262972040772,0.0005354546769773988
0.0037566649954317993,0.04921077694755323,0.9470325580570149,0.9962433350045682,810575.6113716015,75,reach-wall,matched_random_fixed_rank4,scenario-024,2.0939504823279667e-07,0.005316939517055194,0.001039095821750576
0.0035313775069252982,0.11579319281817795,0.8806754296748965,0.9964686224930744,810575.5578224211,75,reach-wall,fixed_rank4,scenario-025,2.5321770044342107e-07,0.00239899303504334,0.0003420135002228556
0.006110576301918206,0.2668300118275607,0.727059411870521,0.9938894236980818,810575.6112508815,75,reach-wall,matched_random_fixed_rank4,scenario-025,2.0227257748172527e-07,0.007665579664986984,0.00031894105551052743
0.0015791986562920602,0.014129538425421168,0.984291262918288,0.9984208013437091,810575.5432760766,75,reach-wall,fixed_rank4,scenario-026,2.522813495318243e-07,0.0020735615127870284,0.0003716210618646055
0.0029651423473038693,0.04155380782655432,0.9554810498261411,0.9970348576526955,810575.608778439,75,reach-wall,matched_random_fixed_rank4,scenario-026,2.1600578845654637e-07,0.007590025933689814,0.0003207737971788722
0.006257536213081528,0.2725400113342179,0.7212024524527003,0.9937424637869183,810575.6135317275,75,reach-wall,fixed_rank4,scenario-027,2.408227116478466e-07,0.0019654724418477825,0.0012744714368362459
0.0070232980861401105,0.3125969484128801,0.68037975350098,0.9929767019138601,810575.6014321739,75,reach-wall,matched_random_fixed_rank4,scenario-027,2.1922863142517295e-07,0.004811144135068963,0.00014365451332154147
0.004456970652409567,0.2061339348295135,0.7894090945180766,0.9955430293475902,810575.575673511,75,reach-wall,fixed_rank4,scenario-028,2.462808739611181e-07,0.0020678193727220358,0.0005260572700927502
0.00579460492103827,0.2099874526298992,0.7842179424490628,0.994205395078962,810575.6056024999,75,reach-wall,matched_random_fixed_rank4,scenario-028,2.088065446530587e-07,0.005620919013803965,0.0001744027726347849
0.0034681740751440855,0.16721702526046286,0.8293148006643927,0.9965318259248555,810575.5480922722,75,reach-wall,fixed_rank4,scenario-029,2.553677793360999e-07,0.002493806717532523,0.0006105393418514023
0.006834367505845858,0.3800624666673862,0.613103165826768,0.9931656324941543,810575.6256847585,75,reach-wall,matched_random_fixed_rank4,scenario-029,2.1281631906676852e-07,0.0066397315796086365,0.0008978375485117578
0.0016611073512788732,0.12377037663952256,0.8745685160091983,0.9983388926487208,810575.5433230436,75,reach-wall,fixed_rank4,scenario-030,2.5656199179687556e-07,0.0026522630440707876,0.0001974979633792655
0.0029114306866571855,0.03586613886575543,0.9612224304475883,0.9970885693133438,810575.610287287,75,reach-wall,matched_random_fixed_rank4,scenario-030,2.1164296605462462e-07,0.007226378198769768,0.00013239042370184542
0.0023262388629569125,0.05216725113487,0.9455065100021728,0.9976737611370428,810575.5394128794,75,reach-wall,fixed_rank4,scenario-031,2.572524221740727e-07,0.001915644707745879,4.813717274870347e-05
0.011277535911442793,0.1992278791216363,0.7894945849669215,0.9887224640885578,810575.6273549006,75,reach-wall,matched_random_fixed_rank4,scenario-031,2.049456395268805e-07,0.0047353159139413925,0.00016116797322187498
0.0016388884922510357,0.09710774868753266,0.9012533628202161,0.9983611115077488,810575.5397511229,75,reach-wall,fixed_rank4,scenario-032,2.4605669674276806e-07,0.001854307504367486,0.0002742781962667602
0.013169475230449767,0.20028706045310568,0.786543464316444,0.9868305247695496,810575.6263427924,75,reach-wall,matched_random_fixed_rank4,scenario-032,2.1659156023042476e-07,0.00477202228047663,0.0010582765294401553
0.0022488489484500385,0.15532777002341583,0.8424233810281345,0.9977511510515503,810575.5416470218,75,reach-wall,fixed_rank4,scenario-033,2.5117330489570977e-07,0.0022484065684378993,0.0014230210951339136
0.0059562643343327335,0.05173006708887739,0.9423136685767893,0.9940437356656667,810575.6103004614,75,reach-wall,matched_random_fixed_rank4,scenario-033,2.096354224362596e-07,0.005517625442542732,0.0012416822779071726
0.00098564085337018,0.01647024866855633,0.982544110478073,0.9990143591466293,810575.5401042269,75,reach-wall,fixed_rank4,scenario-034,2.505090374676053e-07,0.001950891025997432,0.00012474422544257074
0.0035780210874198142,0.049145012502033715,0.9472769664105466,0.9964219789125803,810575.6114868826,75,reach-wall,matched_random_fixed_rank4,scenario-034,2.1042168369290569e-07,0.006063463157211743,0.00023421593498947768
0.004640943488413822,0.3458674657406082,0.649491590770978,0.9953590565115862,810575.5830579804,75,reach-wall,fixed_rank4,scenario-035,2.4019164880870447e-07,0.0028660603274418234,0.0010916801135390061
0.006088517347331836,0.42409801436809247,0.5698134682845752,0.9939114826526678,810575.6186940355,75,reach-wall,matched_random_fixed_rank4,scenario-035,2.0476944581773625e-07,0.007356732654254852,0.00023898287680726665
0.004675914889570516,0.20979521203404175,0.7855288730763875,0.9953240851104292,810575.5550519428,75,reach-wall,fixed_rank4,scenario-036,2.589700651221991e-07,0.002286949864303911,0.0011560146772445054
0.006848367926275165,0.39416945026297096,0.5989821818107536,0.9931516320737245,810575.6206942077,75,reach-wall,matched_random_fixed_rank4,scenario-036,2.0572359586286908e-07,0.005839057236661021,0.00017972988248208095
0.002515115036370313,0.03424833723923306,0.9632365477243967,0.9974848849636297,810575.5392087671,75,reach-wall,fixed_rank4,scenario-037,2.5953676353144575e-07,0.0018284073725987925,0.0002669865274924935
0.008324367591542793,0.2515060449947462,0.7401695874137109,0.991675632408457,810575.633487333,75,reach-wall,matched_random_fixed_rank4,scenario-037,1.997398479232761e-07,0.0051088370556519325,0.0009204519567771972
0.0026910076988042944,0.043661229141388654,0.9536477631598069,0.9973089923011955,810575.5408485343,75,reach-wall,fixed_rank4,scenario-038,2.4772539181471024e-07,0.001962621518045776,0.00022215385287916928
0.009595612367614161,0.16507880154080362,0.8253255860915825,0.9904043876323861,810575.6278962658,75,reach-wall,matched_random_fixed_rank4,scenario-038,1.9321942924232196e-07,0.005909241614963534,0.0007137414718687507
0.00146407419373777,0.03848725671974035,0.9600486690865214,0.9985359258062617,810575.5400822964,75,reach-wall,fixed_rank4,scenario-039,2.4253564862717675e-07,0.002410474103820057,0.00043132869335580086
0.007163991583140965,0.18001600674460475,0.8128200016722547,0.9928360084168595,810575.6299855768,75,reach-wall,matched_random_fixed_rank4,scenario-039,2.0519872230251356e-07,0.006483761483841118,0.0020160525684518645
0.005751686797923974,0.21062906701622022,0.7836192461858555,0.9942483132020756,810575.5861875707,75,reach-wall,fixed_rank4,scenario-040,2.4822346124105413e-07,0.0021107582576026314,0.0017485753244896912
0.007952483652705102,0.22195972986250243,0.7700877864847928,0.9920475163472953,810575.6048318098,75,reach-wall,matched_random_fixed_rank4,scenario-040,2.1597975365565124e-07,0.004967276628683104,0.00032852913535996926
