task,episode,arm,native_selected,edited_selected,changed,native_margin,delta_mean,centered_delta_rms,centered_delta_energy_fraction,perturbation_range,range_to_margin,no_flip_certified,strict_margin_crossings,native_score_std,centered_rms_to_native_std,spearman,top10_overlap,native_score_entropy_nats,score_entropy_delta_nats
reach,94,coupling,132,132,0,0.02901291847229004,0.0004123226801554362,0.0009494674310130413,0.8413343469817159,0.006135463714599609,0.21147351034193723,1,0,0.14107413022197032,0.006730273151563085,0.9999376659671465,1.0,5.204705961781574,0.00044080783821520697
reach,94,random_coupling,132,132,0,0.02901291847229004,0.00023899078369140624,0.0004576810668714052,0.7857500110006477,0.002870798110961914,0.09894896005390791,1,0,0.14107413022197032,0.0032442593560653246,0.9999799997777752,1.0,5.204705961781574,-0.0010807825006322602
reach,95,refined,78,78,0,0.004395246505737305,0.0002374720573425293,0.0003607007009530678,0.6976214974148689,0.0020236968994140625,0.46042853268239764,1,0,0.11776071631714376,0.0030629968314871444,0.9999764441827131,1.0,5.2369316244531365,-0.0005261180140534449
reach,95,random_refined,78,78,0,0.004395246505737305,0.00038650751113891604,0.0003470265911906933,0.4463325865721481,0.002248525619506836,0.5115812313534038,1,0,0.11776071631714376,0.002946879078555441,0.9999719996888854,1.0,5.2369316244531365,-0.0002381327103915254
reach,95,coupling,78,78,0,0.004395246505737305,0.0004719734191894531,0.0009210045173485398,0.7920100870311382,0.005818843841552734,1.3238947653919175,0,0,0.11776071631714376,0.007820982634549912,0.9999271103012254,0.9,5.2369316244531365,-5.1902782866264374e-05
reach,95,random_coupling,78,78,0,0.004395246505737305,0.0001360758145650228,0.0004209612441525299,0.905394672876481,0.002635955810546875,0.5997287767832926,1,0,0.11776071631714376,0.003574717081533631,0.9999745552700153,1.0,5.2369316244531365,-0.0008204345247389
reach-wall,0,refined,4,4,0,0.1253068447113037,0.0006863156954447429,0.0003264021521243091,0.18446042531910403,0.0020599365234375,0.016439138086857253,1,0,0.12900861814197662,0.002530080213440445,0.999986222069134,1.0,5.1497098619579305,-0.00024869086308321187
reach-wall,0,random_refined,4,4,0,0.1253068447113037,0.000510102907816569,0.0003428724409734903,0.3112015351236718,0.0026590824127197266,0.021220567949388765,1,0,0.12900861814197662,0.0026577483420227956,0.9999879998666651,1.0,5.1497098619579305,-0.0005075635248878996
reach-wall,0,coupling,4,4,0,0.1253068447113037,0.0003847106297810872,0.0015432481927947276,0.9414922283291922,0.010392189025878906,0.08293392950577938,1,0,0.12900861814197662,0.011962365111890055,0.9998631095901065,0.9,5.1497098619579305,0.0026437617478576314
reach-wall,0,random_coupling,4,4,0,0.1253068447113037,0.00028418302536010743,0.0005045365169091471,0.7591533667657427,0.004590034484863281,0.03663035722779812,1,0,0.12900861814197662,0.003910874515018015,0.9999604440049333,1.0,5.1497098619579305,-0.0007781246224007887
reach-wall,1,refined,102,102,0,0.005713224411010742,0.00015388329823811848,0.0003727818261192394,0.8544076266470909,0.0025272369384765625,0.44234862079038517,1,0,0.11821332718408721,0.003153466999018871,0.9999706663407371,1.0,5.245003537439968,0.0005629448225823452
reach-wall,1,random_refined,102,102,0,0.005713224411010742,0.00028693596522013346,0.0004284682271728519,0.6903839747287785,0.0036346912384033203,0.6361891249008889,1,0,0.11821332718408721,0.0036245340299543515,0.9999786664296269,1.0,5.245003537439968,-0.0001300508680399659
reach-wall,1,coupling,102,102,0,0.005713224411010742,-0.00040506283442179363,0.0013291091509251166,0.9150133109102202,0.008942365646362305,1.5652046905646204,0,0,0.11821332718408721,0.011243310568996733,0.9998715541283792,1.0,5.245003537439968,0.0017640548570243553
reach-wall,1,random_coupling,102,102,0,0.005713224411010742,0.0008848277727762858,0.0006939969690119392,0.3808714868464521,0.004718780517578125,0.8259399908191796,1,0,0.11821332718408721,0.005870716826464205,0.9999466660740675,1.0,5.245003537439968,-0.0011964602286580472
reach-wall,2,refined,109,109,0,0.15526080131530762,0.00016114314397176107,0.00038302610090504475,0.8496195372552207,0.002257823944091797,0.014542137648166262,1,0,0.1501185460156805,0.0025514908788487473,0.9999835553728375,1.0,5.299902959571675,0.0005120058997087895
reach-wall,2,random_refined,109,109,0,0.15526080131530762,0.00043302297592163086,0.00040250111192224246,0.4635184806183207,0.0023870468139648438,0.015374433171429844,1,0,0.1501185460156805,0.002681221758437492,0.9999879998666651,1.0,5.299902959571675,-0.00045852946029523167
reach-wall,2,coupling,109,109,0,0.15526080131530762,-0.00041187286376953125,0.0016403128381513822,0.9406910798633036,0.00944828987121582,0.06085431603581635,1,0,0.1501185460156805,0.010926783410092745,0.9998755541728241,1.0,5.299902959571675,0.0028638304984731633
reach-wall,2,random_coupling,109,109,0,0.15526080131530762,0.0002894012133280436,0.0006283591291224493,0.8249997550588206,0.004060506820678711,0.026152813757752864,1,0,0.1501185460156805,0.004185752832010607,0.9999617773530817,1.0,5.299902959571675,-0.0009887178911958117
reach-wall,3,refined,134,134,0,0.40804600715637207,0.0004276704788208008,0.00040722149211420457,0.4755217114207607,0.0025212764739990234,0.006178902451636576,1,0,0.1360837115428008,0.0029924337563803586,0.999972444138268,1.0,4.926985723822315,0.00375822523943814
reach-wall,3,random_refined,134,134,0,0.40804600715637207,0.0005798053741455078,0.0005008200336503269,0.4272961703401158,0.0029947757720947266,0.007339309096454566,1,0,0.1360837115428008,0.003680234966936582,0.9999711107901199,1.0,4.926985723822315,0.0008611085718053246
reach-wall,3,coupling,134,134,0,0.40804600715637207,0.00010329405466715495,0.0016945102662167936,0.9962978718769031,0.009690284729003906,0.02374801997582194,1,0,0.1360837115428008,0.012451969798632655,0.9998959988444316,0.9,4.926985723822315,-0.00153576835504321
reach-wall,3,random_coupling,134,134,0,0.40804600715637207,5.496342976888021e-06,0.0006218016289248109,0.9999218714062283,0.00424504280090332,0.010403343560415059,1,0,0.1360837115428008,0.004569258303402777,0.9999613329036988,1.0,4.926985723822315,-0.009172327561825178
reach-wall,4,refined,63,63,0,0.031946539878845215,0.0006984257698059082,0.0003058547184505663,0.1609147783742954,0.001857757568359375,0.05815207454092922,1,0,0.13863635360011253,0.002206165341976493,0.9999884443160479,1.0,5.165718322365126,0.00062609631833066
reach-wall,4,random_refined,63,63,0,0.031946539878845215,0.0005946910381317139,0.0003523648096520542,0.2598496870393302,0.002249479293823242,0.07041386335904354,1,0,0.13863635360011253,0.0025416479913228777,0.999986222069134,1.0,5.165718322365126,-6.388211171159952e-05
reach-wall,4,coupling,63,63,0,0.031946539878845215,0.0003557280699412028,0.001412095511095698,0.9403258163072925,0.010159730911254883,0.31802288916999705,1,0,0.13863635360011253,0.010185607702643384,0.9999119990222113,1.0,5.165718322365126,0.0020246515175079693
reach-wall,4,random_coupling,63,63,0,0.031946539878845215,-0.00041148940722147623,0.0004898749658666097,0.5863104994062773,0.0032491683959960938,0.10170642605798043,1,0,0.13863635360011253,0.0035335245997570154,0.9999737774864165,1.0,5.165718322365126,0.00025798654842645874
reach-wall,5,refined,171,171,0,0.053096771240234375,0.0005726552009582519,0.00034702881053880235,0.268597101423498,0.002298593521118164,0.04329064587973274,1,0,0.13859086228740683,0.002503980455934687,0.9999826664740717,1.0,5.206395121468752,-0.0006305535538455587
reach-wall,5,random_refined,171,171,0,0.053096771240234375,0.0005226524670918783,0.00036125013978641646,0.32329018193548836,0.0027849674224853516,0.05245078669444644,1,0,0.13859086228740683,0.002606594214251034,0.9999831109234546,1.0,5.206395121468752,-0.0006641429546547784
reach-wall,5,coupling,171,171,0,0.053096771240234375,0.00013533751169840494,0.0015047384353476746,0.9919755492901321,0.012145519256591797,0.2287430849917379,1,0,0.13859086228740683,0.010857414482544885,0.9998799986666518,0.9,5.206395121468752,0.002827392278174301
reach-wall,5,random_coupling,171,171,0,0.053096771240234375,0.00023224671681722005,0.0006553539331190588,0.8884247211843868,0.005170345306396484,0.09737588907249084,1,0,0.13859086228740683,0.0047286951123804944,0.9999555550617228,1.0,5.206395121468752,0.00044228675040258736
reach-wall,6,refined,87,87,0,0.02066946029663086,0.0007980759938557943,0.00028956554333701496,0.11633086450878456,0.0030870437622070312,0.14935289639421415,1,0,0.15705475635312302,0.0018437234889337178,0.999986222069134,1.0,5.022185687499645,0.0012364461557883288
reach-wall,6,random_refined,87,87,0,0.02066946029663086,0.0007740883032480876,0.000340875021059971,0.1624187901524612,0.0018455982208251953,0.08929106973954368,1,0,0.15705475635312302,0.0021704215076017515,0.9999817775753063,1.0,5.022185687499645,0.0006977976469553226
reach-wall,6,coupling,87,87,0,0.02066946029663086,0.00029573718706766764,0.001211886049763698,0.9437960964667267,0.0071868896484375,0.3477057235794865,1,0,0.15705475635312302,0.007716328227837207,0.9999146657185078,1.0,5.022185687499645,-0.0007952421467365411
reach-wall,6,random_coupling,87,87,0,0.02066946029663086,-4.5580069224039716e-05,0.000489078218328578,0.9913893179511789,0.003484964370727539,0.1686045170369345,1,0,0.15705475635312302,0.003114061806755671,0.9999733330370337,1.0,5.022185687499645,2.2245261244613346e-05
reach-wall,7,refined,28,28,0,0.008992314338684082,0.0006282448768615723,0.0003474759248036963,0.2342495594464224,0.002698659896850586,0.3001073800591253,1,0,0.18173596374334888,0.0019119821836387249,0.9999826664740717,1.0,5.17926310383677,-0.00013134952702920089
reach-wall,7,random_refined,28,28,0,0.008992314338684082,0.000724325974782308,0.0004482393919189095,0.27691259909868793,0.002682924270629883,0.29835748279930535,1,0,0.18173596374334888,0.0024664319746416402,0.9999635551506127,1.0,5.17926310383677,-0.0004470986437654645
reach-wall,7,coupling,28,28,0,0.008992314338684082,-0.0009401194254557291,0.0017267899013765707,0.7713632668409609,0.009667158126831055,1.0750467302109157,0,0,0.18173596374334888,0.009501641094082938,0.999900887787642,1.0,5.17926310383677,0.0031317870240936685
reach-wall,7,random_coupling,28,28,0,0.008992314338684082,0.0005192891756693523,0.0009261170010774013,0.7608016111275397,0.0063953399658203125,0.7112006681425901,1,0,0.18173596374334888,0.005095947890563268,0.9999511105678953,0.9,5.17926310383677,0.00020474670299908126
reach-wall,8,refined,138,138,0,0.13901913166046143,0.0006473358472188314,0.0003533264950181192,0.22953381638385967,0.0022110939025878906,0.01590496125373764,1,0,0.16829486649903533,0.002099449034710423,0.9999871109678996,1.0,5.192867752643591,0.00029022289723901196
reach-wall,8,random_refined,138,138,0,0.13901913166046143,0.0006776253382364908,0.00037446664137790234,0.23394218599414968,0.002238035202026367,0.01609875687824404,1,0,0.16829486649903533,0.002225062767318864,0.9999865554046834,1.0,5.192867752643591,-0.00021596507604648707
reach-wall,8,coupling,138,138,0,0.13901913166046143,0.00019529422124226888,0.0013924721677593494,0.980709385156139,0.008258342742919922,0.05940436143055471,1,0,0.16829486649903533,0.008274002628400619,0.9998871098567761,1.0,5.192867752643591,0.0011918390558536274
reach-wall,8,random_coupling,138,138,0,0.13901913166046143,0.00025092442830403647,0.0006403283146092417,0.8668810233879468,0.003738880157470703,0.026894716668224464,1,0,0.16829486649903533,0.0038048000389418416,0.9999679996444405,1.0,5.192867752643591,0.0013223668032855684
reach-wall,9,refined,214,214,0,0.03481125831604004,3.910064697265625e-05,0.00034435088139835723,0.98727078057849,0.0027468204498291016,0.07890609482977076,1,0,0.09275508889998439,0.003712474274804077,0.9999773330814786,1.0,5.1478441475649745,0.001308592061596947
reach-wall,9,random_refined,214,214,0,0.03481125831604004,0.00016523679097493488,0.0003194571312879599,0.7889298887624199,0.0026612281799316406,0.07644734228711929,1,0,0.09275508889998439,0.0034440927724453253,0.9999777775308615,1.0,5.1478441475649745,0.0006949902816248965
reach-wall,9,coupling,214,214,0,0.03481125831604004,-0.00010757287343343099,0.0011915696542948758,0.9919157182276145,0.00897359848022461,0.25777863008444685,1,0,0.09275508889998439,0.012846407333830676,0.9998568872987478,1.0,5.1478441475649745,-0.0004436355801820113
reach-wall,9,random_coupling,214,214,0,0.03481125831604004,0.0006269105275472005,0.0005289651058531783,0.41586711444492325,0.0038170814514160156,0.10965077495222897,1,0,0.09275508889998439,0.005702814930440623,0.9999474438546537,1.0,5.1478441475649745,0.0009406421808506593
reach-wall,10,refined,26,26,0,0.027010083198547363,0.0006849412123362223,0.00036802379360414977,0.2240235761461252,0.0020377635955810547,0.07544455085908984,1,0,0.16191360537931332,0.0022729639843543986,0.9999884443160479,1.0,5.2981953402853605,-0.00015205507386273354
reach-wall,10,random_refined,26,26,0,0.027010083198547363,0.0006800480683644613,0.00038507273178457264,0.2427865520556712,0.002089977264404297,0.07737766851886997,1,0,0.16191360537931332,0.0023782604981370573,0.9999822220246891,1.0,5.2981953402853605,-0.0005840624991035881
reach-wall,10,coupling,26,26,0,0.027010083198547363,0.00013408780097961425,0.0014043408091793665,0.9909657490839314,0.008284568786621094,0.30672133535177887,1,0,0.16191360537931332,0.008673395950200924,0.9998835542617139,1.0,5.2981953402853605,0.0018776093966152985
reach-wall,10,random_coupling,26,26,0,0.027010083198547363,-0.00013378540674845377,0.0008092277675323618,0.9733948937723046,0.005660057067871094,0.20955348512867591,1,0,0.16191360537931332,0.0049978985128309155,0.9999542217135745,1.0,5.2981953402853605,-0.001137505977952813
reach-wall,11,refined,173,173,0,0.02439284324645996,1.0164578755696614e-05,0.0004015569261781621,0.9993596663195924,0.002698659896850586,0.11063326524029674,1,0,0.08929904669676728,0.0044967661025736225,0.9999639995999956,1.0,5.350674112036888,-0.00015781307479301176
reach-wall,11,random_refined,173,173,0,0.02439284324645996,0.00017439444859822592,0.000393889313576321,0.8361012036128276,0.0023262500762939453,0.09536608966777765,1,0,0.08929904669676728,0.0044109016629690434,0.9999697774419715,1.0,5.350674112036888,-0.0006284759532011464
reach-wall,11,coupling,173,173,0,0.02439284324645996,-0.00013365586598714193,0.0013346192716842565,0.990070499880638,0.008911371231079102,0.36532728641104084,1,0,0.08929904669676728,0.014945504135292982,0.9998257758419538,1.0,5.350674112036888,0.001070480687950237
reach-wall,11,random_coupling,173,173,0,0.02439284324645996,4.441976547241211e-05,0.00047997539184922825,0.9915079841806129,0.0036652088165283203,0.15025754806423552,1,0,0.08929904669676728,0.005374921789244631,0.9999511105678953,1.0,5.350674112036888,0.0009641142180196738
reach-wall,12,refined,247,247,0,0.05223202705383301,-6.21636708577474e-06,0.00039751603131612287,0.999755511849077,0.0030164718627929688,0.05775138421650835,1,0,0.08144302043120473,0.004880909735560537,0.9999599995555506,1.0,5.284269213689749,8.6587285438533e-05
reach-wall,12,random_refined,247,247,0,0.05223202705383301,0.00014600515365600586,0.0003910372655480768,0.8776456828408769,0.0031707286834716797,0.060704683741332956,1,0,0.08144302043120473,0.0048013600610304925,0.9999666662962922,1.0,5.284269213689749,-0.00044604243750701045
reach-wall,12,coupling,247,247,0,0.05223202705383301,-0.0003098471959431966,0.001400119329164143,0.9533125300882266,0.00921630859375,0.17644937624670778,1,0,0.08144302043120473,0.01719139739355357,0.9997404415604617,1.0,5.284269213689749,0.004201075841252511
reach-wall,12,random_coupling,247,247,0,0.05223202705383301,0.00018716891606648762,0.0006779198328413072,0.9291717110314245,0.00518488883972168,0.09926646795418963,1,0,0.08144302043120473,0.008323854263410441,0.9999288880987566,1.0,5.284269213689749,-0.001237371300159218
reach-wall,13,refined,298,298,0,0.08363175392150879,0.0004022165139516195,0.0003691439236416283,0.4572030114900186,0.0026133060455322266,0.031247772801523476,1,0,0.14377556327602972,0.002567501147138069,0.999978221980244,1.0,5.17601115843663,0.0006177378117708798
reach-wall,13,random_refined,298,298,0,0.08363175392150879,0.0005758535861968994,0.0003902249321086613,0.31469496701771177,0.002424001693725586,0.028984226445861617,1,0,0.14377556327602972,0.0027141255663835026,0.9999777775308615,1.0,5.17601115843663,-0.0006782659255382129
reach-wall,13,coupling,298,298,0,0.08363175392150879,-0.00021553794542948404,0.001574656462085848,0.9816086248403099,0.009513616561889648,0.11375603303523321,1,0,0.14377556327602972,0.010952184266965587,0.9999017766864076,1.0,5.17601115843663,0.002429111332547862
reach-wall,13,random_coupling,298,298,0,0.08363175392150879,0.0004426777362823486,0.0007546503912033068,0.7439926636773205,0.0051136016845703125,0.06114425974336972,1,0,0.14377556327602972,0.005248808448445996,0.9999346659407325,1.0,5.17601115843663,-0.0018686848779552179
reach-wall,14,refined,57,57,0,0.0034477710723876953,0.0001414187749226888,0.00039512904626149017,0.8864492270764565,0.002405405044555664,0.6976695940806307,1,0,0.11335050425909385,0.0034859046181066273,0.9999687774273972,1.0,5.234064777598455,-0.0005381983165220205
reach-wall,14,random_refined,57,57,0,0.0034477710723876953,0.00026491403579711917,0.0004177236096265984,0.7131698179391697,0.0027959346771240234,0.8109397690339534,1,0,0.11335050425909385,0.0036852382118369395,0.9999678885285329,1.0,5.234064777598455,-0.0006945559368070064
reach-wall,14,coupling,57,57,0,0.0034477710723876953,-0.00012131532033284505,0.001346618223635555,0.9919493339155384,0.009206771850585938,2.6703547472512272,0,0,0.11335050425909385,0.011880125566600811,0.9998901098779058,1.0,5.234064777598455,0.002680896600413263
reach-wall,14,random_coupling,57,31,1,0.0034477710723876953,0.00028787453969319663,0.0006194037994905695,0.8223667285387685,0.007058858871459961,2.0473687850079525,0,1,0.11335050425909385,0.0054644997262186966,0.9999652218319399,1.0,5.234064777598455,-0.0006765919853588542
reach-wall,15,refined,95,95,0,0.03986668586730957,0.0007608938217163086,0.0002904784787930502,0.1272019003622359,0.0020189285278320312,0.05064199553862439,1,0,0.11836800298395894,0.0024540287195046737,0.9999879998666651,1.0,5.169179809797095,0.0012238881500810095
reach-wall,15,random_refined,95,95,0,0.03986668586730957,0.000591440200805664,0.0002982367562102327,0.20272555451519875,0.00205230712890625,0.05147925101517226,1,0,0.11836800298395894,0.0025195724240667412,0.999978221980244,1.0,5.169179809797095,0.00022768755670199425
reach-wall,15,coupling,95,95,0,0.03986668586730957,0.000813601016998291,0.0012773086603100076,0.7113769361034052,0.008140802383422852,0.20420063033376593,1,0,0.11836800298395894,0.01079099611474485,0.9998279980888676,1.0,5.169179809797095,0.004327174266578915
reach-wall,15,random_coupling,95,95,0,0.03986668586730957,-0.00048009157180786135,0.000440711041088065,0.45731046808983683,0.0032863616943359375,0.08243378206239946,1,0,0.11836800298395894,0.0037232278147650215,0.9999662218469093,1.0,5.169179809797095,0.0008937221654274907
reach-wall,16,refined,269,269,0,0.01983165740966797,0.000644385814666748,0.00033401959858729184,0.21178555919589206,0.0025184154510498047,0.1269896609761962,1,0,0.14950215072857692,0.0022342126648981038,0.9999799997777752,1.0,5.264471897678324,-1.194362850842623e-05
reach-wall,16,random_refined,269,269,0,0.01983165740966797,0.0007197395960489909,0.0003854802330617056,0.22290808652168734,0.002316713333129883,0.11681894686222649,1,0,0.14950215072857692,0.0025784260037940857,0.9999795553283924,1.0,5.264471897678324,-0.0005250258504263527
reach-wall,16,coupling,269,269,0,0.01983165740966797,-0.00014794429143269856,0.001710131043386392,0.9925715285843382,0.013652563095092773,0.6884226977638855,1,0,0.14950215072857692,0.011438839073901733,0.9998364426271403,1.0,5.264471897678324,0.001811949462882545
reach-wall,16,random_coupling,269,269,0,0.01983165740966797,0.00010692914326985677,0.0005568268347910032,0.964434841198728,0.002842426300048828,0.14332772301033903,1,0,0.14950215072857692,0.0037245406308697823,0.9999662218469093,1.0,5.264471897678324,0.0011826488968065263
reach-wall,17,refined,189,189,0,0.006727457046508789,0.0002812067667643229,0.0004110022928681106,0.6811403060913097,0.002675771713256836,0.3977389516957862,1,0,0.1276153546285618,0.003220633552007726,0.9999751108345648,1.0,5.16756985483261,0.0005097597518703978
reach-wall,17,random_refined,189,189,0,0.006727457046508789,0.0004051764806111654,0.0003921787716092291,0.48370330403287654,0.0024232864379882812,0.360208385016125,1,0,0.1276153546285618,0.0030731315424441484,0.9999777775308615,1.0,5.16756985483261,-0.0004353996018462425
reach-wall,17,coupling,189,189,0,0.006727457046508789,-0.00014758904774983723,0.0015707318836624437,0.9912484163344598,0.013135433197021484,1.9525108976857923,0,0,0.1276153546285618,0.012308329888940305,0.999881776464183,1.0,5.16756985483261,0.0039268649798556154
reach-wall,17,random_coupling,189,189,0,0.006727457046508789,0.0009050067265828451,0.000774970802507394,0.42305761245901424,0.005548238754272461,0.8247155969805436,1,0,0.1276153546285618,0.006072708137379156,0.9999528883654262,1.0,5.16756985483261,-0.0016019384309720053
reach-wall,18,refined,56,56,0,0.014366388320922852,-7.711092631022136e-05,0.0004148290069205026,0.9666004511706205,0.003170490264892578,0.2206880528403339,1,0,0.1080773410624431,0.003838260664470175,0.9999776664160404,1.0,5.273584400945104,0.0008033951674040196
reach-wall,18,random_refined,56,56,0,0.014366388320922852,0.00011760791142781576,0.000448027032916081,0.9355349042321408,0.003648519515991211,0.25396219526362085,1,0,0.1080773410624431,0.004145429823789128,0.9999679996444405,1.0,5.273584400945104,0.0005476980466099235
reach-wall,18,coupling,56,56,0,0.014366388320922852,-0.00019337972005208334,0.0014729671828312976,0.9830560756426692,0.01030421257019043,0.7172444695222132,1,0,0.1080773410624431,0.013628825139029572,0.999848442760475,0.9,5.273584400945104,0.001470409629136249
reach-wall,18,random_coupling,56,56,0,0.014366388320922852,0.00023405949274698894,0.0005631077117483951,0.8526817541768124,0.004044294357299805,0.28151086180858653,1,0,0.1080773410624431,0.005210229139732928,0.9999564439604884,0.9,5.273584400945104,2.9744323963853958e-05
reach-wall,19,refined,29,29,0,0.008064031600952148,-1.8457571665445965e-05,0.00043376850533247195,0.9981926284029018,0.003544330596923828,0.43952340123584543,1,0,0.091865717279696,0.004721766924344722,0.9999635551506127,1.0,5.31147639172385,0.00040066325316079343
reach-wall,19,random_refined,29,29,0,0.008064031600952148,0.00017361005147298176,0.00042607729572448897,0.8576146976981655,0.0035212039947509766,0.43665553026047366,1,0,0.091865717279696,0.0046380446192701725,0.9999657773975266,0.9,5.31147639172385,-0.00032672560525437433
reach-wall,19,coupling,29,29,0,0.008064031600952148,-0.00017167250315348306,0.001424108312055044,0.985676477674738,0.01003885269165039,1.244892528752624,0,0,0.091865717279696,0.015502064907621398,0.9997391082123134,1.0,5.31147639172385,0.0029308015992732805
reach-wall,19,random_coupling,29,29,0,0.008064031600952148,6.306171417236328e-05,0.000577210022136767,0.9882046532687885,0.004370212554931641,0.5419389173047926,1,0,0.091865717279696,0.006283192895336387,0.9999484438715985,0.9,5.31147639172385,0.0014321460936352892
reach-wall,20,refined,173,173,0,0.04615020751953125,0.0003404331207275391,0.00038406955141160584,0.5600117975220137,0.002287149429321289,0.04955881137378079,1,0,0.11917836371555629,0.003222644945254215,0.9999817775753063,1.0,5.196795111997576,0.0007788092357765564
reach-wall,20,random_refined,173,173,0,0.04615020751953125,0.0004282991091410319,0.00042658456363890647,0.49799441881956863,0.003724813461303711,0.08071065465366176,1,0,0.11917836371555629,0.003579379262640645,0.9999804442271579,1.0,5.196795111997576,5.176814434904031e-05
reach-wall,20,coupling,173,173,0,0.04615020751953125,0.00019766092300415038,0.0012331019532287176,0.97494897199895,0.008313894271850586,0.18014857827740122,1,0,0.11917836371555629,0.01034669309751365,0.9999102212246802,1.0,5.196795111997576,0.0027343957694165866
reach-wall,20,random_coupling,173,173,0,0.04615020751953125,0.00045360962549845376,0.000637471063940654,0.6638600632274538,0.0046269893646240234,0.1002593403868408,1,0,0.11917836371555629,0.005348882499025662,0.9999613329036988,1.0,5.196795111997576,-0.0011236245429069314
reach-wall,21,refined,287,287,0,0.02155900001525879,0.0007008083661397298,0.0002950834301798415,0.15059363079886906,0.0020394325256347656,0.09459773292784075,1,0,0.11617604445922533,0.0025399679559877583,0.999984444271603,0.9,5.209702713292387,-0.0004623068475799741
reach-wall,21,random_refined,287,287,0,0.02155900001525879,0.00047414143880208335,0.00032394868981790013,0.31824668447416726,0.0028095245361328125,0.1303179430467238,1,0,0.11617604445922533,0.002788429330037979,0.9999808886765408,0.9,5.209702713292387,-0.00041893460514863534
reach-wall,21,coupling,287,287,0,0.02155900001525879,0.0006435791651407878,0.0013062246696561516,0.8046638297767826,0.00834035873413086,0.3868620403649433,1,0,0.11617604445922533,0.011243494093264653,0.9998502205580061,0.9,5.209702713292387,0.0016991575690710192
reach-wall,21,random_coupling,287,287,0,0.02155900001525879,-0.0003214597702026367,0.0004919996984916587,0.7008211992532275,0.005514860153198242,0.2558031517832458,1,0,0.11617604445922533,0.004234949647165319,0.9999573328592539,0.9,5.209702713292387,0.0006916961028995416
reach-wall,22,refined,260,260,0,0.11230301856994629,8.179585138956705e-05,0.0003761113298412408,0.9548393652441292,0.0028426647186279297,0.02531245156921065,1,0,0.12727167936023645,0.0029551847805565253,0.9999777775308615,1.0,5.281275756841181,0.0009120223116276804
reach-wall,22,random_refined,260,260,0,0.11230301856994629,0.0002585339546203613,0.00037020002992116206,0.6721736982292305,0.0027227401733398438,0.02424458583581193,1,0,0.12727167936023645,0.0029087384701927945,0.999974666385182,1.0,5.281275756841181,-4.846549885240137e-05
reach-wall,22,coupling,260,260,0,0.11230301856994629,-0.0005926712354024251,0.0015801047300037425,0.8766641825838176,0.010809659957885742,0.09625440255778257,1,0,0.12727167936023645,0.012415210814743248,0.9998622206913409,1.0,5.281275756841181,0.002552556723909305
reach-wall,22,random_coupling,260,260,0,0.11230301856994629,-1.0063648223876953e-05,0.0006886010511088038,0.9997864582573239,0.00534820556640625,0.04762299032127261,1,0,0.12727167936023645,0.005410481377870023,0.999959110656785,1.0,5.281275756841181,-0.0020669124388827953
reach-wall,23,refined,49,49,0,0.0809335708618164,0.001004623572031657,0.0002797596332755679,0.07196598385830612,0.0017752647399902344,0.021934837683379484,1,0,0.180805378685045,0.001547297073296126,0.9999911110123446,1.0,5.073854964387151,0.0008846267522306661
reach-wall,23,random_refined,49,49,0,0.0809335708618164,0.0008685382207234701,0.00032914781133272606,0.12558092983954117,0.002099752426147461,0.025944146585753846,1,0,0.180805378685045,0.001820453648705258,0.9999915554617271,1.0,5.073854964387151,0.00013996268760951835
reach-wall,23,coupling,49,49,0,0.0809335708618164,3.151853879292806e-05,0.0014870184608946164,0.9995509400102497,0.007326841354370117,0.09052907559064396,1,0,0.180805378685045,0.008224414957726103,0.9999288880987566,1.0,5.073854964387151,-1.918021917024504e-05
reach-wall,23,random_coupling,49,49,0,0.0809335708618164,-0.00012845476468404134,0.0005104898285055523,0.9404525539594436,0.0032846927642822266,0.04058504683909739,1,0,0.180805378685045,0.0028234216936366867,0.9999835553728375,1.0,5.073854964387151,-0.0019383136025599157
reach-wall,24,refined,180,180,0,0.06969141960144043,0.0008348719278971354,0.0004051018730287981,0.19057481214053948,0.002781391143798828,0.039910094523908084,1,0,0.18733790499273872,0.0021624127431365265,0.9999808886765408,1.0,5.133443620794516,6.115132204165263e-05
reach-wall,24,random_refined,180,180,0,0.06969141960144043,0.000733249584833781,0.0004175689669049479,0.244886572033277,0.002913236618041992,0.041801941109860526,1,0,0.18733790499273872,0.0022289614422726306,0.9999835553728375,1.0,5.133443620794516,-0.0002651393337718133
reach-wall,24,coupling,180,180,0,0.06969141960144043,-0.00019795854886372883,0.001653708818817611,0.9858729529879112,0.009468317031860352,0.13586058493296432,1,0,0.18733790499273872,0.008827411723653627,0.9999102212246802,0.9,5.133443620794516,0.0022094999917081637
reach-wall,24,random_coupling,180,180,0,0.06969141960144043,-9.588758150736491e-05,0.000710394555675503,0.9821069544575058,0.004649639129638672,0.06671752643624683,1,0,0.18733790499273872,0.003792049215576731,0.999974666385182,0.9,5.133443620794516,-0.002437100363580136
reach-wall,25,refined,98,98,0,0.04752969741821289,0.00020704030990600586,0.0003934058064543862,0.7831054914786943,0.0023238658905029297,0.04889292414498831,1,0,0.12170691135520893,0.0032324031731132156,0.9999622218024645,1.0,5.254139996537338,-0.00046908734845096944
